,biomass,gas,hydro,other_fossil,solar,wind_onshore,LV -> LT,PL -> LT,SE -> LT,demand,LT -> LV,LT -> PL,LT -> SE,mismatch
1659,136.50137207807583,128.21349277764622,91.88495517742972,109.31712797266668,0.0,350.7430519941815,75.0,493.64,0.0,1080.0,0.0,0.0,305.3,-5.684341886080802e-14
1660,117.1764696575139,109.53298744107852,78.32210172396742,93.16083726142992,2.3590994495170907,315.128504466493,68.5,490.42,0.0,1116.0,0.0,0.0,158.6,-8.526512829121202e-14
1661,110.09671429979305,102.80275155218291,73.6490706612792,86.48555829309156,4.966102296245197,296.8798028974081,103.0,313.52,67.6,1159.0,0.0,0.0,0.0,0.0
1662,106.55709106813102,99.17725629312856,71.24543979006705,84.56775779959179,8.195049081543395,292.4474059675381,125.5,296.81,184.5,1269.0,0.0,0.0,0.0,-2.2737367544323206e-13
1663,104.99071171446006,98.04357565588775,116.99993776693108,83.91632031726664,13.449485967053084,276.8899685784015,83.0,2.91,585.8,1366.0,0.0,0.0,0.0,0.0
1664,104.11443337368472,97.19444082316791,115.62678461681723,83.27057702455227,16.587012446844838,258.78675171493313,90.5,0.12,650.8,1417.0,0.0,0.0,0.0,0.0
1665,98.53654898280287,92.12879675380239,162.91164490573325,79.47199823336184,16.64428520164518,268.98672592265433,69.5,0.12,642.7,1431.0,0.0,0.0,0.0,0.0
1666,95.06136295120984,88.8425741108026,156.69434404336906,77.30432896998546,16.321928864207326,289.3554610604258,48.5,0.12,660.8,1433.0,0.0,0.0,0.0,0.0
1667,97.19160410764874,90.54485127478755,160.75730524079322,79.19243271954676,17.489390934844195,274.63441572237963,55.5,1.29,643.4,1420.0,0.0,0.0,0.0,0.0
1668,96.17045472211426,89.63327633113097,107.5910610182666,78.52396424407307,14.338989506412748,264.52225417800236,103.5,0.0,705.7,1412.0,0.0,47.98,0.0,2.1316282072803006e-14
1669,95.18928455884439,88.85232085591849,106.28378636092742,77.56520617532706,5.682079915997389,305.13732213298516,104.5,0.0,619.2,1400.0,0.0,2.41,0.0,8.171241461241152e-14
1670,87.07315073443992,81.07235356377622,144.1775109068849,70.51376616671399,2.9036115341921156,295.9396070939928,131.0,0.12,592.2,1405.0,0.0,0.0,0.0,0.0
1671,77.25913703935038,70.16080149906307,124.99772841973763,61.204103435352884,0.030464959400374757,276.02776464709547,220.5,0.12,602.7,1433.0,0.0,0.0,0.0,0.0
1672,78.39741637831602,70.11942831352488,124.97631613259111,60.85234241010981,0.0,272.5344967654581,193.5,0.12,720.5,1521.0,0.0,0.0,0.0,0.0
1673,81.69483053683254,73.0096132702328,130.02513791290215,62.75820928342655,0.0,314.392208996606,203.5,0.12,700.5,1566.0,0.0,0.0,0.0,0.0
1674,100.76016688116688,90.04183097383097,203.41410167310167,77.19544658944659,0.0,438.7684538824539,167.0,0.12,448.7,1526.0,0.0,0.0,0.0,0.0
1675,111.00089773253123,99.57528580822718,176.75206069314885,85.86455149906232,0.0,411.9472042670304,65.5,0.06,484.3,1435.0,0.0,0.0,0.0,0.0
1676,152.86059358778627,138.29958839694655,99.94961587786258,118.19581374045802,0.0,471.91438839694655,79.0,71.78,157.0,1289.0,0.0,0.0,0.0,0.0
1677,170.5496258351893,157.09235412026723,112.87073719376392,135.25409799554566,0.0,495.02318485523386,190.0,79.51,0.0,1189.0,0.0,0.0,151.3,-5.684341886080802e-14
1678,146.27303144880568,137.15703396951147,98.60768515184252,118.32922218221101,0.0,492.38302724762934,0.0,332.95,0.0,1115.0,40.0,0.0,170.7,5.684341886080802e-14
