,hydro,lignite,wind_onshore,RS -> ME,demand,ME -> RS,mismatch
104,328.0198148148148,319.56018518518516,0.0,0.0,450.0,197.58,-8.526512829121202e-14
105,313.71412012241774,307.00587987758223,0.0,0.0,460.0,160.72,2.842170943040401e-14
106,303.55183541432905,296.178164585671,0.0,0.0,459.0,140.73,2.842170943040401e-14
107,306.6588661048913,301.36113389510876,0.0,0.0,451.0,157.02,-2.842170943040401e-14
108,299.32775997321346,291.8622400267866,0.0,0.0,444.0,147.19,5.684341886080802e-14
109,308.18952283197666,300.1304771680233,0.0,0.0,441.0,167.32,-5.684341886080802e-14
110,303.4908649773885,296.3291350226114,0.0,0.0,440.0,159.82,-5.684341886080802e-14
111,318.7529590103133,310.4570409896868,0.0,0.0,468.0,161.21,2.842170943040401e-14
112,361.2270716951989,284.21292830480115,0.0,0.0,499.0,146.44,5.684341886080802e-14
113,335.8068956150562,268.0831043849437,0.0,0.0,502.0,101.89,-1.2789769243681803e-13
114,285.01587442005814,281.6241255799418,0.0,0.0,502.0,64.64,-1.2789769243681803e-13
115,0.0,492.3399999999999,0.0,0.0,488.0,4.34,-8.171241461241152e-14
116,0.0,496.7,0.0,0.0,476.0,20.7,-1.0658141036401503e-14
117,0.0,520.96,0.0,0.0,456.0,64.96,4.263256414560601e-14
118,0.0,509.35,0.0,0.0,446.0,63.35,2.1316282072803006e-14
119,0.0,435.85,0.0,0.0,410.0,25.85,2.1316282072803006e-14
120,0.0,387.65,0.0,0.0,372.0,15.65,-2.3092638912203256e-14
121,0.0,390.82,0.0,0.0,337.0,53.82,-7.105427357601002e-15
122,0.0,390.36,0.0,0.0,317.0,73.36,1.4210854715202004e-14
123,0.0,387.98,0.0,0.0,307.0,80.98,1.4210854715202004e-14
124,0.0,401.31999999999994,0.0,0.0,319.0,82.32,-5.684341886080802e-14
125,0.0,446.15,0.0,0.0,341.0,105.15,-2.842170943040401e-14
126,0.0,424.29,0.0,0.0,367.0,57.29,2.1316282072803006e-14
127,0.0,459.73,0.0,0.0,406.0,53.73,2.1316282072803006e-14
128,0.0,463.78,0.0,0.0,435.0,28.78,-2.842170943040401e-14
129,0.0,460.7799999999999,0.0,0.0,452.0,8.78,-8.348877145181177e-14
130,0.0,467.62000000000006,0.0,0.0,452.0,15.62,6.217248937900877e-14
131,0.0,469.34,0.0,0.0,451.0,18.34,-2.4868995751603507e-14
132,0.0,450.66,0.0,0.0,446.0,4.66,2.4868995751603507e-14
133,0.0,447.88,0.0,0.0,447.0,0.88,-4.551914400963142e-15
134,0.0,452.52,0.0,0.0,450.0,2.52,-1.8207657603852567e-14
135,0.0,515.08,0.0,0.0,472.0,43.08,4.263256414560601e-14
136,0.0,506.1,0.0,0.0,479.0,27.1,2.1316282072803006e-14
137,0.0,522.77,0.0,0.0,472.0,50.77,-2.1316282072803006e-14
138,0.0,445.03999999999996,0.0,24.96,470.0,0.0,-5.684341886080802e-14
139,0.0,429.6700000000001,0.0,36.33,466.0,0.0,5.684341886080802e-14
140,0.0,436.36,0.0,19.64,456.0,0.0,0.0
141,0.0,441.74999999999994,0.0,0.0,436.0,5.75,-5.684341886080802e-14
142,0.0,445.8999999999999,0.0,0.0,426.0,19.9,-7.815970093361102e-14
143,0.0,388.43,0.0,10.57,399.0,0.0,0.0
144,0.0,349.21000000000004,0.0,6.79,356.0,0.0,5.684341886080802e-14
145,0.0,323.98,0.0,0.0,323.0,0.98,1.8207657603852567e-14
146,0.0,301.69,0.0,3.31,305.0,0.0,0.0
147,0.0,297.55,0.0,0.45,298.0,0.0,0.0
148,0.0,353.11,0.0,0.0,311.0,42.11,1.4210854715202004e-14
149,0.0,400.61,0.0,0.0,333.0,67.61,1.4210854715202004e-14
150,0.0,455.76,0.0,0.0,358.0,97.76,-1.4210854715202004e-14
151,0.0,527.77,0.0,0.0,388.0,139.77,-2.842170943040401e-14
152,0.0,551.46,0.0,0.0,407.0,144.46,2.842170943040401e-14
153,0.0,592.71,0.0,0.0,412.0,180.71,2.842170943040401e-14
154,0.0,589.23,0.0,0.0,406.0,183.23,2.842170943040401e-14
155,0.0,551.78,0.0,0.0,392.0,159.78,-2.842170943040401e-14
156,0.0,482.59,0.0,0.0,378.0,104.59,-2.842170943040401e-14
157,0.0,462.56,0.0,0.0,369.0,93.56,0.0
