,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,FR -> ES,PT -> ES,demand,ES -> FR,ES -> PT,mismatch
33,293.0,3647.0,1472.0,3070.0,0.0,7098.0,680.0,93.0,1301.0,12548.0,2550.04,1242.7,33994.74,0.0,0.0,0.0
34,291.0,3911.0,1528.0,2872.0,0.0,7103.0,678.0,93.0,1926.0,12197.0,2950.24,728.63,34277.87,0.0,0.0,0.0
35,289.0,3606.0,1492.0,2756.0,0.0,7104.0,690.0,95.0,2442.0,12354.0,2968.39,274.75,34071.14,0.0,0.0,0.0
36,295.0,3565.0,1352.0,2497.0,0.0,7106.0,709.0,94.0,2689.0,12766.0,2974.83,156.27,34204.1,0.0,0.0,0.0
37,296.0,3732.0,1355.0,2419.0,0.0,7104.0,719.0,94.0,2556.0,12884.0,2532.07,0.0,33380.94,0.0,310.13,-2.6147972675971687e-12
38,299.0,3579.0,1145.0,2356.0,0.0,7103.0,718.0,98.0,2372.0,12926.0,2960.13,0.0,32514.969999999998,0.0,1041.16,-2.2737367544323206e-13
39,300.0,3706.0,1187.0,2639.0,0.0,7102.0,718.0,96.0,1701.0,13003.0,2985.89,0.0,32332.820000000003,0.0,1105.07,-3.865352482534945e-12
40,294.0,3803.0,1284.0,3053.0,0.0,7101.0,715.0,97.0,740.0,12518.0,3025.61,0.0,32302.04,0.0,328.57,-2.8421709430404007e-13
41,296.0,3936.0,1481.0,4982.0,0.0,7101.0,726.0,100.0,174.0,12637.0,3094.29,0.0,34112.5,0.0,414.79,8.526512829121202e-13
42,283.0,3959.0,1547.0,5404.0,0.0,7099.0,719.0,101.0,63.0,12879.0,3045.39,0.0,34568.67,0.0,530.72,1.1368683772161603e-12
43,292.0,3831.0,1472.0,5404.0,0.0,7098.0,723.0,100.0,61.0,12897.0,3072.41,0.0,34715.380000000005,0.0,235.03,-1.1652900866465643e-12
44,291.0,3915.0,1406.0,5474.0,0.0,7100.0,727.0,100.0,61.0,12874.0,3017.43,0.0,34482.25,0.0,483.18,2.8421709430404007e-13
45,296.0,3863.0,1196.0,3563.0,0.0,7101.0,716.0,99.0,60.0,12857.0,2965.2,0.0,32362.420000000002,0.0,353.78,-1.1368683772161603e-12
46,294.0,3905.0,1091.0,2757.0,0.0,7093.0,701.0,93.0,58.0,12598.0,2839.96,0.0,30083.329999999998,0.0,1346.63,9.094947017729282e-13
47,292.0,3970.0,1103.0,2499.0,0.0,7085.0,610.0,82.0,57.0,12390.0,0.0,0.0,28087.999999999996,0.0,0.0,3.637978807091713e-12
48,292.0,3578.0,1033.0,2308.0,0.0,7085.0,602.0,84.0,47.0,12547.0,1258.39,0.0,27276.03,0.0,1558.36,6.821210263296962e-13
49,295.0,3394.0,969.0,2116.0,0.0,7087.0,598.0,80.0,41.0,11848.0,1502.05,0.0,26421.42,0.0,1508.63,9.094947017729282e-13
50,290.0,3337.0,879.0,2038.0,0.0,7087.0,599.0,79.0,38.0,10590.0,2411.38,0.0,25845.170000000002,0.0,1503.21,-9.094947017729282e-13
51,289.0,3591.0,999.0,2169.0,0.0,7087.0,591.0,79.0,40.0,9406.0,2564.86,0.0,25233.7,0.0,1582.16,-2.2737367544323206e-13
52,292.0,3606.0,989.0,2203.0,0.0,7088.0,596.0,80.0,40.0,9926.0,2482.09,0.0,25757.75,0.0,1544.34,2.2737367544323206e-13
53,304.0,3943.0,984.0,2480.0,0.0,7088.0,607.0,78.0,40.0,11249.0,1922.43,0.0,27280.449999999997,0.0,1414.98,3.183231456205249e-12
54,319.0,4066.0,1128.0,2662.0,0.0,7086.0,648.0,85.0,41.0,11787.0,2533.94,0.0,28899.71,0.0,1456.23,-4.547473508864641e-13
55,325.0,4141.0,1200.0,3136.0,0.0,7086.0,694.0,96.0,50.0,11145.0,2784.0,358.89,31015.89,0.0,0.0,0.0
56,320.0,4285.0,1404.0,4838.0,0.0,7092.0,716.0,99.0,267.0,10716.0,3054.6,378.38,33169.98,0.0,0.0,0.0
57,316.0,4397.0,1464.0,5232.0,0.0,7079.0,721.0,98.0,844.0,10859.0,2990.8,255.7,34256.5,0.0,0.0,0.0
58,329.0,4490.0,1508.0,5104.0,0.0,7036.0,728.0,92.0,1425.0,10921.0,2931.86,0.0,34533.35,0.0,31.51,2.035704937952687e-12
59,326.0,4487.0,1496.0,4508.0,0.0,6971.0,728.0,95.0,1732.0,11331.0,2952.35,0.0,34314.659999999996,0.0,311.69,2.3305801732931286e-12
60,321.0,4636.0,1436.0,3788.0,0.0,6871.0,710.0,98.0,1756.0,11934.0,2951.85,0.0,34393.0,0.0,108.85,-1.4495071809506044e-12
61,308.0,4336.0,1280.0,3159.0,0.0,6856.0,743.0,99.0,1733.0,12217.0,2943.95,0.0,33298.13,0.0,376.82,-2.8421709430404007e-13
62,314.0,4623.0,1313.0,3067.0,0.0,6864.0,706.0,98.0,1667.0,12099.0,3034.38,0.0,32497.929999999997,0.0,1287.45,6.821210263296962e-13
63,320.0,4943.0,1540.0,3586.0,0.0,6897.0,733.0,98.0,1265.0,11933.0,1906.55,0.0,31951.079999999998,0.0,1270.47,4.774847184307873e-12
64,318.0,4715.0,1708.0,3824.0,0.0,6924.0,730.0,101.0,562.0,11935.0,2144.89,0.0,32102.11,0.0,859.78,-1.1368683772161603e-12
65,319.0,4741.0,1593.0,4747.0,0.0,6948.0,715.0,102.0,84.0,12244.0,3040.95,0.0,33900.939999999995,0.0,633.01,2.0463630789890885e-12
66,309.0,4746.0,1537.0,5341.0,0.0,6972.0,701.0,103.0,28.0,12296.0,3010.8,0.0,34433.420000000006,0.0,610.38,-2.6147972675971687e-12
67,308.0,4659.0,1467.0,5486.0,0.0,6993.0,690.0,103.0,22.0,12395.0,3016.27,0.0,34574.92,0.0,564.35,-1.4779288903810084e-12
68,306.0,4577.0,1286.0,5040.0,0.0,7012.0,695.0,101.0,19.0,12629.0,3024.01,0.0,34264.68,0.0,424.33,1.7621459846850485e-12
69,295.0,4661.0,1144.0,3501.0,0.0,7031.0,698.0,101.0,19.0,12453.0,2999.1,0.0,32358.079999999998,0.0,544.02,4.547473508864641e-13
70,290.0,4639.0,1124.0,2830.0,0.0,7051.0,698.0,101.0,19.0,12363.0,2823.18,0.0,30455.09,0.0,1483.09,2.2737367544323206e-13
71,277.0,3969.0,1052.0,2862.0,0.0,7066.0,630.0,84.0,19.0,12415.0,2811.61,0.0,29198.350000000002,0.0,1987.26,-1.5916157281026244e-12
72,269.0,3652.0,1033.0,2382.0,0.0,7077.0,538.0,83.0,20.0,12027.0,2792.32,0.0,28341.34,0.0,1531.98,-4.547473508864641e-13
73,271.0,3519.0,1005.0,2251.0,0.0,7086.0,529.0,81.0,20.0,11718.0,2799.31,0.0,27759.74,0.0,1519.57,-2.2737367544323206e-13
74,280.0,3634.0,1029.0,2272.0,0.0,7087.0,525.0,81.0,19.0,11481.0,2577.61,0.0,27461.36,0.0,1524.25,0.0
75,280.0,3511.0,1033.0,2206.0,0.0,7086.0,517.0,83.0,19.0,11757.0,2204.53,0.0,27181.05,0.0,1515.48,-4.547473508864641e-13
76,280.0,3482.0,1012.0,2183.0,0.0,7085.0,525.0,81.0,18.0,12380.0,1351.21,0.0,27085.750000000004,0.0,1311.46,-4.547473508864641e-12
77,277.0,3610.0,1050.0,2605.0,0.0,7085.0,554.0,82.0,19.0,12430.0,1709.37,0.0,28089.100000000002,0.0,1332.27,-3.183231456205249e-12
78,274.0,4013.0,1164.0,2737.0,0.0,7090.0,589.0,85.0,21.0,12283.0,2970.55,0.0,29814.579999999994,0.0,1411.97,4.774847184307873e-12
79,274.0,3962.0,1074.0,2967.0,0.0,7095.0,642.0,99.0,39.0,12402.0,2890.61,36.52,31481.13,0.0,0.0,0.0
80,261.0,4189.0,1232.0,4158.0,0.0,7099.0,649.0,99.0,368.0,12315.0,3065.31,0.0,33212.34,0.0,222.97,1.1652900866465643e-12
81,264.0,4312.0,1354.0,4540.0,0.0,7099.0,655.0,99.0,979.0,12163.0,2989.01,0.0,34030.810000000005,0.0,423.2,-2.8990143619012088e-12
82,256.0,4247.0,1515.0,3892.0,0.0,7101.0,661.0,100.0,1409.0,12647.0,2838.68,0.0,34220.49,0.0,446.19,2.3305801732931286e-12
83,258.0,4172.0,1390.0,3083.0,0.0,7098.0,676.0,101.0,1606.0,13416.0,2930.58,0.0,34219.41,0.0,511.17,-1.7621459846850485e-12
84,266.0,4044.0,1288.0,2917.0,0.0,7098.0,700.0,103.0,1674.0,13887.0,2992.74,0.0,34578.22,0.0,391.52,-3.183231456205249e-12
85,267.0,3994.0,1159.0,3000.0,0.0,7099.0,710.0,102.0,1603.0,13961.0,2911.35,0.0,34111.59,0.0,694.76,2.0463630789890885e-12
86,270.0,4083.0,1159.0,3081.0,0.0,7100.0,698.0,104.0,1326.0,13910.0,3010.4,0.0,33422.12,0.0,1319.28,-1.1368683772161603e-12
87,268.0,4022.0,1170.0,3060.0,0.0,7101.0,689.0,104.0,794.0,13433.0,2946.26,0.0,32386.76,0.0,1200.5,3.637978807091713e-12
88,271.0,4349.0,1150.0,4422.0,0.0,7098.0,695.0,102.0,242.0,12965.0,985.07,0.0,32048.67,0.0,230.4,1.4495071809506044e-12
89,269.0,4071.0,1226.0,5245.0,0.0,7099.0,707.0,104.0,37.0,12946.0,2220.7,0.0,33542.799999999996,0.0,381.9,1.4779288903810084e-12
90,271.0,4096.0,1311.0,4622.0,0.0,7099.0,711.0,105.0,23.0,13431.0,2947.3,0.0,34086.420000000006,0.0,529.88,-2.6147972675971687e-12
91,277.0,4036.0,1227.0,4616.0,0.0,7098.0,715.0,105.0,23.0,13525.0,3009.3,0.0,34261.159999999996,0.0,370.14,6.707523425575346e-12
92,281.0,4065.0,1065.0,4548.0,0.0,7098.0,707.0,103.0,23.0,13143.0,2995.29,0.0,33937.62,0.0,90.67,-1.7479351299698465e-12
93,282.0,4088.0,1061.0,3347.0,0.0,7098.0,705.0,102.0,23.0,12463.0,2965.83,16.5,32151.329999999998,0.0,0.0,3.637978807091713e-12
94,279.0,4155.0,1078.0,2899.0,0.0,7098.0,706.0,96.0,24.0,12052.0,2797.86,0.0,29991.800000000003,0.0,1193.06,-2.2737367544323206e-12
95,285.0,3867.0,1095.0,2803.0,0.0,7096.0,655.0,88.0,23.0,11957.0,2813.42,0.0,29014.78,0.0,1667.64,-6.821210263296962e-13
96,282.0,3939.0,1099.0,2409.0,0.0,7093.0,599.0,85.0,23.0,11976.0,2551.48,0.0,28533.14,0.0,1523.34,2.2737367544323206e-13
97,283.0,3717.0,1097.0,2215.0,0.0,7094.0,599.0,83.0,24.0,11624.0,2538.88,0.0,27753.48,0.0,1521.4,1.3642420526593924e-12
98,279.0,3518.0,1043.0,2134.0,0.0,7094.0,592.0,87.0,23.0,11158.0,2764.27,0.0,27192.77,0.0,1499.5,0.0
99,283.0,3539.0,1039.0,2160.0,0.0,7094.0,594.0,85.0,24.0,10948.0,2696.69,0.0,26970.449999999997,0.0,1492.24,1.5916157281026244e-12
100,274.0,3495.0,1123.0,2102.0,0.0,7097.0,596.0,85.0,24.0,11265.0,2148.34,0.0,27074.779999999995,0.0,1134.56,5.002220859751105e-12
101,273.0,3508.0,1094.0,2329.0,0.0,7097.0,622.0,86.0,25.0,11339.0,1872.8,0.0,27669.649999999998,0.0,576.15,1.4779288903810084e-12
102,275.0,3772.0,1134.0,2658.0,0.0,7099.0,659.0,93.0,24.0,11089.0,2800.9,0.0,29383.580000000005,0.0,220.32,-3.922195901395753e-12
103,273.0,3780.0,1201.0,2881.0,0.0,7103.0,707.0,102.0,35.0,10971.0,2908.34,1313.3,31274.64,0.0,0.0,0.0
104,268.0,4076.0,1341.0,3512.0,0.0,7105.0,726.0,102.0,347.0,11222.0,3064.15,939.68,32702.829999999998,0.0,0.0,3.637978807091713e-12
105,269.0,3986.0,1425.0,3607.0,0.0,7104.0,733.0,106.0,847.0,11638.0,3049.43,836.14,33600.57,0.0,0.0,0.0
106,269.0,4092.0,1419.0,4180.0,0.0,7103.0,733.0,106.0,1238.0,11747.0,2968.9,0.0,33762.15,0.0,93.75,0.0
107,284.0,4129.0,1505.0,4098.0,0.0,7102.0,740.0,104.0,1467.0,11499.0,2949.61,0.0,33488.74,0.0,388.87,2.6147972675971687e-12
108,292.0,4085.0,1521.0,3858.0,0.0,7100.0,737.0,105.0,1506.0,11134.0,2956.08,17.85,33311.93,0.0,0.0,0.0
109,282.0,3999.0,1417.0,3601.0,0.0,7101.0,746.0,107.0,1397.0,10748.0,2937.77,0.0,32034.07,0.0,301.7,7.389644451905042e-13
110,286.0,3901.0,1350.0,3337.0,0.0,7101.0,741.0,108.0,1192.0,9841.0,2995.35,64.07,30916.42,0.0,0.0,0.0
111,286.0,4318.0,1570.0,4174.0,0.0,7100.0,742.0,107.0,749.0,8455.0,2764.18,118.72,30383.9,0.0,0.0,0.0
112,283.0,4449.0,1712.0,5359.0,0.0,7099.0,742.0,108.0,229.0,7311.0,1967.05,1082.09,30341.139999999996,0.0,0.0,3.637978807091713e-12
113,296.0,4496.0,1871.0,5847.0,0.0,7099.0,746.0,108.0,27.0,6776.0,2883.33,1215.05,31364.380000000005,0.0,0.0,-3.637978807091713e-12
114,300.0,4631.0,2083.0,6038.0,0.0,7100.0,747.0,105.0,23.0,6292.0,2991.02,1051.56,31361.58,0.0,0.0,0.0
115,304.0,4615.0,2004.0,6563.0,0.0,7101.0,746.0,105.0,22.0,5779.0,3021.51,1317.61,31578.12,0.0,0.0,0.0
116,300.0,4566.0,1886.0,6443.0,0.0,7101.0,747.0,105.0,22.0,5433.0,2987.17,1766.5,31356.67,0.0,0.0,0.0
117,305.0,4593.0,1757.0,5818.0,0.0,7102.0,756.0,107.0,21.0,5346.0,2960.63,1065.35,29830.98,0.0,0.0,0.0
118,302.0,4967.0,1788.0,5050.0,0.0,7102.0,754.0,106.0,22.0,5171.0,2793.55,0.0,27954.239999999998,0.0,101.31,1.3073986337985843e-12
119,298.0,5078.0,1636.0,4398.0,0.0,7105.0,729.0,103.0,23.0,4883.0,2198.9,248.89,26700.79,0.0,0.0,0.0
120,286.0,4699.0,1466.0,3878.0,0.0,7096.0,734.0,105.0,22.0,4893.0,2189.19,0.0,24848.559999999998,0.0,519.63,1.0231815394945443e-12
121,285.0,4573.0,1342.0,3295.0,0.0,7060.0,719.0,104.0,23.0,4791.0,2218.94,0.0,23359.52,0.0,1051.42,-1.8189894035458565e-12
122,285.0,4791.0,1531.0,2727.0,0.0,6983.0,668.0,104.0,21.0,4823.0,2182.4,0.0,22526.519999999997,0.0,1588.88,4.547473508864641e-12
123,278.0,4635.0,1613.0,2353.0,0.0,6882.0,665.0,103.0,23.0,5011.0,2206.6,0.0,22387.12,0.0,1382.48,-4.547473508864641e-13
124,277.0,4734.0,1824.0,2411.0,0.0,6777.0,656.0,103.0,23.0,4769.0,2196.79,0.0,22383.350000000002,0.0,1387.44,-1.3642420526593924e-12
125,278.0,4897.0,1851.0,2361.0,0.0,6658.0,658.0,101.0,23.0,4946.0,2177.67,0.0,22668.71,0.0,1281.96,-9.094947017729282e-13
126,283.0,4900.0,1945.0,2649.0,0.0,6565.0,659.0,99.0,22.0,4969.0,2224.93,0.0,23021.030000000002,0.0,1294.9,-2.2737367544323206e-12
127,287.0,4678.0,1673.0,2723.0,0.0,6490.0,670.0,98.0,23.0,5184.0,2347.17,0.0,23713.059999999998,0.0,460.11,5.684341886080801e-13
128,283.0,4729.0,1751.0,3186.0,0.0,6436.0,674.0,102.0,87.0,5064.0,2410.58,219.06,24941.640000000003,0.0,0.0,-3.637978807091713e-12
129,284.0,5035.0,1989.0,4223.0,0.0,6353.0,664.0,106.0,342.0,5002.0,2431.81,836.01,27265.82,0.0,0.0,0.0
130,283.0,4873.0,2028.0,5256.0,0.0,6247.0,670.0,105.0,699.0,4578.0,2345.85,1305.8,28390.65,0.0,0.0,0.0
131,284.0,4835.0,2052.0,5561.0,0.0,6171.0,669.0,103.0,950.0,4480.0,2335.39,916.2,28356.59,0.0,0.0,0.0
132,285.0,4866.0,2075.0,5072.0,0.0,6094.0,669.0,102.0,1013.0,4926.0,2352.71,522.02,27976.73,0.0,0.0,0.0
133,291.0,4634.0,1982.0,4334.0,0.0,6079.0,660.0,102.0,1000.0,5736.0,2290.7,384.12,27492.820000000003,0.0,0.0,-3.637978807091713e-12
134,287.0,4092.0,1918.0,3069.0,0.0,6079.0,656.0,101.0,1032.0,6780.0,2312.63,0.0,25966.110000000004,0.0,360.52,-3.183231456205249e-12
135,290.0,4134.0,1873.0,2852.0,0.0,6078.0,648.0,101.0,974.0,7449.0,1351.01,0.0,25455.55,0.0,294.46,-8.526512829121202e-13
136,287.0,4359.0,1866.0,2969.0,0.0,6076.0,641.0,102.0,550.0,7957.0,374.15,506.11,25687.26,0.0,0.0,0.0
137,284.0,4747.0,1931.0,3799.0,0.0,6078.0,650.0,99.0,108.0,8259.0,1547.42,490.43,27992.85,0.0,0.0,0.0
138,286.0,5088.0,1886.0,4012.0,0.0,6080.0,653.0,99.0,35.0,8542.0,2709.56,0.0,29309.440000000006,0.0,81.12,-4.661160346586257e-12
139,283.0,5412.0,2009.0,4036.0,0.0,6080.0,655.0,99.0,30.0,8943.0,2873.21,0.0,29967.660000000003,0.0,452.55,-4.376943252282217e-12
140,284.0,5512.0,2033.0,4093.0,0.0,6081.0,654.0,99.0,20.0,9165.0,2832.05,0.0,30327.239999999998,0.0,445.81,1.3073986337985843e-12
141,287.0,5301.0,1966.0,3693.0,0.0,6080.0,651.0,97.0,20.0,9105.0,2825.12,0.0,29745.159999999996,0.0,279.96,2.7853275241795927e-12
142,283.0,5412.0,1850.0,3462.0,0.0,6079.0,646.0,97.0,20.0,8829.0,2253.75,0.0,28000.880000000005,0.0,930.87,-4.661160346586257e-12
143,289.0,5175.0,1867.0,2852.0,0.0,6080.0,644.0,97.0,20.0,8320.0,2279.94,0.0,26326.82,0.0,1297.12,-9.094947017729282e-13
144,273.0,5361.0,1954.0,2410.0,0.0,6080.0,585.0,88.0,19.0,7465.0,2254.35,0.0,24901.820000000003,0.0,1587.53,-4.774847184307873e-12
145,268.0,4835.0,1919.0,2289.0,0.0,6080.0,578.0,89.0,18.0,7327.0,2138.09,0.0,23974.329999999998,0.0,1566.76,2.0463630789890885e-12
146,266.0,4637.0,1916.0,2413.0,0.0,6080.0,578.0,91.0,17.0,6946.0,2228.62,0.0,23558.51,0.0,1614.11,6.821210263296962e-13
147,266.0,4968.0,2013.0,2396.0,0.0,6080.0,578.0,89.0,18.0,6307.0,2202.92,0.0,23304.839999999997,0.0,1613.08,1.8189894035458565e-12
148,263.0,5148.0,2011.0,2236.0,0.0,6081.0,582.0,90.0,19.0,6284.0,2189.42,0.0,23288.66,0.0,1614.76,-1.5916157281026244e-12
149,264.0,5237.0,2010.0,2270.0,15.0,6080.0,583.0,89.0,19.0,6321.0,2215.79,0.0,23580.3,0.0,1523.49,1.5916157281026244e-12
150,274.0,5061.0,1887.0,2241.0,75.0,6079.0,594.0,89.0,19.0,6210.0,2202.18,0.0,23909.079999999998,0.0,822.1,2.1600499167107046e-12
151,277.0,5102.0,1960.0,2324.0,164.0,6080.0,608.0,93.0,30.0,5852.0,2211.64,0.0,24132.23,0.0,569.41,-1.1368683772161603e-13
152,275.0,4472.0,1905.0,2624.0,249.0,6081.0,635.0,98.0,260.0,5444.0,2138.22,1055.29,25236.51,0.0,0.0,0.0
153,269.0,5456.0,2247.0,3203.0,367.0,6079.0,631.0,99.0,744.0,5181.0,1216.49,1690.97,27183.46,0.0,0.0,0.0
154,272.0,5649.0,2551.0,3887.0,471.0,6078.0,629.0,97.0,1129.0,5043.0,387.18,2112.42,28305.6,0.0,0.0,0.0
155,270.0,5973.0,2875.0,4212.0,505.0,6078.0,618.0,100.0,1201.0,4930.0,467.34,1791.68,29021.02,0.0,0.0,0.0
156,277.0,5540.0,2964.0,3610.0,646.0,6079.0,613.0,99.0,1220.0,4988.0,2159.8,1762.79,29958.589999999997,0.0,0.0,3.637978807091713e-12
157,279.0,5833.0,2985.0,3494.0,742.0,6080.0,626.0,99.0,1144.0,4890.0,2209.43,1938.61,30320.039999999997,0.0,0.0,3.637978807091713e-12
158,277.0,5370.0,2968.0,2889.0,782.0,6080.0,627.0,99.0,934.0,4914.0,2166.22,1940.97,29047.190000000002,0.0,0.0,-3.637978807091713e-12
159,281.0,5330.0,3032.0,3049.0,837.0,6080.0,629.0,98.0,515.0,4719.0,2169.26,1721.9,28461.159999999996,0.0,0.0,3.637978807091713e-12
160,274.0,5683.0,3206.0,2980.0,887.0,6080.0,631.0,96.0,132.0,4377.0,2239.08,2154.28,28739.359999999997,0.0,0.0,3.637978807091713e-12
161,273.0,5777.0,3520.0,4502.0,934.0,6078.0,630.0,93.0,30.0,3987.0,2558.97,2922.74,31305.709999999995,0.0,0.0,3.637978807091713e-12
162,278.0,5989.0,3831.0,5487.0,947.0,6078.0,630.0,89.0,34.0,3762.0,2844.61,2753.22,32722.83,0.0,0.0,0.0
163,274.0,6420.0,3963.0,6361.0,956.0,6078.0,629.0,90.0,34.0,3493.0,2838.77,2706.36,33843.13,0.0,0.0,0.0
164,276.0,6527.0,4091.0,6918.0,955.0,6078.0,633.0,89.0,34.0,3074.0,2176.97,2867.11,33719.08,0.0,0.0,0.0
165,271.0,5842.0,4235.0,6030.0,957.0,6078.0,638.0,87.0,34.0,2997.0,2146.65,2973.61,32289.26,0.0,0.0,3.637978807091713e-12
166,272.0,5457.0,4305.0,5117.0,945.0,6079.0,642.0,87.0,28.0,2707.0,2178.03,1794.21,29611.239999999998,0.0,0.0,3.637978807091713e-12
167,276.0,5187.0,4251.0,2881.0,880.0,6077.0,650.0,88.0,19.0,2427.0,2169.5,1857.69,26763.19,0.0,0.0,0.0
168,273.0,5031.0,4212.0,2544.0,777.0,6077.0,651.0,87.0,17.0,2099.0,2194.63,888.49,24851.12,0.0,0.0,0.0
169,272.0,4734.0,4328.0,2479.0,852.0,6076.0,654.0,86.0,17.0,1783.0,2215.43,175.4,23671.83,0.0,0.0,0.0
