,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,BE -> FR,CH -> FR,DE -> FR,ES -> FR,GB -> FR,IT -> FR,demand,FR -> BE,FR -> CH,FR -> DE,FR -> ES,FR -> GB,FR -> IT,mismatch
7525,327.0,3582.0,42.0,4563.0,44158.0,476.0,1833.0,7194.0,0.0,0.0,0.0,0.0,0.0,0.0,53098.74999999999,1519.11,1159.49,1888.27,365.38,2020.0,2124.0,7.275957614183426e-12
7526,327.0,3516.0,43.0,4596.0,44193.0,477.0,1257.0,6711.0,0.0,0.0,0.0,251.41,0.0,0.0,50923.84000000001,1990.74,1554.99,2518.84,0.0,2020.0,2363.0,-7.275957614183426e-12
7527,338.340319407476,3911.419147089457,42.036221502140954,4649.616207614859,45406.296138178455,490.0808262932531,490.0808262932531,6687.860313621109,0.0,0.0,0.0,814.18,0.0,0.0,50980.0,2277.17,1958.94,3050.8,0.0,2019.0,2544.0,3.637978807091713e-12
7528,349.6217264284898,4194.4012573648215,43.437850859297214,6123.677511383851,46674.50047820339,509.6001527639503,159.97842633546048,6858.942596660736,0.0,0.0,0.0,1851.35,0.0,0.0,55386.0,2293.81,1819.42,2833.28,0.0,2019.0,2414.0,-5.4569682106375694e-12
7529,341.95897536143997,4046.3413102798963,41.57555931446079,7291.313714773561,46014.78966026234,504.10365668783703,0.0,6894.26712332046,0.0,0.0,0.0,1438.32,0.0,0.0,57617.0,1440.51,1250.22,2061.94,0.0,2020.0,2183.0,-1.8189894035458565e-12
7530,330.7902472174148,3941.2447747733445,40.34027405090424,6660.179245804291,44967.30348454296,489.12582286721397,0.0,7087.786150743876,0.0,0.0,0.0,0.0,0.0,0.0,55953.0,559.96,1069.33,1501.12,248.36,2019.0,2166.0,3.637978807091713e-12
7531,329.83674075029836,3875.5817038160053,42.235192413147956,5468.4518176833,44700.92317022031,488.7215122092835,0.0,7443.449862907647,0.0,0.0,0.0,0.0,0.0,0.0,52879.0,305.03,869.22,1307.32,2867.63,2020.0,2101.0,-3.637978807091713e-12
7532,328.0,3851.0,43.0,4459.0,44322.0,486.0,0.0,7707.0,0.0,0.0,0.0,0.0,0.0,0.0,51216.46,788.1,782.79,1323.38,3195.27,2020.0,1870.0,0.0
7533,340.5061445723765,3962.2533186603814,44.368982474582396,4618.501524563507,45426.61519636023,500.44084884122003,0.0,7928.633984527701,0.0,0.0,0.0,0.0,0.0,0.0,54374.0,374.72,588.78,893.78,2905.04,2020.0,1665.0,7.275957614183426e-12
7534,330.0730484980813,3460.249070729126,42.13698491464867,4365.190984848486,44262.896129747256,486.5818496096335,0.0,7706.051931652773,0.0,0.0,0.0,0.0,0.0,0.0,53994.0,287.65,433.1,674.51,1798.92,2019.0,1446.0,0.0
