,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,CZ -> SK,HU -> SK,PL -> SK,demand,SK -> CZ,SK -> HU,SK -> PL,mismatch
78,29.9,185.4,60.9,680.75,105.5,1895.3,478.1,37.3,0.0,1058.68,0.0,337.6,3981.1500000000005,0.0,888.28,0.0,-2.2737367544323206e-13
79,30.0,187.3,62.5,686.34,106.0,1899.4,482.0,35.2,0.2,1072.25,0.0,443.5,4101.42,0.0,903.27,0.0,4.547473508864641e-13
80,29.9,183.7,61.4,723.68,104.4,1896.7,480.2,35.3,7.9,1145.85,0.0,556.5,4252.73,0.0,972.8,0.0,1.1368683772161603e-12
81,29.7,182.6,61.0,723.78,104.0,1898.6,475.8,34.6,34.6,1253.5,0.0,600.3,4239.58,0.0,1158.9,0.0,-4.547473508864641e-13
82,30.6,185.2,62.4,735.28,104.6,1898.5,476.1,34.8,69.3,1189.55,0.0,539.4,4163.73,0.0,1162.0,0.0,0.0
83,30.9,185.5,62.2,848.19,104.9,1898.8,473.3,35.3,107.8,1068.0,0.0,493.1,4286.03,0.0,1021.96,0.0,0.0
84,30.6,182.3,60.9,808.11,104.1,1897.7,471.8,36.2,122.5,1006.7,0.0,438.2,4188.26,0.0,970.85,0.0,3.410605131648481e-13
85,30.8,184.3,62.1,844.2,105.1,1897.2,474.5,35.7,86.4,959.85,0.0,396.7,4165.75,0.0,911.1,0.0,3.410605131648481e-13
86,30.7,185.6,63.1,865.87,106.7,1896.4,476.0,36.7,35.5,933.83,0.0,344.5,4053.41,0.0,921.49,0.0,-2.2737367544323206e-13
87,29.9,188.4,62.9,963.13,106.7,1896.7,477.3,36.5,5.6,1036.98,0.0,272.0,4078.4100000000003,0.0,997.7,0.0,-6.821210263296962e-13
88,30.3,192.4,64.3,1132.96,107.7,1897.3,480.8,35.1,1.0,982.15,0.0,302.9,4181.16,0.0,1045.75,0.0,0.0
89,30.4,192.1,63.4,1224.49,107.0,1897.1,481.2,36.6,0.9,920.9,0.0,316.6,4225.91,0.0,1044.78,0.0,6.821210263296962e-13
90,30.3,187.0,62.4,1222.2,105.5,1897.2,480.0,38.3,0.1,985.18,0.0,364.7,4313.76,0.0,1059.12,0.0,0.0
91,30.1,185.9,62.0,1079.09,103.5,1896.7,479.9,37.6,0.0,1125.13,0.0,436.9,4371.549999999999,0.0,1065.27,0.0,4.547473508864641e-13
92,30.1,194.1,64.4,780.43,106.0,1896.3,484.5,37.2,0.0,1006.38,0.0,406.7,3894.8300000000004,0.0,1111.28,0.0,-6.821210263296962e-13
93,30.3,196.8,65.3,787.68,105.7,1900.3,484.8,37.7,0.0,1072.35,0.0,483.5,3894.460000000001,0.0,1269.97,0.0,-6.821210263296962e-13
94,30.0,195.6,62.2,730.12,105.7,1903.6,481.5,37.9,0.0,1007.65,0.0,546.0,3773.2000000000003,0.0,1327.07,0.0,2.2737367544323206e-13
95,30.6,191.5,60.2,727.29,104.3,1904.7,478.0,37.0,0.0,1044.45,0.0,605.8,3976.71,0.0,1207.13,0.0,0.0
96,30.1,192.3,59.6,698.42,103.1,1906.6,479.4,36.9,0.0,1066.08,0.0,617.2,4030.6000000000004,0.0,1159.1,0.0,-4.547473508864641e-13
97,29.4,193.9,60.6,699.04,103.5,1907.1,481.3,37.0,0.0,1056.75,0.0,631.3,4001.4900000000007,0.0,1198.4,0.0,-1.3642420526593924e-12
98,29.8,193.0,60.6,701.23,103.2,1906.5,481.5,35.1,0.0,1072.1,0.0,620.9,4016.390000000001,0.0,1187.54,0.0,-4.547473508864641e-13
99,29.4,192.4,60.4,703.19,102.7,1906.4,483.1,35.5,0.0,1072.95,0.0,612.7,4023.91,0.0,1174.83,0.0,0.0
100,29.4,194.0,61.6,705.56,103.5,1904.4,485.8,35.4,0.0,1046.5,0.0,575.6,3899.9600000000005,0.0,1241.8,0.0,-2.2737367544323206e-13
101,29.6,190.8,60.4,701.1,103.3,1903.4,488.0,35.9,0.0,1163.53,0.0,583.8,4014.98,0.0,1244.85,0.0,0.0
102,28.9,190.0,62.2,753.42,102.7,1900.7,487.6,35.6,0.0,1062.28,0.0,467.7,4060.2900000000004,0.0,1030.81,0.0,0.0
103,29.6,193.8,63.9,789.59,103.9,1902.3,491.0,36.6,0.1,1093.2,0.0,520.5,4209.0599999999995,0.0,1015.43,0.0,1.2505552149377763e-12
104,29.8,194.1,64.6,835.52,104.1,1900.7,496.2,35.9,5.9,1082.58,0.0,576.9,4226.119999999999,0.0,1100.18,0.0,1.1368683772161603e-12
105,28.8,192.8,63.6,950.11,103.7,1902.0,492.0,34.3,26.9,1001.1,0.0,630.8,4312.560000000001,0.0,1113.55,0.0,-6.821210263296962e-13
106,29.2,194.1,63.9,963.66,103.7,1901.2,491.7,33.2,43.2,1047.33,0.0,637.7,4431.679999999999,0.0,1077.21,0.0,0.0
107,30.2,192.4,63.6,903.34,103.3,1903.4,488.4,35.3,49.4,963.73,0.0,584.1,4305.719999999999,0.0,1011.45,0.0,6.821210263296962e-13
108,29.7,196.1,64.7,914.38,104.4,1903.8,487.2,35.1,49.6,922.9,0.0,608.6,4286.529999999999,0.0,1029.95,0.0,6.821210263296962e-13
109,30.6,197.5,65.3,939.86,104.5,1903.3,490.3,36.4,35.9,740.75,0.0,576.7,4230.35,0.0,890.76,0.0,2.2737367544323206e-13
110,30.4,191.3,63.3,962.33,103.6,1901.9,487.3,37.1,18.9,731.28,0.0,525.8,4137.84,0.0,915.37,0.0,7.958078640513122e-13
111,29.0,187.9,62.6,1051.72,103.2,1900.8,486.8,34.5,4.0,786.03,0.0,468.8,4213.76,0.0,901.59,0.0,1.1368683772161603e-13
112,29.4,191.9,63.8,1150.91,103.5,1898.2,491.2,37.3,0.7,678.83,0.0,438.2,4191.26,0.0,892.68,0.0,-5.684341886080801e-13
113,29.4,184.0,61.3,1207.6,101.5,1897.0,489.1,37.7,0.7,484.85,0.0,320.4,4035.599999999999,0.0,777.95,0.0,1.1368683772161603e-12
114,28.6,182.8,61.1,1248.56,101.5,1897.6,488.9,36.3,0.1,470.83,0.0,327.6,4117.58,0.0,726.31,0.0,-4.547473508864641e-13
115,29.7,187.3,62.1,1122.98,102.1,1900.4,489.8,39.2,0.0,465.63,0.0,404.0,4088.3000000000006,0.0,714.91,0.0,-5.684341886080801e-13
116,30.0,187.0,62.1,972.1,102.5,1898.6,487.6,37.6,0.0,587.3,0.0,520.8,3896.36,0.0,989.24,0.0,2.2737367544323206e-13
117,29.7,190.9,63.8,941.295,103.8,1899.6,473.5,37.0,0.0,669.3,0.0,732.5,3882.6049999999996,0.0,1258.79,0.0,0.0
118,29.7,189.2,59.5,884.25,102.4,1899.1,462.5,38.1,0.0,653.53,0.0,540.0,3627.8599999999997,0.0,1230.42,0.0,0.0
119,29.4,192.0,60.9,887.16,104.1,1899.9,467.3,38.3,0.0,364.05,0.0,307.9,3359.2,0.0,991.81,0.0,4.547473508864641e-13
120,29.3,187.3,59.1,877.54,103.1,1897.7,460.5,37.5,0.0,121.73,0.0,303.9,3183.53,0.0,894.14,0.0,-1.1368683772161603e-13
121,29.8,186.6,59.2,870.08,102.9,1896.8,460.2,35.1,0.0,98.95,0.0,279.3,3201.4299999999994,0.0,817.5,0.0,9.094947017729282e-13
122,29.8,183.2,58.1,871.18,102.3,1895.8,459.1,37.0,0.0,184.28,0.0,287.5,3322.63,0.0,785.63,0.0,-7.958078640513122e-13
123,29.6,181.7,57.4,844.34,101.4,1893.8,457.5,35.8,0.0,274.98,0.0,311.8,3372.249999999999,0.0,816.07,0.0,5.684341886080801e-13
124,30.0,182.0,57.1,811.82,101.5,1894.3,457.9,37.1,0.0,508.93,0.0,376.3,3471.940000000001,0.0,985.01,0.0,-2.2737367544323206e-13
125,30.0,176.3,55.0,806.36,100.9,1890.7,456.8,36.1,0.0,640.0,0.0,412.7,3483.080000000001,0.0,1121.78,0.0,-1.1368683772161603e-12
126,29.6,173.3,56.8,827.24,100.9,1890.1,455.5,36.0,0.0,643.9,0.0,481.4,3492.51,0.0,1202.23,0.0,-4.547473508864641e-13
127,29.6,167.8,54.5,863.77,99.5,1885.7,452.5,37.5,0.1,686.63,0.0,499.9,3652.91,0.0,1124.59,0.0,2.2737367544323206e-13
128,29.3,166.2,54.0,874.96,98.7,1885.6,462.6,38.3,6.7,686.78,0.0,636.3,3768.550000000001,0.0,1170.89,0.0,-1.5916157281026244e-12
129,24.6,169.3,56.9,920.57,103.2,1889.3,471.1,39.5,26.7,749.0,0.0,643.9,3890.48,0.0,1203.59,0.0,-2.2737367544323206e-13
130,20.5,173.8,59.9,915.93,125.6,1894.2,475.7,39.1,43.9,776.48,0.0,660.7,3982.5599999999995,0.0,1203.25,0.0,0.0
131,20.9,175.0,61.3,900.52,150.5,1895.6,477.5,39.9,41.7,750.38,0.0,640.5,3919.1799999999994,0.0,1234.62,0.0,9.094947017729282e-13
132,22.7,180.5,62.3,898.96,174.0,1895.6,479.6,38.4,48.9,563.0,0.0,543.5,3838.5599999999995,0.0,1068.9,0.0,4.547473508864641e-13
133,22.4,174.8,58.3,875.73,190.1,1887.9,471.7,39.6,34.4,371.65,0.0,505.3,3721.51,0.0,910.37,0.0,-1.1368683772161603e-13
134,26.8,164.4,53.4,848.57,187.2,1879.7,463.7,38.8,21.8,316.98,0.0,446.9,3535.44,0.0,912.81,0.0,0.0
135,29.4,172.6,58.9,935.56,187.8,1888.9,474.9,37.9,4.1,549.33,0.0,292.4,3675.85,0.0,955.94,0.0,0.0
136,29.1,177.6,61.3,1026.57,190.4,1891.8,480.5,38.8,0.0,524.53,0.0,363.7,3693.0600000000004,0.0,1091.24,0.0,-1.1368683772161603e-12
137,29.9,176.8,61.3,1128.08,192.1,1893.3,481.2,39.5,0.0,236.3,0.0,231.2,3672.3599999999997,0.0,797.32,0.0,5.684341886080801e-13
138,29.8,175.0,58.7,1130.9,181.2,1890.9,477.7,39.9,0.0,513.63,0.0,298.2,3832.99,0.0,962.94,0.0,4.547473508864641e-13
139,29.5,172.3,58.3,955.73,180.9,1888.6,476.6,40.0,0.0,554.18,0.0,211.2,3704.7999999999993,0.0,862.51,0.0,2.2737367544323206e-13
140,29.6,169.9,56.5,838.1,179.1,1885.4,471.9,39.0,0.0,442.58,0.0,136.1,3449.28,0.0,798.9,0.0,1.1368683772161603e-13
141,29.7,177.3,60.6,800.52,181.1,1891.2,478.9,37.0,0.0,493.95,0.0,229.7,3379.73,0.0,1000.24,0.0,2.2737367544323206e-13
142,29.8,176.3,57.2,793.56,179.8,1889.9,473.6,38.3,0.0,383.25,0.0,239.2,3268.7999999999997,0.0,992.11,0.0,1.0231815394945443e-12
143,29.8,187.6,60.4,803.0,182.8,1894.0,481.0,39.0,0.0,566.28,0.0,332.4,3400.67,0.0,1175.61,0.0,6.821210263296962e-13
144,29.9,176.4,56.2,766.82,189.3,1889.7,471.3,39.9,0.0,561.43,0.0,358.8,3408.0299999999997,0.0,1131.72,0.0,2.2737367544323206e-13
145,29.9,169.2,54.0,764.32,187.9,1885.5,466.7,38.7,0.0,332.1,0.0,333.6,3294.45,0.0,967.47,0.0,2.2737367544323206e-13
146,22.7,178.5,58.4,764.23,191.0,1893.8,477.3,39.4,0.0,201.35,0.0,293.2,3275.8200000000006,0.0,844.06,0.0,-4.547473508864641e-13
147,21.7,179.2,59.0,767.17,191.5,1893.0,481.1,38.7,0.0,177.63,0.0,288.0,3291.2999999999993,0.0,805.7,0.0,6.821210263296962e-13
148,22.2,181.6,59.4,763.23,192.7,1893.6,483.4,38.3,0.0,369.43,0.0,350.5,3396.5000000000005,0.0,957.86,0.0,-7.958078640513122e-13
149,20.6,180.1,59.0,762.97,192.9,1894.6,485.4,39.2,0.0,420.3,0.0,358.1,3492.44,0.0,920.73,0.0,0.0
150,20.6,177.1,60.7,758.15,192.7,1892.0,484.2,39.1,0.0,520.38,0.0,401.2,3408.399999999999,0.0,1137.73,0.0,9.094947017729282e-13
151,20.6,181.3,62.8,814.6,193.2,1894.9,486.3,39.3,0.2,862.28,0.0,415.5,3671.6100000000006,0.0,1299.37,0.0,-9.094947017729282e-13
152,20.8,170.0,57.2,869.4533,189.3,1886.6,477.1,39.0,3.1,1028.68,0.0,443.4,3883.6632999999993,0.0,1300.97,0.0,2.2737367544323206e-13
153,20.6,171.6,58.8,838.6167,190.4,1890.3,480.0,38.2,14.1,1040.13,0.0,378.5,3879.5166999999997,0.0,1241.73,0.0,0.0
154,21.1,175.6,60.9,818.03,190.7,1892.2,479.9,39.1,25.9,1150.63,0.0,395.8,3964.189999999999,0.0,1285.67,0.0,4.547473508864641e-13
155,21.3,180.4,62.3,819.865,192.0,1897.4,479.2,40.2,38.0,1144.78,0.0,390.9,3896.9049999999984,0.0,1369.44,0.0,9.094947017729282e-13
156,21.5,183.4,62.7,845.27,192.6,1894.0,485.4,40.9,53.3,911.9,0.0,318.3,3822.4200000000005,0.0,1186.85,0.0,-9.094947017729282e-13
157,21.2,177.1,61.0,837.23,191.6,1891.5,486.1,40.7,44.0,761.85,0.0,289.6,3718.0900000000006,0.0,1083.79,0.0,-4.547473508864641e-13
158,21.6,174.1,59.3,837.68,190.6,1889.3,484.8,40.5,22.1,799.8,0.0,286.8,3712.63,0.0,1093.95,0.0,-2.2737367544323206e-13
159,21.2,172.8,59.2,845.82,190.4,1888.7,485.7,40.6,3.7,1069.05,0.0,346.5,3854.569999999999,0.0,1269.1,0.0,4.547473508864641e-13
160,21.3,179.6,61.3,970.94,192.2,1892.0,490.6,39.6,0.1,1259.48,0.0,393.4,4007.3099999999995,0.0,1493.21,0.0,9.094947017729282e-13
161,21.2,181.9,62.6,1002.41,193.2,1896.5,490.6,38.7,0.0,1279.6,0.0,380.3,4028.9100000000003,0.0,1518.1,0.0,-9.094947017729282e-13
162,21.2,182.7,63.6,998.77,193.6,1897.9,490.8,39.5,0.0,1267.8,0.0,353.3,4039.5500000000006,0.0,1469.62,0.0,-4.547473508864641e-13
163,20.9,183.7,62.9,964.45,193.7,1898.1,488.2,40.0,0.0,1235.35,0.0,326.6,4045.7499999999995,0.0,1368.15,0.0,0.0
164,21.1,183.7,62.9,851.59,193.9,1896.5,489.8,40.5,0.0,1059.35,0.0,317.2,3791.0899999999997,0.0,1325.45,0.0,2.2737367544323206e-13
165,20.9,178.8,62.0,821.38,192.9,1896.8,487.8,41.3,0.0,935.75,0.0,351.4,3626.2100000000005,0.0,1362.82,0.0,-6.821210263296962e-13
166,20.0,179.6,58.7,812.64,191.2,1896.2,484.2,41.6,0.0,720.65,0.0,303.3,3443.88,0.0,1264.21,0.0,0.0
167,20.7,178.9,58.2,806.13,190.6,1898.2,482.4,41.3,0.0,559.53,0.0,366.8,3431.51,0.0,1171.25,0.0,0.0
