,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_offshore,wind_onshore,AT -> DE,CH -> DE,CZ -> DE,DK -> DE,FR -> DE,NL -> DE,PL -> DE,SE -> DE,demand,DE -> AT,DE -> CH,DE -> CZ,DE -> DK,DE -> FR,DE -> NL,DE -> PL,DE -> SE,mismatch
309,5219.709566284333,5270.053574003472,3966.465118807898,2497.9197021496134,18112.06013878551,9870.638960252438,1064.7222058047664,224.94131108551406,0.0,3876.488594373692,15921.560228452767,0.0,0.0,37.39999999999998,166.70999999999998,0.0,0.0,0.0,0.0,57006.4694,1590.8,3665.3,0.0,0.0,689.0,2198.64,1076.56,1.9,1.2732925824820995e-11
310,5192.227488068352,4952.142986462231,3600.200481862437,2720.957684869358,17881.493679623807,9829.593016869227,1055.3047648375668,223.01182593635133,0.0,3872.2962503493727,15115.720221121304,0.0,0.0,323.54999999999995,0.0,0.0,0.0,0.0,0.0,53751.4184,1985.5,3852.07,0.0,570.08,838.0,2858.06,909.67,1.7,9.094947017729282e-12
311,5163.462436117355,4729.351878071546,3125.169373646736,2566.2653627966033,17544.67953143862,9878.94837498842,1064.477486313803,222.92163791541566,0.0,3732.070866344686,14140.058152366819,0.0,0.0,428.28,0.0,0.0,0.0,0.0,0.0,50527.7551,2122.3,3691.9,0.0,1620.02,553.0,3064.1,852.61,164.0,-1.8189894035458565e-12
312,5026.540390921042,4340.724631580055,3041.9415243607045,1887.8145484742793,16957.02880531417,9632.64137854351,1032.3660595846113,217.50454279554816,0.0,3706.9434518552275,13533.153466570853,0.0,0.0,579.69,0.0,0.0,0.0,0.0,0.0,48290.4388,1927.8,3587.72,0.0,1735.94,457.0,3060.26,698.39,198.8,5.4569682106375694e-12
313,4945.95587629486,4274.067896413016,2972.284935391941,1815.9411407477298,16394.681240805927,9411.552815753463,1009.8804087858215,214.06187163918528,0.0,3617.5432087540785,13422.396305413986,0.0,0.0,698.0900000000001,0.0,0.0,0.0,0.0,0.0,46861.2857,2061.4,3757.31,0.0,1970.32,345.0,3004.24,577.6,199.3,5.4569682106375694e-12
314,4930.081258402555,4283.161391783812,2926.980249598864,1802.7909079233225,16327.317202371314,9394.134935165068,1005.6384656443023,213.59597491835282,0.0,3442.0633661483844,13253.170348044017,0.0,0.0,416.66,0.0,126.0,0.0,0.0,0.0,46453.2041,2109.8,3522.64,0.0,2036.49,0.0,3114.04,685.92,199.5,-1.8189894035458565e-12
315,4873.547795319922,4332.0424847288195,2870.180200353213,1769.9949704395738,16163.327358483299,9268.227088363385,995.1170353213357,211.146660286456,0.0,3463.209337138618,13257.787669565369,0.0,0.0,426.05,0.0,581.0,0.0,0.0,0.0,46445.5306,1968.4,3400.37,0.0,2105.19,0.0,3414.62,678.22,199.3,-9.094947017729282e-12
316,4870.39798509412,4355.812741174915,2826.18287885822,1765.733680114918,16176.138491201351,9126.320649508247,996.8827862591651,210.87905093943877,0.0,3620.2585395727574,13297.488097276859,0.0,0.0,327.23,0.0,478.0,0.0,0.0,0.0,46212.7449,1988.9,3462.0,0.0,2108.65,0.0,3330.85,748.88,199.3,-3.637978807091713e-12
317,4894.364382692882,4430.164985866761,2852.089743818134,1764.5658294198192,16147.652380423067,9164.390712012639,997.3192281155095,212.84251819538312,0.0,3800.7592534889845,13471.917865966821,0.0,0.0,134.8900000000001,0.0,206.0,0.0,0.0,0.0,46041.3469,2239.6,3537.89,0.0,2070.38,0.0,3132.22,856.22,199.3,9.094947017729282e-12
318,5082.978819301259,4627.285200714862,3044.957359217858,1828.0244008269967,16532.018489960403,9640.964990461507,1023.7356638749695,219.44692692294217,0.0,4022.4936700564185,13904.95527866279,0.0,0.0,263.15,0.0,0.0,0.0,0.0,0.0,48104.5408,2217.7,3916.88,0.0,2083.47,62.0,2744.68,861.44,199.3,9.094947017729282e-12
