,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
1608,478.43451832929486,6868.003692064871,3684.661113573727,2952.4458346455986,6856.908008636059,586.2363050596695,0.04393322056583394,1984.211959465862,28152.000000000295,531.2380028926623,2.929945527321902e-10
1609,424.07900800784216,6433.464630233731,3083.875168492003,2609.276133098132,6498.276688527856,121.2177992068411,0.0068522605235610675,475.39297677806985,27156.00000000237,403.4290054705598,2.368498474223307e-09
1610,247.69501112620395,5624.510845870056,2987.498825576914,2678.8504940350003,6451.817940362073,678.7467449545155,0.011761649969921614,1107.1665065767875,26860.000000001095,565.3059105723834,1.0963095126888527e-09
1611,462.7142980134345,7622.062295017873,1597.2280347096976,660.2075557144374,7549.338041334822,694.4870341804591,0.025104242318499236,1810.4078562738277,27236.00000000017,770.9789844563192,1.709161767263099e-10
1612,352.7397647995724,4300.23301806555,4623.083465172458,2351.8710288730936,5844.714076388738,896.716080982251,0.049490588866450864,1924.0601053732437,29245.000000000087,803.6026404772891,8.669803236320376e-11
1613,585.0858108084525,5203.617369701551,1823.3830639237237,2308.1775636090247,9660.462696895962,936.6673084203637,31.215713479545947,2156.218338499567,34668.00000000008,3153.4072887104985,8.316214592254109e-11
1614,390.0000000001749,11059.000000000175,3296.000000000175,2983.312082726885,1079.2463461560742,657.000000000175,958.000000000175,1278.000000000175,33582.00630765532,2841.1400000001745,0.024536504790912943
1615,391.0952036289696,12354.29648205518,3524.231317425564,3934.6682112137705,9299.239635995356,692.9065087466647,3288.6357988214427,1125.4400421538667,45571.000000000706,3968.309245488527,7.693529817252288e-10
1616,347.0000000001001,11675.0000000001,3320.0000000001,4749.0000000001,8250.0000000001,656.0000000001002,5195.0000000001,692.0000000001002,44638.42910416077,2569.1696536889867,0.04288999808621259
1617,483.2829935488903,5110.536501722298,4147.162815584705,3253.1920665526804,10854.683931266243,808.6580369332581,5221.187222637571,1207.3605353955593,46559.00000000014,6046.951113782801,1.4209652276758665e-10
1618,393.0000000000457,10949.000000000045,2962.0000000000455,3860.0000000000455,8036.0000000000455,659.0000000000457,7313.0000000000455,381.0000000000457,43771.14181548732,2981.516579858821,0.09399344225717718
