,biomass,gas,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
3936,30.567752817662967,6.018465212901377e-11,10.325675813692454,23.060000000059862,6.018465212901377e-11,35.510000000059875,741.6346257580402,275.6200000000599,0.07168889871910836
3937,50.14777764314256,0.03434351056307206,15.2046574958248,29.81925935149075,0.03434351056307206,75.09098962682657,986.000000000125,133.15307243270644,1.2494487736558392e-10
3938,39.21000007113548,2.4627446852269133e-07,9.539335523297952,2.445839391990709,1.4920282173541534e-07,21.5900000665251,1015.6917016024682,288.7467635487104,0.0012358090336537385
3939,59.40075586260094,0.05717678779652956,37.64408829623765,34.88170494138105,2.5850596753212858,57.0147996263502,1186.0000000000753,222.6292383677291,7.562123446670944e-11
3940,39.98004292615942,6.7187712606642164e-06,11.970409866699406,25.100042268497774,3.2900379895112812,6.56004208083442,1365.0081397392628,86.65254331140383,7.533824729384302e-06
3941,39.83000000004696,4.710654068867816e-11,122.45000000004697,26.050000000046957,8.190000000046952,1.5955062780283142,1432.665194501677,176.8500000000469,0.09140509032826381
3942,26.324316112282727,0.009852529561787393,245.1366260752482,17.796980231670624,17.210491153494424,6.368960910156234,1547.0000000004363,186.64296472700516,4.596146007933341e-10
3943,43.167040646866184,0.010467037223551804,121.51785612797705,26.474433730090922,21.83088440524475,7.608882088701446,1562.0000000004109,237.4428640370961,4.3140671504155984e-10
3944,48.84041750529851,0.025012021908317878,80.88245677560451,9.016341196680374,25.564449584933424,18.07941892552229,1567.000000000172,158.57708981167696,1.7495621902453144e-10
3945,40.04000000006853,6.898074515390457e-11,229.39000000006854,13.666441427461912,22.180000000068528,10.260000000068539,1559.8986064314165,287.0400000000686,0.06262655076823878
3946,37.379707497888475,0.01951027212007736,226.40459513135042,24.357585919113248,37.40313847979866,24.62955642688964,1600.0000000002203,327.3968754290692,2.2592378152922851e-10
3947,40.06000000003515,3.5195231965752635e-11,172.32000000003515,24.130000000035146,18.09396473229209,19.770000000035154,1381.7496620521072,281.05000000003514,0.12213434263584963
3948,44.79947719749267,0.014000684184459754,42.215836872982536,26.70536905117031,17.294684425507633,35.471206657377444,1576.000000000307,406.48644503545427,3.186626494577492e-10
3949,36.30496384474657,0.02788041412575244,38.17763488229018,28.440442233455393,51.25491562094637,47.70667381881569,1533.0000000001542,723.0440923345748,1.5656700172862838e-10
3950,40.050000000030565,3.058558645624984e-11,26.740000000030562,22.447533875982245,36.89000000003056,34.25000000003057,1627.391924503523,580.1700000000307,0.14047210147177916
