,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,218.40000000077498,301.1003290821502,270.20000000077493,727.2000000007747,152.40000000077515,8.549627406280211e-10,1602.6000000007746,4127.862342939918,8.549627406280211e-10,88.74486914587482
1,232.67522422349847,244.50623248102744,145.27208564435418,700.3398023853409,123.72932759835379,0.005187715306717065,1639.3505287125502,4254.000000000829,0.005187715306717065,356.4501147145352
2,216.3000000007894,25.998327950478195,182.07335951588615,900.100000000789,82.54658086299341,8.727778628242195e-10,1080.8439383218397,3541.999514823495,8.727778628242195e-10,424.8774092479057
3,201.46432403170053,413.1097516351517,292.9579775562603,554.2799604943001,62.77185935597323,0.008342447868625575,1803.5067716762394,3905.000000000515,0.008342447868625575,922.150000000515
4,279.67784083843026,500.99615106374137,356.2170897913503,77.60931742899182,43.667581229536225,0.03173708955703549,1081.9555838204947,2824.610578617146,0.03173708955703549,1000.6500000001349
5,141.85264142589668,245.54812085137,270.8715295800236,139.65510882358063,204.00803529841258,0.03307764872795907,3265.991651853004,3832.00000000013,0.03307764872795907,1297.9546784789034
6,225.3978879566863,194.75627262983863,283.76827719908897,241.25027784086402,161.88334570551086,0.004982715428119263,3011.8490952801635,3724.0000000008617,0.004982715428119263,1804.4200000008614
7,193.9484531386138,380.00000000042036,270.50000000042036,228.20000000042035,126.32018095233637,0.10000000044292501,3116.2000000004205,4058.9213638236447,4.4292499994149713e-10,1561.4533853977634
8,212.90000000010056,102.88865262812413,250.76716624375123,261.70000000010054,155.20000000010052,41.40000000010051,3057.7000000001003,4012.3140489568013,1.015773584395883e-10,1189.459641758448
9,76.79561765018471,377.80000000032624,270.4000000003262,331.30000000032624,156.7000000003262,146.7000000003262,3120.2000000003263,4980.98629575773,3.4004215639535793e-10,1508.202367958547
10,222.58851975143781,391.61017610393657,281.14802284464196,343.66003236331994,162.15677677248306,112.97436914786805,3437.4324302394643,4824.0000000010705,0.004013328221868239,1213.1463015150114
11,217.4000000072936,374.10000000726075,110.02922291411198,330.40000000726707,148.90000000732744,51.83382871319865,3336.400000007191,5056.115677662683,1.4449886702350386e-08,1436.5364236798143
12,105.6026536704699,70.09828320779798,270.20000000039954,184.85199878074485,151.90000000039956,255.90000000039956,3361.6000000003996,5363.086428383319,4.20009942258796e-10,1789.7847506262603
13,78.89533795762472,464.1323428159605,338.1303493986927,325.8801555942361,185.62793673096786,278.8794120179537,4153.940717509322,4610.000000000172,0.02500197777152503,1686.0700000001723
14,309.43347047037366,517.5825858633564,292.57621328916343,370.3993977000878,215.40364220303437,282.0894848021266,1809.2478478994694,4555.000000000109,0.03951013107031211,432.6071143168755
15,218.7000000000258,370.9000000000258,270.2000000000258,185.62109332015984,35.06593629347895,61.62789600016023,3015.2000000000257,2159.141495133615,2.581163570140685e-11,3449.8130284201684
16,224.63935137256564,388.306650912805,181.2890497102668,350.43322622580746,127.51321383159828,7.43262399765161,2954.127125586874,5063.000000001061,0.0040478712426864575,698.9100000010598
17,215.40000000003297,374.100000000033,232.47103390246681,444.00000000003297,35.95629418064481,1.4000000000329313,2677.5000000000327,4116.189630650551,3.2983542895478526e-11,1198.366666761069
18,294.48449064347477,20.11126481932991,364.16342961949886,920.3819618323644,203.51102099392688,0.03477551071696268,3633.0086635159946,5750.000000000124,0.03477551071696268,295.30000000012274
19,215.61187466108976,378.60000000000315,270.10000000000315,756.0000000000032,152.80000000000317,3.143708610260494e-12,2616.600000000003,630.8424486785121,3.143708610260494e-12,5527.403801459045
