,hydro,nuclear,other_fossil,wind_onshore,demand,s_l,s_r
0,3972.9706554300155,8542.000000000018,1135.0000000000177,1577.5534833537172,8991.141735733405,699.3500000000172,0.2414631786910634
1,4998.82895062323,9948.729722284148,1077.127024472325,602.965072462776,15745.00000000026,758.4566713105804,2.6879551549665177e-10
2,5229.619189057926,942.2786073295518,2911.051771705359,4451.607885878615,15508.000000000024,717.8184921012721,2.4445589157905377e-11
3,4287.175243573939,8632.968159026696,578.9545803616003,2176.9390557912975,15324.000000004024,748.0019192098314,6.343894417137799e-09
4,3255.3273878678046,8540.000000000073,1053.0000000000734,2183.0000000000737,13913.22063471842,806.2900000000752,0.058462338153769056
5,4638.0000000005875,8541.000000000588,1060.0000000005878,2236.000000000588,16936.41429331442,862.500000000589,0.007301155556216619
6,3974.969585672205,9974.312419566486,1242.8467518937405,2363.476030208174,16028.000000000255,736.9707450234127,2.6360600030886474e-10
7,6152.132649870261,7567.883078191176,1206.9640512216079,2682.3930035556496,16258.000000000335,368.1342736662419,3.4978223644829413e-10
8,6170.324690161896,8937.812133891433,1152.4219650335285,2576.98717339809,16580.00000000092,584.4590161997451,1.037210046178321e-09
9,6818.041220524445,8477.871957865327,242.10552960907538,2538.6431548262167,17108.000000003103,138.03606034588086,4.491973575432547e-09
10,9000.772490250378,11363.453717750828,266.44750666896203,685.7552335764337,17322.00000000013,525.6519500274179,1.3156058439463576e-10
11,7340.000000000549,8537.00000000055,1130.0000000005489,2479.000000000549,18950.97846664417,0.1898625135127466,0.007816911701753627
12,11325.098204620877,2053.399530976116,1703.090763380934,2705.465201323766,17674.000000000084,1079.792937920079,8.356836184989461e-11
13,8233.699435555016,9126.226896114269,1209.9893237767585,29.838113865005017,17940.000000000622,759.172100105535,6.72359462122416e-10
14,8112.000000000034,6182.417929338263,7.167967892157005,2439.000000000033,13600.535086762411,656.1700000000337,0.1293606436337333
15,8496.000000000042,8213.231691265155,1135.000000000041,2436.000000000041,15860.441415664405,704.9700000000408,0.1047384428319532
16,11635.101936994692,5620.125193378062,1533.8707464022968,3336.60577788811,18964.000000000124,73.29240682396943,1.2630538533011524e-10
17,8532.158882906435,8802.003228424564,1176.6942804502132,2590.5837269842723,18724.00000000137,648.2137943413162,1.6548046559279555e-09
18,8517.00000000349,8535.00000000349,1137.000000003497,2509.000000003494,18670.775166142717,571.1400000035023,0.0012295387778580697
19,8306.335699961703,8654.080499801297,1167.9358875110147,2487.9467603715157,17962.000000003103,639.4144834166184,4.492765138455331e-09
20,8158.000000000153,8538.000000000153,1116.0000000001526,2416.000000000153,17752.87734844794,661.5500000001537,0.028134490831970723
21,6530.747687906554,8305.104572095035,284.0475920665865,2362.000000000093,14073.456093386401,512.8545994966462,0.04602502987921824
22,6844.179081828113,8748.129483689681,1136.4268006822945,785.8844244751601,15874.000000001735,14.766375292840845,2.1879947759103097e-09
23,6543.036072261358,10615.336174248316,309.3234581138069,2582.6465074282405,15306.000000000176,243.06968669831576,1.7987386924824005e-10
24,5280.227934721304,9035.338921369646,1153.627670645237,2117.806393541697,14998.000000000737,172.48225123407897,8.063833948768061e-10
25,5852.362795129728,9940.382815069901,1302.1149495278146,1983.6401606592622,14892.000000000224,391.659960001903,2.291913588240277e-10
26,298.5731248406914,8410.897357452895,3401.2869584274226,1773.2580241296523,15036.00000000002,2199.5300470995444,2.0301447765616247e-11
27,5354.000000013579,7338.000000013566,1095.0000000136818,1526.4462198227748,16060.010842186426,1159.4543122237606,0.00031867535659817604
28,6697.065098672386,8009.1877145817,1209.5106975275237,1981.2833177004732,16815.00000000047,170.8252412715405,4.961083329808583e-10
29,10433.097584532052,2416.4254833137475,1349.2990930710216,2209.2146683794635,17252.00000000017,120.31838437430463,1.7434983967590674e-10
30,11424.771408837269,5894.0579470663715,1278.2812280953967,1109.2514928775024,19206.000000000677,0.006346192756542713,30.30000000067604
31,13028.417369750583,7060.319383380038,597.7753887587087,1655.6589881217985,19705.000000000382,0.011249401559305903,208.43000000038126
32,12520.036603973387,7586.332835176555,1234.7196551668703,186.94431142463972,19794.000000001226,0.0034970387662665373,42.30756645524617
33,12697.832159324007,757.3118806834691,311.4227950401245,321.38497347970866,20224.000000001182,125.1958788200696,1.3891600178702476e-09
34,12290.000000000025,7320.000000000026,688.4095014086885,378.1496739090113,24978.401826021185,208.39000000002747,0.16378924391781613
35,12829.280592536552,7671.364759540802,1266.1577578263061,233.3659690948939,20308.00000000089,335.3326584951684,1.0018327144408927e-09
36,12287.487096843217,7919.235472837814,1301.8366047864286,1370.0125865831967,20167.000000000524,223.14107057978651,5.566813058709824e-10
37,10554.542715720025,7232.079213034231,1192.0000000000357,444.7669745181838,14141.77154900644,97.48000000003789,0.12058486619058519
38,12352.000000000031,1765.5046874776497,1132.0000000000314,451.03910537740205,10601.276093582148,136.55000000003054,0.13729633236878647
39,12428.612388180918,7542.031409396181,1146.1991153829726,1416.2568206257542,20972.000000001397,190.31852937554535,1.6884488091625083e-09
40,12303.010397207683,7369.919271759596,1146.3871147209607,1420.3917677987336,21176.000000005817,37.56950909386864,1.064176317320111e-08
41,12031.000000000591,7312.000000000591,398.45021550676665,1445.000000000591,19512.91483816934,20.233894608311722,0.007261750894576431
42,11774.00000000002,7318.000000000021,1140.0000000000205,1429.0000000000205,16648.192459320493,94.32000000002026,0.209072345241163
43,11630.156515644245,6564.247561425187,1192.0963885778076,1476.4888902473429,19404.000000000622,21.587067148480397,6.697302431846608e-10
44,2418.5344805256627,12660.356602421678,89.91848126611497,2291.5141761959458,18687.00000000006,118.48281076058024,5.924594471062865e-11
45,9752.424368422673,8090.957459380846,1207.737407636133,169.6478505508768,17651.000000000415,0.010396472796061956,56.7400000004122
