,biomass,gas,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,269.42288116173575,1738.3953344839774,18.405038943933775,5736.553932822784,888.2865206049789,0.015900749294746167,658.4993959036395,1275.7774947885498,8379.000000000271,371.77483261733744,2.792314381568353e-10
1,153.5800000002466,1565.8800000002468,15.380000000246726,3406.5698812725454,766.4500000002467,2.5432837459722817e-10,400.39991233625534,1108.7600000002467,6119.527549015763,4.764411776986836,0.017400322169803986
2,275.43505578164445,1636.4000172991105,31.251681347885906,844.8694715189109,1634.1930617002288,0.10600976502307821,1035.9963207723295,2113.721991649996,7713.000000000041,0.10600976502307821,0.5855224899943438
3,131.38000000003547,170.332622593458,4.123745692480147,4522.490000000035,1.6005936900041615,3.550629966972865e-11,805.3300000000355,995.1300000000355,4854.457972474149,3.550629966972865e-11,1248.9013136068465
4,131.26000000001235,688.3107705417623,14.740000000012365,4528.670000000013,202.9062575984592,1.235714320565912e-11,785.7500000000124,929.6900000000124,1842.6916278167669,1.235714320565912e-11,2880.5787325136303
5,142.008401838488,436.32578491372567,18.220475628563694,5634.7443164796005,988.099878118089,0.02445680091938733,701.7974577094618,885.6116289529186,7699.0000000001755,0.02445680091938733,583.7500000001778
6,137.3200000001074,1365.9341935957755,14.320000000107363,4530.060000000108,702.8883267979036,1.0860640254708224e-10,682.4527785877144,105.04796847886712,10570.049825057624,1.0860640254708224e-10,154.3798325880133
7,156.13000000004178,1463.2400000000418,8.723537968936588,4530.440000000041,794.4300000000418,0.12000000004184776,540.3010661506103,786.2600000000418,8397.911163471676,4.186902686197635e-11,180.19075997707154
8,293.4716819286524,2864.7340882807284,27.16073161903644,788.8361788665679,1603.2756011623046,92.19923862775904,1420.4606986239642,1642.3228674066768,7676.000000000044,28.527683100952135,4.386587995172494e-11
9,166.26930065169512,1442.2643580926524,13.279703114283125,4666.543306436019,316.5286921748827,301.38435598525484,695.4166319940367,751.9361451505318,7810.0000000014215,1.4212448304113727,1.7229129888607362e-09
10,157.7900000000322,593.3513949264653,12.710000000032174,4636.490000000032,803.3200000000322,435.6200000000322,780.5700000000322,680.3000000000321,7309.309865137791,81.64000000003297,0.1334151118432492
11,159.56000000046976,1138.0204926758188,47.528915781139034,4861.50000000047,208.02865522217323,241.5500000004697,746.9000000004697,621.6700000004697,9445.636032949345,331.8900000004691,0.009135021097850318
12,184.43906309483867,1828.0209208136368,63.508412458453016,5770.112953600545,998.0393072191761,144.8649402940841,682.7125190914235,629.2078183808205,8831.000000000258,244.8927290753311,2.671547495768685e-10
13,159.8700000001415,1492.7900000001414,50.95000000014145,4946.240000000142,924.4300000001415,0.49916515588127747,409.7500000001415,416.89000000014147,9193.790088060487,1.4365761091245229e-10,120.48597314057477
14,172.0317649382652,1362.8613370107116,142.18762588255547,5103.007468718287,958.941481221638,26.626664494075285,123.304525825134,369.89999839381136,8791.000000001375,0.003124186369582644,126.16000000137718
15,165.11000000001536,1713.3100000000152,285.684910362803,4948.790000000015,953.8000000000153,2.440000000015334,21.912428755078064,258.0855775543599,4016.4274378824293,1.533245392359185e-11,736.1868637499582
16,260.5332875892781,2878.8474332364976,1760.7539448890338,3295.1944321285746,1531.582767910768,0.05927938357184762,368.5565654782548,293.408552343458,9272.000000000073,0.05927938357184762,228.36000000006985
17,162.0900000212553,1602.5600000204456,839.2800000206015,4949.840000020294,946.9900000205683,6.269851150874207e-08,136.2700000213662,262.6900000210111,9310.98666452089,6.269851150874207e-08,5.677675131000845
18,30.977363484692283,1741.3115683810443,437.2967582670135,5728.6014311734525,992.9339550095641,0.015815657430729716,374.1772251202964,635.9206102791601,9217.000000000271,0.015815657430729716,122.29000000027195
19,174.40693259648162,1558.7804377983166,158.76056806053637,5620.592590595943,786.8435960541717,0.013709044918337382,204.78076435995192,694.2278299516681,8648.646028312225,0.013709044918337382,5.030000000314822
20,164.67581449985087,769.4956028420268,261.68153958237804,6320.44259417682,105.27191341743809,0.027824120703113395,863.4902815260414,821.5000579266078,8818.000000000155,18.90518742894115,1.5689222331434855e-10
21,137.5400000000313,22.213499524872685,369.7100000000313,4944.350000000031,715.5800000000314,3.13453345291278e-11,808.3900000000314,618.0000000000314,6152.006014727151,0.9100000000311563,0.13707745982006955
22,22.05405606038877,1436.8500000001968,154.75000000019676,4764.776751847356,785.0700000001968,2.0140275526152134e-10,810.3100000001967,688.6900000001968,11191.843171035533,2.0140275526152134e-10,80.33326699298905
