,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,799.9747323655633,6055.699138424597,1422.420825493489,230.65010750662577,7962.488226527749,97.53116600112622,0.00958558024910758,4165.347887287851,5999.810492738815,33235.85000000045,4285.62733652418,4.730644274048657e-10
1,756.0000000000142,3707.538671659811,1597.0000000000143,455.0000000000142,530.2955342085788,88.00000000001423,1.421654674180769e-11,3821.000000000014,2498.513287904578,20467.926957049476,5617.070000000014,0.3018804808008032
2,750.0000000000202,5175.00000000002,1615.0000000000202,336.00000000002024,7258.00000000002,76.69606554078567,2.0240845010498023e-11,3800.0000000000205,5212.00000000002,26748.685512006727,522.2341345445593,0.21210557937157482
3,434.40530555130033,4627.199014012036,1682.7100316209314,286.0302766252315,7357.672434817017,90.27196673841394,0.0014291804155035256,2271.212173751113,2402.0733469643696,26529.398555618234,3268.8594875848335,4.3083412016624585e-09
4,756.1087285759814,3341.8146979977773,1513.2176004991572,275.0395511099906,7263.044423358394,14.956425079283468,1.6779324804174574e-05,3733.5368815222864,5046.725717565634,27372.23000033263,3220.6931347936993,2.397301465425769e-06
5,675.1675261834848,1240.2501008215684,2124.006307519917,346.43230550275837,5347.8511471862275,115.47743516768227,0.029749927301078363,4768.309822929383,6316.22645388301,27408.880000000147,4706.107707851499,1.4654124343418149e-10
6,958.7686762563142,1181.2081491331444,2231.224201736115,265.1340297339659,6699.850553964962,112.57310314897143,0.6607585669832516,4585.140437240994,5020.103576802432,28970.070000000163,5386.420607058288,1.6499211836219676e-10
7,701.5386624062629,5100.713117439455,1729.0000230671722,445.0000280232912,7264.000018434592,11.171956170724048,6.692767713182329e-06,3629.0000201694993,4257.000019693771,25418.622528111213,1608.4270146074336,7.561850821549783e-06
8,835.3552925058817,7322.0324055496085,1819.487583016933,747.1911455396062,4757.264767858825,96.98056166332368,6.612311022893078,3763.5070236233096,4154.735425786158,31925.35000000042,7777.763901736656,4.430025246120653e-10
9,1048.0549519276315,8847.849693789954,2313.5255587762886,1307.2813097182154,4381.285639268646,122.64472841715951,454.3429711814552,4303.715015362062,5091.149919403353,35127.54000000011,5371.562825142677,1.1026682193862223e-10
10,966.044525324,13136.133599041941,2176.8375966079193,1437.4120953211623,9401.452082910579,115.25196079615493,1004.8935008732167,1017.5461587695738,2565.734802956339,38021.59000000014,540.4366957054617,1.4782368675185282e-10
11,941.007770419166,15046.166572519698,2199.41895546361,1384.1278316217595,2987.4390985364066,71.2093625104082,1599.4642658578514,3630.8461194607517,4641.558169170038,40392.80000000018,5008.777017692994,1.7891714872801497e-10
12,817.6846215942079,14947.015985227186,1089.8041114054051,1114.3380133333337,5540.680260041809,96.00782496338951,2001.0619697317388,2930.9355103831076,2760.2576477103667,41652.27000000054,6301.4034733624185,5.82442464808463e-10
13,1366.681629197339,1300.7049710703573,2950.584179591545,2345.985948926785,11926.219357529219,145.5253701938564,2718.8818636481637,3747.060890646917,6556.45147146041,42188.82000000005,3090.3695949234248,5.3197150308631895e-11
14,139.15121744549486,12398.023059041703,1163.0132465939325,583.7154546821189,3410.9635568309086,89.00000000006386,682.8740030098013,49.3554689947301,3780.0000000000637,30534.570470808896,5510.886163310206,0.06722075174217342
15,802.1996069665825,15965.069536479927,2373.083742979623,1091.942861234645,7839.284838424861,95.13957602884811,106.60936695699884,1857.9602786645137,2797.2394121793,43532.53000000053,8894.188132900677,5.641720854100535e-10
16,909.7666880624046,19566.01672893467,2166.745548169108,1764.7135207607876,8763.442248535666,106.17966651144552,1.2065871196549096,1244.8803196909353,5436.881560223363,47501.410000000214,4238.751571559284,2.1297313470861482e-10
17,720.0000000000045,7708.6688678711635,152.93079676841398,1437.7273759948714,7258.000000000005,89.00000000000458,4.568282544908269e-12,3057.0000000000045,4691.000000000005,31862.36181756887,3727.690875085612,0.9394424212979606
18,840.4221145995259,19180.656964707752,2486.8698043191694,1352.930552833983,8314.790143347684,56.18213359408826,0.014655131899976016,1305.3612879513057,5630.713512683558,47686.230000000294,5998.080848123587,3.0390051599362597e-10
19,971.7121786019586,20065.921879256814,643.0918317357161,1204.5045982400793,2455.6696906271736,116.39620981919984,0.030782258365202073,1372.652992556782,5185.560375428671,45046.700000000135,9870.04548055926,1.4153860681256417e-10
20,1141.115600931058,4639.334142032719,2092.809067303211,1390.11405200435,5456.883690042656,134.42861162247218,0.05275978601655307,5294.654180491066,7958.784847189357,42220.09000000008,10466.000661775692,8.201798349320202e-11
21,814.5536726771297,12418.101274014896,1494.080254061054,985.8075445606389,7968.793948733726,41.61993965358577,0.009778123465543694,3744.5317756071677,1536.6835260333962,39066.380000000434,6869.794181545906,4.6329415113989546e-10
