,hydro,lignite,wind_onshore,demand,s_l,s_r
2485,1.0000000011714183,1.00000000137286,0.9685351217814229,329.772125250281,310.01000000117136,0.0036673797192493976
2486,1.0100000110443494,2.6022693688236417e-08,2.6022693688236417e-08,331.225904282956,315.89000001103426,0.0004041998343082526
2487,74.79180678253593,0.0004010325435690618,0.0004010325435690618,326.00000001093895,286.2156864680763,2.6318136045060778e-08
2488,129.7570234709479,0.02578103375590173,0.02578103375590173,333.0000000001665,292.1287322159627,1.6961319936795583e-10
2489,268.0900000004234,4.4628701817320975e-10,4.4628701817320975e-10,393.4911860201808,240.54000000042342,0.010133581932131966
2490,297.4052400696739,0.0017635230005592576,0.0017635230005592576,385.0000000024352,245.03518851849867,3.304220244195812e-09
2491,249.04103873075374,0.031380402811215416,0.031380402811215416,374.0000000001368,195.47918748737746,1.387935553040407e-10
2492,219.6888626152225,0.019638756905579938,0.019638756905579938,353.00000000021856,142.2474090674264,2.2439799661344084e-10
2493,81.71000000004871,4.886091422783622e-11,4.886091422783622e-11,299.195865183535,212.7200000000487,0.08814745206646615
2494,12.794426271084205,1.0290443846340804,1.0149834659992678,308.00000000029553,236.24934464700507,3.06783701042511e-10
2495,18.319222337332505,1.1385719901182463,0.7167532388368345,281.00000000012466,260.893467528915,1.26308962401336e-10
2496,1.0000000005423055,1.000000000559312,0.32092089149771164,155.50017733239662,120.75723093846837,0.00792440482114324
2497,0.44684208252719837,0.024137762105925827,1.0000000003243692,159.7406530239638,147.0600000003189,0.013455737784650023
2498,0.1502232168147271,1.000000001581785,1.000000001576573,247.35631565233828,126.47000000145562,0.0029553585196455978
2499,1.0000000000727471,0.3025752102264548,1.0000000000729676,146.3987590601372,71.11284428457604,0.05899085977279235
2500,0.9881608649796642,1.0000000000313687,1.000000000031372,242.65760604922863,194.15000000003138,0.13684501747344602
2501,1.8452564138673966,1.0009837867726907,1.0009837867726907,308.000000008836,249.231183107997,1.9417661333676172e-08
2502,9.56137138661831,0.004208052324463696,0.004208052324463696,352.00000000101994,365.0291006128715,1.1695728070027144e-09
2503,111.94000000080943,8.97602615812942e-10,8.97602615812942e-10,386.4075579615959,285.4600000008093,0.005304277806687486
2504,108.98857437446442,0.013018564536142706,0.013018564536142706,362.00000000032963,275.917380863857,3.4368399838761884e-10
2505,16.37093289805537,1.008287498145674,0.05072298927099806,383.0000000005177,326.59249017018396,5.515592748434183e-10
2506,17.630438750923705,0.5778325550126033,1.0090837524539888,370.0000000004723,334.4033665728286,5.005798242745534e-10
2507,16.105813419295657,1.0147833432886422,1.0147833432886422,377.00000000058037,346.313087800434,6.231961552818329e-10
2508,1.0000000250078012,0.9078320963633464,1.0000000678718965,368.5774328836816,333.9300000249406,0.00018691221502227252
2509,22.04785608085013,1.024234984926759,0.43782094438701175,342.00000000035413,338.1285546513355,3.70311177175031e-10
2510,124.9934865411885,1.078922364144958,1.078922364144958,334.0000000000544,203.3870107317046,5.462137998472741e-11
2511,30.29139269670155,0.014147448509261541,0.014147448509261541,334.0000000003033,366.8541062161291,3.152305759851954e-10
2512,93.7020616349907,0.00275192078703735,0.00275192078703735,342.0000000015601,323.88210738648206,1.926046554440035e-09
