,gas,hard_coal,hydro,other_fossil,wind_onshore,demand,s_l,s_r
0,686.0000000000078,259.0000000000078,143.23604492666576,174.0000000000078,1988.0000000000077,2642.2729859238743,7.788846411177827e-12,607.96305900283
1,654.5390267756247,276.40659058589847,179.8282461818021,113.34971519254525,1935.8736678859225,2782.150000001558,0.002753381324269162,377.8500000015592
2,696.1090754692184,302.33991188352263,68.58439153249691,205.71581633347083,1766.2469079052794,2603.0200000011014,0.003896878214351215,435.98000000110125
3,314.68752603806183,150.10457627151618,233.83131223608171,269.30010678872503,1822.0451127599995,2473.980000000137,0.03136590588938995,316.02000000013686
4,801.6269719688639,118.40376639414733,216.10124696163712,6.116925898078908,1582.7303618238652,2408.1300000002075,0.020726953821986836,316.87000000020697
5,766.2641289760138,427.16267910332715,226.06763324859432,276.0128080360443,892.3675604518947,2259.3562444863696,0.031434670631839565,328.5500000001368
6,328.1996727787711,301.30596509705106,64.3568046654409,69.8640347046178,1974.2474533128177,2409.6700000001647,0.026069441630825932,328.3300000001646
7,779.0256963277401,213.77668176377398,255.82105426724468,215.35218692554892,1226.5020891144716,2431.0800000000963,0.04453166917482884,259.4422400678575
8,109.56923911358199,219.00000000009837,177.00000000009834,148.00000000009834,1688.0000000000985,1858.6895802844706,9.934205123824835e-11,482.8796588296041
9,757.6372866496524,3.908595507951779,259.4838326071882,125.35028829092127,1804.5812355365847,2623.900000000111,0.03876140792328836,327.1000000001107
10,459.26171799446763,224.89026261783135,199.45018766134118,150.60524374488068,2152.2303413216273,2923.7795136408417,0.0017603031378064164,262.66000000244384
11,401.11684040361826,247.24014945813602,10.995638539614717,165.19633304615013,2613.2064227443243,3216.390000000395,0.010870022593078508,221.3762542140416
12,50.35929876119582,263.86230581231337,138.96379497629124,176.7041685983644,2916.8127289547056,3393.2800000002217,0.019394708739576827,153.44169181138815
13,553.2051673219316,223.0827348407072,199.75115036160835,147.0545382750773,2443.9063716064843,3442.170000116942,3.787792505075594e-05,124.8300001667918
14,631.1952493284819,266.81737232721474,242.22590943993106,118.87341139129413,2159.2923854523146,3341.060000000187,0.02295731462746606,77.36728525367707
15,670.057665653778,250.97978765793437,229.96752636566367,185.60830808198102,1961.3699774559393,3297.790000000257,0.01673478522187414,0.210000000261717
16,707.2345070813058,86.85846111197873,6.891957585203724,211.1486650357328,2201.1680726006966,3486.500000000318,273.1983365857305,3.304256045429788e-10
17,990.5014347524294,433.498757603722,349.3562661371884,195.02645451296678,1517.8133469965676,3821.460000000183,335.2637399974955,1.8648399916269759e-10
