,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,CZ -> SK,HU -> SK,PL -> SK,demand,SK -> CZ,SK -> HU,SK -> PL,mismatch
0,28.200000067002343,175.6000003914128,48.10000011327577,455.9300009093151,179.50000039945223,1819.3000024004828,478.80000094679934,41.400000097787725,0.0,1153.9300021254933,0.0,431.6000008171671,3380.6600038226247,0.0,1431.700004445565,0.0,-1.8189894035458565e-12
1,28.100000066702574,172.90000038366557,48.0000001128586,461.9500009070425,177.90000039387397,1816.700002317174,475.8000009291118,41.000000096723056,0.0,1127.550002045456,0.0,431.7000008068312,3445.870003961572,0.0,1335.7300040978675,0.0,0.0
2,28.100000066660794,162.10000036023445,46.70000010975684,513.3900009787237,174.70000038594128,1808.7000022626034,469.50000091123445,40.80000009617347,0.0,1067.0300019655092,0.0,424.20000078907213,3402.3100038183757,0.0,1332.9100041075346,0.0,-2.2737367544323206e-13
3,29.700000070378493,140.30000031460432,45.30000010649238,587.8300010828311,168.50000037273472,1803.600002237648,455.6000008859783,39.40000009290158,0.0,1088.4300019849773,0.0,435.400000804079,3430.6800036582927,0.0,1363.3800042943317,0.0,4.547473508864641e-13
4,29.50000006989279,143.5000003208807,46.40000010897114,562.8900010430687,170.60000037645023,1809.1000022218298,461.5000008921292,40.400000095175706,0.0,1119.6000020122262,0.0,439.20000088293415,3477.6900037029063,0.0,1345.0000043206521,0.0,-2.2737367544323206e-13
5,29.40000006972025,132.80000029964782,44.60000010497919,517.1300009885975,166.40000036963517,1752.8000022474605,445.70000087693984,40.400000095289144,0.0,1207.3000021849202,0.0,443.8000009010757,3410.840003889041,0.0,1369.490004249225,0.0,0.0
6,29.000000068769992,130.1000002936497,44.600000104943675,599.4700011057397,166.00000036837685,1736.0000022199254,437.50000086130524,40.200000094797744,0.0,1239.8800021905226,0.0,461.70000092863967,3450.4700035775677,0.0,1433.9800046591026,0.0,0.0
7,29.000000068766646,128.3000002897761,44.70000010516591,628.8600011458909,166.40000036909873,1734.100002215099,436.8000008596522,38.40000009062849,0.0,1386.0800023281722,0.0,479.00000095831024,3666.680003754464,0.0,1404.9600046760963,0.0,2.2737367544323206e-13
8,29.200000069367512,126.90000028911233,44.600000105243026,584.6800011175596,166.2000003725094,1734.0000023605362,434.30000087648136,38.80000009178794,1.300000003126423,1313.3000023455654,0.0,463.50000095519346,3533.9000042423568,0.0,1402.8800043441267,0.0,-1.5916157281026244e-12
9,28.900000068730865,151.3000003428726,46.40000010957524,578.1800011253736,173.10000038901094,1784.800002483915,451.3000009168622,39.800000094238605,3.9000000093697325,1254.4000023135736,0.0,465.8000009706058,3474.3800042336397,0.0,1503.5000045904885,0.0,-4.547473508864641e-13
10,28.600000068060787,163.300000369398,47.70000011268282,593.4800011594527,178.00000040048963,1817.3000025585693,462.90000094338524,41.3000000978039,7.60000001823396,1296.750001497478,0.0,486.60000091968027,3619.8300036017613,0.0,1503.7000045434738,0.0,0.0
11,29.000000069001853,169.90000038339352,48.900000115463996,610.2600011858781,180.2000004051081,1820.7000025611644,464.60000094628555,40.30000009547212,12.600000030171216,1157.2300021927726,0.0,440.7000008499368,3539.7500045031834,0.0,1434.6400043314652,0.0,-4.547473508864641e-13
12,28.70000006830724,178.90000040276854,49.70000011735033,649.6100012506478,181.9000004090809,1822.3000025784609,474.60000096571997,40.500000095960836,12.800000030650015,1055.0500020424515,0.0,336.00000068185847,3526.010004864399,0.0,1304.050003778858,0.0,-9.094947017729282e-13
13,27.900000066419313,181.60000040829482,50.00000011803232,680.4100012960813,179.40000040366965,1821.2000025714015,478.7000009718846,40.100000095019055,9.500000022776353,929.180001269366,0.0,290.10000060095126,3463.560004281008,0.0,1224.530003542889,0.0,-1.3642420526593924e-12
14,28.70000006828679,181.00000040646304,49.80000011752141,715.8300013426709,178.10000040037895,1820.7000025483565,477.10000096591136,41.1000000973188,5.700000013685219,821.0800016481867,0.0,284.500000590836,3458.810004885251,0.0,1144.8000033143644,0.0,0.0
15,28.80000006855119,180.40000040622635,49.700000117375374,707.1100013409422,178.30000040179783,1822.2000025904892,478.70000097448855,41.20000009761087,1.50000000360743,886.2000012472192,0.0,269.20000056716015,3569.7498816010684,0.0,1073.5601262143996,0.0,4.547473508864641e-13
16,28.700000068374976,170.50000038718323,48.50000011475949,660.4300012909894,179.10000040556127,1816.3000026732984,474.4000009790846,40.4000000958606,0.0,787.6300011786469,0.0,217.80000047234506,3406.6299745903684,0.0,1017.1300330757363,0.0,-9.094947017729282e-13
17,29.10000006931346,179.00000040518142,49.60000011730392,690.4900013365032,181.60000041071288,1821.9000026710276,487.4000010009877,40.50000009608519,0.0,815.3800012024043,0.0,215.100000466485,3497.1999759284995,0.0,1012.8700318475056,0.0,-3.410605131648481e-13
18,28.700000068376468,177.0000004011344,49.30000011662467,677.6800013187955,181.10000040987376,1820.6000026793772,486.7000010010934,40.800000096799344,0.0,817.4000012117116,0.0,185.40000040792836,3426.6799719414175,0.0,1038.0000357702966,0.0,9.094947017729282e-13
19,28.500000067882564,178.10000040270202,49.6000001172563,714.7500013675069,180.4000004075849,1821.900002646533,491.80000100517657,39.90000009465041,0.0,846.6500012444413,0.0,262.20000055569807,3473.5000046717287,0.0,1140.3000032377035,0.0,-4.547473508864641e-13
20,28.9000000688033,176.20000039792006,49.10000011603179,727.8600013784302,179.2000004042718,1816.2000026093185,490.4000009980617,40.40000009577651,0.0,735.3500011389589,0.0,206.0000004467461,3362.0100045853965,0.0,1087.6000030689233,0.0,0.0
