,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,AT -> IT,CH -> IT,FR -> IT,GR -> IT,SI -> IT,demand,IT -> AT,IT -> CH,IT -> FR,IT -> GR,IT -> SI,mismatch
0,424.0000011358868,5930.458764303147,2575.0000162228002,1379.000004960591,7268.690961812571,663.0000018973692,19.00000004592962,3582.0000611563255,0.0,1679.0000032139121,516.0000014322851,0.0,890.8501933756407,24580.00000861517,46.000000108608155,0.0,0.0,301.00000083267605,0.0,6.423306331271306e-12
1,315.00000088716325,5559.141537522777,1783.00002439341,1112.000005506311,7981.349785779769,499.00000156075305,10.000000024174991,3594.3319126192773,0.0,1625.0000048024044,258.0000007088479,0.0,869.1767320397053,23193.000004771147,58.00000013448597,0.0,0.0,355.00000093896193,0.0,-3.979039320256561e-13
2,425.0000011560243,4790.8022863368105,2254.0000139700496,1172.0000041360497,6619.052284949128,646.0000018849881,19.000000045957105,3484.0001497350845,0.0,1556.000003247537,207.00000053005803,0.0,894.1452628021714,21647.000007623312,82.00000018997918,0.0,0.0,338.00000098057006,0.0,-4.092726157978177e-12
3,428.0000011638002,4110.816857448269,2225.0000133162616,1197.0000042470147,6282.216662869874,648.0000018882197,19.00000004595484,3818.0940656644657,0.0,1464.0000026582525,210.0000005380006,0.0,794.8723990302913,20758.000007692248,102.000000234418,0.0,0.0,337.0000009437368,0.0,4.661160346586257e-12
4,442.0000012034444,4706.803330849454,2425.0000160914233,1314.000004831008,6231.008714327709,648.0000018795262,19.000000045949676,4287.769452720425,0.0,913.0000018012661,0.0,0.0,623.4184857631147,20934.00000781161,162.00000036326938,0.0,176.00000040340532,338.00000093503695,0.0,-3.410605131648481e-12
5,424.00000114457697,5338.920899803416,2396.0000149174907,1366.000005056079,6369.980703367353,648.0000018696053,19.000000045943725,4561.41971623602,0.0,956.0000020141363,0.0,0.0,595.678665501202,21903.000008020324,186.00000041374287,0.0,228.00000051612702,358.0000010056298,0.0,3.183231456205249e-12
6,406.000001085456,5274.214144186401,2324.000013068597,1449.000005420603,6982.347279160922,648.0000018552753,23.000000055660593,4520.383939650616,0.0,820.0000017558269,0.0,0.0,667.0546237322732,22456.000008323237,194.00000043213348,0.0,162.00000037370546,302.0000008425576,0.0,-2.8421709430404007e-12
7,423.00000114119496,4966.160062583218,2275.0000130682606,1620.000006650907,6366.863898664144,647.0000018652031,292.00000075928364,4970.660433566128,0.0,744.0000015756214,38.0000000924089,0.0,739.3155888083072,22794.000008089428,173.00000038888768,0.0,0.0,115.0000002963616,0.0,3.979039320256561e-13
8,438.0000011784751,5289.269308824558,2368.0000132871755,1791.0000075882365,6908.801649122173,646.0000018414387,805.0000024039148,4917.04556172793,0.0,729.0000015355249,112.00000027761459,0.0,723.8834625089972,24131.000008570423,188.00000042212218,0.0,0.0,409.0000013034945,0.0,3.410605131648481e-13
9,436.0000011540635,5242.343608415716,2516.000012735773,2050.0000086164473,8382.154746605736,647.0000017996741,1275.0000041792584,4692.000473225161,0.0,642.0000013596788,0.0,0.0,697.5011547548721,25501.0000098159,210.00000047157585,0.0,361.00000080283564,508.00000175606993,0.0,2.2737367544323206e-12
10,438.0000011569057,5822.897638725485,2669.000014028923,2450.0000117378904,8387.057989230043,648.0000017956888,1633.0000058807173,5111.801079628899,0.0,577.0000012304467,0.0,0.0,630.2432701527341,27083.0000101226,186.00000042141457,0.0,590.0000012558885,508.00000176783317,0.0,-6.821210263296962e-12
11,439.0000011570853,5908.151665210592,2669.0000136407584,2686.000013826541,8613.908264514585,648.0000017891751,2117.0000087797707,5095.137155419788,0.0,421.0000009179266,0.0,0.0,636.8028885310661,27982.00001040442,170.00000038716183,0.0,574.0000012292556,508.0000017664508,0.0,-2.7284841053187847e-12
