,hydro,nuclear,solar,wind_onshore,AT -> CH,DE -> CH,FR -> CH,IT -> CH,demand,CH -> AT,CH -> DE,CH -> FR,CH -> IT,mismatch
0,464.8500013687573,2640.5575448468353,0.2100000005053701,26.40000006419326,910.400004554869,5052.132457169114,0.0,0.0,7311.000004549147,0.0,0.0,104.55000024121631,1679.0000032139121,-2.5011104298755527e-12
1,486.56000140908344,2810.300263908381,0.21000000050536524,29.13000007081308,950.4800046688208,4938.9597400063085,0.0,0.0,7484.00000501455,0.0,0.0,106.64000024695785,1625.0000048024044,-1.1368683772161603e-12
2,437.15000125464707,2917.3748419184203,0.21000000050536757,28.910000070318194,921.8200046689602,4647.6351599739,61.900000152630575,0.0,7459.000004791845,0.0,0.0,0.0,1556.000003247537,-1.5916157281026244e-12
3,474.7800014896314,1864.2000523813053,0.21000000050538045,28.720000070097772,767.2200038812441,5438.8199482763675,150.0500003910683,0.0,7260.000003831967,0.0,0.0,0.0,1464.0000026582525,4.547473508864641e-13
4,423.60000129563815,2575.836776819315,0.22000000052945026,25.790000062875443,705.560003317775,4433.7132239835955,33.28000008150329,0.0,7285.000003759965,0.0,0.0,0.0,913.0000018012661,1.8189894035458565e-12
5,434.6500012692541,3202.437961530052,0.22000000052943877,24.80000006028203,582.3000021317413,3963.412041569186,0.0,0.0,7205.000004436442,0.0,0.0,46.82000011046585,956.0000020141363,-9.094947017729282e-13
6,403.1600011550817,3143.02976030912,0.22000000052943788,22.62000005492445,388.45000119754485,3821.8402431455315,146.6800003759718,0.0,7106.000004482878,0.0,0.0,0.0,820.0000017558269,-1.1368683772161603e-13
7,426.51000126250955,3471.2357830735054,1.7100000041179049,19.280000046789592,261.45000074403276,3361.3142194804286,388.5000011377511,0.0,7186.000004173515,0.0,0.0,0.0,744.0000015756214,-1.8189894035458565e-12
8,419.86000123709886,3458.2565392724705,22.19000005391867,21.77000005288833,233.72000065006083,3346.673462667127,560.530001812191,0.0,7334.00000421023,0.0,0.0,0.0,729.0000015355249,-4.547473508864641e-13
9,413.73000120532976,3331.083101412561,64.71000016006984,24.39000005929857,402.73000124686183,3928.1169018350924,0.0,0.0,7429.0000043428445,0.0,0.0,93.76000021669047,642.0000013596788,-1.1368683772161603e-13
10,429.93000126629767,3365.360770258357,98.1700002465304,19.72000004785441,553.0700019226116,4195.1292330098395,0.0,0.0,7431.000004302102,0.0,0.0,653.3800012189419,577.0000012304467,-9.094947017729282e-13
11,488.260001500508,3400.1935509692858,107.21000027088787,25.75000006268011,739.3100031115875,4291.826450624933,0.0,0.0,7828.0000042114125,0.0,0.0,803.5500014105438,421.0000009179266,0.0
12,528.5300017082595,3685.10379293035,96.19000024275121,26.300000064101244,775.7300035978478,3878.2162076414115,0.0,0.0,7709.000003928929,0.0,0.0,973.0700015734221,308.00000068237097,0.0
13,473.240001585807,4542.129967608601,54.76000013621355,21.910000053419786,212.43000060549988,1595.7900316456096,200.74000055103377,390.0000011180215,7491.000003304205,0.0,0.0,0.0,0.0,0.0
14,489.33000163163774,4461.029989265503,16.7900000407918,21.30000005188337,0.0,976.1500047136791,1019.930006124073,591.000001854772,7461.000003427289,114.5300002550515,0.0,0.0,0.0,-3.410605131648481e-13
15,494.68000163509174,4344.0499828110505,2.1400000051556036,21.240000051714336,0.0,1020.9300048246629,1401.5300126854772,613.0000019250813,7727.000003546149,170.57000039208364,0.0,0.0,0.0,1.0516032489249483e-12
16,544.8800018431331,4186.5999706551165,0.22000000052945332,22.310000054327137,178.41000045292992,1498.9900113823646,1591.590019483454,0.0,7939.000003675357,0.0,0.0,0.0,84.00000019649751,6.394884621840902e-13
