,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,FR -> ES,PT -> ES,demand,ES -> FR,ES -> PT,mismatch
0,275.00000065258604,3269.0000067422666,959.0000022000557,1845.0000040578373,0.0,7057.000012488102,480.000001127434,77.00000018456221,9.000000021646994,11156.000017113387,675.1800015891531,0.0,24426.910043533568,0.0,1375.2700026434609,4.547473508864641e-13
1,278.0000006591575,3541.000007164197,1014.0000023144935,1946.0000042413003,0.0,7058.000012330826,478.0000011215502,79.00000018929984,9.00000002164651,9437.000015094147,548.6300012956991,0.0,22863.920041656173,0.0,1524.7100027761448,3.183231456205249e-12
2,278.0000006585764,3450.0000069436296,1043.0000023696498,1735.0000038010348,0.0,7061.000012134395,481.00000112671074,79.0000001892519,9.000000021645883,6474.000011396317,2727.0600059623507,0.0,21858.020041992884,0.0,1479.0400026106793,-2.9558577807620168e-12
3,279.00000066027536,3318.000006655135,1063.000002404091,1694.0000036991237,0.0,7066.000011930404,481.0000011248719,79.00000018919995,9.000000021645203,6329.0000110291,2787.7000060382543,0.0,21606.650041147695,0.0,1499.0500026044072,2.9558577807620168e-12
4,278.00000065782547,3334.000006669285,1054.0000023833459,1625.000003558296,0.0,7069.000011893906,480.0000011222432,77.00000018442257,9.000000021645072,6172.000010796579,2802.130006055779,0.0,21396.880040771695,0.0,1503.25000257163,6.366462912410498e-12
5,278.0000006579389,3395.0000067824517,1062.0000024018489,1734.0000037779275,0.0,7077.000011940551,474.000001108931,75.0000001796626,9.000000021645194,6189.000010848933,2779.6900060198454,0.0,21571.68004123399,0.0,1501.0100025057463,9.094947017729282e-13
6,283.0000006699884,3909.0000076675647,1135.0000025624329,1848.000004016269,0.0,7102.0000121039075,484.00000113284744,75.00000017969242,9.000000021645628,5782.000010418994,2565.3700056264115,0.0,21782.850042109167,0.0,1409.5200022905856,-9.094947017729282e-13
7,287.0000006792793,3241.000006562383,1027.0000023320374,1613.0000035485953,0.0,7111.000012107273,485.00000113505763,76.00000018207609,34.00000008165364,5963.000010655543,2796.370006086292,0.0,21328.13004123366,0.0,1305.2400021365288,-4.547473508864641e-13
8,275.0000006516737,3398.000006866421,1095.0000024822652,1744.0000038222488,0.0,7113.000012231505,489.0000011452385,78.00000018687469,601.0000013989776,5770.000010486939,2517.6800055467274,0.0,21961.370042786606,0.0,1119.3100020322638,-2.2737367544323206e-13
9,273.0000006479036,2616.000005553863,1039.000002374329,1839.0000040457153,0.0,7112.00001255908,487.00000114347245,78.00000018694949,1635.0000036314698,6448.000011676536,2739.490006057654,0.0,23149.900045767947,0.0,1116.59000210903,-2.5011104298755527e-12
10,270.00000064165124,2555.0000054953257,1064.0000024396238,2058.000004519712,0.0,7108.000012856602,485.00000114132627,77.00000018462595,2479.0000053487547,7056.000012785761,2069.0600047025177,0.0,23710.14004741334,0.0,1510.9200027025583,3.410605131648481e-12
11,279.0000006630292,2564.0000055309074,1058.0000024300475,2221.000004858299,0.0,7107.000012955161,488.0000011490206,78.000000187036,2942.000006250899,8335.000014583127,625.1800014786708,0.0,24179.600047319567,0.0,1517.5800027666257,7.958078640513122e-12
12,281.0000006679664,2535.000005491182,1016.0000023407925,2292.0000050127605,0.0,7106.000013046066,485.000001142821,80.00000019183467,2898.000006189057,9002.000015544601,591.8300014031385,0.0,24763.910048322432,0.0,1522.920002707794,-8.185452315956354e-12
13,284.0000006749468,2452.0000053248514,989.0000022804423,2038.0000044998842,0.0,7103.000013018091,487.0000011472523,79.00000018944,2778.000005955594,11860.000018746696,0.0,0.0,25069.82004544481,1517.7100037969137,1482.470002595478,-4.547473508864641e-12
14,270.00000064150635,2558.0000054904426,1001.0000022997326,1815.0000040218629,0.0,7095.000012780882,493.00000115925707,78.00000018700271,2554.0000054827833,12244.000018655677,0.0,0.0,24102.440041201917,2762.080007216927,1243.4800023003027,-2.7284841053187847e-12
15,265.0000006296456,2515.0000053985336,1015.0000023286673,1819.0000040247814,0.0,7089.000012720372,494.0000011611186,75.0000001798253,1876.0000041404594,12635.000018912831,0.0,0.0,23500.24003826567,2831.020008617565,1451.7400026129985,2.7284841053187847e-12
16,268.00000063689055,2681.000005730922,968.0000022281766,2195.0000047889757,0.0,7085.000012798411,496.00000116640615,77.00000018462039,781.0000018129407,13564.000019957093,0.0,0.0,23854.57003824144,2732.220008173302,1528.2100028896925,9.094947017729282e-13
17,268.0000006377879,2749.0000059365316,982.0000022703131,3359.000007092471,0.0,7084.0000131694305,495.00000116710925,77.00000018469571,177.00000042280777,14629.000021898497,0.0,0.0,26004.730044153723,1811.1000049379695,2004.1700036879593,-7.73070496506989e-12
18,264.00000062875364,2836.000006140795,963.0000022328828,3530.0000074606983,0.0,7084.000013338959,498.0000011753721,75.0000001799446,119.00000028502124,14358.000022105873,0.0,0.0,27179.010048055934,896.4900022827281,1651.500003209637,2.2737367544323206e-12
19,270.00000064312184,2784.0000060594716,943.0000021908097,3141.000006753809,0.0,7086.000013440702,494.00000116686186,77.0000001847475,115.00000027552564,14342.000022361863,528.6800012333742,0.0,28010.78005092952,0.0,1769.9000033807652,-9.094947017729282e-13
20,277.000000659674,2746.0000059888393,916.0000021307302,3460.000007366657,0.0,7088.000013465278,487.00000115078535,77.00000018475158,91.00000021822811,14041.000022113354,668.680001587867,0.0,28207.520051678264,0.0,1644.160003187904,-5.229594535194337e-12
21,279.0000006641842,2894.0000062618233,936.0000021734919,3554.0000075170965,0.0,7086.0000133794365,495.00000116871416,78.0000001871278,60.00000014404463,14166.00002201654,0.0,0.0,27743.6100498043,340.93000083771983,1463.4600028704415,-2.7284841053187847e-12
22,270.00000064241783,3208.0000068025247,965.0000022315993,2759.000005949314,0.0,7087.000013141567,495.0000011668558,74.00000017751599,50.00000012006397,13271.000020508747,0.0,0.0,25605.5100453596,925.5900023664642,1647.9000030145417,2.7284841053187847e-12
23,273.0000006483861,3900.0000078986136,1023.0000023458816,1865.00000411732,0.0,7090.00001271333,491.0000011541629,74.00000017743456,16.00000003847151,12151.00001843737,0.0,0.0,24440.02004317025,463.9500011321576,1979.030003228561,2.2737367544323206e-12
24,266.0000006309973,3753.0000075063363,1007.0000022979192,1717.000003780342,0.0,7086.000012325528,494.0000011577667,74.00000017735766,11.00000002645383,11786.00001731954,0.0,0.0,23269.860039058447,1406.9700035642857,1517.1700025995135,-8.640199666842818e-12
