,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,CH -> AT,CZ -> AT,DE -> AT,HU -> AT,IT -> AT,SI -> AT,demand,AT -> CH,AT -> CZ,AT -> DE,AT -> HU,AT -> IT,AT -> SI,mismatch
1987,312.0000008593117,870.0000032309632,152.00000038974588,3555.95996237153,122.00000030882559,0.0,0.0,1349.0000071436768,0.0,1597.4000251113277,1693.2000091249856,0.0,0.0,0.0,8003.000004591488,1111.7100025267814,0.0,0.0,178.52000045481967,206.0000004701654,152.3300004971121,1.3642420526593924e-12
1988,312.00000090259874,861.0000038654767,152.00000039841075,2976.3498764051924,122.0000003142407,0.0,0.0,1207.0000083031175,0.0,1433.6000850837756,1861.600031162673,0.0,0.0,0.0,7530.000003622996,1154.2700022662104,0.0,0.0,28.44000006877906,201.0000004483164,11.8400000291844,-4.547473508864641e-13
1989,312.00000091585537,828.0000038153867,152.00000040098573,2609.839995005572,122.000000315842,0.0,0.0,1093.000007115431,0.0,1538.2999735906085,1671.3000238190725,339.45000077672216,0.0,304.03000043816695,7534.00000344341,1206.920002246747,0.0,0.0,0.0,229.00000050348615,0.0,0.0
1990,313.0000009069338,834.0000036656166,152.00000039854848,2254.2999153725696,122.00000031432329,0.0,0.0,1144.000007257733,0.0,1390.1000672844439,1413.100009698305,461.5300010243496,0.0,322.910000397216,7039.00000358751,1141.9400022304746,0.0,0.0,0.0,226.00000050205415,0.0,4.547473508864641e-13
1991,312.0000009072933,821.0000036149368,152.0000003993184,2089.3299542059044,122.00000031480421,0.0,0.0,1150.0000075654086,0.0,1272.6000298424492,1309.5000078308624,551.5800012054984,0.0,353.10000036454556,6760.000003537084,1192.110002306451,0.0,0.0,0.0,181.00000040748634,0.0,0.0
1992,312.0000007156109,819.0000017456085,152.00000035721075,1891.0000035061114,122.0000002880377,0.0,0.0,1192.0000024149435,0.0,1175.9000028399805,1221.1000022465305,535.1600008750615,0.0,339.4200003269144,6545.120009141198,1046.4600057625582,0.0,0.0,0.0,168.00000041225462,0.0,-2.2737367544323206e-12
1993,312.00000089811635,836.0000035763651,152.00000039758558,1983.3599720181357,122.00000031373315,0.0,0.0,1241.000008467905,0.0,1087.2000100046862,1487.0000095968774,521.820001132812,0.0,344.1800003608848,6473.000003576757,1424.5600027798919,0.0,0.0,0.0,189.00000041045308,0.0,-1.8189894035458565e-12
1994,312.00000089553777,838.0000035591327,152.00000039703997,1956.714976639696,122.00000031338857,0.0,0.0,1264.0000087467347,0.0,1021.2000078788258,1269.9500065234874,538.3100011546871,0.0,434.65000040124886,6439.00000357599,1302.3250025654331,0.0,0.0,0.0,167.50000036835596,0.0,-1.3642420526593924e-12
1995,312.00000071611737,840.0000017883211,152.00000035733655,1941.0000035901464,122.00000028811945,0.0,0.0,1269.0000025514767,0.0,1107.5000026781327,1155.3000021465305,532.8200008700386,0.0,482.44000038138824,6718.200009743391,1033.8600052118795,0.0,0.0,0.0,162.00000041233668,0.0,4.547473508864641e-13
1996,312.0000007170447,834.0000017827304,152.00000035756733,1949.0000036250653,122.00000028826945,0.0,1.000000002405963,1260.0000025480037,0.0,1205.400002924653,1138.4000021309519,518.7000008560378,0.0,563.7600003985403,6902.510010582324,973.7500045880232,0.0,0.0,0.0,180.00000046092222,0.0,1.5916157281026244e-12
