,biomass,gas,hard_coal,hydro,lignite,other_fossil,wind_onshore,CZ -> PL,DE -> PL,LT -> PL,SE -> PL,SK -> PL,demand,PL -> CZ,PL -> DE,PL -> LT,PL -> SE,PL -> SK,mismatch
0,0.0,454.48000118814605,6261.921567189474,299.3300007601072,2585.6300113578236,248.12000062416195,3828.7000277779525,0.0,1132.8200032240475,0.0,0.0,0.0,13654.081609916764,719.2300013730817,0.0,2.3500000057053017,3.7400000089980425,431.6000008171671,-2.2737367544323206e-12
1,0.0,454.79000119059543,6049.497111738447,289.95000073562994,2416.3500101580353,250.40000063061575,3982.8000322257294,0.0,1205.4900034964478,0.0,0.0,0.0,13045.918409535894,735.2600013856312,0.0,262.90874803337636,173.490000413768,431.7000008068312,2.2737367544323206e-13
2,0.0,454.31000119135604,6011.132348197441,289.8900007362813,2329.7100096779327,250.82000063232135,4083.1100370390113,0.0,1239.7900036453639,0.0,0.0,0.0,12706.122409409227,819.3400014802379,0.0,459.6999888492024,249.40000059196925,424.20000078907213,-9.094947017729282e-13
3,0.0,454.77000118883365,5998.508761200902,290.0100007351309,2356.530009630038,253.93000063942563,4089.190034067916,0.0,1259.2700036788883,0.0,0.0,0.0,12546.93880952301,832.7100015008333,0.0,515.5799984345526,371.580000878663,435.400000804079,-1.8189894035458565e-12
4,0.0,453.80000105282295,5878.130009545478,290.110000681882,2286.760004633921,255.78000060284913,4218.480007542581,0.0,1238.6800026110325,0.0,0.0,0.0,12590.000022383048,806.2800017360474,0.0,427.9900007360911,358.27000093244425,439.20000088293415,1.1368683772161603e-12
5,0.0,453.54000105170667,5788.850009406836,290.11000068165686,2184.860004449449,254.73000060025026,4243.450007549409,0.0,1285.9700026946055,0.0,0.0,0.0,12857.280019917593,768.3500016645014,0.0,232.8400034501137,199.2400005006297,443.8000009010757,-6.821210263296962e-13
6,0.0,452.95000105054237,5782.750009412515,289.73000068084974,2162.5800044137036,252.72000059566096,4236.390007548064,0.0,1148.0800025890574,0.0,0.0,0.0,12861.790022905878,670.4500014809264,0.0,89.90000036331843,241.3600006116298,461.70000092863967,9.094947017729282e-13
7,0.0,453.7200010505607,5865.010009364842,306.9600007195372,2185.5700044230607,253.2800005964054,4209.570007426368,0.0,1097.5600023338125,0.0,0.0,0.0,12948.580022369919,610.9400013765537,0.0,141.2000007282872,191.95000048151326,479.00000095831024,2.2737367544323206e-12
8,0.0,453.4900010524862,6210.050009936804,323.0400007574688,2633.800005221398,254.19000059929328,4093.780007394213,0.0,1130.800002408115,0.0,0.0,0.0,13551.709886245513,625.6000014190387,0.0,272.9301382861297,185.41000046390232,463.50000095519346,1.1368683772161603e-12
9,0.0,454.2500010564219,6165.610010089763,336.08000078847846,2743.14000545781,254.72000060124202,4003.520007378803,0.0,1117.680002394772,0.0,0.0,0.0,13940.91002527855,665.6700015117756,0.0,2.4100000058570874,0.21000000050534987,465.8000009706058,-2.5011104298755527e-12
10,0.0,454.5900011859898,6307.706665296467,445.8400011612817,2654.090011633702,254.69000064075712,3994.200029751766,0.0,1121.0300031834645,0.0,0.0,0.0,14091.836710019697,653.7100019140485,0.0,0.0,0.0,486.60000091968027,3.410605131648481e-12
