,hydro,nuclear,other_fossil,wind_onshore,DE -> SE,DK -> SE,FI -> SE,LT -> SE,NO -> SE,PL -> SE,demand,SE -> DE,SE -> DK,SE -> FI,SE -> LT,SE -> NO,SE -> PL,mismatch
0,4407.000024088918,9241.349981023144,1135.00000319115,2199.000007342113,75.90000018387286,1123.9000057294684,0.0,0.0,0.0,3.7400000089980425,15714.00001263482,0.0,0.0,966.1000036823706,206.30000231629776,1299.4900029341807,0.0,-7.275957614183426e-12
1,4291.000022570322,9191.059977036375,1142.0000032114733,2253.0000075802727,76.00000018414369,1340.000009259199,0.0,137.50000019726951,0.0,173.490000413768,15745.00001270238,0.0,0.0,937.8000034985,0.0,1921.2500042519464,0.0,-4.547473508864641e-12
2,4259.000022190259,9187.649976671257,1056.0000029321,2224.0000074427603,75.90000018392054,1312.6000088812907,0.0,157.9000002502815,0.0,249.40000059196925,15508.000012642135,0.0,0.0,782.2000027228261,0.0,2232.2500037788795,0.0,-1.8189894035458565e-12
3,4242.000022245221,9282.119977650385,1053.0000029269893,2154.0000071469144,75.90000018393731,1262.4000080574858,0.0,156.9000002735038,0.0,371.580000878663,15324.000012489983,0.0,0.0,789.0000027895106,0.0,2484.9000040836095,0.0,-3.637978807091713e-12
4,4376.00002405014,9346.289976665877,1053.0000029304333,2183.000007300985,76.00000018422787,1207.300006978691,0.0,129.10000036448977,0.0,358.27000093244425,15516.000012482054,0.0,0.0,805.7700029550429,0.0,2407.190003970188,0.0,2.7284841053187847e-12
5,4638.000027841962,9403.499978497759,1060.0000029557632,2236.000007567428,75.80000018375144,991.8000016864792,0.0,20.100000045240254,0.0,199.2400005006297,15784.000012503539,0.0,0.0,543.35000174533,0.0,2297.0900050301434,0.0,9.094947017729282e-13
6,5051.0000335028735,9169.919968292408,1064.0000029571509,2309.000007840446,75.80000018450382,1284.8000075218745,0.0,116.30000018677748,0.0,241.3600006116298,16028.000012806859,0.0,0.0,769.1200028413193,0.0,2515.0600054494835,0.0,3.637978807091713e-12
7,5454.00004181555,9152.819963972435,1070.0000029752318,2378.0000081665044,75.80000018368429,1244.3000019856765,0.0,121.20000020374482,0.0,191.95000048151326,16258.000012900275,0.0,0.0,701.5000025095038,0.0,2728.570004374561,0.0,4.547473508864641e-13
8,5895.000054006854,9097.379953496255,1101.0000030728083,2462.000008565343,69.30000016782039,1062.7000017594728,0.0,125.20000021051236,0.0,185.41000046390232,16580.000013050754,0.0,0.0,775.2000029721212,0.0,2642.7900057200904,0.0,1.8189894035458565e-12
9,6725.000104687619,9154.529905744097,1111.000003108496,2504.0000088035313,65.80000015930227,1295.4000020278904,0.0,0.0,0.0,0.21000000050534987,17108.000013107314,0.0,0.0,1151.3000057946201,64.50000020728201,2532.1400054222245,0.0,-1.3642420526593924e-12
10,7081.0001630179495,9210.669847178844,1122.0000031476584,2449.000008547988,65.90000015954801,1302.1000020651024,0.0,0.0,0.0,0.0,17322.000013089484,0.0,0.0,1223.5900065279052,69.70000022192089,2615.3800042777784,0.0,2.7284841053187847e-12
11,7340.000250697812,9222.38975901265,1130.0000031748164,2479.0000087079047,65.90000015952617,1319.2000020916119,0.0,0.0,0.0,0.0,17577.000013134544,0.0,0.0,1168.0000059380193,96.60000039793566,2714.890004373828,0.0,-4.547473508864641e-12
12,7461.000340494527,9249.369669454194,1122.0000031500026,2435.0000084941803,65.90000015948473,1339.6000022026524,0.0,0.0,0.0,0.0,17674.000013127094,0.0,0.0,1196.4000063224335,22.800000060701294,2779.6700044448116,0.0,1.8189894035458565e-12
13,7703.000825450049,9248.239187616091,1132.000003182766,2373.0000081838566,65.90000015944366,1331.0000021849692,0.0,0.0,0.0,0.0,17940.000013187164,0.0,0.0,1339.6200081687232,10.200000025758143,2562.2200053928855,1.1000000026470833,-2.7284841053187847e-12
14,8210.586894698605,9095.58314049309,1129.0000031642858,2439.000008452163,65.90000015931632,1300.10000211418,0.0,0.0,0.0,0.0,18464.00001346433,0.0,0.0,1414.6300093704629,190.5000215089537,1988.6400042959601,182.40000044193138,1.8189894035458565e-12
15,8825.747093428989,8913.222925340893,1135.000003173314,2436.000008363309,66.00000015938234,985.5000036822233,0.0,0.0,0.0,0.0,18882.00001374438,0.0,0.0,1394.9600085443483,211.50000758437236,1373.9100030587783,499.1000012162343,3.183231456205249e-12
16,9222.844855264098,8968.871757016681,1141.0000031962186,2482.0000086141604,65.90000015909804,690.2000012630444,0.0,0.0,0.0,0.0,18964.000013676912,0.0,0.0,1569.390010978504,842.046598007573,597.9800013866865,597.4000014636249,-4.547473508864641e-13
17,9079.977537817369,9020.693732984697,1141.00000319924,2512.000008787973,100.50000024286237,365.0000007294743,0.0,0.0,0.0,0.0,18724.000013570007,0.0,0.0,1485.140009513348,848.391257955312,564.2400012564609,597.4000014664837,2.7284841053187847e-12
18,8902.99369626365,8940.66497344927,1137.000003181701,2509.0000087396015,172.50000041787,701.2000022770161,0.0,0.0,0.0,0.0,18444.0000136083,0.0,0.0,1444.6200089998874,650.8186578323428,1226.5200024221651,597.4000014664114,-5.4569682106375694e-12
19,8341.341803731086,9054.381305980356,1152.000003237416,2454.0000085119664,198.60000048146003,680.4000012362297,0.0,0.0,0.0,0.0,17962.00001338909,0.0,0.0,1273.260006756473,319.13309839609315,1728.8300031718811,597.5000014649803,-2.2737367544323206e-12
