,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,BE -> FR,CH -> FR,DE -> FR,ES -> FR,GB -> FR,IT -> FR,demand,FR -> BE,FR -> CH,FR -> DE,FR -> ES,FR -> GB,FR -> IT,mismatch
2134,567.0000013834269,3291.0000086066984,0.0,10451.000033692719,48637.28001646922,441.00000107267226,0.0,2624.0000067437045,179.90000044320843,0.0,376.0000008937568,1773.2500048584222,0.0,0.0,64268.00006048372,0.0,624.430001958813,0.0,0.0,1455.0000044738006,1993.0000072474993,-2.7284841053187847e-12
2135,523.000001247284,2690.000006186648,0.0,9540.000019718878,44253.00006046076,440.0000010508277,0.0,2263.0000052414143,642.0600013127545,0.0,944.000002115774,1734.7700044334235,0.0,0.0,59913.220090745046,0.0,178.61000046208437,0.0,0.0,1455.0000048651827,1483.000005695441,1.9099388737231493e-11
2136,545.0000013287071,2339.0000059607396,0.0,7602.000022342394,44897.72002497061,438.0000010650895,0.0,2182.0000055386836,160.58000039582103,0.0,818.0000019018905,1711.0400047636435,0.0,0.0,57643.0000586813,0.0,186.3400004853774,0.0,0.0,1455.000004390616,1409.0000047102928,-4.547473508864641e-12
2137,546.0000013307522,2288.0000058150295,0.0,7147.000020622456,43937.3400291775,435.0000010574499,0.0,1969.000004965392,0.0,0.0,498.0000012266472,1725.5500048219544,0.0,0.0,55124.00005819073,25.40000006088901,357.49000101501196,0.0,0.0,1455.0000043067773,1584.0000054437753,3.637978807091713e-12
2138,546.0000012997127,2288.000005265612,0.0,7119.0000150027645,44146.00005655264,434.00000103539094,0.0,1611.0000037560178,221.65000054616158,0.0,753.0000016795536,1705.2000043939843,0.0,0.0,55710.350078825264,0.0,139.5000003590898,0.0,0.0,1455.000004691543,1519.0000056559475,-1.3642420526593924e-12
2139,545.000001297173,2290.000005266961,0.0,7027.0000148085155,44131.000056191995,432.0000010305435,0.0,1382.0000032352655,459.92000115957154,0.0,879.0000019092926,1723.2000044305812,0.0,0.0,55310.16007967252,0.0,232.96000063008972,0.0,0.0,1455.0000046934254,1871.000004333863,6.821210263296962e-12
2140,544.0000012952704,2296.000005287673,0.0,7635.000015987387,44076.000057023484,427.0000010189975,0.0,1380.0000032335247,621.1900015856586,0.0,1098.0000023272985,1684.0500043079714,0.0,0.0,56271.18007893372,0.0,221.06000059617094,0.0,0.0,1455.000004622727,1814.0000079146519,-1.1823431123048067e-11
2141,545.000001298547,2204.000005098697,0.0,8203.000017171553,43937.000058752026,427.00000101956516,86.0000002066201,1457.000003415309,520.4800013164988,506.62000095078025,1310.0000027232784,1199.7000030068464,0.0,0.0,57192.80008257575,0.0,0.0,0.0,0.0,1506.0000048104584,1697.000007573523,-1.0459189070388675e-11
2142,545.000001298676,2176.000005038346,0.0,9502.00001951926,44214.00005922386,427.0000010196446,470.000001121462,1591.0000037216248,349.7800008686547,1027.5500015572593,1533.000003088827,1149.800002865952,0.0,0.0,60223.13008972185,0.0,0.0,0.0,0.0,1505.0000049561363,1257.0000046455712,1.000444171950221e-11
2143,541.0000012901909,2175.0000050506846,0.0,10241.000021049118,44324.000061304716,430.0000010273587,1278.0000030111548,1590.0000037272953,171.06000041778887,250.04000054853498,1307.000002710174,1158.8000028723027,0.0,0.0,60876.90009456921,0.0,0.0,0.0,0.0,1506.0000047908354,1083.0000036492718,3.637978807091713e-12
2144,496.0000012075244,2163.0000054818274,0.0,10168.000032092612,46189.00001575037,430.0000010452158,2169.0000054978455,1604.000004009969,0.0,0.0,1050.0000023127952,1168.1400030292393,0.0,0.0,62332.00006135044,275.5000006404263,67.64000016783844,0.0,0.0,1505.0000042239492,1257.0000040447449,-5.9117155615240335e-12
2145,534.0000013010367,2151.0000054467796,0.0,9531.000029407402,44913.19001424553,429.0000010426529,3052.000007901391,2123.00000537222,0.0,6.700000016072966,1136.0000024866756,1125.8900029101167,0.0,0.0,62001.000061332976,272.78000063417204,0.0,0.0,0.0,1505.0000041760607,1223.0000039866711,-1.000444171950221e-11
2146,553.0000013481018,2161.0000054763655,0.0,9265.00002844849,45740.04001627146,432.00000105012316,3375.00000881604,2492.0000063670013,0.0,0.0,638.0000014600452,1158.6300030054913,0.0,0.0,62004.00006127797,581.120001298292,463.5500013555469,0.0,0.0,1505.0000041258695,1261.0000041854314,3.183231456205249e-12
2147,549.0000013386787,2232.0000056743334,0.0,8536.000025821588,47170.9500171097,436.00000106023174,3470.0000091070387,2769.000007136531,0.0,0.0,498.00000115296973,1143.120002962946,0.0,0.0,62889.00006042894,855.0000018414523,404.07000118425435,0.0,0.0,1506.0000040949853,1150.0000038143874,-6.366462912410498e-12
2148,542.0000013210216,2217.0000056274644,0.0,7712.000022656348,45506.63002142746,436.00000105999743,3430.0000089758773,3314.0000086467303,0.0,0.0,34.00000008160183,1152.1400029894503,0.0,0.0,59679.00006012315,1436.0400028694241,604.7300019856533,0.0,0.0,1506.0000041266785,1118.000003681037,3.637978807091713e-12
2149,542.0000013208472,2213.0000056135373,0.0,7547.000022014676,44270.63002508722,436.00000105988545,3235.0000084163535,3893.000010298208,0.0,0.0,0.0,1144.500002978021,0.0,0.0,57131.00005910357,1789.0600034424642,977.0700041144366,606.0000015230625,0.0,1506.0000041879675,1272.000004417248,9.094947017729282e-12
2150,543.0000012938527,2167.0000050167077,0.0,7400.000015693381,44008.00005878406,437.0000010432698,2715.000006225627,4355.000009710066,0.0,0.0,0.0,753.070001850195,0.0,0.0,55372.65007812737,2195.1700043346236,1051.2500051271818,848.0000022527264,0.0,1506.0000044759922,1405.0000052992707,-1.8189894035458565e-12
2151,542.0000012906031,2116.000004890236,0.0,7767.000016234389,44090.00005711545,436.00000104032284,1978.0000045831382,4613.0000101853,0.0,0.0,0.0,1186.6200029519975,0.0,0.0,56796.550081423076,1884.420003863205,711.6500026464751,466.00000119036616,0.0,1507.0000044232966,1363.0000047450203,6.366462912410498e-12
2152,543.0000012932011,2200.0000050801186,0.0,8134.000016938059,43765.00005736426,436.0000010404793,1079.0000025439147,4645.000010265316,0.0,0.0,0.0,1124.3600027933398,0.0,0.0,57166.88008443455,1526.0700032489124,387.41000116279616,191.00000047082665,0.0,1507.0000044022688,1148.0000035993341,0.0
