,biomass,gas,hydro,lignite,nuclear,other_fossil,other_renewable,wind_onshore,AT -> HU,RO -> HU,RS -> HU,SK -> HU,demand,HU -> AT,HU -> RO,HU -> RS,HU -> SK,mismatch
7190,153.00000042911904,614.0000034381959,15.00000003660441,668.0000042345642,1907.4799569039712,81.00000021075755,15.00000003660441,39.00000009737096,400.07000117006777,55.83000014333766,175.57000046897554,759.9700349680917,4883.920002137661,0.0,0.0,0.0,0.0,-9.094947017729282e-13
7191,152.0000004247147,613.0000033538427,15.00000003659593,666.0000040946182,1874.279980070453,81.0000002104775,15.00000003659593,69.00000017719874,613.0600018892143,38.59000009691627,169.50000044873886,700.5600113408113,5006.990002180178,0.0,0.0,0.0,0.0,-9.094947017729282e-13
7192,154.00000044054264,609.0000039394123,15.000000036661994,690.0000057540585,2118.4799554670603,80.00000020981645,15.000000036661994,51.00000012953546,565.280002509397,29.960000074740503,188.27000051722095,717.6800328587613,5233.67000197387,0.0,0.0,0.0,0.0,-9.094947017729282e-13
7193,153.00000044032473,600.0000040378021,14.000000034201438,688.000006284157,2200.2383046222794,80.0000002105474,15.00000003668429,39.00000009793792,344.04000141875355,38.560000097374825,200.5700005635084,809.9016840635005,5182.310001907072,0.0,0.0,0.0,0.0,0.0
7194,154.00000044237356,590.000003752688,14.000000034193087,671.0000055097414,2164.976429401946,81.000000213105,15.000000036674686,40.00000010048946,308.280000927834,54.030000139123615,115.7900003037371,736.6835610573411,4944.760001919247,0.0,0.0,0.0,0.0,0.0
7195,154.00000043801833,583.0000033630585,14.00000003416678,647.0000044078504,2050.846274453034,79.00000020640229,15.000000036644417,45.0000001133859,266.44000075275324,89.1900002398057,0.0,769.4037180395268,4670.200001987091,0.0,0.0,42.68000009755496,0.0,-4.476419235288631e-13
7196,155.00000043384802,571.0000028443663,14.00000003412081,680.0000042562299,1854.3085211633434,80.0000002075315,15.000000036591546,39.00000009727992,136.6600003842549,101.08000027364017,0.0,854.8714725696213,4428.630002140127,0.0,0.0,72.29000016070115,0.0,1.5631940186722204e-13
7197,155.00000043607898,472.00000203070385,14.00000003413457,672.0000043392617,1912.4299464940937,81.00000021085438,15.000000036607373,25.000000061595358,227.63000073029002,10.780000026269269,0.0,750.6700479020587,4223.7000020641335,0.0,0.0,111.81000023781532,0.0,-1.1510792319313623e-12
7198,151.00000042368714,500.0000022765997,14.000000034139225,575.0000030223734,1931.8899940561334,79.00000020540111,15.000000036612725,19.000000046554227,74.25000019498255,0.0,0.0,660.4500018444913,3967.5700020188956,0.0,29.760000069214012,22.260000052864402,0.0,7.673861546209082e-13
7199,145.00000040196616,524.0000024107676,14.000000034123289,571.0000028609102,1864.5899921352006,77.00000019924981,14.000000034123289,14.000000034123289,95.41000024275134,0.0,25.920000063213198,517.280003776847,3805.6100020584367,0.0,56.59000013483808,0.0,0.0,1.0231815394945443e-12
7200,129.00000034886276,503.0000021227094,14.000000034096264,522.000002267427,1747.94999252905,70.0000001791554,10.00000002427055,10.00000002427055,142.43000037012865,0.0,12.170000029816656,558.9200044235822,3632.8800021450684,0.0,86.59000020830109,0.0,0.0,6.252776074688882e-13
7201,106.00000028214299,500.0000021981046,14.000000034120925,461.00000190388647,1838.9799945746834,73.0000001880905,9.000000021834795,9.000000021834795,38.7200000973706,0.0,95.78000027257869,439.11000250803255,3555.12000203406,0.0,29.470000068620894,0.0,0.0,-6.288303211476887e-13
7202,96.00000025165708,540.0000024137154,14.0000000340965,462.0000018375233,1739.199993680859,73.00000018735126,8.00000001938312,7.00000001694565,61.98500015978025,0.0,81.08500021697915,503.40000342524587,3535.740002129539,0.0,49.93000011399785,0.0,0.0,3.268496584496461e-13
7203,95.00000024912991,515.0000022402374,14.000000034102614,465.00000187568,1764.8899921298996,74.00000019028126,9.000000021827296,7.000000016947159,85.25000022589573,0.0,66.39000017426262,567.6900051115726,3592.8300021124583,0.0,70.39000015737835,0.0,0.0,-4.263256414560601e-13
7204,101.00000026696608,515.0000022827869,14.000000034112276,482.00000202715114,1808.0799917406855,85.00000022122366,10.000000024278663,21.00000005149225,92.29000024672827,0.0,104.05000028812557,566.0900050572811,3732.380002092432,0.0,66.13000014839962,0.0,0.0,1.4210854715202004e-14
7205,133.00000036223585,504.0000021716252,14.000000034106638,519.0000022901304,1774.4799846531416,86.00000022379888,13.000000031642397,38.000000094587655,274.8700009280596,0.0,32.96000008259196,685.8300114915205,3977.86000215156,0.0,97.28000021187995,0.0,0.0,6.821210263296962e-13
7206,150.0000004141851,596.000002929527,15.000000036564808,562.0000026074897,1735.459718691093,84.00000021780824,15.000000036564808,44.00000011002632,430.6100013613612,0.0,0.0,874.050276177633,4353.910002245648,0.0,98.01000021388788,54.20000012271802,0.0,-9.663381206337363e-13
7207,151.00000042015398,660.000003882586,15.000000036586027,582.0000029247061,1823.9499194387984,86.00000022420357,16.00000003906053,66.00000016878884,460.410001493467,0.0,0.0,798.090073727714,4582.580002182629,0.0,20.240000047649822,55.63000012578482,0.0,1.3358203432289883e-12
7208,151.0000004230631,677.0000044382215,15.000000036607947,593.0000032026529,1912.2199601970442,85.00000022218673,16.000000039085517,76.00000019686215,511.1700017802154,5.570000013488541,0.0,758.1800317581686,4709.280002110041,0.0,0.0,90.86000019755608,0.0,-5.115907697472721e-13
7209,151.00000042388177,739.0000059071356,15.000000036614075,592.0000032377327,1937.389975694004,84.00000021957003,16.0000000390925,81.00000021107773,553.3600020351337,12.370000030194447,0.0,706.7400145376392,4753.150002092488,0.0,0.0,134.71000027958863,0.0,-8.242295734817162e-13
