,biomass,gas,hydro,lignite,nuclear,other_fossil,solar,wind_onshore,AT -> SI,IT -> SI,demand,SI -> AT,SI -> IT,mismatch
3213,10.370000025349334,13.350000032783312,1002.7858043851381,170.60000055234008,717.064187464018,10.730000026243799,0.06000000014439258,0.8000000019273819,648.2000096759314,0.0,1479.0000011074694,0.0,1094.9600010564063,0.0
3214,10.650000026018189,13.140000032216179,1007.9799376855402,170.0500005382275,691.3600598302753,8.580000020899185,0.04000000009625846,0.3300000007944573,561.1800041056226,0.0,1378.0000011295008,0.0,1085.3100011101883,1.1368683772161603e-12
3215,10.650000025993585,11.970000029267164,873.9399797341615,179.03000056462707,691.6000189828994,9.670000023570688,0.05000000012032424,0.9700000023371346,517.720002911649,0.0,1308.000001158961,0.0,987.6000011156653,-1.1368683772161603e-13
3216,10.650000025982969,12.650000030943035,913.0899831719018,181.39000056931027,691.5300147407822,9.18000002235377,0.05000000012032401,0.430000001035292,587.4600038080057,0.0,1285.0000011709187,0.0,1121.4300011995165,2.2737367544323206e-13
3217,10.65000002541106,13.890000033056861,852.5600012198018,183.90000038579728,691.5200010714299,8.800000021027765,0.05000000012031147,0.9100000021881649,563.1700008656402,0.0,1306.8599140933964,0.0,1018.5900895310768,-1.1368683772161603e-13
3218,10.650000025401445,15.330000036422675,850.6800011976115,174.6500003667837,691.6800010555169,8.790000020997464,0.04000000009624981,0.9900000023802944,580.0900008652465,0.0,1386.6499639549606,0.0,946.2500396154956,4.547473508864641e-13
3219,10.650000025407014,13.490000032108597,886.450001239257,168.3200003562103,691.6000010648484,8.670000020716573,0.12000000028873085,1.0500000025244831,539.0500008390637,0.0,1557.749996160909,0.0,761.6500074195155,2.2737367544323206e-13
3220,10.650000025974263,11.570000028251084,1069.8199872815137,170.90000052333758,691.510012333061,12.400000030309748,4.190000010135763,1.160000002795404,443.7200020460346,0.0,1655.000001298576,0.0,760.9200009828377,-7.958078640513122e-13
3221,10.440000025372514,13.89000003386871,1162.4999954720395,258.48000082327263,691.200004783894,10.950000026624945,15.30000003735726,1.120000002697942,431.44000157519815,0.0,1786.0000016106599,0.0,809.320001169665,5.684341886080801e-13
3222,10.420000025324528,13.580000033104874,1200.6099946716563,271.50000088077985,690.9700048507434,11.7400000285688,27.85000006883712,0.9300000022398611,541.3200023036061,0.0,1866.0000016278846,0.0,902.9200012369756,9.094947017729282e-13
3223,10.450000025384812,26.890000066310588,1171.179995099177,269.0900008542166,690.8000043725186,10.450000025384812,41.53000010381413,0.6900000016613962,572.860002395537,0.0,1928.0000016981335,0.0,865.9400012458716,-6.821210263296962e-13
3224,10.610000025370887,22.53000005349709,1131.2500016272757,262.56000054641896,690.6600011779135,11.570000027650762,65.29000015123185,0.5400000012989984,599.9000009948631,0.0,2154.5500017126083,0.0,640.3600028929127,0.0
3225,10.610000025381677,12.630000030180373,972.2900015200657,263.39000055298993,690.7300012017154,11.420000027307191,87.16000020005964,0.5800000013952197,582.9300009868899,0.0,2088.370002448151,0.0,543.3700020978342,-2.2737367544323206e-13
3226,10.610000025386658,13.340000031872359,923.9100014872689,259.970000549044,691.010001213499,11.030000026385688,97.01000022189412,0.480000001154739,574.7700009795221,0.0,1987.6000021121415,0.0,594.530002423886,1.1368683772161603e-13
3227,10.610000025385755,14.720000035141942,867.7400014215234,252.03000053382516,691.3700012112406,11.530000027573358,100.95000023036587,0.5000000012028383,543.7000009355517,0.0,1874.720001813905,0.0,618.4300026079061,-4.547473508864641e-13
3228,10.610000025376044,14.20000003389263,898.4000014252019,207.08000044521373,691.7300011905888,10.730000025661287,100.2200002280024,0.5700000013711554,556.0800009405555,0.0,1906.6800018898982,0.0,582.9400024259651,0.0
3229,10.610000025377222,14.530000034675936,881.8700014113681,173.18000037919626,692.0100011934643,11.180000026731904,80.56000018532075,0.22000000052932508,485.6500008552803,0.0,1834.1900021466233,0.0,515.620001965321,-1.1368683772161603e-13
3230,10.610000025362407,14.350000034222882,897.4700013823267,210.00000044654362,691.9300011614185,12.390000029584566,66.07000015266249,0.3900000009382376,525.0300008826365,0.0,1927.6800021591628,0.0,500.56000195653377,-3.979039320256561e-13
3231,10.610000025368228,14.39000003432808,919.2200014220452,202.390000433888,692.1400011742154,12.800000030564213,51.78000012081393,0.1200000002887381,627.1500010091675,0.0,1808.0000005326806,0.0,722.6000037179988,0.0
3232,10.610000025831166,14.090000034436319,949.8999911893159,242.25000079267997,692.2700067061865,13.520000033022296,29.140000072430695,0.190000000457297,636.8600037082892,0.0,1748.0000014465065,0.0,840.8300011161427,2.2737367544323206e-13
3233,10.610000025361742,13.810000032944986,1081.0400015485147,258.49000053497946,692.4900011606721,11.850000028303846,8.550000020463955,0.20000000048120456,737.0200011260439,0.0,2004.5199994634936,0.0,809.5400050142728,-2.2737367544323206e-13
3234,10.830000025882036,14.59000003478515,1088.090001547243,252.1500005228276,692.650001156805,10.77000002573962,0.5600000013470621,0.10000000024061724,739.520001124739,0.0,2064.5400003223804,0.0,744.7200041172285,-3.410605131648481e-13
3235,10.6100000258801,12.93000003163363,1098.6499815895074,249.90000088090324,692.6400136793006,6.060000014695518,0.06000000014439055,0.24000000057769436,557.3800061571019,0.0,1704.0000012995938,0.0,924.4700010801504,3.410605131648481e-13
3236,10.610000025932935,14.030000034466948,1257.4011824117483,244.89000091748994,698.9888162967109,14.48000003559633,0.05000000012032507,0.2100000005054834,443.45000250828036,0.0,1599.000001156043,0.0,1085.1100010748082,-2.2737367544323206e-13
3237,10.610000025839343,13.38000003268835,918.1599908921406,188.98000057713438,692.7200073104265,10.74000002615981,0.050000000120323046,0.4400000010593073,636.1800036969166,0.0,1465.0000013402894,0.0,1006.2600012221958,0.0
3238,9.920000024172246,13.28000003249866,963.1299859125693,162.90000049305027,692.8900129021767,6.9200000167979265,0.050000000120323844,0.31000000074625184,527.6600029764168,0.0,1392.0000012205653,0.0,985.0600011379831,0.0
3239,9.910000024166438,11.750000028724958,994.8899777318356,164.89000050874793,692.9500216834916,6.350000015410823,0.05000000012032432,0.5800000013967505,453.34000228078537,0.0,1319.0000011513469,0.0,1015.7100011233329,-2.2737367544323206e-13
3240,9.910000024156483,12.580000030772549,976.7199835871751,168.03000051670313,693.0400159618263,7.960000019353716,0.06000000014439075,0.24000000057769755,452.67000216455455,0.0,1294.000001165259,0.0,1027.210001140005,-4.547473508864641e-13
