,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,AT -> CZ,DE -> CZ,PL -> CZ,SK -> CZ,demand,CZ -> AT,CZ -> DE,CZ -> PL,CZ -> SK,mismatch
0,261.78000060045133,230.08000053074755,354.4600007997856,107.5700002537299,1827.360003275459,2247.1600038051406,319.7500007258975,265.18000060788063,0.0,123.19000028974156,0.0,1757.9400030272366,719.2300013730817,0.0,5708.370009864494,1351.4000032991635,0.0,0.0,1153.9300021254933,1.8189894035458565e-12
1,262.4500006002374,229.08000052724103,352.0400007917395,107.54000025336201,1807.2400032000503,2249.5600037415065,317.4900007186472,265.9500006078403,0.0,125.48000029460005,0.0,1886.9800031469638,735.2600013856312,0.0,5985.420010237158,1226.1000029852053,0.0,0.0,1127.550002045456,9.094947017729282e-13
2,261.55000059458,226.27000051824265,353.3500007879795,107.49000025258121,1788.4600030739311,2250.6900036024663,313.7600007054836,265.5300006031203,0.0,139.50000032552205,0.0,2049.460003225239,819.3400014802379,0.0,6360.470010363714,1147.9000028401588,0.0,0.0,1067.0300019655092,1.3642420526593924e-12
3,261.6400005942043,230.36000052670417,353.83000078797056,107.5000002525015,1813.0900030886194,2250.300003581282,317.8400007132285,264.9200006012299,0.0,142.2700003316093,0.0,2083.2300032423136,832.7100015008333,0.0,6364.660010208723,1204.6000030267962,0.0,0.0,1088.4300019849773,-4.547473508864641e-13
4,261.75000059441453,235.0800005369272,353.230000786689,107.42000025231344,1855.4500031386524,2251.0000035810917,319.32000071628744,264.2000005996625,0.0,128.59000030062353,0.0,2090.7300032594053,806.2800017360474,0.0,6347.850010444305,1205.6000030455832,0.0,0.0,1119.6000020122262,4.547473508864641e-13
5,261.5000005939471,238.92000054530277,349.88000077989676,112.89000026485316,1712.250002966057,2250.920003583498,305.5600006875216,265.8100006031787,0.0,124.22000029070466,0.0,2345.7200035088686,768.3500016645014,0.0,6358.820010336554,1169.9000029668573,0.0,0.0,1207.3000021849202,-4.547473508864641e-13
6,261.74000059610756,248.58000056766414,354.3900007921039,126.03000029522681,1755.7600030629267,2251.0800036443875,316.20000071220494,267.13000060771316,1.5200000036564136,140.99000032923445,0.0,2217.9300037449825,670.4500014809264,0.0,6092.220010363925,1279.7000032826868,0.0,0.0,1239.8800021905226,1.3642420526593924e-12
7,261.23000059772363,229.61000052851603,354.89000079797466,123.82000029082907,1660.8400030086993,2253.4000037515616,302.9300006877451,266.8700006099816,9.920000023824006,148.14000034632605,0.0,2111.320003414554,610.9400013765537,0.0,5626.330009721345,1321.5000033847732,0.0,0.0,1386.0800023281722,-1.8189894035458565e-12
8,261.1900006005139,230.6400005330518,360.48000081499794,118.30000027878184,1682.790003114406,2254.1800038688716,310.1000007070682,267.2500006138124,49.90000011901562,175.56000040961922,0.0,2276.050003694472,625.6000014190387,0.0,5966.840010451297,1331.9000033767866,0.0,0.0,1313.3000023455654,0.0
9,261.9000006039817,249.72000057700978,362.7600008233816,116.81000027574075,1819.2400033633717,2253.55000394812,331.80000075677447,268.86000061934743,111.56000026357279,166.9400003908891,0.0,2404.210003910524,665.6700015117756,0.0,6377.220011245902,1381.4000034850121,0.0,0.0,1254.4000023135736,0.0
10,262.10000071377647,247.09000066786606,370.480001066964,115.78000029371344,1843.0900236235816,2252.1077969180224,334.230000944401,270.98000074126423,146.7700003778111,174.500000455188,0.0,2430.812179676783,653.7100019140485,0.0,6406.000004032241,1398.9000018636993,0.0,0.0,1296.750001497478,0.0
11,262.340000606251,248.63000057576085,373.3000008484468,115.12000027208782,1846.3900034429375,2251.950004001437,340.2100007770602,272.2500006282117,189.5900004430003,163.51000038358964,0.0,2365.8600039026073,597.000001200839,0.0,6599.720011745483,1269.200003143974,0.0,0.0,1157.2300021927726,-9.094947017729282e-13
12,262.17000060631875,245.3100005687501,360.0300008207166,113.14000026757692,1810.6200034044628,2301.7100040854543,339.9500007772263,271.49000062700566,165.9700003893979,142.6400003358409,0.0,2231.870003739583,532.4800010934939,0.0,6580.630011869957,1141.7000028034179,0.0,0.0,1055.0500020424515,-9.094947017729282e-13
13,263.83000071647535,244.80000065869518,352.24000099955555,110.06000027806243,1806.7200191477618,2423.9299674596828,342.9900009687537,272.45000074300134,115.33000029207476,147.0200003777702,0.0,1784.1400135874,612.7700017550925,0.0,6517.000004153629,1030.100001561331,0.0,0.0,929.180001269366,-4.547473508864641e-13
14,262.31000060680907,243.65000056519636,357.49000081555306,116.5000002754198,1815.1400034168064,2446.110004280389,340.650000779042,271.8400006279732,31.100000074481766,100.2800002376542,0.0,1629.7300029285527,721.800001414592,0.0,6643.820012241966,871.7000021323174,0.0,0.0,821.0800016481867,4.547473508864641e-13
15,263.5000007130932,247.77000066557528,358.3100010151498,430.9700012665027,1893.2100216848567,2494.639969434006,342.9100009641759,272.1800007396177,1.7800000042864705,69.2200001715627,0.0,1614.8800089131796,642.5300018740952,0.0,6852.000004297803,893.7000019010802,0.0,0.0,886.2000012472192,-2.0463630789890885e-12
16,264.86000071758855,256.6800006927337,357.6500010136708,1107.6900049967794,2105.9800430564906,2507.1899505603205,352.0500009950303,274.85000074820624,0.0,50.8000001249217,0.0,983.5200035962297,350.4600009310486,0.0,6855.000004278962,969.1000019754106,0.0,0.0,787.6300011786469,4.547473508864641e-13
