,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
2530,358.49000087949656,19132.520030653584,150.66000036548033,168.3900004088815,0.0,0.0,0.0,0.0,15688.000020527657,1284.7600022556574,15.530000037599748,0.0,2821.770009486534,-1.8189894035458565e-12
2531,359.2500008444414,19059.680020316784,151.16000036014574,177.10000042123463,0.0,0.0,0.0,0.0,15780.060003495042,1286.0200025314473,2.030000004890312,0.0,2679.080015911227,-4.092726157978177e-12
2532,361.5100008496795,18825.640020225772,151.7200003614757,170.8700004065932,0.0,4.440000010656929,0.0,0.0,15608.15947427098,1278.5305317407024,0.0,0.0,2627.490015842493,3.637978807091713e-12
2533,358.32000084221283,18776.71002011915,144.44000034427071,180.5200004292492,0.0,0.830000001996403,0.0,0.0,15645.930004294418,1270.0200024411045,0.0,0.0,2544.8700150013565,9.094947017729282e-13
2534,357.4900008405124,18801.67002028973,142.3600003393931,126.32000030146743,0.0,14.680000035068423,0.0,0.0,15590.120003552713,1285.2300024646681,0.0,0.0,2567.1700157887963,-4.547473508864641e-12
2535,360.0200008466478,18875.030020477287,142.0900003388071,120.95000028879025,0.0,19.930000047512223,0.0,0.0,15541.300001788288,1286.3600025513742,0.0,0.0,2690.360017659387,-1.3642420526593924e-12
2536,335.66000079032864,18881.640020305265,142.25000033913966,104.54000024984636,0.0,14.930000035673066,0.0,0.0,15442.410001353877,1286.7800025632828,0.0,0.0,2749.830017803097,-2.2737367544323206e-12
2537,334.9500008206878,19089.01003165756,141.5900003433092,116.2400002814596,0.0,16.440000039274125,0.0,0.0,15417.000020333298,1286.3700022330095,0.0,0.0,2994.8600105759842,0.0
2538,341.3900008030895,19328.570020301067,141.19000033655877,90.04000021536365,0.0,20.260000048215517,0.0,0.0,16193.44000601171,1286.0900025011726,0.0,0.0,2441.9200131914076,5.4569682106375694e-12
2539,339.99000079992237,18501.430019914103,140.86000033578915,100.94000024126449,0.0,29.380000069460245,0.0,0.0,15606.299951371158,1285.3800590534538,0.0,0.0,2220.920010935926,5.9117155615240335e-12
2540,338.12000079441526,17920.240018913955,138.32000032958237,116.1400002771683,0.0,39.78000009326573,0.0,0.0,15949.22161043381,1265.638405214122,0.0,0.0,1337.7400047604526,2.7284841053187847e-12
2541,335.13000078608866,16205.190017339966,137.84000032819458,98.62000023551823,0.0,46.52000010819562,0.0,0.0,15434.270015669788,876.6800017108704,0.0,0.0,512.3500014173042,-3.183231456205249e-12
2542,337.8800007917587,14131.720016017998,140.39000033409118,110.09000026261147,0.0,45.91000010673354,0.0,0.0,14169.290016105868,340.34000075271547,0.0,0.0,256.3600006546062,2.0463630789890885e-12
2543,336.84000078909315,13176.5900153775,140.21000033361537,124.82000029736169,46.790000114086496,47.00000010927876,0.0,45.21000010766185,13917.460017128595,0.0,0.0,0.0,0.0,0.0
2544,337.48000079037183,12234.320014760908,140.42000033407712,119.41000028457287,568.9400016475221,48.97000011372633,0.0,211.3300004847211,13660.870018415899,0.0,0.0,0.0,0.0,1.8189894035458565e-12
2545,339.20000079530257,11633.990014710478,140.54000033453863,101.79000024302141,484.1600013650683,47.83000011128427,0.0,349.4100007773972,13096.920018337094,0.0,0.0,0.0,0.0,-3.637978807091713e-12
2546,337.65000083884,12645.05001300673,136.04000033155177,100.20000024338209,0.0,39.290000092901636,0.0,0.0,13142.000014244335,100.51000023121026,0.0,0.0,15.720000037864247,-4.575895218295045e-12
2547,338.41000084147737,16067.980020828672,136.74000033338774,81.35000019728486,0.0,18.68000004460438,0.0,0.0,13510.000014214731,686.5300012843442,0.0,0.0,2446.6300067463503,3.637978807091713e-12
2548,337.82000082978163,18143.42002782909,142.5800003460645,103.13000024971481,0.0,4.700000011287656,0.0,0.0,14760.000018821594,1252.1300020745225,0.0,0.0,2719.5200083698187,4.547473508864641e-12
2549,336.5600008241281,19708.030030702186,145.8500003536133,115.50000027959035,0.0,0.0,0.0,0.0,16154.000021223475,1286.960002252799,34.960000085300244,0.0,2830.020008597944,-1.8189894035458565e-12
2550,333.77000078694783,19985.55002152272,148.83000035487373,136.68000032614532,0.0,0.0,0.0,0.0,16398.320058987443,1424.3799502596146,30.15000007361151,0.0,2751.9800136700196,-7.275957614183426e-12
2551,334.8800007892199,19674.55002116765,152.22000036282003,151.83000036189924,0.0,0.0,0.0,0.0,16343.590006297658,1220.8900024627394,20.690000050302892,0.0,2728.3100138708987,-5.4569682106375694e-12
2552,331.7200007813873,19259.520020654643,155.37000037013468,193.19000045911568,0.0,0.0,0.0,0.0,16554.6500044462,655.6300034441532,32.19000007872077,0.0,2697.3300142962075,-1.8189894035458565e-12
2553,327.31000077082956,18587.17002003471,157.6800003754904,212.5600005043563,72.72000017698721,0.0,0.0,0.0,16508.71000570756,0.0,24.87000006060146,0.0,2823.86001609422,-2.2737367544323206e-12
2554,325.70000076737415,17562.350019651978,158.86000037833347,223.50000053005647,71.3200001643455,0.0,0.0,0.0,15722.33000766557,0.0,7.770000018766327,0.0,2611.630013807754,-4.092726157978177e-12
2555,325.7000007663728,16916.180018715666,157.5800003750763,260.0800006147132,144.95000035696717,0.0,0.0,0.0,16090.94001432949,0.0,4.850000011701229,0.0,1708.7000064876086,-1.3642420526593924e-12
2556,325.70000076671914,15741.920018310462,160.38000038175332,296.46000069924963,264.1200005482886,0.0,0.0,0.0,15423.610016053644,0.0,5.87000001417044,0.0,1359.1000046386564,3.637978807091713e-12
2557,344.0000008481502,16224.920021101074,164.79000040115463,320.9600007900414,5.020000012099462,0.0,0.0,0.0,15147.00001772654,0.0,7.410000017880863,0.0,1905.2800054081006,-2.9558577807620168e-12
2558,344.0000008468172,17591.970025209368,170.55000041502552,344.5100008481016,0.0,0.0,0.0,0.0,15213.000018367886,750.6900014528294,12.400000029977852,0.0,2474.940007468616,4.547473508864641e-12
2559,344.00000084494405,18253.950027983472,173.4400004216728,372.8000009172764,0.0,0.0,0.0,0.0,15146.000019255172,1272.9400022400332,6.040000014568956,0.0,2719.2100086575897,-9.094947017729282e-13
2560,344.00000084388535,18124.450028272597,173.51000042158083,385.5100009479418,0.0,0.0,0.0,0.0,15038.000019719799,1287.1300022609526,13.660000033052416,0.0,2688.6800084721967,4.547473508864641e-12
2561,344.00000080901077,18035.030019581947,173.23000041203514,399.7100009365895,0.0,0.0,0.0,0.0,15314.560008400356,1286.0100025240984,20.060000048841044,0.0,2331.340010766287,-2.2737367544323206e-12
2562,344.00000080871035,17858.500019378374,173.15000041176884,413.60000096782346,0.0,0.0,0.0,0.0,15668.131180300476,1291.1988341360836,16.89000004105136,0.0,1813.0300070890655,4.547473508864641e-12
2563,344.0000008088553,17370.15001920751,172.67000041067809,405.3100009491486,0.0,0.0,0.0,0.0,15726.115447420785,1411.6345702834803,5.220000012602216,0.0,1149.1600036593234,2.2737367544323206e-12
2564,344.0000008064791,16277.240017432194,170.5800004051655,393.9700009201907,0.0,5.220000012513533,0.0,215.1100004932967,16317.439999347132,1088.6800207227082,0.0,0.0,0.0,3.410605131648481e-12
2565,344.0000008051073,14396.860015918963,167.2000003969058,385.00000089813346,0.0,11.700000027904018,0.0,700.5200016746642,15487.530018611085,517.7500011105939,0.0,0.0,0.0,-2.6147972675971687e-12
2566,341.370000799873,12246.110014990853,166.8700003963181,318.1800007468684,0.0,17.77000004219105,0.0,775.8800015879748,13863.040018556501,3.1400000075770094,0.0,0.0,0.0,-1.5005774400833616e-12
2567,343.93000080498973,11480.440014264535,161.9600003846392,282.52000066449824,503.8200008259061,16.50000003922097,0.0,1104.4900021094659,13893.660019093255,0.0,0.0,0.0,0.0,1.8189894035458565e-12
2568,343.85000080431684,11005.050013807235,159.3300003783649,288.8800006787629,1014.1600013267117,18.59000004414247,0.0,1172.0300022090612,14001.890019248596,0.0,0.0,0.0,0.0,-1.8189894035458565e-12
2569,342.45000080128676,10626.080013598908,156.45000037164698,264.33000062241797,1198.5600046263546,20.77000004923761,0.0,1353.5000024606748,13962.14002253053,0.0,0.0,0.0,0.0,-1.8189894035458565e-12
2570,342.4500008527874,10734.78000751911,154.78000037821232,244.96000060401514,649.0100022891194,13.650000032616498,0.0,938.3700021331786,13078.00001380904,0.0,0.0,0.0,0.0,-1.8189894035458565e-12
2571,348.8500008695622,14506.430017064384,153.97000037625315,238.17000058699384,0.0,0.0,0.0,0.0,13331.000013816512,19.220000045848067,14.130000034212719,0.0,1883.0700050006208,-2.2737367544323206e-13
2572,348.85000085821525,16854.61002319583,160.94000039122113,233.91000057124003,0.0,0.0,0.0,0.0,14511.000018310786,479.28000097976127,45.580000111763916,0.0,2562.450005614192,1.3642420526593924e-12
2573,348.85000082135235,18801.640020689774,161.74000038526418,235.05000055733422,0.0,0.0,0.0,0.0,16389.640011934287,752.7100015901773,41.66000010263678,0.0,2363.2700088266242,-1.3642420526593924e-12
2574,348.8500008217151,18903.37002098488,165.67000039461226,249.69000059169693,0.0,0.0,0.0,0.0,16378.42001034817,789.8000016583127,33.860000083039836,0.0,2465.5000107033757,7.73070496506989e-12
2575,348.8500008206745,18685.200020243283,166.19000039559626,236.8200005611521,0.0,0.0,0.0,0.0,16618.90001018406,284.64000065276934,33.73000008265232,0.0,2499.7900111012186,3.637978807091713e-12
2576,348.8500008202296,17920.60001959695,163.48000038911374,218.92000051915954,344.90000067607195,0.0,0.0,0.0,16454.350009546717,0.0,36.41000008934359,0.0,2505.9900123654643,-4.547473508864641e-13
2577,348.8500008200748,17066.40001910028,163.3400003887493,206.7100004905451,299.96000075980567,0.0,0.0,0.0,15856.960011644258,0.0,19.45000004731919,0.0,2208.850009867875,5.4569682106375694e-12
2578,348.85000082007446,16440.080018758264,162.47000038670137,202.4800004806427,344.67000068604744,0.0,0.0,0.0,15509.56001291962,0.0,4.4500000107340965,0.0,1984.5400082013743,2.7284841053187847e-12
