,hydro,lignite,wind_onshore,demand,s_l,s_r
0,0.0,154.61,0.0,405.0,376.35,0.0
1,0.0,186.34687722457372,0.0,380.0,330.0131227754264,0.0
2,0.0,201.80931224380674,0.0,354.0,306.63068775619325,0.0
3,0.0,154.99,0.0,393.5588851560847,341.7,0.0
4,0.0,216.2497833442574,0.0,330.0,292.64021665574256,0.0
5,0.0,154.66,0.0,336.0,401.51,0.0
6,0.0,111.70795870797959,0.0,342.0,434.16204129202043,0.0
7,0.0,155.49,0.0,371.0,411.03,0.0
8,0.0,155.1,0.0,407.0,436.96,0.0
9,0.0,490.98190131806257,0.0,439.0,127.53809868193737,0.0
10,0.0,60.09154862568148,0.0,477.40409677921105,453.58,0.0
11,0.0,154.72,0.0,601.7061475846236,451.84,0.0
12,0.0,155.27,0.0,448.0,448.21,0.0
13,0.0,178.08180289880352,0.0,335.4315195243405,341.809716625537,0.0
14,0.0,139.77185720183144,0.0,505.94021287085457,414.9090608398304,0.0
15,0.0,147.31954957540387,0.0,455.3495495754038,507.61,0.0
16,0.0,179.41,0.0,475.99999999999994,504.49,0.0
17,0.0,144.38585195379488,0.0,353.10225666823845,403.96640471444346,0.0
18,0.0,204.93,0.0,616.1760209256863,441.83,0.0
19,0.0,205.7,0.0,472.0,350.62,0.0
20,0.0,354.08091281579703,0.0,462.0,187.41908718420297,0.0
21,0.0,206.47,0.0,445.0,336.19,0.0
22,0.0,205.81,0.0,496.83209941936565,363.74,0.0
23,0.0,179.41,0.0,425.553960616389,256.43,0.0
24,0.0,90.37970013251227,0.0,370.0,283.5541646688438,0.0
25,0.0,178.2,0.0,233.58106103705956,54.24356360683908,0.0
26,0.0,178.15000000000003,0.0,324.0,129.52,0.0
27,0.0,175.4790172987649,0.0,314.0,133.9809827012351,0.0
28,0.0,128.66613233395805,0.0,208.37798258595714,73.89794295341468,0.0
29,0.0,151.02370534919194,0.0,329.0,177.72133990805273,0.0
30,0.7300000000000001,205.76000000000005,0.0,345.0,159.43000000000004,0.0
31,221.16709945044258,159.50181643365684,0.0,382.0,63.57467308464161,0.0
32,88.5731389916932,123.57061384375356,0.0,281.56586679115935,117.8,0.0
33,116.11450290440524,186.4230199782931,0.0,327.0175228826983,134.09000000000003,0.0
34,210.82,205.87,0.0,477.8021190848408,90.5240673771998,0.0
35,314.56,206.09,0.0,453.0,61.140000000000015,0.0
36,186.69998106090833,350.77365506893386,0.0,444.0,8.65636387015784,0.0
37,139.65276824739888,328.8313548456434,0.0,400.2793282365656,47.49520514352335,0.0
38,315.4,206.91,0.0,437.0,44.36000000000004,0.0
39,209.93119166168847,207.02,0.0,357.2611916616885,137.20999999999995,0.0
40,211.33194757413352,205.81,0.0,509.7100802663638,166.74999999999997,0.0
41,314.59,206.69,0.0,629.8108846891496,153.42000000000002,0.0
42,312.35,206.42,0.0,494.97042904224617,175.22000000000003,0.0
43,206.66,205.32,0.0,474.0,165.11,0.0
44,127.74000350965994,130.36210291241994,0.0,464.0,271.0478935779201,0.0
45,0.0,231.19349185669887,0.0,447.0,231.55713664372473,0.0
46,0.0,40.733866517451446,0.0,235.02359946272142,214.04973294527,0.0
47,0.0,154.5,0.0,409.0000000000001,301.66,0.0
48,0.0,210.39824843498397,0.0,369.0,199.781751565016,0.0
49,0.0,120.54836311152515,0.0,338.0,241.7361369270505,0.0
50,0.0,154.94,0.0,321.0,221.83,0.0
51,0.0,167.0809765131973,0.0,311.0,168.46306435940917,0.0
52,0.0,245.66943222198788,0.0,318.0,100.33233356287423,0.0
53,0.0,154.66,0.0,368.3862097995841,229.5,0.0
54,0.8820233514951952,154.78058379621723,0.0,380.0,299.91739285228755,0.0
55,81.72,174.3,0.0,425.0,336.0,0.0
56,200.81,204.66,0.0,450.99999999999994,271.77,0.0
57,159.92,206.97,0.0,499.47693355279233,277.13,0.0
58,187.70774102398408,241.89756059024597,0.0,448.0,64.95327224990473,0.0
59,138.81,207.13,0.0,439.0,242.65,0.0
60,168.9614108746274,248.54964314123052,0.0,321.85059644289794,75.18954242703995,0.0
61,194.34498724817328,59.82730240870042,0.0,427.0,353.02771034312633,0.0
62,228.06,207.24,0.0,434.0,250.76,0.0
63,297.66361828282584,252.32518113478957,0.0,467.0,187.21120058238452,0.0
64,271.74,205.59,0.0,505.00234523614876,289.29,0.0
65,406.73453073876755,149.51664869156673,0.0,501.0,19.41969090814371,0.0
66,344.66839483220167,240.1115680070272,0.0,499.0,183.46003716077115,0.0
67,0.0,206.2,0.0,534.7619779687403,386.7000000000001,0.0
68,0.0,189.2192896345184,0.0,479.0,341.50071036548155,0.0
69,0.0,206.90005005812804,0.0,471.0,284.5044563359258,0.0
70,0.0,103.07540432990879,0.0,465.0,433.64459567009123,0.0
71,0.0,177.54,0.0,440.0000000000001,322.15000000000003,0.0
72,0.0,178.64,0.0,395.0,296.46000000000004,0.0
73,0.0,229.79178349167327,0.0,358.0,251.55821650832675,0.0
74,0.0,178.42,0.0,441.6575390871045,276.09000000000003,0.0
75,0.0,177.21,0.0,325.0,256.76,0.0
76,0.0,217.96627753949932,0.0,331.0,182.83372246050067,0.0
77,0.0,251.45241022925836,0.0,357.0,278.1175897707415,0.0
78,25.360574689995783,207.52,0.0,389.59476792625145,223.05566998708665,0.0
79,241.99933261471713,286.1373150969768,0.0,427.0,114.49335228830603,0.0
80,210.71,205.92,0.0,449.0,268.23,0.0
81,234.16119768173414,156.44293924857843,0.0,455.0,265.8258630696876,0.0
82,271.14,206.2,0.0,448.00000000000006,187.48,0.0
83,144.7560185878995,206.2,0.0,124.4580108170133,5.711992229113784,0.0
84,354.18664600657354,107.40744561832278,0.0,431.0,199.6059083751037,0.0
85,363.21560555548854,257.929926325165,0.0,431.0,24.034468119346602,0.0
86,290.99,207.9,0.0,435.0,162.15,0.0
87,188.110051395751,79.40866041902011,0.0,467.0,276.61784615973176,0.0
88,300.91,206.47,0.0,500.0,228.38,0.0
89,300.2,206.58,0.0,501.0,208.7,0.0
90,176.44518086010592,180.71727527882712,0.0,270.3886190946903,108.41616295575729,0.0
91,209.47,206.53,0.0,380.8407322862164,133.25073228621633,0.0
92,17.064504938144744,207.19,0.0,419.5245049381448,283.08,0.0
93,0.0,207.3,0.0,350.1687030273283,242.0741517575296,0.0
94,0.0,400.89306453667314,0.0,446.0,163.47693546332692,0.0
95,0.0,181.34,0.0,473.60100203669356,345.93,0.0
96,0.0,175.9983448235563,0.0,475.2702131626643,332.16,0.0
97,0.0,52.99234862261168,0.0,342.0,434.6576513773884,0.0
98,0.0,136.34681458430134,0.0,319.0,353.21318541569866,0.0
99,0.0,117.57502224318836,0.0,408.9778553705003,317.02,0.0
100,0.0,178.48,0.0,415.75947348382465,301.55,0.0
101,0.0,203.94,0.0,342.0,285.13,0.0
102,0.0,459.39430898327777,0.0,380.0,2.931170978760016,0.0
103,259.8669544633327,255.9135282840564,0.0,425.0,146.95951725261088,0.0
104,211.71,206.25,0.0,604.299539201312,214.4455202560644,0.0
105,211.38,117.73663672738265,0.0,483.0040725144501,202.48,0.0
106,142.84820258341492,243.7598488950655,0.0,459.0,213.1219485215196,0.0
107,211.28,207.63,0.0,451.0,189.11000000000004,0.0
108,55.61760741043484,440.3954534328145,0.0,444.0,95.17693915675065,0.0
109,184.11069827523227,240.13010053731537,0.0,441.0,153.62760599401787,0.0
110,211.46,172.54076431220983,0.0,406.07076431220986,181.89,0.0
111,183.42489138845204,100.90860710798603,0.0,468.0,344.876501503562,0.0
112,260.88,35.06353745068902,0.0,433.35140778389206,179.3,0.0
113,257.94,205.92,0.0,513.0702382804818,140.02999999999997,0.0
114,280.1715356617372,276.8374354715359,0.0,502.0,9.631028866726883,0.0
115,0.0,309.2789188074797,0.0,488.0,183.06108119252028,0.0
116,0.0,206.64,0.0,476.0,290.06,0.0
117,0.0,279.72568168262825,0.0,217.96221188476812,3.1965302021398316,0.0
118,0.0,147.28180576923742,0.0,446.0,362.0681942307627,0.0
119,0.0,261.4566282327575,0.0,410.0,174.39337176724246,0.0
120,0.0,178.42,0.0,372.0,209.23,0.0
121,0.0,208.25195814806094,0.0,337.0,182.568041851939,0.0
122,0.0,24.345930204223883,0.0,205.27025921006623,212.1,0.0
123,0.0,151.35927197439617,0.0,307.0,236.62072802560385,0.0
124,0.0,179.14,0.0,319.0,222.18,0.0
125,0.0,205.65,0.0,341.0,240.5,0.0
126,0.0,403.0775496110958,0.0,367.0,21.212450388904262,0.0
127,0.0,30.86449706844074,0.0,406.0,420.5518031053648,0.0
128,0.0,206.69,0.0,435.0000000000001,257.09000000000003,0.0
129,0.0,206.86,0.0,456.34053356373784,253.92,0.0
130,0.0,356.07729093072186,0.0,452.0,111.54270906927813,0.0
131,0.0,264.7538236612117,0.0,451.0,202.451030053076,0.0
132,0.0,211.7497036923336,0.0,446.0,238.9102963076664,0.0
133,0.0,296.1171035557305,0.0,447.0,151.6339785208076,0.0
134,0.0,206.97,0.0,450.0,245.55,0.0
135,0.0,45.77553677092196,0.0,472.0,469.3044632290781,0.0
136,0.0,138.06164850166903,0.0,479.0,368.03835149833105,0.0
137,0.0,206.31,0.0,160.90340669666915,5.363406696669127,0.0
138,0.0,249.07616068452185,0.0,470.0,195.96383931547822,0.0
139,0.0,206.8,0.0,466.00000000000006,222.87,0.0
140,0.0,207.13,0.0,210.41804857190115,1.9406774694665807,0.0
141,0.0,223.4866263196967,0.0,436.0,218.26337368030335,0.0
142,0.0,211.38878481035906,0.0,426.0,234.51121518964092,0.0
143,0.0,182.73852361007448,0.0,399.0,213.87054341714367,0.0
144,0.0,236.66730772535493,0.0,356.0,112.54269227464506,0.0
145,0.0,177.38,0.0,323.3667632653374,146.6,0.0
146,0.0,30.86505360044546,0.0,305.0,270.82494639955456,0.0
147,0.0,168.64441901041866,0.0,298.0,128.90558098958135,0.0
148,0.0,249.9026573526685,0.0,311.0,103.20734264733152,0.0
149,0.0,203.78,0.0,333.0,196.83,0.0
150,0.0,206.03,0.0,358.0,249.73,0.0
151,0.0,103.10949951952996,0.0,422.078461160077,322.12,0.0
152,0.0,204.16,0.0,407.0,347.3,0.0
153,0.0,207.19,0.0,412.0,385.52,0.0
154,0.0,202.57,0.0,531.8435687417027,386.66,0.0
155,0.0,204.55,0.0,493.9695443362099,347.23,0.0
156,0.0,170.80162707834506,0.0,363.3133867834814,297.1017597051363,0.0
157,0.0,206.47,0.0,426.6620358609416,256.09000000000003,0.0
158,0.0,257.8305792920875,0.0,369.0,211.7294207079125,0.0
159,0.0,197.1476852436494,0.0,384.6176852436495,327.47,0.0
160,0.0,87.22599513854249,0.0,422.0,424.41684994454977,0.0
161,0.0,206.53,0.0,516.7653902995297,328.38,0.0
162,0.0,211.8842075313197,0.0,430.0,294.37579246868023,0.0
163,0.0,190.02103362747908,0.0,426.0,257.74751280068836,0.0
164,0.0,187.77,0.0,422.0000000000001,308.69,0.0
165,0.0,22.325864553875128,0.0,252.69586455387514,322.88,0.0
166,0.0,173.64,0.0,325.9749335850358,227.21493358503585,0.0
167,0.0,177.38,0.0,355.00000000000006,303.86,0.0
168,0.0,339.8173216877415,0.0,325.0,115.33267831225841,0.0
169,0.0,170.52421167292522,0.0,303.0,249.6157883270748,0.0
170,0.0,216.1644059468308,0.0,290.0,176.61649889875164,0.0
171,0.0,173.75,0.0,163.62203006074333,23.67305129642255,0.0
172,0.0,174.46,0.0,288.0,274.15,0.0
173,0.0,204.71,0.0,304.0000000000001,264.85,0.0
174,0.12492467996436288,193.07428981818103,0.0,333.0,308.9907855018546,0.0
175,48.806796198626564,65.15396897293732,0.0,187.15315626713496,311.62239109557106,0.0
176,190.1,206.58,0.0,403.0,207.3,0.0
177,163.03225317632766,149.61636345205895,0.0,413.0,254.91138337161334,0.0
178,141.6,132.06819978205144,0.0,415.01902483392576,223.71,0.0
179,47.917937482845296,181.26924715135092,0.0,364.9636343107296,297.9264496765334,0.0
180,125.56205703282639,10.58784281734203,0.0,394.0,312.50560387924736,0.0
181,70.64,205.21,0.0,393.0,240.02,0.0
182,76.0027879890838,80.62015718202593,0.0,402.0,278.24219760552705,0.0
183,71.21,200.5595137637405,0.0,550.4388000992697,345.37,0.0
184,100.5,169.24796292206236,0.0,416.48796292206237,332.0,0.0
185,54.74776451851556,206.25,0.0,403.0177645185155,330.13,0.0
186,126.3440496671709,236.07455164139554,0.0,444.1597967129569,250.76119540439043,0.0
187,0.0,206.47,0.0,452.84285654604287,352.1,0.0
188,0.0,206.84377394574554,0.0,440.0,317.88622605425445,0.0
189,0.0,189.2,0.0,424.0,316.88,0.0
190,0.0,161.4151314721211,0.0,389.47888934882354,295.95,0.0
191,0.0,179.96,0.0,378.0,289.19,0.0
192,0.0,102.4273151140426,0.0,262.6073151140426,249.89,0.0
193,0.0,177.71,0.0,311.0,237.35,0.0
194,0.0,164.1859866287532,0.0,294.0,233.66401337124677,0.0
195,0.0,177.76,0.0,319.0330833377363,211.47000000000003,0.0
196,0.0,362.8064745774723,0.0,297.0,41.293525422527786,0.0
197,0.0,206.58,0.0,329.0,310.58,0.0
198,0.58,207.46,0.0,372.0,312.42,0.0
199,210.08,207.19,0.0,550.3632535292194,169.05,0.0
200,210.84,206.31,0.0,440.0,175.58,0.0
201,262.6809698769674,256.48072092043,0.0,444.0,59.808309202602665,0.0
202,309.7214593420247,27.02660842569457,0.0,436.0,251.4119322322807,0.0
203,153.13401427974824,123.31285692966719,0.0,431.0,301.0731287905845,0.0
204,210.42,206.53,0.0,425.9999999999999,171.18,0.0
205,212.14,207.24,0.0,417.99999999999994,122.17,0.0
206,212.42,23.22388087734417,0.0,152.82394363502442,9.087676610576546,0.0
207,22.393943600297455,332.54522603318475,0.0,447.0,274.79083036651787,0.0
208,6.387378127333267,290.3481099216509,0.0,427.5159964147779,271.5205083657937,0.0
209,222.37746726611695,164.91290123997922,0.0,470.0,178.9796314939038,0.0
210,125.68409565251474,129.315563859368,0.0,303.14965951188276,124.64999999999998,0.0
211,87.04578714628715,178.45206449371307,0.0,453.0,204.7447047105703,0.0
212,0.9692309493792703,53.60883324024272,0.0,191.05806418962203,215.96000000000004,0.0
213,0.0,206.53,0.0,479.97524745403587,288.75,0.0
214,0.0,206.97,0.0,414.00000000000006,311.97,0.0
215,0.0,31.46867748120793,0.0,387.0,478.12132251879206,0.0
216,0.0,206.97,0.0,350.0,247.05,0.0
217,0.0,206.47,0.0,323.0,212.79,0.0
218,0.0,205.581765105015,0.0,303.0,192.13823489498498,0.0
219,0.0,207.19,0.0,298.0,194.12,0.0
220,1.0199481814818865,175.27307468632114,0.0,305.0,265.1269771321969,0.0
221,137.92,206.03,0.0,338.0,164.82000000000002,0.0
222,217.73,206.58,0.0,381.00000000000006,124.89,0.0
223,315.79,206.97,0.0,423.0,144.45000000000002,0.0
224,315.18,206.2,0.0,501.92523133353785,81.95492012512037,0.0
225,60.46147559002991,291.4563446653191,0.0,449.0,235.96773055482498,0.0
226,315.07,206.58,0.0,444.0,145.17000000000002,0.0
227,190.87282456593277,348.4509598237774,0.0,437.0,96.89621561028984,0.0
228,94.61707507555707,304.66208340378597,0.0,431.0,84.05130782720823,0.0
229,302.59259949979077,224.28884167756453,0.0,422.0,2.4585588226447466,0.0
230,316.83,207.13,0.0,469.6847809776348,0.0,18.16000000000004
231,268.2587259719144,302.22955344566304,0.0,399.5890609947011,51.290781577123575,0.0
232,330.81,204.82,0.0,329.07018207671115,34.50018207671125,0.0
233,300.3425217778839,222.27394767175352,0.0,477.0,172.36353055036247,0.0
234,79.40551678531752,364.406326546816,0.0,472.0,213.28815666786653,0.0
235,253.41,207.3,0.0,476.3562267105034,22.459999999999965,0.0
236,220.5045393364887,194.6048401275719,0.0,456.0,49.920620535939385,0.0
237,0.20658891342250663,213.72656038125422,0.0,435.0,202.51911182808323,0.0
238,1.01,206.03,0.0,421.0,248.28,0.0
239,92.90694848400537,272.7338930618165,0.0,389.0,23.909158454178108,0.0
240,123.0397449469721,50.27151668057851,0.0,224.92762307486208,78.83636144731149,0.0
241,105.5,205.81,0.0,322.0,55.01,0.0
242,62.68081367454154,247.97765669564518,0.0,272.23042795634746,6.751957586160709,0.0
243,117.99374929942016,115.81733638070908,0.0,302.0,107.90103365839956,0.0
244,213.87397216422198,78.25003961085179,0.0,311.0,46.81865829425432,0.0
245,209.73,204.71,0.0,341.00000000000006,119.15,0.0
246,245.35175116364726,365.1765685432877,0.0,382.0,42.94168029306494,0.0
247,351.2048921322414,218.9202885606832,0.0,418.0,165.93481930707532,0.0
248,334.11,208.12,0.0,447.0,233.79,0.0
249,332.66,207.35,0.0,454.0,222.79,0.0
250,372.7242988837761,142.59404482457413,0.0,459.0,246.9716562916498,0.0
251,334.19,208.62,0.0,551.6532850932413,225.54000000000008,0.0
252,144.174815038551,207.08,0.0,416.94452172927015,217.62,0.0
253,335.43,107.22098187410622,0.0,455.0478706759448,206.74999999999997,0.0
254,132.10716125310074,311.04264775867216,0.0,453.0,294.8501909882271,0.0
