,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,28.40045868354806,326.60527486080264,69.98684461302915,106.50172006330521,937.9691277731399,2135.105911745309,2.5567768490608733,0.0,209.42698145680563,3424.49,0.0,782.7448438601413
1,27.0,304.785230130357,69.0,5.205940816459691,1687.0,2104.0,4.0,0.0,190.0761853080743,2908.097554383585,0.0,1526.73
2,28.0,87.37910858198649,23.90569309431369,105.0,1694.0,2105.0,2.417240280609984,0.0,214.0,3795.2610792705536,0.0,706.4094997245535
3,30.885076483770447,354.07534111751124,75.00661431772824,119.12815215168602,226.6303070190631,2324.1020054037263,4.4121537833957785,0.0,234.9471889658252,3122.35,0.0,487.0408468614695
4,22.775000133326397,431.9086000878502,88.19755196989132,164.7218985320029,2206.23582207037,1976.5511221705954,5.188091292346549,0.0,11.870322356993592,3111.68,0.0,1740.9900000000002
5,29.24385031774364,344.6596644591215,71.02077934309169,147.2636748143519,1805.8077571206697,1765.906672923403,0.05579739760427322,0.0,121.15309417350936,3169.87,0.0,1683.5100000000002
6,30.441613358197078,127.20625317633358,71.38033477094487,142.53206740439006,1785.558080079077,2213.840088704746,0.8829603568556709,78.49386066044742,92.15199273868798,3346.66,0.0,1487.4899999999998
7,29.0,327.0,53.87301240378813,171.0,1741.0,1670.7225565926217,4.0,7.324483637586576,45.0,3813.840228621314,0.0,373.9898240126832
8,30.0,326.0,68.0,85.50194094872273,1750.0,2108.0,0.9571470676065794,508.0,13.0,4657.15084449855,0.0,574.6832105171837
9,4.76656066468275,377.45709253666956,58.793690537619675,202.79527021380073,2008.024843215264,914.2676701975541,1.4638385062736634,720.9196022051298,0.02289641760338741,3739.22,0.0,757.8881197814662
10,69.22377333236271,317.9856449077877,106.21685230404638,385.3456715501524,2179.621555401555,421.96017981131394,6.856680911417195,1465.2365355350107,2.307459111078757,3668.62,0.0,1247.8160130690223
11,29.0,321.0,69.0,27.677897083351464,1714.0,2109.0,4.0,574.0,1.0,3412.747897083352,0.0,1530.9799999999998
12,46.63799770903608,517.8425952520557,110.96627041115481,210.67509309943884,2750.033658015576,472.77168037172476,4.855584861562099,693.1371383653293,0.07998191412161307,3436.29,0.0,1504.02
13,29.0,323.0,37.60780232927645,128.0,1697.0,2108.0,0.3422840933433155,142.0849281095943,4.0,3196.078612829298,0.0,1145.2818487574434
14,30.0,318.0,70.0,137.0,1107.861687983664,1763.984865801017,4.0,33.0,9.354950610325998,2757.1549551362496,0.0,1097.06
15,30.0,273.8968138746566,8.02382485555812,526.3248795468297,1701.0,2106.0,4.0,0.0,33.0,4706.4353721422185,0.0,625.1993233708364
16,9.520331847842751,437.97074426234957,91.35586076637966,1437.5113385297977,2290.613861862902,898.038403764439,5.373874162728216,0.0,61.79955287137448,4507.42,0.0,1101.9899999999998
17,36.05523901240906,391.8002639348451,30.497880432845246,151.51338364042525,2041.9283694027663,2532.2796199715294,4.807365201654541,0.0,74.51416062564539,4445.87,0.0,1119.11
18,30.74874012211573,269.6570377325702,69.69714427679565,868.1394294477342,1741.403648915821,2162.6613885888064,4.099832016282098,0.0,88.1463883500651,4298.34,0.0,1180.87
19,0.7713473696700108,348.3784462440799,72.22479983108974,407.58478566700825,1807.744254595805,2238.9687947637817,2.611665874737379,0.0,97.71590565382729,4103.81,0.0,1176.5299999999995
20,31.0,204.6248470041603,47.20336324595235,88.80176240170616,636.7258194361709,926.6766522095554,2.168523507340732,0.0,68.0,2336.8363771573195,0.0,71.18713743149479
21,24.596403159403256,95.00074684167426,2.393906904286745,185.23482827945827,1980.8187755580452,2459.390194520213,4.6689894532894405,0.0,85.20905752253229,3776.07,0.0,1173.14
22,30.0,325.0,68.0,38.65704065805427,1700.0,2106.0,4.0,0.0,13.122205756561549,2540.567258573822,0.0,1410.26
23,12.27222950454927,326.0,42.92174513621881,60.481100372670966,1713.0,2108.0,4.0,0.0,93.0,3584.242059737489,0.0,1656.8000000000002
24,29.0,327.0,68.0,100.0,1694.0,2109.0,4.0,0.0,114.0,3503.516226574745,0.0,1755.91
25,36.33849930653908,408.4948542735083,87.71361901578399,125.30517002254855,2165.273337989639,1613.5592102108662,5.012206800901942,0.0,33.30310238021276,3102.0,0.0,1797.65
26,31.36454124822092,99.7526508175294,74.62597745266358,55.13689959101947,1184.2013871668785,2277.7146161639057,4.326143620444265,0.0,45.340230271289634,3104.38,0.0,413.6051650127597
27,28.0,323.0,71.0,103.0,1509.3074202943085,2107.0,4.0,0.0,140.0,4076.602480006228,0.0,920.3393296905376
28,14.370439396411165,277.0208054967713,70.0,123.0,1839.0,2109.0,4.0,0.0,144.0,3878.541765470178,0.0,1515.19
29,10.400069430552438,184.13439876931596,74.8879549811833,174.73856162276104,2106.6307336011128,2286.7959586283073,4.341330723546858,0.0,21.64392705969617,4026.82,0.0,797.204672257804
30,28.0,206.35679337334716,69.0,300.0,2092.0,1462.7173223185966,2.591578895337244,12.0,248.0,3603.3413523942836,0.0,1058.8000000000002
31,30.287843476735816,35.22884075832947,67.51362728045706,359.2764881378318,2416.7610277643685,2201.612898239969,4.177633582998044,74.15299609821528,328.988644661096,4851.32,0.0,1098.5000000000002
32,1.2213166628432766,304.3701039864415,77.53915196612769,28.02149508095196,2726.6006273462212,1056.3684699995404,5.78650387806923,171.28051479084922,147.7516599232716,4897.65,0.0,80.11256109220503
33,28.0,261.0,22.337998786693102,158.0,1708.1370214185265,1620.2678954216544,5.0,202.0,301.0,3766.5422601541113,0.0,830.7461706324445
34,36.35521431870329,340.1809339821522,88.29123477399371,198.65527824148583,2821.4243112336517,456.3769829720903,1.8069861866796448,337.58413295938766,167.94806783718076,4660.88,0.0,155.65314250532415
35,35.61683347420062,236.55497568385564,91.02079665629047,205.786148962048,2078.392209620216,2782.070436929226,6.345962253378677,394.4234521772587,124.96611458343162,4582.99,0.0,1048.7000000000005
36,33.9989678644966,365.17409928533385,69.54661698714051,178.20173294726763,2469.332443788068,1699.2605621740527,6.296105160091963,304.731489748451,19.457982045098177,4512.34,0.0,1000.0499999999998
37,27.3124592022811,249.1481115326322,65.99834976103158,122.00010409497841,2165.7768574845863,2132.3949629040208,4.0462902521897925,122.54604060951266,201.3029400464422,4523.88,0.0,1093.48
38,28.08598477937867,304.9335490332541,37.27559396687215,350.0717388572555,2351.1981543879856,2110.4611419933112,3.009212654933429,17.052205044622763,123.37771885227058,4649.78,0.0,1065.7552995698854
39,38.90880012851777,432.1656014274652,97.27200032129443,899.0712029696784,3408.6888112590746,686.6351833018687,4.168800013769761,0.0,175.08960057832996,4964.69,0.0,1114.6900000000005
40,39.14061874328127,446.492984182616,101.47567822332182,732.7525003360664,1415.7717053756412,3054.417914521987,7.248262730237273,0.0,114.5225511377489,5158.45,0.0,722.619114727068
41,14.84917709732924,308.0,69.0,192.07702554541615,2301.0,2109.0,1.5300655362286193,0.0,24.71446091153121,4221.045854975777,0.0,714.6629729709701
42,9.441432271716534,10.375140367009722,77.4962944200035,1343.4920696442146,938.2166949753869,3299.228194336084,6.26336629204762,0.0,91.4868076935374,4862.02,0.0,1023.2699999999996
43,27.0,182.7914213686772,68.0,707.0,1905.4024704402989,2108.0,4.0,0.0,82.0,4767.030565940993,0.0,474.2330384999725
44,27.0,334.0,65.50938382460359,582.0,2268.0,2107.0,4.0,0.0,111.0,4540.492267189744,0.0,1194.65
45,91.48223606541185,1097.7868327849424,233.78793661160807,1246.8689952619097,1729.2803108433034,254.43237439329388,13.552923861542498,0.0,416.7524087424318,4153.23,0.0,1246.834018564444
46,29.736409129842137,292.8994934387188,73.27900821282527,116.8216072958084,2038.0060400059665,1589.1588615206042,4.248058447120306,0.0,170.9843524965923,3771.67,0.0,1265.59523830354
47,28.0,70.23318259430954,35.42053468456938,110.0,1849.0,2105.0,0.2974954902739637,0.0,141.0,4397.928294801007,0.0,435.9129179681464
48,28.0,317.0,69.0,47.55584056121939,1433.0514852084916,2105.0,4.0,0.0,143.0,2933.369707563111,0.0,1707.98
49,28.062171919763024,198.52915449221297,55.86846916730471,107.23758555052298,1854.1077875557712,2108.67177568505,4.008881702823289,0.0,178.39523577563637,3207.531061849084,0.0,1747.21
50,36.7870359434948,96.0442343194468,89.33994443420167,4.83818636295839,2509.4013804312526,2063.0004168816345,5.255290849070686,0.0,265.39218787806965,3348.18,0.0,1516.822558732934
51,40.454325277643434,444.99757805407774,101.13581319410858,82.43915409262237,2690.212630963288,1012.0091388956018,5.779189325377633,0.0,340.9721701972803,3503.68,0.0,1594.0200000000002
52,46.47598958894996,543.9412114854883,120.4933063417221,40.04522036439035,3406.5179035752576,374.40908081100395,6.885331790955549,0.0,196.23195604223315,3941.67,0.0,1131.77
53,6.057644289317425,357.4237066049519,79.427490356656,109.72112989038025,2557.5651894843227,2084.092343846502,4.538713734666056,0.0,87.37023939232158,4426.5,0.0,1043.93
54,4.089840209434412,349.2223407400265,77.35937927785396,574.6696746354866,2608.1162156533624,2328.517316263404,4.420535958734512,12.75359110739918,83.99018321595574,4832.83,0.0,972.4
55,54.82648763141005,589.8573841724116,132.33979773098977,683.1755830474387,495.3734913882461,3981.5373431637786,6.275534111571008,38.33593168737773,111.17035471072938,5072.86,0.0,857.7600000000003
56,29.27025075227683,313.8982063433826,17.850958176567882,422.90465742082733,2459.710382182712,2125.6257960101725,4.01860360837617,168.55627157345623,126.16487393222772,5044.49,0.0,884.8400000000001
57,33.89257726874334,172.12483119423834,81.80966926938046,209.82374196869355,2567.6549054975553,2461.3023354473607,4.674838243964598,31.45432943509674,254.7786842960706,4953.82,0.0,770.9400000000003
58,28.0,311.0,2.9293020672340675,204.0,2194.0,2106.0,4.0,300.0,207.0,4757.029302067234,0.0,829.8199999999997
59,26.0,80.38692032138215,47.254651581342095,167.0,2245.0,1756.8193192300375,4.0,171.11008538437574,167.0,4034.660976517137,0.0,844.4499999999998
60,27.0,267.0,3.0256438170620674,191.0,2232.0,2106.0,5.0,106.89483389459568,105.0,4602.671537547736,0.0,843.57
61,31.554607764711818,5.504300752245008,77.7595691344684,5.679596876165154,2624.6671958576367,2373.3572840172533,5.634751386555682,169.04254159667045,43.95106081513432,4648.96,0.0,826.3299999999999
62,29.0,131.8508058117439,69.0,478.0,2395.0,2107.0,3.290826228319756,28.0,12.0,4587.871632040064,0.0,879.8800000000001
63,28.451697000204206,206.95243492788526,69.09697842906736,817.986288755871,2500.7009399108056,2142.0063313010883,1.5794811749754516,0.0,14.225848500102103,5111.5,0.0,797.38
64,28.0,290.0,2.894417627478835,1082.0,2553.0,2106.0,4.0,0.0,8.0,5099.613309882981,0.0,800.0700000000002
