,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
0,311.8235208976672,136.09317748122322,256.1855280698137,2.639163138492025,2176.689698019563,2676.741321798464,88.3099346061125,315.87348640707233,0.0,146.73977973635735,5092.016787589123,0.0,178.3700000000008
1,295.18043914013026,257.6488283414786,343.2061143661201,20.914909046976227,888.3097746461742,2530.1051959309257,357.0845403795007,299.1169281360931,0.0,141.1287540609775,5496.0,0.0,161.4953317985421
2,261.55,226.27,282.7863430255083,107.49,1788.46,2250.69,313.76,265.53,0.0,139.5,5640.905796452152,0.0,1023.4699999999992
3,456.00004223493744,401.48360238969656,616.6736544258825,187.35669064461007,750.6169814019082,3921.9419623959634,321.37277066557283,269.4015437961416,0.0,0.9460644630661081,5293.0,0.0,550.5136711135136
4,268.3937426190313,241.04680425933861,24.57987281603794,95.87372078674812,1902.5450610983062,2308.134917422882,327.4249852649821,270.90592855758575,0.0,131.8538734035577,5284.0,0.0,858.5689062284694
5,429.30852403545504,155.5550935043564,504.10549883782693,185.33322859794464,1834.324573681032,3695.3695714030077,63.431203667884745,244.6681594465488,0.0,203.93386178081923,5294.0,0.0,1064.8200000000006
6,13.223071710788398,321.7045210045665,458.6405390570775,23.55735901585704,1209.5521722734359,2913.2778708784276,17.409201735044256,197.87322818869606,1.9671368248730432,89.58033764142468,5315.0,0.0,777.2199999999993
7,301.9886748015607,265.4351323400312,367.90849811904553,53.46637711376794,1838.6522178142172,2604.989012739107,350.19495945196485,308.5086615024787,11.467778027146506,49.63283250893062,5343.0,0.0,15.34843688255708
8,139.7148508002572,353.56543439682576,552.6069536566413,181.3509837371856,2579.6755868393793,1288.2465712601222,162.31623774110784,107.28875947730812,76.49546989421438,269.12915219695947,5796.0,0.0,170.84000000000106
9,282.4961590178583,249.1737750310107,90.03658063522194,125.99609138937011,1962.3074163102274,2430.772123538353,357.8931865678709,290.0035025335677,24.385187192436245,120.53589633717361,6217.0,0.0,150.6799185530891
10,326.2171076944225,307.53523517823294,461.1099353629518,144.10307794299976,2293.9621862667423,2802.00705917703,415.99215530220084,15.384534405424676,112.49241575568334,204.41018017885116,6406.0,0.11959147539472507,0.0
