,biomass,gas,hydro,oil,other_fossil,other_renewable,solar,waste,wind_onshore,demand,mismatch
110,70.3,1.0,2.7,1230.7,35.8,5.1,0.7,13.8,95.5,1455.6,0.0
111,71.1,1.0,2.7,1239.0,35.9,5.1,0.7,14.0,92.1,1461.6000000000001,-2.2737367544323206e-13
112,72.6,1.0,2.7,1233.4,36.6,5.2,0.7,13.9,92.9,1459.0000000000002,0.0
113,73.5,1.0,2.7,1171.1,37.0,5.2,0.7,14.7,91.3,1397.2,0.0
114,75.3,1.0,2.7,1080.3,38.9,4.6,0.7,14.4,88.4,1306.3000000000002,0.0
115,75.3,1.0,2.7,1044.9,38.1,4.6,0.7,14.0,77.9,1259.2,0.0
116,75.6,1.0,2.7,1084.2,37.1,4.6,0.7,12.3,74.8,1292.9999999999998,0.0
117,75.4,1.0,2.7,1104.2,35.1,4.6,0.7,12.4,70.8,1306.8999999999999,0.0
118,74.3,1.0,2.7,1090.5,36.5,4.6,0.7,14.8,58.7,1283.8,0.0
119,73.0,1.0,2.7,905.4,35.5,4.6,0.7,15.9,51.1,1089.9,0.0
120,72.6,1.0,2.7,890.7,36.1,4.6,0.7,16.5,46.2,1071.1000000000001,0.0
121,73.3,1.0,2.7,892.6,35.6,4.6,0.7,17.1,42.0,1069.6000000000001,0.0
122,70.0,1.0,2.7,887.2,34.4,4.6,0.7,15.6,51.6,1067.8000000000002,0.0
123,70.2,1.0,2.7,840.1,35.9,4.6,0.7,15.5,66.0,1036.7,0.0
124,69.8,1.0,2.7,796.1,38.0,5.1,0.7,15.1,64.0,992.5000000000002,-1.1368683772161603e-13
125,69.8,1.0,2.7,797.0,37.9,5.2,0.7,14.3,78.6,1007.1999999999999,1.1368683772161603e-13
126,68.8,1.0,2.7,750.8,37.7,5.6,0.7,15.3,99.6,982.1999999999999,1.1368683772161603e-13
127,68.8,1.0,2.7,730.1,39.1,5.6,0.7,15.6,104.8,968.4000000000001,0.0
128,69.9,1.0,2.7,773.7,39.7,5.6,0.7,15.7,118.6,1027.6000000000001,0.0
129,71.7,1.0,2.7,852.3,38.9,5.6,0.7,15.7,124.8,1113.4,0.0
130,72.7,1.0,2.7,892.4,37.9,5.6,0.7,15.5,124.7,1153.2,0.0
131,73.0,1.0,2.7,903.1,37.1,5.6,0.7,15.9,126.7,1165.8000000000004,-2.2737367544323206e-13
132,72.8,1.0,2.7,900.2,37.1,5.6,0.7,15.7,131.7,1167.5000000000002,0.0
133,72.9,1.0,2.9,864.9,38.4,5.6,0.7,15.2,139.3,1140.9,0.0
134,72.6,1.0,2.8,834.7,37.7,5.6,0.7,15.6,131.7,1102.4,0.0
135,73.1,1.0,2.7,900.5,37.6,5.6,0.7,15.6,132.0,1168.8000000000002,-2.2737367544323206e-13
136,74.9,1.0,2.7,890.5,39.8,5.6,0.7,15.7,139.7,1170.6000000000001,0.0
137,75.8,1.0,2.7,882.8,37.7,5.6,0.7,15.7,138.5,1160.5,0.0
138,77.3,1.0,2.7,900.0,37.0,5.6,0.7,15.7,141.1,1181.1,0.0
139,77.2,1.0,2.7,895.2,37.5,5.6,0.7,16.0,144.9,1180.8000000000002,0.0
140,77.3,1.0,2.7,874.6,38.0,5.6,0.7,15.8,144.5,1160.2,0.0
141,77.3,1.0,2.7,874.5,39.7,5.6,0.7,15.9,132.0,1149.4,0.0
142,76.5,1.0,2.7,882.2,38.6,5.6,0.7,16.2,162.7,1186.2000000000003,0.0
143,75.4,1.0,2.7,885.3,37.2,5.6,0.7,16.1,175.5,1199.5,0.0
144,75.3,1.0,2.7,812.1,38.5,5.6,0.7,15.6,192.7,1144.2,0.0
145,75.1,1.0,2.7,782.3,37.7,5.6,0.7,15.9,196.4,1117.4,0.0
146,71.8,1.0,2.7,793.6,34.8,5.6,0.7,16.4,184.9,1111.5,0.0
147,72.7,1.0,2.7,796.7,33.3,5.6,0.7,16.6,179.4,1108.7,0.0
148,72.6,1.0,2.7,794.3,35.4,5.6,0.7,16.3,183.1,1111.6999999999998,0.0
149,72.3,1.0,2.7,793.7,33.7,5.6,0.7,16.0,192.6,1118.3000000000002,0.0
150,72.5,1.0,2.7,828.4,34.2,5.6,0.7,16.6,206.7,1168.4,0.0
151,71.7,1.0,2.7,810.3,34.2,5.6,0.7,17.1,210.6,1153.9,0.0
152,72.4,1.0,2.7,799.7,34.1,5.6,0.7,17.3,209.7,1143.2,0.0
153,72.4,1.0,2.7,800.8,34.1,5.6,0.7,17.2,222.6,1157.1000000000001,0.0
154,72.4,1.0,2.7,819.4,35.4,5.6,0.7,17.2,206.9,1161.3000000000002,0.0
155,72.4,1.0,2.7,819.7,35.8,5.6,0.7,17.1,211.9,1166.9,0.0
156,72.3,1.0,2.7,792.9,35.5,5.6,0.7,16.0,209.5,1136.2,0.0
157,72.4,1.0,2.7,794.9,33.2,5.6,0.7,15.1,210.4,1136.0000000000002,0.0
158,72.2,1.0,2.7,806.6,32.2,5.6,0.7,15.0,201.7,1137.7,0.0
159,72.7,1.0,2.7,831.4,34.0,5.6,0.7,14.8,216.7,1179.6000000000001,-2.2737367544323206e-13
160,74.5,1.0,2.7,862.3,34.7,5.6,0.7,14.6,235.1,1231.2000000000003,-2.2737367544323206e-13
161,75.3,1.0,2.7,876.8,35.0,5.6,0.7,13.3,237.5,1247.9,0.0
162,76.8,1.0,2.7,843.1,33.2,5.6,0.7,14.6,249.2,1226.9,0.0
163,76.9,1.0,2.7,847.8,32.6,5.6,0.7,14.9,248.5,1230.7,0.0
164,77.0,1.0,2.7,880.6,32.8,5.6,0.7,15.2,242.6,1258.2,0.0
165,77.0,1.0,2.7,878.3,33.7,5.6,0.7,15.2,236.9,1251.1000000000001,0.0
166,76.1,1.0,2.7,890.4,33.2,5.6,0.7,15.8,232.8,1258.3,0.0
167,75.1,1.0,2.7,826.5,34.7,5.6,0.7,16.5,226.5,1189.3000000000002,0.0
168,74.9,1.0,2.7,842.0,36.1,5.6,0.7,16.3,221.2,1200.5,0.0
169,74.8,1.0,2.7,881.6,37.0,5.6,0.7,15.8,224.9,1244.1000000000001,0.0
170,71.5,1.0,2.7,930.5,38.1,5.6,0.7,15.6,229.9,1295.6,0.0
171,71.8,1.0,2.7,1006.8,38.2,5.6,0.7,15.6,236.5,1378.8999999999999,0.0
172,71.3,1.0,2.7,1161.9,36.2,5.6,0.7,15.2,237.3,1531.9,0.0
173,71.2,1.0,2.7,1346.4,35.4,5.6,0.7,13.4,240.5,1716.9000000000003,0.0
174,71.2,2.7,2.7,1432.7,35.2,5.6,0.7,14.7,241.7,1807.2,0.0
175,70.6,2.7,2.7,1434.4,34.2,5.6,0.7,14.8,241.3,1807.0,0.0
176,71.5,2.7,2.7,1433.6,35.6,5.6,0.7,14.5,237.2,1804.1,0.0
177,71.5,2.7,2.7,1375.8,34.9,5.6,0.7,15.1,226.9,1735.9,0.0
178,71.6,2.7,2.7,1361.6,35.4,5.6,0.7,15.4,203.2,1698.9,0.0
179,71.3,2.7,2.7,1374.9,36.9,5.6,0.7,15.5,182.8,1693.1,2.2737367544323206e-13
180,71.3,2.7,2.7,1416.4,35.0,5.6,0.7,15.3,172.3,1722.0,0.0
181,70.9,2.7,2.7,1357.4,32.4,5.6,0.7,15.3,136.8,1624.5,0.0
182,69.9,2.7,2.7,1422.1,32.4,5.6,0.7,16.7,96.9,1649.7,0.0
183,70.0,2.7,2.7,1432.0,33.8,5.6,0.7,17.4,94.0,1658.8999999999999,2.2737367544323206e-13
184,71.4,2.7,2.7,1439.6,34.3,5.6,0.7,17.5,83.9,1658.4,-2.2737367544323206e-13
185,72.1,1.0,2.7,1438.1,34.2,5.6,0.7,16.9,68.4,1639.6999999999998,2.2737367544323206e-13
186,73.6,1.0,2.7,1436.7,33.6,5.6,0.7,17.1,67.0,1637.9999999999998,0.0
187,73.8,1.0,2.7,1425.1,33.1,5.6,0.7,17.1,74.2,1633.2999999999997,0.0
188,73.7,1.0,2.7,1403.8,32.8,5.6,0.7,16.8,87.9,1625.0,0.0
189,73.9,1.0,2.7,1378.4,33.5,5.6,0.7,16.7,83.3,1595.8,0.0
190,73.1,1.0,2.7,1237.1,33.8,5.6,0.7,15.8,78.2,1447.9999999999998,0.0
191,72.1,1.0,2.7,1040.1,35.6,5.6,0.7,15.7,87.6,1261.0999999999997,0.0
192,71.9,1.0,2.7,928.5,38.4,5.6,0.7,15.9,79.1,1143.8,0.0
193,71.8,1.0,2.7,990.0,36.9,5.6,0.7,15.8,64.7,1189.2,0.0
194,68.5,1.0,2.7,1026.4,36.2,5.6,0.7,15.6,79.0,1235.7,0.0
195,69.7,1.0,2.7,1036.6,35.3,5.6,0.7,15.8,79.6,1246.9999999999998,0.0
196,69.1,1.0,2.7,1279.9,36.4,5.6,0.7,15.6,89.9,1500.9,0.0
197,69.0,1.0,2.7,1422.2,36.0,5.6,0.7,15.5,81.4,1634.1000000000001,0.0
198,68.8,2.3,2.7,1429.9,36.5,5.6,0.7,13.5,73.8,1633.8,0.0
199,68.3,1.6,2.7,1434.6,37.3,5.6,0.7,12.6,75.9,1639.2999999999997,0.0
200,69.1,2.7,2.7,1434.7,38.0,5.6,0.7,13.0,79.2,1645.6999999999998,2.2737367544323206e-13
201,69.5,2.7,2.7,1434.5,37.9,5.6,0.7,12.9,100.8,1667.3000000000002,0.0
202,68.1,2.7,2.7,1395.7,38.4,5.6,0.7,12.1,113.9,1639.9,0.0
203,67.9,2.7,2.7,1422.6,35.8,5.6,0.7,10.5,98.2,1646.6999999999998,0.0
204,68.0,2.7,2.7,1435.0,35.6,5.6,0.7,10.4,99.4,1660.1000000000001,0.0
205,67.9,2.7,2.7,1413.2,37.0,5.6,0.7,9.8,97.7,1637.3,0.0
206,67.9,2.7,2.7,1421.6,34.2,5.6,0.7,9.8,96.2,1641.3999999999999,0.0
207,68.4,2.7,2.7,1423.2,34.0,5.6,0.7,3.7,78.5,1619.5,0.0
208,70.1,2.7,2.7,1437.2,35.4,5.6,0.7,2.0,50.2,1606.6,2.2737367544323206e-13
209,70.9,1.0,2.7,1437.8,35.1,5.6,0.7,1.6,38.8,1594.1999999999996,0.0
210,72.6,1.0,2.7,1427.7,34.5,5.6,0.7,1.6,35.3,1581.6999999999998,0.0
211,72.3,1.0,2.7,1431.0,34.9,5.6,0.7,1.6,29.9,1579.7,0.0
212,72.3,1.0,2.7,1429.3,37.3,5.6,0.7,1.6,24.7,1575.1999999999998,0.0
213,72.3,1.0,2.7,1433.3,37.6,5.6,0.7,1.6,24.9,1579.6999999999998,0.0
214,71.5,1.0,2.7,1432.8,37.0,5.6,0.7,1.6,25.7,1578.6,0.0
215,70.6,1.0,2.7,1428.0,37.8,5.4,0.7,1.6,22.5,1570.3,0.0
216,71.5,1.0,2.7,1434.0,37.8,5.4,0.7,1.6,19.5,1574.2,0.0
217,73.4,1.0,2.7,1451.0,37.1,5.4,0.7,1.6,16.2,1589.1,0.0
218,70.5,1.0,2.7,1471.8,37.8,5.4,0.7,1.6,15.3,1606.8,0.0
219,71.6,1.0,2.7,1482.7,38.6,5.4,0.7,1.6,15.0,1619.3,0.0
220,67.5,1.0,2.7,1434.4,40.1,5.4,0.7,1.6,15.2,1568.6000000000001,0.0
221,66.4,1.0,2.7,1431.9,40.9,5.4,0.7,0.5,13.6,1563.1000000000001,0.0
222,66.2,2.7,2.7,1432.1,40.9,5.6,0.7,0.9,11.8,1563.6,0.0
223,66.7,2.7,2.7,1434.3,39.7,5.6,0.7,0.9,12.2,1565.5,0.0
224,67.8,2.7,2.7,1443.9,39.4,5.6,0.7,0.9,13.7,1577.4000000000003,0.0
225,68.0,2.7,2.7,1455.1,36.4,5.6,0.7,0.8,10.0,1582.0,0.0
226,68.3,2.7,2.7,1470.8,35.3,5.6,0.7,0.8,10.1,1596.9999999999995,2.2737367544323206e-13
227,69.7,2.7,2.7,1464.4,36.8,5.6,0.7,0.9,9.8,1593.3000000000002,-2.2737367544323206e-13
228,69.0,2.7,2.7,1469.1,37.6,5.6,0.7,0.9,9.7,1598.0,0.0
229,69.3,2.7,2.7,1487.5,37.0,5.6,0.7,0.9,9.9,1616.3000000000002,0.0
230,69.1,2.7,2.7,1486.3,35.7,5.6,0.7,0.9,9.4,1613.1,2.2737367544323206e-13
231,69.7,2.7,2.7,1484.9,37.5,5.6,0.7,0.9,10.4,1615.1000000000001,0.0
232,71.2,2.7,2.7,1481.6,37.3,5.6,0.7,0.9,10.8,1613.4999999999998,0.0
233,72.3,1.0,2.7,1474.0,37.0,5.6,0.7,0.9,14.4,1608.6000000000001,0.0
234,73.9,1.0,2.7,1484.0,35.7,5.6,0.7,0.9,12.9,1617.4,0.0
235,74.1,1.0,2.7,1490.1,35.4,5.6,0.7,0.9,13.3,1623.8,0.0
236,74.3,1.0,2.7,1495.3,36.8,5.4,0.7,0.0,10.2,1626.4,0.0
237,74.4,1.0,2.7,1500.4,36.7,5.4,0.7,0.0,11.8,1633.1000000000001,0.0
238,73.6,1.0,2.7,1546.2,35.3,5.4,0.7,0.0,14.1,1679.0,0.0
239,72.8,1.0,2.7,1574.4,36.3,5.4,0.7,0.0,12.5,1705.8000000000002,0.0
240,72.5,1.0,2.7,1570.5,36.1,5.4,0.7,0.0,13.7,1702.6000000000001,0.0
241,72.4,1.0,2.7,1572.4,36.6,5.4,0.7,0.0,14.6,1705.8,0.0
242,69.3,1.0,2.7,1568.8,36.7,5.4,0.7,0.0,13.1,1697.7,0.0
243,69.8,1.0,2.7,1570.0,38.0,5.4,0.7,0.2,13.0,1700.8000000000002,0.0
244,69.0,1.0,2.7,1570.9,36.1,5.4,0.7,0.8,12.7,1699.3000000000002,0.0
245,67.9,1.0,2.7,1569.2,36.4,5.4,0.7,0.7,13.4,1697.4000000000003,0.0
246,66.5,1.3,2.7,1570.8,34.6,5.6,0.7,0.7,12.6,1695.4999999999998,0.0
247,66.7,2.5,2.7,1563.4,36.7,5.6,0.7,0.7,15.8,1694.8000000000002,0.0
248,68.3,2.7,2.7,1560.4,37.6,5.6,0.7,0.7,16.5,1695.2,0.0
249,69.2,2.7,2.7,1471.3,37.7,5.6,0.7,0.7,18.3,1608.8999999999999,0.0
250,68.8,2.7,2.7,1471.7,35.4,5.6,0.7,0.7,20.0,1608.3,2.2737367544323206e-13
251,69.4,2.7,2.7,1470.3,31.9,5.6,0.7,0.7,19.2,1603.2,0.0
252,69.2,2.7,2.7,1470.8,34.1,5.6,0.7,0.7,15.9,1602.3999999999999,0.0
253,69.1,2.7,2.7,1471.9,34.9,5.6,0.7,0.3,26.9,1614.8000000000002,0.0
254,68.9,1.4,2.7,1468.0,36.5,5.6,0.7,3.3,36.4,1623.5000000000002,-2.2737367544323206e-13
255,69.6,2.5,2.7,1465.9,36.4,5.6,0.7,10.9,30.9,1625.2000000000003,0.0
256,71.4,2.7,2.7,1474.1,37.5,5.6,0.7,14.6,40.0,1649.2999999999997,0.0
257,72.3,1.0,2.7,1475.3,38.1,5.6,0.7,15.3,38.7,1649.6999999999998,0.0
258,73.9,1.0,2.7,1472.1,37.4,5.6,0.7,16.5,40.4,1650.3,0.0
259,74.1,1.0,2.7,1478.7,35.9,5.6,0.7,17.5,39.8,1656.0,0.0
260,74.5,1.0,2.7,1476.2,34.3,5.4,0.7,17.6,44.0,1656.4,0.0
261,74.7,1.0,2.7,1476.8,34.5,5.4,0.7,17.3,42.0,1655.1000000000001,0.0
262,73.6,1.0,2.7,1413.6,36.7,5.4,0.7,17.3,41.5,1592.5,0.0
263,72.6,1.0,2.7,1388.6,34.7,5.6,0.7,17.2,39.5,1562.6,0.0
264,72.4,1.0,2.7,1357.4,31.2,5.6,0.7,17.0,36.1,1524.1,0.0
265,72.2,1.0,2.7,1362.4,31.5,5.6,0.7,16.6,29.0,1521.7,0.0
266,69.0,1.0,2.7,1401.1,30.3,5.6,0.7,16.5,23.4,1550.3,0.0
267,69.6,1.0,2.7,1466.5,33.5,5.6,0.7,16.8,20.2,1616.6,0.0
268,69.1,1.0,2.7,1430.2,34.5,5.6,0.7,16.9,19.4,1580.1000000000001,0.0
269,68.7,1.0,2.7,1461.1,33.1,5.6,0.7,16.9,19.8,1609.6,0.0
270,68.8,2.7,2.7,1464.6,33.2,5.6,0.7,16.8,20.4,1615.5,0.0
271,69.0,2.7,2.7,1473.1,33.2,5.6,0.7,16.8,18.5,1622.3,0.0
272,68.9,2.7,2.7,1471.1,32.1,5.6,0.7,16.8,15.7,1616.2999999999997,0.0
273,68.6,2.7,2.7,1475.1,32.3,5.6,0.7,15.8,13.7,1617.1999999999998,0.0
274,68.0,2.7,2.7,1474.0,33.0,5.6,0.7,15.7,14.4,1616.8000000000002,0.0
275,68.9,2.7,2.7,1470.8,32.0,5.6,0.7,15.7,14.8,1613.8999999999999,0.0
