,biomass,gas,hydro,lignite,nuclear,other_fossil,solar,wind_onshore,AT -> SI,IT -> SI,demand,SI -> AT,SI -> IT,mismatch
0,11.39,30.41,89.23,238.29,696.49,10.53,0.08,0.7,770.79,0.0,957.0598076923077,0.0,890.8501923076922,0.0
1,11.41,28.92,64.58,224.7,696.39,10.49,0.08,0.61,799.77,0.0,967.7732692307691,0.0,869.1767307692309,-1.1368683772161603e-13
2,11.4,31.2,177.36,233.87,696.4,10.42,0.08,0.57,763.85,0.0,1082.0057692307696,0.0,843.1442307692306,-1.1368683772161603e-13
3,11.38,35.48,141.32,233.06,696.45,10.53,0.08,0.62,809.64,0.0,1182.139423076923,0.0,756.4205769230769,0.0
4,11.42,32.2,143.14,235.81,696.31,10.79,0.08,0.56,791.75,0.0,1298.6415384615382,0.0,623.4184615384614,1.1368683772161603e-13
5,11.43,37.68,145.31,234.65,696.21,9.27,0.08,0.24,828.01,0.0,1367.2013461538463,0.0,595.6786538461538,0.0
6,11.42,34.5,105.86,216.78,696.22,10.21,0.08,0.42,739.48,0.0,1147.915384615385,0.0,667.0546153846151,0.0
7,11.38,36.07,182.94,227.95,696.19,10.45,1.48,0.59,730.72,0.0,1158.454423076923,0.0,739.3155769230772,-1.1368683772161603e-13
8,11.38,36.25,242.99,239.96,696.36,9.13,5.35,0.63,694.38,0.0,1212.5465384615386,0.0,723.8834615384616,1.1368683772161603e-13
9,11.38,39.99,226.25,236.73,696.4,8.6,7.41,0.33,703.87,0.0,1233.4588461538463,0.0,697.5011538461538,0.0
10,10.95,40.4,252.46,237.02,696.43,7.96,8.13,0.53,748.8,0.0,1372.4367307692307,0.0,630.2432692307694,-1.1368683772161603e-13
11,11.38,38.67,394.99,241.6,696.62,9.17,6.07,0.47,715.1,0.0,1477.2671153846154,0.0,636.8028846153848,0.0
12,10.6,41.21,495.08,234.85,696.58,9.79,4.15,0.32,620.93,0.0,1383.6132692307692,0.0,729.8967307692309,1.1368683772161603e-13
13,10.76,41.54,569.36,237.33,696.39,10.95,1.95,0.32,417.72,0.0,1199.0969230769228,0.0,787.2230769230771,2.2737367544323206e-13
14,10.88,41.87,625.22,233.02,696.4,9.09,4.2,0.3,306.3,0.0,1151.021346153846,0.0,776.2586538461536,1.1368683772161603e-13
15,10.94,42.01,666.26,236.67,696.14,7.63,0.08,0.29,195.13,0.0,1135.584807692308,0.0,719.5651923076923,-2.2737367544323206e-13
16,10.78,37.79,792.77,231.57,696.06,7.02,0.07,0.59,370.14,0.0,1406.2596153846152,0.0,740.5303846153845,2.2737367544323206e-13
17,11.21,36.61,831.63,231.3,696.32,12.43,0.07,0.53,394.9,0.0,1450.125576923077,0.0,764.874423076923,0.0
18,11.06,38.64,976.61,229.36,696.14,14.64,0.07,0.41,417.68,0.0,1631.634230769231,0.0,752.9757692307696,-4.547473508864641e-13
19,11.13,42.18,822.9,231.51,696.12,9.3,0.07,0.53,513.16,0.0,1509.6511538461536,0.0,817.2488461538463,1.1368683772161603e-13
20,11.15,43.66,813.11,230.61,696.39,13.19,0.07,0.48,478.09,0.0,1395.7817307692308,0.0,890.9682692307692,0.0
21,11.2,24.61,794.55,238.06,696.39,12.11,0.07,0.75,313.75,0.0,1169.6869230769225,0.0,921.803076923077,2.2737367544323206e-13
22,10.67,22.17,776.3,229.66,696.29,11.5,0.07,0.67,132.58999999999995,0.0,951.1617307692302,0.0,928.7582692307697,0.0
23,11.15,30.38,644.04,217.25,696.32,11.44,0.07,0.53,117.96,0.0,867.6399999999999,0.0,861.5,0.0
24,11.26,31.0,541.18,220.75,696.27,10.51,0.07,0.49,74.88,0.0,742.0799999999999,0.0,844.33,-1.1368683772161603e-13
25,11.27,29.69,370.78,222.46,696.18,6.18,0.07,0.4,213.99,0.0,761.5799999999999,0.0,789.4399999999999,1.1368683772161603e-13
26,11.28,35.17,353.04,224.83,696.29,4.67,0.07,0.33,217.77,0.0,641.1299999999999,0.0,902.32,1.1368683772161603e-13
27,11.25,37.47,375.73,221.44,696.35,6.03,0.07,0.28,194.93,0.0,576.0200000000002,0.0,967.53,0.0
28,11.28,35.43,416.54,234.32,696.15,9.95,0.08,0.36,232.21,0.0,616.4899999999998,0.0,1019.83,-1.1368683772161603e-13
29,11.19,39.33,497.43,273.01,696.06,9.22,0.07,0.29,312.53,0.0,871.7899999999997,0.0,967.34,1.1368683772161603e-13
30,11.1,35.95,595.43,243.15,696.14,11.0,0.23,0.45,505.87,0.0,1063.4700000000003,0.0,1035.85,0.0
31,11.24,38.87,810.95,232.6,696.12,11.52,4.52,0.31,444.03,0.0,1171.62,0.0,1078.54,0.0
32,11.24,39.07,815.71,236.72,696.02,10.28,14.68,0.51,440.0,0.0,1249.23,0.0,1015.0,0.0
33,11.24,41.17,908.26,234.75,695.86,10.18,22.19,0.25,371.66,0.0,1351.2700000000004,0.0,944.29,0.0
34,10.89,40.58,868.53,233.81,696.02,9.22,32.01,0.5,349.9,0.0,1401.13,0.0,840.33,-1.1368683772161603e-13
35,11.24,45.44,913.07,231.96,696.06,10.96,45.93,0.41,137.25,0.0,1536.06,0.0,556.26,2.2737367544323206e-13
36,10.6,41.88,981.02,231.92,695.95,9.19,30.48,0.37,271.43,0.0,1379.6000000000004,0.0,893.24,-2.2737367544323206e-13
37,11.24,41.9,993.09,234.4,695.9,10.44,21.85,0.39,316.1,0.0,1317.4200000000005,0.0,1007.89,-1.1368683772161603e-13
38,11.17,42.34,980.63,229.36,696.05,9.19,10.92,0.37,177.71,0.0,1099.1499999999996,0.0,1058.59,2.2737367544323206e-13
39,11.11,43.01,971.46,233.53,695.9,7.61,0.62,0.32,230.35,0.0,1235.0299999999993,0.0,958.88,1.1368683772161603e-13
40,11.17,43.58,1045.75,230.14,695.99,7.43,0.08,0.29,236.28,0.0,1269.4,0.0,1001.31,0.0
41,11.28,44.22,1026.24,221.79,695.81,11.53,0.08,0.21,317.53,0.0,1292.7099999999996,0.0,1035.98,0.0
42,11.28,47.19,854.83,262.17,695.47,12.47,0.07,0.45,192.95,0.0,1418.75,0.0,658.13,1.1368683772161603e-13
43,11.29,48.89,677.1,259.0,695.86,7.84,0.07,0.58,271.97,0.0,1404.2999999999995,0.0,568.3,2.2737367544323206e-13
44,11.27,48.5,560.91,221.14,696.05,12.74,0.08,0.53,398.02,0.0,1356.1599999999999,0.0,593.08,-1.1368683772161603e-13
45,11.26,26.66,601.87,217.98,695.92,11.71,0.08,0.5,323.7,0.0,1289.8300000000002,0.0,599.85,-1.1368683772161603e-13
46,11.11,24.02,539.89,235.75,695.96,11.93,0.08,0.51,367.26,0.0,1233.22,0.0,653.29,0.0
47,10.44,31.87,478.77,240.8,696.07,7.79,0.08,0.61,386.9,0.0,1225.3899999999994,0.0,627.9399999999999,1.1368683772161603e-13
48,10.05,32.79,356.21,211.44,695.97,10.2,0.08,0.61,426.85,0.0,1085.0299999999997,0.0,659.1700000000001,0.0
49,11.17,31.6,300.11,229.56,695.86,13.39,0.08,0.71,505.62,0.0,1178.6700000000005,0.0,609.43,-1.1368683772161603e-13
50,10.03,37.87,300.08,230.48,696.0,9.89,0.08,0.95,549.39,0.0,1156.38,0.0,678.39,-1.1368683772161603e-13
51,10.05,40.64,332.3,233.36,695.88,9.84,142.52,0.89,544.9,0.0,1280.67,0.0,729.71,0.0
52,10.04,38.21,407.76,231.88,695.6,10.24,0.08,0.55,544.47,0.0,1075.9699999999998,0.0,862.86,1.1368683772161603e-13
53,10.04,42.21,571.21,239.98,695.35,8.8,0.08,0.45,568.15,0.0,1261.21,0.0,875.0600000000001,-1.1368683772161603e-13
54,9.93,36.19,792.92,266.79,695.47,9.78,0.63,0.65,615.91,0.0,1419.4099999999999,0.0,1008.86,1.1368683772161603e-13
55,10.0,36.79,1003.36,273.96,695.36,10.47,9.93,0.75,512.9,0.0,1588.6800000000003,0.0,964.84,1.1368683772161603e-13
56,10.0,38.37,958.53,253.83,695.53,9.33,23.03,0.6,446.51,0.0,1686.2499999999995,0.0,749.48,0.0
57,10.0,43.7,957.17,253.73,695.61,8.96,48.27,0.68,369.21,0.0,1643.4099999999999,0.0,743.92,1.1368683772161603e-13
58,9.72,46.64,719.83,267.11,695.49,9.02,69.34,0.28,488.35,0.0,1621.7200000000003,0.0,684.06,0.0
59,10.0,47.58,686.1,218.04,695.56,10.93,69.82,0.34,537.16,0.0,1648.3799999999997,0.0,627.1500000000001,0.0
60,9.91,44.15,706.0,205.84,695.87,9.35,52.36,0.6,533.18,0.0,1580.5899999999997,0.0,676.6700000000001,0.0
61,9.98,44.3,658.51,212.76,695.95,9.84,13.85,0.42,574.78,0.0,1439.6399999999999,0.0,780.75,0.0
62,9.9,44.85,827.84,213.35,696.21,8.47,1.24,0.45,599.8,0.0,1495.54,0.0,906.57,1.1368683772161603e-13
63,9.96,46.18,945.13,231.57,696.2,7.32,0.09,0.65,606.97,0.0,1755.3499999999995,0.0,788.72,2.2737367544323206e-13
64,10.06,44.84,945.79,280.48,695.97,7.1,0.07,0.25,610.66,0.0,1716.48,0.0,878.74,-2.2737367544323206e-13
65,10.04,45.38,877.61,259.91,695.9,11.81,0.07,0.2,688.33,0.0,1638.37,0.0,950.88,1.1368683772161603e-13
66,10.05,47.85,863.04,276.51,696.06,11.95,0.08,0.78,615.06,0.0,1546.3999999999996,0.0,974.98,0.0
67,10.04,49.72,867.33,244.61,696.04,7.67,0.07,0.83,572.25,0.0,1467.23,0.0,981.33,-1.1368683772161603e-13
68,10.03,49.45,639.31,237.79,696.03,13.5,0.07,0.79,746.24,0.0,1423.9300000000003,0.0,969.28,-2.2737367544323206e-13
69,10.03,27.9,560.84,232.43,695.91,11.91,0.08,0.41,765.74,0.0,1339.08,0.0,966.17,1.1368683772161603e-13
70,10.06,25.46,431.41,238.55,696.1,12.28,0.07,0.45,786.05,0.0,1202.2999999999997,0.0,998.13,1.1368683772161603e-13
71,9.31,33.2,289.72,238.05,695.96,10.11,0.06,0.23,808.29,0.0,1411.5499999999997,0.0,673.38,1.1368683772161603e-13
72,9.31,34.12,274.38,243.0,695.9,9.5,0.08,0.17,854.72,0.0,1266.21,0.0,854.97,2.2737367544323206e-13
73,9.3,32.54,305.62,232.51,695.94,9.23,0.06,0.18,828.46,0.0,1230.6400000000003,0.0,883.2,-2.2737367544323206e-13
74,9.29,37.86,284.21,261.61,696.03,9.25,0.06,0.26,842.31,0.0,1243.88,0.0,897.0,0.0
75,9.31,42.78,278.45,278.01,695.87,8.89,0.1,0.33,741.92,0.0,1300.3000000000002,0.0,755.3599999999999,-2.2737367544323206e-13
76,9.28,42.19,279.93,274.57,695.47,9.23,0.08,0.34,766.89,0.0,1424.27,0.0,653.71,0.0
77,9.25,44.51,499.13,277.75,695.36,8.06,0.08,0.13,753.66,0.0,1610.7799999999997,0.0,677.15,1.1368683772161603e-13
78,9.09,43.6,714.07,279.31,695.45,7.8,0.51,0.25,843.53,0.0,1617.8899999999994,0.0,975.72,2.2737367544323206e-13
79,9.24,44.76,690.9,279.37,694.07,8.5,9.92,0.13,912.67,0.0,1587.1100000000006,0.0,1062.45,-2.2737367544323206e-13
80,9.24,43.56,729.37,283.01,694.14,7.8,24.0,0.34,842.54,0.0,1660.3799999999997,0.0,973.62,-1.1368683772161603e-13
81,9.24,45.75,698.74,250.11,695.53,8.3,35.25,0.16,717.66,0.0,1614.1399999999999,0.0,846.6,-1.1368683772161603e-13
82,8.91,45.2,709.01,270.65,695.6,6.55,45.38,0.18,844.14,0.0,1773.33,0.0,852.29,0.0
83,9.24,46.31,683.42,248.74,695.58,9.0,51.32,0.26,681.69,0.0,1819.3799999999997,0.0,606.1800000000001,2.2737367544323206e-13
84,9.17,47.24,673.53,264.35,695.63,7.9,40.24,0.23,655.71,0.0,1849.1599999999999,0.0,544.8399999999999,2.2737367544323206e-13
85,9.2,47.62,710.45,249.73,695.61,8.91,25.03,0.22,671.93,0.0,1791.73,0.0,626.97,2.2737367544323206e-13
86,9.12,47.73,731.02,259.43,695.94,7.98,6.69,0.2,716.78,0.0,1841.7400000000002,0.0,633.1500000000001,0.0
87,9.32,48.55,855.17,281.36,695.85,6.09,0.72,0.58,673.16,0.0,1824.7299999999996,0.0,746.07,1.1368683772161603e-13
88,9.32,47.53,867.32,283.57,695.84,6.52,0.07,0.48,897.53,0.0,1855.9,0.0,952.28,-2.2737367544323206e-13
89,9.27,47.8,860.74,276.41,695.99,10.97,0.07,0.51,907.51,0.0,1736.85,0.0,1072.42,0.0
90,9.3,51.86,843.09,274.29,695.95,11.45,0.07,0.73,804.63,0.0,1814.08,0.0,877.29,0.0
91,9.3,53.57,842.47,282.68,696.01,7.21,0.07,0.77,740.93,0.0,1765.02,0.0,867.99,-2.2737367544323206e-13
92,9.3,52.94,577.81,244.06,696.12,12.37,0.07,0.7,776.3,0.0,1498.87,0.0,870.8,2.2737367544323206e-13
93,9.28,29.52,668.91,237.04,695.98,11.23,0.07,0.67,660.81,0.0,1520.8300000000004,0.0,792.68,-1.1368683772161603e-13
94,9.31,26.93,408.41,231.27,695.96,11.46,0.07,0.57,652.04,0.0,1222.0900000000001,0.0,813.93,-1.1368683772161603e-13
95,10.17,34.74,333.96,249.32,696.05,9.57,0.06,0.36,650.21,0.0,1212.91,0.0,771.53,-2.2737367544323206e-13
96,10.2,35.75,227.75,241.2,696.17,9.13,0.06,0.3,714.93,0.0,1202.6699999999996,0.0,732.82,1.1368683772161603e-13
97,10.2,33.65,110.25,261.72,695.93,9.22,0.06,0.23,768.5,0.0,1041.4599999999998,0.0,848.3,2.2737367544323206e-13
98,10.2,40.56,122.66,252.53,695.99,9.35,0.07,0.17,720.52,0.0,1077.1299999999999,0.0,774.92,1.1368683772161603e-13
99,10.17,44.73,235.11,243.89,696.23,9.38,0.09,0.15,760.73,0.0,1227.3,0.0,773.1800000000001,2.2737367544323206e-13
100,10.16,42.49,310.59,269.62,695.98,9.67,0.07,0.07,777.8,0.0,1331.2799999999997,0.0,785.1700000000001,0.0
101,10.12,48.09,606.79,277.95,695.75,8.42,0.07,0.31,834.04,0.0,1539.58,0.0,941.96,0.0
102,10.09,41.96,691.05,264.8,695.92,9.68,0.26,0.17,943.25,0.0,1683.4499999999998,0.0,973.73,0.0
103,10.11,45.34,680.23,265.97,695.54,10.44,10.91,0.2,927.4,0.0,1637.5000000000005,0.0,1008.64,-1.1368683772161603e-13
104,10.11,45.41,677.81,267.38,695.84,10.13,30.14,0.22,809.65,0.0,1637.8400000000001,0.0,908.85,-1.1368683772161603e-13
105,10.11,48.97,722.84,276.11,696.17,9.42,43.39,0.1,725.47,0.0,1513.3000000000006,0.0,1019.28,-2.2737367544323206e-13
106,9.82,49.89,721.31,284.59,696.06,8.48,50.06,0.55,725.19,0.0,1560.96,0.0,984.99,-2.2737367544323206e-13
107,10.11,49.8,828.58,284.01,696.18,9.93,29.31,0.45,628.88,0.0,1634.7600000000002,0.0,902.49,-2.2737367544323206e-13
108,10.02,49.78,870.95,305.83,696.41,8.98,16.94,0.18,587.61,0.0,1505.3999999999996,0.0,1041.3,2.2737367544323206e-13
109,10.08,86.73,840.34,291.35,696.26,8.98,9.54,0.23,521.12,0.0,1520.38,0.0,944.25,0.0
110,10.06,67.35,824.32,290.84,696.26,8.58,2.27,0.24,494.97,0.0,1464.2599999999998,0.0,930.63,1.1368683772161603e-13
111,10.2,52.68,857.64,289.56,696.29,6.29,0.12,0.54,472.11,0.0,1544.1,0.0,841.33,-1.1368683772161603e-13
112,10.19,48.9,873.34,286.49,696.16,6.07,0.08,0.52,521.23,0.0,1580.2899999999995,0.0,862.69,0.0
113,10.17,49.58,857.45,276.99,696.07,10.64,0.08,0.54,473.99,0.0,1347.9300000000003,0.0,1027.58,0.0
114,10.19,52.72,836.09,284.99,696.24,11.3,0.08,0.69,418.18,0.0,1254.1600000000003,0.0,1056.32,-2.2737367544323206e-13
115,10.17,54.37,830.98,288.58,696.36,8.02,0.08,0.59,360.09,0.0,1300.2699999999995,0.0,948.97,2.2737367544323206e-13
116,10.18,54.46,739.39,244.87,696.24,12.38,0.08,0.57,277.07,0.0,1305.14,0.0,730.1,-1.1368683772161603e-13
117,10.19,31.06,613.23,215.51,696.24,11.67,0.08,0.72,360.35,0.0,1176.8900000000003,0.0,762.16,-1.1368683772161603e-13
118,10.21,29.09,458.56,249.98,696.36,11.1,0.08,0.52,371.76,0.0,1132.2199999999998,0.0,695.4399999999999,1.1368683772161603e-13
119,9.65,36.55,302.11,252.65,696.41,9.36,0.08,0.37,263.87,0.0,1035.0299999999997,0.0,536.02,0.0
120,9.66,37.17,250.38,254.71,696.51,9.69,0.08,0.41,157.36,0.0,854.8599999999997,0.0,561.11,1.1368683772161603e-13
121,9.65,35.89,157.92,217.36,696.31,9.96,0.08,0.34,168.57,0.0,776.0299999999995,0.0,520.0500000000001,1.1368683772161603e-13
122,9.64,43.02,190.32,244.71,696.12,9.68,0.08,0.34,154.14,0.0,788.7699999999994,0.0,559.2800000000001,2.2737367544323206e-13
123,9.64,47.59,191.37,244.64,696.33,9.54,0.08,0.45,188.33,0.0,805.2900000000002,0.0,582.68,-1.1368683772161603e-13
124,9.59,47.37,189.53,244.35,696.26,9.67,0.08,0.36,275.16,0.0,820.0699999999999,0.0,652.3,0.0
125,9.59,49.5,297.97,244.94,696.1,8.6,0.08,0.32,346.29999999999995,0.0,818.8199999999998,0.0,834.58,-2.2737367544323206e-13
126,9.56,44.42,515.01,245.04,696.14,10.87,0.34,0.35,324.78,0.0,913.9399999999996,0.0,932.57,1.1368683772161603e-13
127,9.82,46.57,629.74,246.33,696.27,11.1,11.67,0.32,328.9,0.0,1172.7499999999995,0.0,807.97,2.2737367544323206e-13
128,9.82,47.79,649.7,241.03,696.11,9.72,31.96,0.25,374.89,0.0,1132.5700000000002,0.0,928.7,-2.2737367544323206e-13
129,9.82,51.01,644.58,231.53,696.3,9.38,46.36,0.13,360.44,0.0,1281.9,0.0,767.65,1.1368683772161603e-13
130,9.51,51.75,669.21,228.72,696.38,6.88,47.84,0.21,335.05,0.0,1366.6000000000004,0.0,678.95,-2.2737367544323206e-13
131,9.82,52.45,661.73,233.82,696.32,9.83,39.93,0.23,378.32,0.0,1341.7299999999996,0.0,740.72,2.2737367544323206e-13
132,9.74,51.36,652.94,277.29,696.36,9.06,40.8,0.25,288.96,0.0,1209.0200000000002,0.0,817.74,-2.2737367544323206e-13
133,9.78,51.62,647.47,238.1,696.39,8.8,25.08,0.15,210.14,0.0,1058.0900000000001,0.0,829.44,0.0
134,9.87,51.18,639.94,244.06,696.32,8.54,8.75,0.17,183.12,0.0,999.0299999999997,0.0,842.92,1.1368683772161603e-13
135,9.88,51.85,673.05,235.35,696.29,6.8,0.45,0.46,178.44,0.0,1163.5700000000002,0.0,689.0,0.0
136,9.93,51.26,650.67,249.8,696.16,7.05,0.07,0.4,377.34,0.0,982.7399999999996,0.0,1059.94,0.0
137,9.92,51.37,674.48,252.62,696.19,10.48,0.07,0.56,0.0,0.0,1391.6399999999996,71.97,232.08,1.7053025658242404e-13
138,9.93,54.92,688.73,239.31,696.16,11.17,0.07,0.63,148.59,0.0,1110.7800000000002,0.0,738.73,0.0
139,9.92,57.05,683.62,212.68,696.3,7.71,0.07,0.53,93.62,0.0,1000.0700000000002,0.0,761.43,-1.1368683772161603e-13
140,9.91,57.22,688.38,205.02,696.31,11.08,0.07,0.51,102.53,0.0,1036.7799999999997,0.0,734.25,0.0
141,9.91,32.35,583.68,204.4,696.38,10.65,0.07,0.64,47.75,0.0,875.9000000000001,0.0,709.93,-1.1368683772161603e-13
142,9.93,29.72,389.17,198.79,696.43,10.82,0.07,0.46,7.690000000000012,0.0,776.05,0.0,567.03,0.0
143,9.39,37.61,287.38,192.8,696.38,9.89,0.07,0.37,209.05,0.0,914.76,0.0,528.18,-1.1368683772161603e-13
144,9.39,38.06,213.28,194.47,696.22,9.97,0.07,0.46,229.27,0.0,698.45,0.0,692.74,0.0
145,9.38,36.69,200.6,195.91,696.32,9.44,0.07,0.45,163.75,0.0,675.3800000000001,0.0,637.23,0.0
146,9.36,44.73,201.36,195.33,696.16,9.92,0.07,0.54,121.08,0.0,585.3699999999999,0.0,693.1800000000001,0.0
147,9.36,48.16,201.37,206.43,696.03,9.35,0.07,0.48,94.63,0.0,707.3199999999997,0.0,558.5600000000001,-1.1368683772161603e-13
148,9.34,48.37,204.34,205.33,696.12,9.8,0.07,0.42,156.45,0.0,768.0,0.0,562.24,0.0
149,9.38,51.38,235.61,237.49,696.05,8.99,0.07,0.25,125.66,0.0,765.6299999999999,0.0,599.25,0.0
150,9.26,45.62,345.32,236.56,695.78,10.65,0.39,0.38,207.07,0.0,944.34,0.0,606.69,1.1368683772161603e-13
151,10.26,48.57,543.69,227.42,695.78,11.42,9.74,0.35,313.09000000000003,0.0,1354.3600000000001,0.0,505.96,5.684341886080802e-14
152,10.26,50.21,632.97,211.47,695.84,9.76,28.88,0.27,357.78,0.0,1623.78,0.0,373.6600000000001,0.0
153,10.26,51.46,657.17,216.97,695.91,9.25,46.78,0.2,355.6,0.0,1572.3999999999996,0.0,471.2000000000001,1.7053025658242404e-13
154,9.94,52.02,664.29,225.97,696.07,8.07,51.69,0.19,480.25,0.0,1643.0099999999998,0.0,545.48,0.0
155,10.26,51.85,668.06,224.04,696.33,9.74,49.91,0.24,489.98,0.0,1434.81,0.0,765.6,-1.1368683772161603e-13
156,10.19,52.51,673.64,260.1,696.2,8.43,35.43,0.33,465.39,0.0,1306.71,0.0,895.51,2.2737367544323206e-13
157,10.23,52.5,656.24,248.94,696.26,9.23,17.62,0.18,444.41,0.0,1110.8600000000001,0.0,1024.75,0.0
158,10.24,51.78,660.71,247.99,696.33,8.23,6.67,0.23,421.21,0.0,1129.5100000000002,0.0,973.88,1.1368683772161603e-13
159,10.33,52.68,667.22,235.31,696.11,6.64,0.48,0.47,638.45,0.0,1476.6700000000005,0.0,831.02,0.0
160,10.35,51.5,678.39,231.13,696.01,7.17,0.08,0.55,810.32,0.0,1435.87,0.0,1049.63,0.0
161,10.32,52.07,674.23,228.49,695.99,11.01,0.08,0.71,811.26,0.0,1381.04,0.0,1103.12,0.0
162,10.34,56.41,651.02,222.36,695.98,11.52,0.08,0.65,767.06,0.0,1379.9,0.0,1035.52,0.0
163,10.33,58.22,661.58,220.08,695.95,7.93,0.08,0.6,699.56,0.0,1408.4,0.0,945.93,-1.1368683772161603e-13
164,10.33,57.79,660.41,208.82,696.06,11.2,0.08,0.6,671.17,0.0,1296.3199999999997,0.0,1020.14,-1.1368683772161603e-13
165,10.33,32.96,626.96,209.38,695.93,11.57,0.08,0.71,621.35,0.0,1138.94,0.0,1070.33,0.0
166,10.36,29.88,535.79,201.59,695.89,11.41,0.08,0.53,374.74,0.0,973.9299999999998,0.0,886.34,1.1368683772161603e-13
167,4.97,37.93,454.31,203.22,696.03,10.75,0.08,0.25,169.27,0.0,1062.1399999999999,0.0,514.6700000000001,0.0
168,4.99,38.97,308.4,203.46,695.93,10.82,0.08,0.4,257.95000000000005,0.0,869.5699999999999,0.0,651.4300000000001,0.0
169,5.01,37.05,253.91,193.18,695.76,10.96,0.06,0.41,303.58000000000004,0.0,703.1300000000001,0.0,796.79,0.0
170,5.0,43.5,269.88,195.46,695.79,10.9,0.08,0.48,305.88,0.0,732.5000000000002,0.0,794.47,0.0
171,4.95,48.01,271.21,201.05,695.64,10.91,0.08,0.42,288.72,0.0,889.2700000000002,0.0,631.72,0.0
172,4.96,46.59,312.55,194.32,695.48,10.88,0.08,0.52,379.16,0.0,1198.7700000000002,0.0,445.77,0.0
173,4.91,53.2,563.02,228.85,695.12,9.51,0.08,0.35,469.29,0.0,1265.3,0.0,759.03,-2.2737367544323206e-13
174,4.78,45.05,687.91,296.77,695.07,11.95,0.33,0.38,505.94,0.0,1404.1599999999999,0.0,844.02,0.0
175,5.18,49.85,617.67,374.3,695.08,12.16,7.52,0.27,520.59,0.0,1244.0299999999997,0.0,1038.59,2.2737367544323206e-13
176,5.18,49.65,709.83,421.94,695.08,10.71,20.19,0.25,291.01,0.0,1186.21,0.0,1017.63,1.1368683772161603e-13
177,5.18,52.51,660.25,449.92,695.04,10.93,34.27,0.19,368.19,0.0,1219.52,0.0,1056.96,0.0
178,4.82,52.18,708.31,490.11,695.18,9.52,42.24,0.21,329.59,0.0,1322.9499999999998,0.0,1009.21,0.0
179,5.18,51.99,685.89,466.47,695.32,11.26,43.84,0.32,374.33,0.0,1468.48,0.0,866.12,-1.1368683772161603e-13
180,5.12,53.8,682.4,528.31,695.55,11.1,43.6,0.38,317.2,0.0,1440.3599999999997,0.0,897.1,-1.1368683772161603e-13
181,5.18,53.57,681.18,529.45,695.38,10.36,26.42,0.23,313.4,0.0,1332.4900000000002,0.0,982.68,-1.1368683772161603e-13
182,5.16,52.67,678.05,584.65,695.34,10.07,8.21,0.26,346.75,0.0,1334.0199999999995,0.0,1047.14,2.2737367544323206e-13
183,5.25,53.74,719.55,717.88,695.46,8.63,0.32,0.48,348.03,0.0,1543.33,0.0,1006.01,2.2737367544323206e-13
184,5.25,53.31,726.04,722.29,695.3,8.76,0.08,0.56,456.65,0.0,1648.2199999999998,0.0,1020.02,0.0
185,5.21,53.36,730.23,708.72,695.25,11.96,0.08,0.61,322.62,0.0,1563.87,0.0,964.17,1.1368683772161603e-13
186,5.24,57.57,715.8,706.42,695.54,12.18,0.08,0.6,237.85,0.0,1508.519999999999,0.0,922.76,2.2737367544323206e-13
187,5.24,59.62,680.53,547.48,695.61,8.63,0.08,0.56,334.22,0.0,1495.8500000000004,0.0,836.12,-1.1368683772161603e-13
188,5.24,59.17,711.55,514.28,695.47,12.33,0.08,0.54,210.01,0.0,1315.5199999999995,0.0,893.15,1.1368683772161603e-13
189,5.25,33.48,690.54,491.07,695.44,11.56,0.08,0.22,199.25,0.0,1182.5699999999997,0.0,944.32,1.1368683772161603e-13
190,5.28,30.98,692.74,446.73,695.58,12.24,0.08,0.5,0.0,0.0,1142.7899999999997,34.91,706.43,2.2737367544323206e-13
191,5.7,38.51,634.41,436.46,695.39,9.78,0.08,0.24,74.22,0.0,1055.8699999999997,0.0,838.92,1.1368683772161603e-13
192,5.72,39.52,626.66,441.44,695.43,9.97,0.08,0.36,0.0,0.0,895.4499999999998,159.63,764.1,0.0
193,5.73,37.85,628.18,448.78,695.67,10.62,0.08,0.33,0.0,0.0,822.3299999999999,257.47,747.44,-2.2737367544323206e-13
194,5.73,45.66,628.2,451.47,695.55,10.2,0.08,0.33,0.0,0.0,774.2599999999998,253.96,809.0,0.0
195,5.67,49.39,627.98,454.4,695.52,10.25,0.08,0.39,0.0,0.0,888.51,255.66,699.51,1.1368683772161603e-13
196,5.68,48.17,638.47,507.39,695.54,10.41,0.08,0.3,0.0,0.0,1127.31,219.0,559.73,0.0
197,5.66,55.41,678.31,584.19,695.16,8.81,0.08,0.26,32.349999999999994,0.0,1366.2000000000003,0.0,694.03,-2.2737367544323206e-13
198,5.54,47.01,713.27,784.51,694.71,10.76,0.08,0.35,207.66,0.0,1605.48,0.0,858.41,-1.1368683772161603e-13
199,11.4,51.33,739.61,815.18,694.92,10.92,1.19,0.31,140.8,0.0,1278.8800000000006,0.0,1186.78,-2.2737367544323206e-13
200,11.4,52.56,759.0,765.15,694.83,10.16,17.44,0.19,50.02,0.0,1298.4700000000003,0.0,1062.28,-2.2737367544323206e-13
201,11.4,53.89,750.82,724.83,694.81,10.3,7.11,0.34,91.57,0.0,1340.8100000000004,0.0,1004.26,2.2737367544323206e-13
202,10.99,53.42,758.26,795.45,694.99,9.49,9.39,0.19,232.42,0.0,1461.1099999999997,0.0,1103.49,-2.2737367544323206e-13
