,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
3362,319.69,6916.69,259.39,467.42,350.32,0.0,0.0,2113.73,9988.25,0.0,43.99,395.0,0.0,-2.2737367544323206e-13
3363,321.47,7497.54,256.73,450.21,240.42,0.0,0.0,635.75,8949.13,0.0,43.99,409.0,0.0,-2.2737367544323206e-13
3364,321.81,9431.54,253.54,453.44,124.59,0.0,0.0,0.0,9260.740000000002,0.0,43.99,168.0,1112.19,2.2737367544323206e-13
3365,319.45,11332.13,250.07,409.47,0.0,0.0,270.0,0.0,10808.419999999998,180.49,43.99,0.0,1548.2199999999998,9.094947017729282e-13
3366,321.25,12040.68,249.01,391.11,0.0,0.0,51.0,0.0,11539.11,144.49,41.76,0.0,1327.69,4.547473508864641e-13
3367,300.96,12468.21,249.81,403.73,0.0,0.0,0.0,0.0,11702.619999999997,1.1500000000000004,34.33,429.0,1255.61,2.2737367544323206e-13
3368,300.89,12981.99,253.13,470.93,48.77,0.0,0.0,0.0,12420.07,0.0,34.33,700.0,901.31,-4.547473508864641e-13
3369,316.49,12816.53,256.88,477.84,51.67,0.0,0.0,0.0,12545.509999999998,0.0,34.33,706.0,633.5699999999999,1.3642420526593924e-12
3370,316.38,12511.66,247.74,492.21,51.08,0.0,0.0,0.0,12454.939999999997,0.0,34.33,706.0,423.8,9.094947017729282e-13
3371,311.93,12257.27,248.69,455.87,42.04,0.0,0.0,0.0,12296.990000000003,0.0,34.33,706.0,278.48,-5.684341886080801e-13
3372,316.48,12114.42,249.42,441.33,41.87,0.0,0.0,0.0,12122.310000000001,0.0,34.33,706.0,300.88000000000005,-9.094947017729282e-13
3373,315.45,12110.83,250.58,409.79,53.01,0.0,0.0,0.0,12322.42,0.0,34.33,706.0,76.91000000000003,1.5916157281026244e-12
3374,314.95,11902.41,249.76,411.58,212.11,0.0,0.0,0.0,11805.440000000002,0.0,34.33,706.0,545.04,-9.094947017729282e-13
3375,316.19,12205.56,248.47,382.44,154.64,0.0,0.0,0.0,12078.519999999999,0.0,34.33,706.0,488.4500000000001,4.547473508864641e-13
3376,317.79,12293.65,247.13,351.7,155.91,0.0,0.0,0.0,12199.99,0.0,34.33,706.0,425.86,4.547473508864641e-13
