,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,FR -> GB,NL -> GB,demand,GB -> FR,GB -> NL,mismatch
54,680.0,9550.0,977.0,339.0,6850.0,92.0,0.0,3393.0,5536.0,1809.0,887.85,30113.85,0.0,0.0,0.0
55,680.0,13638.0,1114.0,532.0,6848.0,92.0,0.0,3394.0,5460.0,2011.0,1003.7,34772.7,0.0,0.0,0.0
56,679.0,16798.0,978.0,730.0,6842.0,92.0,16.0,3625.0,5542.0,2012.0,1036.86,38350.86,0.0,0.0,0.0
57,680.0,17897.0,1204.0,862.0,6901.0,91.0,604.0,3680.0,5830.0,2011.0,1004.97,40764.97,0.0,0.0,0.0
58,671.0,17909.0,1203.0,974.0,6928.0,91.0,1415.0,3662.0,5943.0,2011.0,1025.27,41832.27,0.0,0.0,0.0
59,680.0,17750.0,1236.0,808.0,6961.0,92.0,1785.0,3710.0,6158.0,2012.0,1022.84,42214.84,0.0,0.0,0.0
60,646.0,18017.0,1300.0,892.0,6985.0,91.0,2010.0,3742.0,5968.0,2012.0,1022.61,42685.61,0.0,0.0,0.0
61,648.0,18078.0,1335.0,782.0,7005.0,92.0,1531.0,3791.0,6043.0,2012.0,1022.75,42339.75,0.0,0.0,0.0
62,610.0,18432.0,1326.0,886.0,7052.0,91.0,772.0,3813.0,6098.0,2012.0,1022.74,42114.74,0.0,0.0,0.0
63,678.0,19202.0,1750.0,738.0,7122.0,91.0,102.0,3808.0,5697.0,2012.0,1026.34,42226.34,0.0,0.0,0.0
64,615.0,21218.0,1989.0,1030.0,7126.0,91.0,7.0,3784.0,5646.0,2012.0,1033.03,44551.03,0.0,0.0,0.0
65,668.0,23081.0,2076.0,1897.0,7130.0,91.0,5.0,3813.0,5231.0,2012.0,1026.19,47030.19,0.0,0.0,0.0
66,700.0,22751.0,2187.0,1578.0,7134.0,91.0,0.0,3805.0,5108.0,2013.0,1033.85,46400.85,0.0,0.0,0.0
67,680.0,22088.0,1770.0,1179.0,7126.0,102.0,0.0,3767.0,5035.0,2013.0,1049.81,44809.81,0.0,0.0,0.0
68,680.0,20047.0,1337.0,926.0,7133.0,103.0,0.0,3802.0,5011.0,2012.0,1019.71,42070.71,0.0,0.0,0.0
69,652.0,16779.0,1060.0,860.0,7129.0,91.0,0.0,3788.0,4912.0,2013.0,1039.46,38323.46,0.0,0.0,0.0
70,617.0,12931.0,1202.0,886.0,7136.0,91.0,0.0,3733.0,4542.0,2014.0,1032.74,34184.74,0.0,0.0,0.0
71,682.0,10316.0,1199.0,436.0,7128.0,91.0,0.0,3672.0,4005.0,2013.0,1043.28,30585.28,0.0,0.0,0.0
72,680.0,10801.0,1286.0,418.0,7130.0,91.0,0.0,3545.0,3205.0,2015.0,1048.51,30219.510000000002,0.0,0.0,0.0
73,681.0,10894.0,1219.0,412.0,7128.0,91.0,0.0,3503.0,2684.0,2013.0,1049.96,29674.96,0.0,0.0,0.0
74,614.0,10916.0,1271.0,358.0,7117.0,91.0,0.0,3232.0,2113.0,2011.0,1050.26,28773.260000000002,0.0,0.0,0.0
75,652.0,11560.0,1247.0,314.0,7100.0,91.0,0.0,2925.0,1763.0,2013.0,1022.72,28687.72,0.0,0.0,0.0
76,682.0,12133.0,1276.0,310.0,7134.0,90.0,0.0,2267.0,1734.0,2010.0,1022.61,28658.61,0.0,0.0,0.0
77,681.0,12680.0,1457.0,332.0,7127.0,90.0,0.0,2118.0,1752.0,2009.0,1006.03,29252.03,0.0,0.0,0.0
78,680.0,14733.0,1936.0,364.0,7133.0,91.0,0.0,1818.0,1956.0,2012.0,1015.8,31738.8,0.0,0.0,0.0
79,681.0,19814.0,2413.0,677.0,7122.0,91.0,0.0,1353.0,2079.0,2014.0,1011.61,37255.61,0.0,0.0,0.0
80,562.0,23106.0,2540.0,818.0,7126.0,91.0,64.0,1323.0,2049.0,2017.0,1022.56,40718.56,0.0,0.0,0.0
81,550.0,24077.0,2627.0,1022.0,6938.0,92.0,180.0,1474.0,2014.0,2014.0,1022.86,42010.86,0.0,0.0,0.0
82,580.0,24208.0,2845.0,981.0,6902.0,92.0,658.0,1255.0,2536.0,2014.0,1022.81,43093.81,0.0,0.0,0.0
83,671.0,23774.0,2825.0,785.0,6906.0,91.0,970.0,1518.0,2999.0,2013.0,1022.84,43574.84,0.0,0.0,0.0
84,664.0,23063.0,2289.0,741.0,6912.0,78.0,1150.0,2693.0,3208.0,2011.0,1013.17,43822.17,0.0,0.0,0.0
85,680.0,22147.0,1988.0,700.0,7094.0,91.0,1310.0,3275.0,3315.0,2012.0,1022.67,43634.67,0.0,0.0,0.0
86,680.0,21845.0,2060.0,740.0,7135.0,91.0,892.0,3338.0,3250.0,2012.0,747.76,42790.76,0.0,0.0,0.0
87,680.0,21888.0,2483.0,719.0,7128.0,91.0,271.0,3454.0,3262.0,2014.0,791.68,42781.68,0.0,0.0,0.0
88,680.0,22740.0,3476.0,1161.0,7102.0,91.0,0.0,3522.0,3341.0,2016.0,1022.85,45151.85,0.0,0.0,0.0
89,681.0,24017.0,4473.0,1762.0,6921.0,91.0,0.0,3574.0,3349.0,2014.0,1022.95,47904.95,0.0,0.0,0.0
90,680.0,24053.0,4448.0,1252.0,6921.0,91.0,0.0,3560.0,3232.0,2013.0,1023.23,47273.23,0.0,0.0,0.0
91,680.0,23071.0,3917.0,999.0,7011.0,91.0,0.0,3508.0,3040.0,2011.0,1023.04,45351.04,0.0,0.0,0.0
92,682.0,21376.0,2986.0,1032.0,7027.0,91.0,0.0,3509.0,2760.0,2011.0,1022.8,42496.8,0.0,0.0,0.0
93,680.0,19218.0,1826.0,920.0,7133.0,91.0,0.0,3535.0,2411.0,2013.0,1031.3,38858.3,0.0,0.0,0.0
94,681.0,16703.0,1358.0,760.0,7129.0,91.0,0.0,3147.0,1887.0,2014.0,1035.72,34805.72,0.0,0.0,0.0
95,690.0,14329.0,1082.0,346.0,7006.0,91.0,0.0,2743.0,1652.0,2013.0,1041.79,30993.79,0.0,0.0,0.0
96,718.0,14580.0,1058.0,336.0,6917.0,91.0,0.0,2252.0,1545.0,2016.0,1030.02,30543.02,0.0,0.0,0.0
97,721.0,14875.0,1107.0,298.0,6910.0,91.0,0.0,1773.0,1527.0,2013.0,1036.38,30351.38,0.0,0.0,0.0
98,722.0,14122.0,1221.0,275.0,7057.0,91.0,0.0,1508.0,1364.0,2012.0,1013.45,29385.45,0.0,0.0,0.0
99,722.0,13633.0,1135.0,271.0,7146.0,91.0,0.0,1460.0,1346.0,2012.0,1021.41,28837.41,0.0,0.0,0.0
100,722.0,13494.0,1206.0,266.0,7144.0,91.0,0.0,1151.0,1348.0,2013.0,1015.89,28450.89,0.0,0.0,0.0
101,724.0,13833.0,1484.0,294.0,7143.0,91.0,0.0,1147.0,1375.0,2015.0,1007.47,29113.470000000005,0.0,0.0,-3.637978807091713e-12
102,725.0,15151.0,2795.0,338.0,7134.0,91.0,0.0,1262.0,1415.0,2015.0,1021.81,31947.81,0.0,0.0,0.0
103,722.0,19357.0,3950.0,822.0,7132.0,91.0,0.0,1301.0,1484.0,2015.0,1033.57,37907.57,0.0,0.0,0.0
104,718.0,22836.0,4751.0,790.0,7140.0,91.0,29.0,945.0,1479.0,2016.0,1037.46,41832.46,0.0,0.0,0.0
105,721.0,23389.0,5963.0,908.0,7130.0,91.0,500.0,788.0,1521.0,2017.0,1022.8,44050.8,0.0,0.0,0.0
106,718.0,23111.0,6182.0,982.0,7134.0,91.0,1265.0,1001.0,1552.0,2015.0,1022.71,45073.71,0.0,0.0,0.0
107,719.0,23473.0,6144.0,987.0,6626.0,91.0,1885.0,1117.0,1504.0,2015.0,1022.65,45583.65,0.0,0.0,0.0
108,718.0,23419.0,6335.0,692.0,6630.0,91.0,2045.0,1128.0,1565.0,2015.0,1022.76,45660.76,0.0,0.0,0.0
109,718.0,23646.0,5686.0,671.0,6634.0,91.0,1512.0,1232.0,1596.0,2014.0,1022.85,44822.85,0.0,0.0,0.0
110,726.0,23469.0,5662.0,560.0,6636.0,91.0,1052.0,1314.0,1654.0,2015.0,1030.12,44209.12,0.0,0.0,0.0
111,728.0,23399.0,5964.0,700.0,6630.0,91.0,220.0,1330.0,1797.0,2013.0,1021.06,43893.06,0.0,0.0,0.0
112,728.0,23559.0,7228.0,1299.0,6629.0,91.0,5.0,1337.0,1893.0,2015.0,1043.27,45827.27,0.0,0.0,0.0
113,730.0,24940.0,7385.0,2068.0,6617.0,91.0,5.0,1339.0,2097.0,2013.0,1020.6,48305.6,0.0,0.0,0.0
114,730.0,23999.0,7329.0,2172.0,6613.0,91.0,2.0,1405.0,2437.0,2015.0,1015.55,47808.55,0.0,0.0,0.0
115,699.0,23741.0,6616.0,1196.0,6608.0,91.0,0.0,1396.0,2921.0,2013.0,1044.95,46325.95,0.0,0.0,0.0
116,684.0,22969.0,5140.0,946.0,6593.0,91.0,0.0,1068.0,3233.0,2014.0,1045.69,43783.69,0.0,0.0,0.0
117,618.0,21317.0,3891.0,771.0,6394.0,91.0,0.0,786.0,3529.0,2014.0,1030.53,40441.53,0.0,0.0,0.0
118,558.0,19099.0,2240.0,712.0,6382.0,91.0,0.0,579.0,3998.0,2013.0,1023.02,36695.02,0.0,0.0,0.0
119,556.0,16628.0,1317.0,412.0,6388.0,91.0,0.0,468.0,4182.0,2014.0,1022.76,33078.76,0.0,0.0,0.0
120,552.0,15083.0,1035.0,332.0,6404.0,91.0,0.0,409.0,4494.0,2014.0,1022.49,31436.489999999998,0.0,0.0,0.0
121,561.0,14255.0,1256.0,292.0,6447.0,91.0,0.0,585.0,4589.0,1813.0,922.8,30811.8,0.0,0.0,0.0
122,724.0,13483.0,980.0,249.0,6402.0,91.0,0.0,686.0,4632.0,1817.0,912.95,29976.95,0.0,0.0,0.0
123,717.0,12476.0,817.0,246.0,6406.0,91.0,0.0,731.0,5244.0,1818.0,925.01,29471.010000000002,0.0,0.0,0.0
124,724.0,11311.0,609.0,248.0,6518.0,91.0,0.0,951.0,5569.0,1818.0,922.26,28761.260000000002,0.0,0.0,0.0
125,735.0,10571.0,525.0,300.0,6538.0,91.0,0.0,1301.0,5632.0,1817.0,922.34,28432.34,0.0,0.0,0.0
126,733.0,11609.0,704.0,351.0,6432.0,91.0,0.0,1371.0,5651.0,1811.0,936.31,29689.31,0.0,0.0,0.0
127,734.0,12315.0,681.0,492.0,6412.0,91.0,0.0,1408.0,5643.0,2012.0,1003.07,30791.07,0.0,0.0,0.0
128,732.0,14069.0,839.0,844.0,6566.0,91.0,32.0,1699.0,5381.0,2014.0,1012.46,33279.46,0.0,0.0,0.0
129,734.0,15878.0,1519.0,982.0,6634.0,91.0,459.0,1957.0,5507.0,2015.0,1010.55,36786.55,0.0,0.0,0.0
130,733.0,17004.0,1552.0,1047.0,6630.0,91.0,1275.0,2152.0,5227.0,2014.0,1035.36,38760.36,0.0,0.0,0.0
131,733.0,17579.0,1544.0,817.0,6656.0,91.0,1785.0,2421.0,4788.0,2014.0,1027.6,39455.6,0.0,0.0,0.0
132,731.0,17993.0,1626.0,715.0,6544.0,91.0,1765.0,2319.0,4615.0,2015.0,1024.52,39438.52,0.0,0.0,0.0
133,735.0,17552.0,1544.0,714.0,6544.0,91.0,1598.0,2904.0,4464.0,2014.0,1022.84,39182.84,0.0,0.0,0.0
134,734.0,17361.0,1355.0,758.0,6664.0,91.0,922.0,3112.0,4110.0,2013.0,1022.88,38142.88,0.0,0.0,0.0
135,732.0,17378.0,1767.0,642.0,6724.0,91.0,244.0,3176.0,3968.0,2013.0,1022.6,37757.6,0.0,0.0,0.0
136,726.0,18943.0,3072.0,1106.0,6601.0,91.0,6.0,3134.0,3672.0,2013.0,1018.31,40382.31,0.0,0.0,0.0
137,720.0,20468.0,3912.0,1952.0,6644.0,91.0,1.0,3202.0,3280.0,2013.0,1022.64,43305.64,0.0,0.0,0.0
138,718.0,20435.0,3740.0,1814.0,6874.0,91.0,0.0,3169.0,3294.0,2014.0,1012.97,43161.97,0.0,0.0,0.0
139,715.0,20019.0,3301.0,800.0,6902.0,91.0,0.0,3208.0,3129.0,2013.0,1032.99,41210.99,0.0,0.0,0.0
140,712.0,19125.0,1926.0,934.0,6896.0,91.0,0.0,3038.0,2979.0,2014.0,1022.88,38737.88,0.0,0.0,0.0
141,714.0,17448.0,1518.0,655.0,6917.0,91.0,0.0,2829.0,2668.0,2013.0,1023.1,35876.1,0.0,0.0,0.0
142,712.0,15916.0,658.0,696.0,6744.0,91.0,0.0,2814.0,2397.0,2013.0,1022.64,33063.64,0.0,0.0,0.0
143,718.0,13926.0,692.0,310.0,6746.0,91.0,0.0,2818.0,2227.0,1812.0,923.41,30263.41,0.0,0.0,0.0
144,730.0,13051.0,594.0,302.0,6794.0,91.0,0.0,2749.0,2149.0,1818.0,922.29,29200.29,0.0,0.0,0.0
145,730.0,13241.0,472.0,239.0,6926.0,91.0,0.0,2728.0,2063.0,1818.0,922.22,29230.22,0.0,0.0,0.0
146,730.0,12722.0,501.0,232.0,6915.0,91.0,0.0,2692.0,1932.0,1817.0,922.26,28554.260000000002,0.0,0.0,0.0
147,727.0,12299.0,541.0,228.0,6824.0,91.0,0.0,1427.0,1503.0,1817.0,922.45,26379.45,0.0,0.0,0.0
148,712.0,11537.0,489.0,222.0,6854.0,91.0,0.0,2784.0,1768.0,1818.0,922.42,27197.42,0.0,0.0,0.0
149,712.0,10810.0,684.0,217.0,7033.0,91.0,0.0,2821.0,1777.0,1818.0,922.4,26885.4,0.0,0.0,0.0
150,712.0,11237.0,841.0,230.0,7056.0,91.0,0.0,2824.0,1870.0,1818.0,922.35,27601.349999999995,0.0,0.0,3.637978807091713e-12
151,711.0,12305.0,1175.0,255.0,7052.0,91.0,0.0,2700.0,1915.0,1818.0,922.31,28944.31,0.0,0.0,0.0
152,710.0,13023.0,1190.0,482.0,7052.0,91.0,116.0,2599.0,1849.0,1812.0,923.16,29847.16,0.0,0.0,0.0
153,714.0,15657.0,1455.0,731.0,6886.0,91.0,1218.0,2552.0,1851.0,2012.0,1022.23,34189.23,0.0,0.0,0.0
154,710.0,17209.0,1818.0,816.0,6848.0,91.0,2690.0,2502.0,1941.0,2012.0,1022.33,37659.33,0.0,0.0,0.0
155,702.0,17587.0,2044.0,715.0,6968.0,91.0,3675.0,2421.0,1962.0,2012.0,1022.4,39199.4,0.0,0.0,0.0
156,694.0,17863.0,2181.0,689.0,7052.0,91.0,4170.0,2497.0,2043.0,2012.0,1022.34,40314.34,0.0,0.0,0.0
157,695.0,18047.0,2108.0,673.0,7050.0,91.0,3258.0,2529.0,2053.0,2013.0,1022.26,39539.26,0.0,0.0,0.0
158,686.0,18363.0,2293.0,720.0,7068.0,91.0,2595.0,2535.0,2093.0,2011.0,1022.34,39477.34,0.0,0.0,0.0
159,690.0,19195.0,3294.0,735.0,6964.0,91.0,784.0,2739.0,2048.0,2012.0,1022.29,39574.29,0.0,0.0,0.0
160,684.0,20533.0,5287.0,1136.0,6958.0,91.0,16.0,2812.0,2111.0,2011.0,1040.18,42679.18,0.0,0.0,0.0
161,696.0,21393.0,6777.0,1924.0,7163.0,91.0,2.0,3021.0,2201.0,2013.0,1017.36,46298.36,0.0,0.0,0.0
162,692.0,21079.0,6398.0,1650.0,7242.0,91.0,0.0,3016.0,2438.0,2013.0,1018.84,45637.84,0.0,0.0,0.0
