,biomass,gas,hydro,other_fossil,wind_onshore,LT -> LV,demand,LV -> LT,mismatch
1980,83.0,292.0,402.0,92.0,35.0,0.0,549.0,355.0,0.0
1981,83.0,293.0,402.0,92.0,32.0,0.0,421.0,481.0,0.0
1982,85.0,291.0,402.0,94.0,27.0,0.0,399.5,499.5,0.0
1983,87.0,292.0,402.0,96.0,21.0,0.0,368.0,530.0,0.0
1984,85.0,316.0,472.0,93.0,17.0,0.0,379.5,603.5,0.0
1985,86.0,405.0,386.0,93.0,18.0,0.0,471.00000000000006,517.0,0.0
1986,87.0,456.0,321.0,93.0,20.0,0.0,404.5,572.5,0.0
1987,88.0,463.0,301.0,94.0,19.0,0.0,297.5,667.5,0.0
1988,90.0,467.0,158.0,94.0,23.0,0.0,277.5,554.5,0.0
1989,91.0,475.0,3.0,94.0,20.0,0.0,220.99999999999997,462.0,0.0
1990,90.0,329.0,0.0,94.0,19.0,0.0,323.0,209.0,0.0
1991,89.0,293.0,0.0,94.0,18.0,0.0,335.50000000000006,158.5,-5.684341886080802e-14
1992,90.0,292.0,0.0,94.0,21.0,0.0,463.00000000000006,34.0,-5.684341886080802e-14
1993,90.0,293.0,0.0,93.0,25.0,0.0,417.0,84.0,0.0
1994,90.0,292.5,2.0,93.0,25.0,0.0,267.0,235.5,0.0
1995,90.0,292.0,4.0,93.0,25.0,0.0,148.0,356.0,0.0
1996,88.0,293.0,90.0,93.0,26.0,0.0,295.0,295.0,0.0
1997,88.0,302.0,121.0,93.0,24.0,0.0,346.5,281.5,0.0
1998,87.0,325.0,94.0,92.0,25.0,0.0,442.5,180.5,0.0
1999,85.0,305.0,184.0,92.0,30.0,0.0,443.5,252.5,0.0
2000,85.0,302.0,203.0,92.0,33.0,0.0,451.0,264.0,0.0
2001,84.0,302.0,206.0,92.0,33.0,0.0,355.0,362.0,0.0
2002,82.0,303.0,288.0,92.0,33.0,0.0,404.0,394.0,0.0
2003,82.0,301.0,296.0,92.0,35.0,0.0,395.0,411.0,0.0
2004,83.0,292.0,296.0,92.0,28.0,0.0,371.0,420.0,0.0
2005,86.0,291.0,367.0,92.0,27.0,0.0,417.0,446.0,0.0
2006,86.0,292.0,451.0,93.0,21.0,0.0,411.5,531.5,0.0
2007,86.0,291.0,493.0,93.0,19.0,0.0,446.5,535.5,0.0
2008,86.0,314.0,496.0,93.0,19.0,0.0,461.0,547.0,0.0
2009,89.0,385.0,491.0,93.0,19.0,0.0,415.0,662.0,0.0
2010,89.0,411.0,491.0,93.0,17.0,0.0,436.5,664.5,0.0
2011,89.0,411.0,491.0,93.0,16.0,0.0,578.0,522.0,0.0
2012,88.0,409.0,490.0,94.0,15.0,0.0,915.4999999999999,180.5,1.1368683772161603e-13
2013,86.0,297.0,213.0,93.0,11.0,0.0,653.0,47.0,0.0
2014,86.0,292.0,2.0,94.0,10.0,56.5,540.5,0.0,0.0
2015,86.0,292.0,0.0,94.0,8.0,42.0,522.0,0.0,0.0
2016,86.0,292.0,0.0,94.0,6.0,0.0,251.0,227.0,0.0
2017,86.0,292.0,0.0,94.0,6.0,0.0,309.0,169.0,0.0
2018,86.0,292.0,0.0,94.0,5.0,0.0,292.0,185.0,0.0
2019,89.0,292.0,15.0,93.0,5.0,0.0,280.5,213.5,0.0
2020,90.0,369.0,158.0,93.0,2.0,0.0,137.5,574.5,0.0
2021,90.0,391.0,538.0,93.0,2.0,0.0,451.5,662.5,0.0
2022,92.0,365.0,772.0,93.0,1.0,0.0,630.5,692.5,0.0
2023,90.0,337.0,829.0,93.0,4.0,0.0,637.5,715.5,0.0
2024,89.0,329.0,843.0,93.0,5.0,0.0,660.5,698.5,0.0
2025,89.0,335.0,855.0,93.0,6.0,0.0,637.5,740.5,0.0
2026,88.0,366.0,720.0,93.0,8.0,0.0,696.0,579.0,0.0
2027,87.0,424.0,551.0,93.0,11.0,0.0,629.5,536.5,0.0
2028,85.0,431.0,415.0,93.0,9.0,0.0,486.0,547.0,0.0
2029,85.0,504.0,352.0,93.0,11.0,0.0,509.5,535.5,0.0
2030,87.0,524.0,306.0,93.0,10.0,0.0,472.0,548.0,0.0
2031,88.0,522.0,338.0,94.0,9.0,0.0,393.5,657.5,0.0
2032,89.0,541.0,518.0,94.0,11.0,0.0,595.5,657.5,0.0
2033,89.0,534.0,521.0,94.0,9.0,0.0,803.0,444.0,0.0
2034,89.0,534.0,224.0,94.0,8.0,0.0,651.5,297.5,0.0
2035,92.0,533.0,0.0,94.0,12.0,0.0,306.0,425.0,0.0
2036,92.0,533.0,0.0,94.0,13.0,0.0,395.0,337.0,0.0
2037,93.0,442.0,0.0,94.0,11.0,0.0,408.49999999999994,231.5,5.684341886080802e-14
2038,92.0,399.0,0.0,94.0,11.0,0.0,341.0,255.0,0.0
2039,94.0,399.0,0.0,94.0,14.0,0.0,324.5,276.5,0.0
2040,94.0,399.0,0.0,94.0,15.0,0.0,356.0,246.0,0.0
2041,94.0,400.0,0.0,94.0,12.0,0.0,335.5,264.5,0.0
2042,95.0,402.0,0.0,93.0,11.0,0.0,341.5,259.5,0.0
2043,95.0,486.0,15.0,93.0,7.0,0.0,404.50000000000006,291.5,-5.684341886080802e-14
2044,96.0,489.0,205.0,93.0,5.0,0.0,264.5,623.5,0.0
2045,94.0,497.0,654.0,93.0,3.0,0.0,624.5,716.5,0.0
2046,97.0,491.0,839.0,95.0,0.0,0.0,742.5,779.5,0.0
2047,91.0,414.0,909.0,93.0,1.0,0.0,827.0,681.0,0.0
2048,89.0,391.0,790.0,93.0,2.0,0.0,641.5,723.5,0.0
2049,88.0,389.0,768.0,93.0,4.0,0.0,651.5,690.5,0.0
2050,87.0,434.0,630.0,93.0,7.0,0.0,509.0,742.0,0.0
2051,88.0,430.0,630.0,95.0,11.0,0.0,519.0,735.0,0.0
2052,90.0,431.0,627.0,97.0,12.0,0.0,536.0,721.0,0.0
2053,87.0,429.0,624.0,94.0,14.0,0.0,561.5,686.5,0.0
