,biomass,gas,hydro,other_fossil,solar,wind_onshore,LV -> LT,PL -> LT,SE -> LT,demand,LT -> LV,LT -> PL,LT -> SE,mismatch
1772,51.03,46.64,151.0,39.91,0.0,140.86,322.0,0.0,409.7,788.5000000000002,0.0,372.64,0.0,-1.1368683772161603e-13
1773,50.61,46.67,86.93,40.38,0.0,126.77,247.5,112.61,0.0,560.8700000000001,0.0,0.0,150.6,-8.526512829121202e-14
1774,50.52,46.66,185.33,40.11,0.0,94.6,180.0,241.68,0.0,479.0,0.0,0.0,359.9,1.1368683772161603e-13
1775,50.69,46.64,105.37,40.24,0.0,101.57,110.5,491.6,0.0,727.2099999999999,0.0,0.0,219.4,8.526512829121202e-14
1776,50.76,46.67,105.43,40.69,0.0,117.52,118.0,491.6,0.0,807.77,0.0,0.0,162.9,8.526512829121202e-14
1777,50.9,46.69,105.48,40.26,0.0,137.06,126.0,491.66,0.0,795.4500000000002,0.0,0.0,202.6,-8.526512829121202e-14
1778,50.9,46.61,105.47,40.0,0.0,173.81,125.0,491.6,0.0,852.9899999999998,0.0,0.0,180.4,8.526512829121202e-14
1779,51.65,46.63,105.46,39.88,0.0,199.47,122.0,491.84,0.0,989.1299999999999,0.0,0.0,67.8,-4.263256414560601e-14
1780,52.32,46.6,105.38,39.23,0.45,208.98,130.5,491.16,419.5,1494.1200000000001,0.0,0.0,0.0,0.0
1781,52.52,46.85,105.5,39.51,6.46,205.19,218.0,399.16,669.6,1742.7900000000002,0.0,0.0,0.0,0.0
1782,51.79,47.0,105.65,39.18,12.6,254.6,521.5,4.529999999999999,729.9,1766.75,0.0,0.0,0.0,0.0
1783,48.42,46.97,240.26,38.77,26.01,334.11,512.0,0.0,527.1,1773.2399999999998,0.0,0.4,0.0,9.092726571680032e-14
1784,48.39,47.02,306.44,38.78,35.12,337.54,463.5,0.0,505.7,1782.1,0.0,0.39,0.0,1.000310945187266e-13
1785,51.44,47.04,306.15,38.76,25.65,343.93,574.5,0.0,376.3,1762.36,0.0,1.41,0.0,8.193445921733655e-14
1786,51.52,46.97,306.07,39.37,24.5,331.89,617.0,0.0,497.6,1618.89,0.0,296.03,0.0,-2.2737367544323206e-13
1787,51.38,46.82,106.01,39.18,27.06,329.14,714.0,0.0,725.1,1578.4799999999998,0.0,460.21,0.0,5.684341886080802e-14
1788,51.27,46.72,105.48,38.24,20.26,319.95,720.5,0.0,731.2,1547.8999999999999,0.0,485.72,0.0,2.2737367544323206e-13
1789,51.44,46.65,105.49,39.3,11.62,344.02,657.0,0.0,729.3,1535.8499999999997,0.0,448.97,0.0,2.2737367544323206e-13
1790,42.04,46.57,105.49,39.49,7.94,352.9,666.0,0.0,709.1,1492.5899999999997,0.0,476.94,0.0,5.684341886080802e-14
1791,40.97,46.56,105.49,39.87,2.8,378.02,611.0,0.0,710.9,1498.5,0.0,437.11,0.0,1.1368683772161603e-13
1792,52.14,46.56,201.84,39.59,0.03,324.64,487.0,0.0,714.2,1541.96,0.0,324.04,0.0,-5.684341886080802e-14
1793,52.27,46.55,306.47,39.57,0.0,280.8,482.5,0.0,581.2,1584.46,0.0,204.9,0.0,8.526512829121202e-14
1794,52.41,46.53,126.83,39.46,0.0,255.02,703.5,0.0,538.1,1289.6299999999997,0.0,472.22,0.0,2.2737367544323206e-13
1795,52.39,46.55,105.52,39.64,0.0,208.98,565.5,0.0,433.9,964.21,0.0,488.27,0.0,0.0
1796,52.2,46.5,105.51,39.51,0.0,209.78,297.5,0.0,9.0,744.2600000000001,0.0,15.739999999999998,0.0,-1.0302869668521453e-13
1797,51.88,46.53,105.51,39.23,0.0,239.79,239.5,294.03,0.0,489.46999999999997,0.0,0.0,527.0,0.0
1798,51.88,46.51,105.49,38.5,0.0,278.85,209.5,303.13,0.0,467.46000000000004,0.0,0.0,566.4,1.1368683772161603e-13
1799,51.84,46.52,89.54,37.82,0.0,325.62,0.0,491.04,0.0,809.98,21.5,0.0,210.9,8.526512829121202e-14
1800,51.84,46.52,105.5,37.69,0.0,321.88,0.0,491.66,35.8,970.3900000000001,120.5,0.0,0.0,0.0
1801,51.84,46.55,105.51,38.09,0.0,313.77,0.0,491.72,0.0,836.98,58.5,0.0,152.0,0.0
1802,51.92,46.57,105.52,37.49,0.0,271.86,0.0,491.66,0.0,854.1199999999999,4.5,0.0,146.4,8.526512829121202e-14
1803,52.03,46.55,105.51,37.59,0.0,239.13,186.0,491.72,0.0,969.3299999999999,0.0,0.0,189.2,5.684341886080802e-14
1804,52.21,46.54,97.2,36.96,0.8,223.06,443.5,485.72,0.0,1221.09,0.0,0.0,164.9,8.526512829121202e-14
1805,52.28,46.51,92.09,37.15,6.97,226.63,674.5,84.71,155.7,1376.5400000000002,0.0,0.0,0.0,-2.2737367544323206e-13
1806,52.24,46.57,104.67,37.65,17.64,274.63,722.5,79.63,8.2,1343.73,0.0,0.0,0.0,0.0
1807,52.23,46.54,104.69,36.79,32.64,321.8,650.0,84.4,0.0,1268.69,0.0,0.0,60.4,9.237055564881302e-14
1808,51.78,46.57,105.5,37.82,40.42,366.96,622.5,275.28,0.0,1353.53,0.0,0.0,193.3,-5.684341886080802e-14
1809,51.41,46.63,105.44,38.41,45.19,387.3,557.0,50.86,0.0,1254.84,0.0,0.0,27.4,9.237055564881302e-14
1810,51.02,46.9,105.49,37.95,44.75,379.9,591.5,0.0,0.0,1191.92,0.0,48.59,17.0,-8.526512829121202e-14
1811,50.75,46.76,34.23,37.89,43.51,365.91,582.5,0.0,60.3,1173.29,0.0,48.56,0.0,-5.684341886080802e-14
1812,50.51,46.73,96.56,37.97,39.73,333.92,541.0,0.0899999999999999,73.2,1219.71,0.0,0.0,0.0,0.0
1813,50.43,46.74,105.5,38.06,28.44,304.66,520.5,86.81,177.0,1358.1399999999999,0.0,0.0,0.0,0.0
1814,50.35,46.5,76.41,38.07,17.64,286.42,543.5,290.94,12.1,1361.93,0.0,0.0,0.0,0.0
1815,50.44,46.5,105.45,38.65,6.36,274.67,569.5,404.48,186.0,1682.0500000000002,0.0,0.0,0.0,0.0
1816,50.7,46.49,105.59,37.86,0.05,222.35,481.0,390.62,13.7,1348.3600000000001,0.0,0.0,0.0,0.0
1817,50.94,46.45,154.25,37.85,0.0,158.13,462.0,7.12,411.4,1328.1399999999999,0.0,0.0,0.0,0.0
1818,50.72,46.44,36.43,37.96,0.0,151.97,639.0,0.0,88.2,1050.31,0.0,0.41,0.0,8.18789480661053e-14
1819,51.0,46.44,33.11,37.56,0.0,166.3,556.5,1.77,8.6,901.28,0.0,0.0,0.0,0.0
1820,50.99,46.46,33.07,37.58,0.0,175.16,406.0,200.29,0.0,648.95,0.0,0.0,300.6,-1.1368683772161603e-13
1821,50.77,46.81,116.04,37.59,0.0,161.41,446.5,308.01,0.0,488.33000000000015,0.0,0.0,678.8,0.0
1822,50.49,46.85,97.81,37.23,0.0,176.41,241.5,489.0,0.0,466.3899999999999,0.0,0.0,672.9,1.1368683772161603e-13
1823,50.56,46.84,82.61,36.5,0.0,185.05,286.0,490.73,0.0,510.49,0.0,0.0,667.8,0.0
1824,50.46,46.87,33.07,36.85,0.0,174.17,352.0,490.85,0.0,484.27,0.0,0.0,700.0,0.0
1825,50.58,46.88,114.93,36.96,0.0,138.08,311.0,490.67,0.0,489.10000000000014,0.0,0.0,700.0,0.0
1826,50.84,46.88,99.04,37.01,0.0,114.33,360.0,490.73,0.0,498.8299999999999,0.0,0.0,700.0,0.0
1827,51.21,46.9,131.29,36.79,0.0,75.23,420.0,490.67,0.0,553.0900000000001,0.0,0.0,699.0,0.0
1828,51.37,46.87,115.74,36.8,1.12,45.68,586.0,485.72,0.0,716.3,0.0,0.0,653.0,0.0
1829,51.23,46.45,33.65,36.48,8.8,26.21,740.0,98.57,0.0,1016.4899999999999,0.0,0.0,24.9,-2.1316282072803006e-14
1830,50.77,46.46,33.23,37.27,22.61,9.31,698.5,79.14,0.0,946.29,0.0,0.0,31.0,0.0
1831,50.32,46.48,55.21,37.95,34.43,3.09,710.5,80.0,0.2,1018.18,0.0,0.0,0.0,1.1368683772161603e-13
1832,49.96,46.42,55.3,39.44,38.36,5.84,461.5,397.36,0.0,1088.0800000000002,0.0,0.0,6.1,-9.059419880941277e-14
1833,49.64,46.42,79.13,40.02,44.18,10.88,431.5,373.35,0.0,1069.9199999999998,0.0,0.0,5.2,4.529709940470639e-14
1834,49.16,46.49,79.21,40.61,44.07,17.46,401.0,332.95,429.6,1440.5500000000002,0.0,0.0,0.0,0.0
1835,48.84,46.7,47.17,40.82,41.92,21.12,359.5,268.29,724.0,1598.36,0.0,0.0,0.0,0.0
1836,48.51,46.75,55.13,40.72,35.27,31.8,362.0,300.77,731.0,1651.9500000000003,0.0,0.0,0.0,-2.2737367544323206e-13
1837,48.27,46.76,71.68,40.24,10.56,40.58,340.0,159.08,731.2,1488.3700000000006,0.0,0.0,0.0,-2.2737367544323206e-13
1838,48.02,46.72,47.73,40.13,5.89,45.49,349.5,155.68,688.7,1427.86,0.0,0.0,0.0,2.2737367544323206e-13
1839,48.58,46.84,55.23,40.34,0.75,59.16,292.5,298.73,641.8,1483.93,0.0,0.0,0.0,0.0
1840,49.22,47.0,79.16,39.39,0.01,63.32,533.0,273.49,66.1,1150.69,0.0,0.0,0.0,0.0
1841,49.67,47.03,105.41,38.46,0.0,72.32,665.0,1.7200000000000002,190.3,1169.9099999999999,0.0,0.0,0.0,0.0
1842,50.24,47.26,105.48,37.76,0.0,74.47,768.5,0.0,79.1,1162.4299999999998,0.0,0.38,0.0,1.0913492332065289e-13
1843,50.42,47.29,86.63,37.79,0.0,80.05,759.5,0.0,0.0,1028.39,0.0,0.39,32.9,-3.552713678800501e-14
1844,50.52,47.2,56.25,37.85,0.0,71.41,509.0,2.82,0.0,669.0500000000001,0.0,0.0,106.0,-1.1368683772161603e-13
1845,50.08,47.21,36.61,37.1,0.0,77.96,446.0,231.23,0.0,337.78999999999996,0.0,0.0,588.4,1.1368683772161603e-13
1846,50.05,47.24,33.09,37.15,0.0,81.48,365.0,183.58,0.0,245.29000000000008,0.0,0.0,552.3,0.0
1847,50.1,47.14,33.1,37.23,0.0,92.84,368.5,75.49,0.0,182.4999999999999,0.0,0.0,521.9,1.1368683772161603e-13
1848,50.13,47.03,33.09,37.48,0.0,90.43,455.0,61.81,0.0,572.87,0.0,0.0,202.1,-8.526512829121202e-14
1849,50.51,47.06,41.46,38.19,0.0,95.28,458.5,129.38,0.0,348.67999999999995,0.0,0.0,511.7,5.684341886080802e-14
1850,50.61,47.07,33.08,38.71,0.0,122.5,309.0,297.5,0.0,593.5699999999999,0.0,0.0,304.9,1.1368683772161603e-13
1851,51.3,47.02,33.08,38.89,0.0,145.8,312.5,298.67,0.0,912.76,0.0,0.0,14.5,0.0
1852,51.85,47.02,33.12,38.72,1.38,189.58,814.0,297.06,0.0,1309.53,0.0,0.0,163.2,5.684341886080802e-14
1853,51.7,47.22,97.62,39.4,6.67,211.27,1038.0,0.0,13.7,1416.34,0.0,89.24000000000001,0.0,0.0
1854,50.84,47.71,321.11,38.58,12.47,196.93,1070.0,0.0,0.0,1532.8500000000001,0.0,142.39,62.4,-2.842170943040401e-14
1855,50.09,47.77,323.53,38.97,16.46,159.71,1024.0,0.0,0.0,1527.82,0.0,115.51,17.2,2.842170943040401e-14
1856,49.39,47.7,323.1,38.67,28.26,157.51,991.5,0.0,219.7,1375.51,0.0,480.32,0.0,1.7053025658242404e-13
1857,48.18,47.36,323.14,39.17,30.57,185.73,959.5,0.0,198.6,1345.13,0.0,487.12,0.0,-1.1368683772161603e-13
1858,47.44,47.12,319.21,39.38,37.49,205.05,904.0,0.0,364.5,1477.23,0.0,486.96,0.0,5.684341886080802e-14
1859,46.91,46.9,296.21,38.48,42.13,219.63,895.0,0.0,390.7,1488.4899999999998,0.0,487.47,0.0,2.2737367544323206e-13
1860,46.92,46.79,105.55,38.74,41.24,230.67,766.0,0.0,670.4,1458.3899999999999,0.0,487.92,0.0,5.684341886080802e-14
1861,46.89,46.71,105.39,38.6,30.3,222.47,701.5,0.0,625.9,1329.63,0.0,488.13,0.0,1.1368683772161603e-13
1862,47.0,46.7,105.4,39.49,18.82,217.79,617.0,0.0,673.2,1277.7800000000002,0.0,487.62,0.0,-1.1368683772161603e-13
1863,47.63,46.78,105.48,39.08,6.71,179.96,719.5,0.0,643.5,1301.5899999999997,0.0,487.05,0.0,1.7053025658242404e-13
1864,49.01,47.0,105.45,38.96,0.06,154.57,866.0,0.0,586.2,1360.2799999999997,0.0,486.97,0.0,2.2737367544323206e-13
1865,49.87,47.3,153.68,38.59,0.0,136.83,992.0,0.0,442.4,1373.73,0.0,486.94,0.0,5.684341886080802e-14
1866,50.34,47.57,105.81,39.2,0.0,137.66,965.0,0.0,334.7,1193.2600000000002,0.0,487.02,0.0,0.0
1867,50.7,47.74,105.59,38.1,0.0,146.2,892.5,0.0,132.5,925.7199999999997,0.0,487.61,0.0,2.2737367544323206e-13
1868,50.57,47.81,153.31,38.28,0.0,162.63,583.0,0.0,7.5,555.06,0.0,488.04,0.0,-5.684341886080802e-14
1869,50.05,47.72,77.18,38.2,0.0,169.57,541.5,0.0,0.0,371.01,0.0,486.51,66.7,0.0
1870,49.83,47.42,33.24,37.8,0.0,179.14,682.0,0.0,0.0,243.42000000000007,0.0,458.51,327.5,0.0
1871,49.98,47.4,102.32,38.25,0.0,168.48,580.0,0.0,0.0,587.12,0.0,135.01,264.3,-5.684341886080802e-14
1872,50.03,47.42,105.56,38.73,0.0,159.35,606.5,0.0,0.0,624.4599999999999,0.0,0.53,382.6,0.0
1873,50.12,47.24,105.62,38.28,0.0,169.56,652.5,0.0,0.0,700.8800000000001,0.0,0.54,361.9,5.684341886080802e-14
1874,50.64,47.06,105.57,38.03,0.0,167.34,658.0,0.0,0.0,870.8,0.0,0.54,195.3,-8.526512829121202e-14
1875,51.16,47.04,105.65,38.86,0.0,132.16,517.0,0.0,64.2,955.5400000000002,0.0,0.53,0.0,-1.4099832412739488e-13
1876,51.75,47.08,105.41,39.23,1.44,99.78,646.0,99.73,208.2,1298.6200000000001,0.0,0.0,0.0,0.0
1877,51.62,47.04,105.35,40.02,8.68,80.63,847.5,0.0,416.7,1511.45,0.0,86.09,0.0,-8.526512829121202e-14
1878,50.68,46.56,105.35,39.58,19.76,53.13,806.0,0.0,723.3,1537.6599999999999,0.0,306.7,0.0,5.684341886080802e-14
1879,49.92,46.47,155.42,39.31,32.38,26.65,824.0,0.0,731.0,1421.6100000000001,0.0,483.54,0.0,-5.684341886080802e-14
1880,49.29,46.21,233.47,40.19,36.68,17.75,734.5,0.0,731.1,1404.2400000000002,0.0,484.95,0.0,-1.7053025658242404e-13
1881,49.05,46.22,192.9,40.6,40.97,20.19,737.5,0.0,731.3,1373.71,0.0,485.02,0.0,0.0
1882,48.8,46.23,105.38,40.59,41.41,35.99,797.5,0.0,731.4,1362.3100000000004,0.0,484.99,0.0,-2.2737367544323206e-13
1883,47.66,46.24,105.38,40.49,42.77,59.53,774.0,0.0,731.0,1361.9700000000003,0.0,485.1,0.0,-1.1368683772161603e-13
1884,47.49,46.22,105.39,40.42,38.36,101.29,729.0,0.0,695.6,1318.6999999999998,0.0,485.07,0.0,1.7053025658242404e-13
1885,47.29,46.23,105.33,40.39,25.74,152.67,727.5,0.0,670.3,1330.42,0.0,485.03,0.0,-2.2737367544323206e-13
1886,48.19,46.41,105.35,40.5,8.72,191.23,692.5,0.0,683.2,1331.2199999999998,0.0,484.88,0.0,1.1368683772161603e-13
1887,48.71,46.73,105.33,40.7,4.89,243.79,723.0,0.0,639.5,1369.02,0.0,483.63,0.0,1.1368683772161603e-13
1888,49.7,46.68,105.93,40.2,0.02,287.55,702.0,0.0,326.6,1432.6399999999999,0.0,126.04,0.0,-4.263256414560601e-14
1889,50.25,46.81,318.82,39.41,0.0,258.28,762.0,0.0,128.4,1374.2899999999997,0.0,229.68,0.0,5.684341886080802e-14
1890,50.81,47.31,322.1,40.12,0.0,228.19,930.5,0.0,0.0,1253.34,0.0,154.39,211.3,5.684341886080802e-14
1891,50.87,47.32,207.2,39.61,0.0,210.11,827.0,0.0,0.0,1004.2800000000002,0.0,368.53,9.3,-5.684341886080802e-14
1892,50.94,47.34,105.51,39.36,0.0,210.06,565.0,0.0,0.0,650.3,0.0,335.41,32.5,5.684341886080802e-14
1893,50.14,47.08,169.61,39.34,0.0,184.6,546.5,0.0,0.0,279.1199999999999,0.0,473.05,285.1,0.0
1894,50.48,47.14,165.67,39.33,0.0,176.15,345.0,0.6600000000000001,0.0,318.93000000000006,0.0,0.0,505.5,0.0
1895,50.63,47.14,201.45,39.52,0.0,150.63,85.5,346.07,0.0,661.24,0.0,0.0,259.7,5.684341886080802e-14
1896,51.04,47.13,204.42,39.1,0.0,137.9,122.0,398.72,0.0,724.2100000000002,0.0,0.0,276.1,-1.1368683772161603e-13
1897,51.21,46.9,185.44,39.24,0.0,135.41,187.5,299.97,0.0,686.97,0.0,0.0,258.7,5.684341886080802e-14
1898,51.49,46.35,217.12,39.59,0.0,130.31,176.0,299.78,0.0,685.1400000000001,0.0,0.0,275.5,0.0
1899,51.93,46.34,153.6,40.1,0.0,152.04,142.5,298.92,0.0,836.6300000000001,0.0,0.0,48.8,-4.263256414560601e-14
1900,52.35,46.36,154.79,39.93,0.29,153.02,464.5,247.93,7.9,1167.0700000000002,0.0,0.0,0.0,0.0
1901,52.41,46.6,169.91,39.98,4.91,115.12,629.5,0.0,393.7,1341.72,0.0,110.41,0.0,8.526512829121202e-14
1902,52.35,46.82,170.52,39.47,11.43,100.86,801.5,0.0,319.9,1388.97,0.0,153.88,0.0,1.1368683772161603e-13
1903,51.83,46.82,316.9,39.91,18.61,119.46,800.5,0.0,363.6,1366.4799999999998,0.0,391.15,0.0,1.1368683772161603e-13
1904,51.96,46.8,316.21,39.89,25.0,112.4,706.5,0.0,491.7,1304.58,0.0,485.88,0.0,1.1368683772161603e-13
1905,51.8,46.84,136.92,39.94,30.45,95.67,734.5,0.0,610.6,1258.9599999999996,0.0,487.76,0.0,2.2737367544323206e-13
1906,51.54,46.9,105.5,41.13,22.94,98.36,713.0,0.0,713.3,1304.8400000000001,0.0,487.83,0.0,-5.684341886080802e-14
1907,51.71,46.84,105.46,40.39,25.58,113.48,689.5,0.0,715.2,1300.3300000000002,0.0,487.83,0.0,-5.684341886080802e-14
1908,51.37,46.82,105.5,39.62,23.54,130.3,670.0,0.0,721.6,1300.9700000000003,0.0,487.78,0.0,-2.2737367544323206e-13
1909,51.29,46.86,105.53,39.29,27.21,144.88,619.0,0.0,717.3,1263.59,0.0,487.77,0.0,0.0
1910,51.74,46.81,105.47,38.69,24.58,188.87,574.0,0.0,713.1,1255.41,0.0,487.85,0.0,-1.1368683772161603e-13
1911,51.99,46.82,105.52,38.71,0.41,185.34,591.0,0.0,717.6,1249.5,0.0,487.89,0.0,-1.1368683772161603e-13
1912,52.38,46.95,105.53,38.47,0.0,158.21,597.5,0.0,730.5,1242.67,0.0,486.87,0.0,-1.1368683772161603e-13
1913,52.69,47.32,153.15,37.54,0.0,132.24,606.5,0.0,731.3,1273.97,0.0,486.77,0.0,0.0
1914,52.72,47.15,105.54,37.68,0.0,154.4,560.5,0.0,730.8,1201.83,0.0,486.96,0.0,5.684341886080802e-14
1915,52.41,47.0,105.51,38.33,0.0,161.37,516.0,0.0,423.5,857.0999999999998,0.0,487.02,0.0,1.1368683772161603e-13
1916,52.2,47.02,105.51,38.23,0.0,188.15,415.0,0.0,313.0,672.1100000000001,0.0,487.0,0.0,0.0
1917,51.98,47.01,105.49,38.14,0.0,215.38,344.0,0.0,0.0,240.26,0.0,484.14,77.6,0.0
1918,51.47,47.21,96.69,38.58,0.0,240.05,145.0,0.0,0.0,397.63000000000017,0.0,150.57,70.8,-1.7053025658242404e-13
1919,51.23,47.53,105.51,38.29,0.0,239.6,172.5,425.76,0.0,868.1200000000001,0.0,0.0,212.3,-5.684341886080802e-14
1920,51.47,47.38,105.54,37.76,0.0,235.8,212.5,490.48,0.0,1129.3300000000002,0.0,0.0,51.6,-9.237055564881302e-14
1921,51.62,47.28,105.54,37.87,0.0,208.08,193.5,490.55,0.0,1133.64,0.0,0.0,0.8,-4.551914400963142e-14
1922,51.41,47.27,105.5,39.13,0.0,189.96,188.0,490.61,0.0,1110.98,0.0,0.0,0.9,9.092726571680032e-14
1923,52.13,47.37,105.59,39.18,0.0,188.71,190.5,490.55,0.0,851.9300000000001,0.0,0.0,262.1,-1.1368683772161603e-13
1924,52.46,47.44,105.47,39.31,0.0,199.11,244.5,488.13,35.5,1211.92,0.0,0.0,0.0,0.0
1925,52.21,47.52,105.4,39.8,2.53,202.69,246.0,95.99,608.6,1400.74,0.0,0.0,0.0,0.0
1926,51.66,47.51,169.99,39.58,11.01,187.14,530.0,0.0,730.0,1423.4199999999996,0.0,343.47,0.0,2.2737367544323206e-13
1927,51.12,46.78,184.94,40.58,14.76,184.82,604.5,0.0,731.1,1371.3799999999997,0.0,487.22,0.0,2.2737367544323206e-13
1928,51.21,46.47,232.88,40.66,16.35,171.82,577.0,0.0,731.3,1379.8899999999999,0.0,487.8,0.0,1.7053025658242404e-13
1929,51.43,46.48,106.73,40.56,14.62,204.87,643.5,0.0,731.4,1351.7800000000002,0.0,487.81,0.0,-5.684341886080802e-14
1930,51.51,46.39,105.41,40.82,9.92,234.1,640.0,0.0,731.5,1371.9,0.0,487.75,0.0,0.0
1931,51.84,46.12,105.41,40.3,13.61,241.93,637.0,0.0,731.6,1380.0300000000002,0.0,487.78,0.0,-2.2737367544323206e-13
1932,51.45,46.21,105.4,40.2,13.09,235.92,668.0,0.0,731.5,1403.98,0.0,487.79,0.0,-5.684341886080802e-14
1933,50.39,46.32,105.36,39.28,12.34,194.57,677.5,0.0,731.3,1369.1999999999998,0.0,487.86,0.0,1.1368683772161603e-13
1934,50.3,46.46,105.4,38.93,6.07,160.0,693.0,0.0,699.6,1311.8199999999997,0.0,487.94,0.0,5.684341886080802e-14
1935,50.83,46.99,105.4,39.58,1.54,139.16,706.0,0.0,620.6,1224.6100000000001,0.0,485.49,0.0,-2.2737367544323206e-13
1936,51.48,47.01,157.41,39.26,0.02,125.47,898.0,0.0,161.8,1190.5099999999998,0.0,289.94,0.0,5.684341886080802e-14
1937,51.27,46.85,321.74,39.04,0.0,120.67,948.0,0.0,167.8,1208.3400000000001,0.0,487.03,0.0,-2.2737367544323206e-13
1938,51.45,46.74,212.85,39.2,0.0,116.43,825.5,0.0,165.4,969.72,0.0,487.85,0.0,-1.1368683772161603e-13
1939,51.44,46.3,105.4,39.38,0.0,108.23,620.5,0.0,315.4,798.8299999999999,0.0,487.82,0.0,1.7053025658242404e-13
1940,50.95,46.24,105.4,39.45,0.0,107.24,559.0,0.0,157.6,577.8600000000001,0.0,488.02,0.0,0.0
1941,49.81,46.92,105.38,39.32,0.0,93.47,617.0,0.0,0.0,265.88,0.0,487.92,198.1,0.0
1942,49.32,47.07,105.4,38.42,0.0,83.47,333.0,0.0,7.1,186.30000000000007,0.0,477.48,0.0,0.0
1943,49.01,46.85,153.86,39.25,0.0,67.79,266.0,0.0,0.0,451.31999999999994,0.0,4.94,166.5,5.684341886080802e-14
1944,49.1,46.88,154.06,39.25,0.0,51.22,281.5,50.55,0.0,402.96000000000004,0.0,0.0,269.6,-1.1368683772161603e-13
1945,49.17,46.85,169.72,39.46,0.0,43.39,132.0,258.7,0.0,413.49,0.0,0.0,325.8,-5.684341886080802e-14
1946,49.25,46.93,169.86,39.05,0.0,34.46,138.0,299.54,0.0,446.7900000000001,0.0,0.0,330.3,-5.684341886080802e-14
1947,50.36,46.89,105.57,39.72,0.0,23.02,356.0,297.99,0.0,758.1499999999999,0.0,0.0,161.4,8.526512829121202e-14
1948,51.83,46.26,105.44,39.69,0.18,17.52,511.0,50.86,201.3,1024.0800000000002,0.0,0.0,0.0,0.0
1949,51.89,46.24,189.32,40.55,5.02,11.83,784.0,0.0,66.6,1193.3700000000001,0.0,2.08,0.0,-7.283063041541027e-14
1950,51.86,46.24,320.28,41.26,7.69,5.65,664.0,0.0,442.8,1374.47,0.0,205.31,0.0,-5.684341886080802e-14
1951,51.46,46.17,319.87,40.91,8.73,2.88,617.5,0.0,722.3,1330.22,0.0,479.6,0.0,-1.1368683772161603e-13
1952,51.15,46.11,320.76,40.48,13.37,2.47,589.0,0.0,713.8,1292.12,0.0,485.02,0.0,0.0
1953,50.66,46.49,315.09,40.96,14.33,2.57,579.5,0.0,710.8,1275.2099999999998,0.0,485.19,0.0,5.684341886080802e-14
1954,49.57,46.67,246.08,40.17,15.12,5.51,575.5,0.0,708.0,1201.3999999999999,0.0,485.22,0.0,2.2737367544323206e-13
1955,49.17,46.72,105.47,39.48,19.6,11.62,628.0,0.0,731.6,1146.3599999999997,0.0,485.3,0.0,1.7053025658242404e-13
1956,48.78,46.57,105.47,40.23,26.26,15.09,588.0,0.0,731.6,1116.69,0.0,485.31,0.0,-5.684341886080802e-14
1957,48.7,46.53,105.48,39.59,9.3,15.63,573.5,0.0,731.7,1085.3100000000002,0.0,485.12,0.0,-1.1368683772161603e-13
1958,48.79,46.62,105.48,39.69,7.99,11.91,566.0,0.0,731.7,1072.97,0.0,485.21,0.0,5.684341886080802e-14
1959,49.11,46.75,105.52,39.04,1.95,10.72,602.5,0.0,731.7,1102.13,0.0,485.16,0.0,-1.7053025658242404e-13
1960,49.54,46.89,105.49,38.24,0.02,13.72,635.0,0.0,731.7,1135.3300000000002,0.0,485.27,0.0,0.0
1961,50.62,47.1,195.81,37.94,0.0,19.9,610.0,0.0,731.6,1205.87,0.0,487.1,0.0,-1.1368683772161603e-13
1962,51.63,47.32,164.01,38.1,0.0,36.82,516.5,0.0,731.6,1101.9,0.0,484.08,0.0,-5.684341886080802e-14
1963,51.65,47.4,105.51,38.14,0.0,43.16,327.0,0.0,727.3,855.2199999999997,0.0,484.94,0.0,1.7053025658242404e-13
1964,51.74,47.13,105.51,37.92,0.0,34.64,378.5,0.0,328.0,497.45000000000005,0.0,485.99,0.0,0.0
1965,51.65,46.86,105.45,38.49,0.0,24.99,406.0,0.0,0.0,180.78999999999996,0.0,486.05,6.6,5.684341886080802e-14
1966,51.61,47.76,100.69,38.44,0.0,27.26,312.0,0.0,0.0,90.98000000000002,0.0,484.78,2.0,0.0
1967,51.69,47.84,150.17,38.76,0.0,23.31,107.5,0.0,0.0,242.97000000000003,0.0,166.4,9.9,-5.684341886080802e-14
1968,51.81,47.67,104.96,38.84,0.0,27.61,178.5,0.0,0.0,175.2399999999999,0.0,52.75,221.4,1.1368683772161603e-13
1969,51.92,47.22,104.67,38.68,0.0,34.55,126.5,0.06,0.0,217.80000000000007,0.0,0.0,185.8,-5.684341886080802e-14
1970,52.14,47.34,104.71,39.53,0.0,33.94,77.0,50.9,0.0,318.05999999999995,0.0,0.0,87.5,0.0
1971,52.53,47.59,104.28,40.01,0.0,46.87,103.5,85.76,0.0,293.1399999999999,0.0,0.0,187.4,8.526512829121202e-14
1972,52.81,47.27,100.63,39.56,1.45,59.5,126.5,0.12,0.0,396.64,0.0,0.0,31.2,4.618527782440651e-14
1973,52.63,47.01,105.45,39.53,10.84,57.11,151.0,0.12,146.4,610.0899999999999,0.0,0.0,0.0,0.0
1974,52.07,47.02,154.16,39.66,22.92,29.51,90.0,0.0,361.9,787.4000000000001,0.0,9.840000000000002,0.0,-8.348877145181177e-14
1975,51.42,47.21,185.79,39.85,31.08,6.45,227.5,0.0,718.7,828.0299999999999,0.0,479.97,0.0,1.1368683772161603e-13
1976,49.73,47.06,105.53,40.11,37.61,2.97,275.0,0.0,730.4,802.1200000000001,0.0,486.29,0.0,-5.684341886080802e-14
