,biomass,gas,hard_coal,hydro,nuclear,other_fossil,other_renewable,wind_onshore,NO -> FI,SE -> FI,demand,FI -> NO,FI -> SE,mismatch
19,863.11,626.55,653.88,1675.5,2790.8,543.86,43.1,465.84,13.11,1273.26,8949.01,0.0,0.0,0.0
20,861.6,629.74,648.79,1689.8,2791.7,541.08,43.1,429.75,17.7,1555.56,9208.82,0.0,0.0,0.0
21,857.21,626.89,645.35,1530.7,2792.2,526.29,43.1,401.67,8.12,1654.69,9086.22,0.0,0.0,0.0
22,841.8,624.13,641.03,1243.7,2792.0,507.14,43.1,384.88,2.68,1386.81,8467.27,0.0,0.0,0.0
23,836.64,607.97,637.79,1072.1,2791.9,487.51,43.1,351.87,0.0,782.5,7581.830000000001,29.55,0.0,-7.283063041541027e-13
24,822.71,609.3,630.52,1041.6,2792.4,488.34,43.1,315.08,0.0,618.8,7316.130000000001,45.72,0.0,-6.536993168992922e-13
25,819.95,607.53,622.61,1076.6,2791.3,492.08,43.1,255.19,0.0,575.4,7246.44,37.32,0.0,-2.913225216616411e-13
26,817.13,602.8,621.53,1116.1,2791.7,494.26,43.1,236.73,0.0,486.7000000000001,7182.75,27.3,0.0,-7.283063041541027e-13
27,838.56,604.66,621.66,1245.6,2791.3,496.46,43.1,224.82,0.0,519.9,7377.939999999999,8.12,0.0,8.01136934569513e-13
28,844.7,605.54,639.82,1285.5,2791.6,519.8,43.1,215.11,31.77,1240.74,8217.68,0.0,0.0,0.0
29,863.97,600.75,656.43,1548.3,2792.8,547.56,43.1,188.73,39.25,1683.71,8964.599999999999,0.0,0.0,0.0
30,886.51,601.8,705.37,1829.5,2792.1,557.91,43.1,179.4,35.44,1751.2,9382.33,0.0,0.0,0.0
31,891.57,610.36,764.56,2019.7,2795.3,560.63,43.1,156.71,35.91,1536.3,9414.14,0.0,0.0,0.0
32,881.98,588.29,776.43,1989.0,2792.4,632.63,43.1,139.67,38.89,1781.2,9663.59,0.0,0.0,0.0
33,885.33,600.15,761.16,2029.3,2791.4,572.89,43.1,128.93,37.7,1823.46,9673.420000000002,0.0,0.0,0.0
34,886.89,598.18,757.62,2055.6,2791.2,571.42,43.1,119.38,39.52,1794.0,9656.91,0.0,0.0,0.0
35,892.69,596.17,760.41,2018.8,2790.9,576.34,43.1,109.82,34.93,1930.66,9753.82,0.0,0.0,0.0
36,890.75,590.94,753.16,2015.6,2790.0,571.47,43.1,95.92,29.41,1987.37,9767.720000000001,0.0,0.0,0.0
37,898.16,580.1,753.75,2047.9,2791.0,565.11,43.1,127.51,26.64,2267.55,10100.82,0.0,0.0,0.0
38,925.22,657.53,757.18,2144.6,2790.5,569.59,43.1,174.29,25.05,2004.19,10091.25,0.0,0.0,0.0
39,934.13,731.88,768.25,2279.1,2791.1,601.26,43.1,189.42,24.37,1648.93,10011.54,0.0,0.0,0.0
40,931.09,735.99,770.67,2279.7,2791.5,616.69,43.1,247.76,17.14,1472.68,9906.32,0.0,0.0,0.0
41,891.86,651.42,762.85,2068.0,2791.9,594.22,43.1,287.54,23.04,1917.11,10031.04,0.0,0.0,0.0
42,871.02,584.04,758.48,1901.9,2791.7,551.05,43.1,320.67,20.63,2144.44,9987.03,0.0,0.0,0.0
43,872.0,579.41,757.27,1681.8,2791.0,516.15,43.1,359.37,9.86,1598.78,9208.74,0.0,0.0,0.0
44,851.73,574.29,752.88,1336.0,2791.7,507.01,43.1,391.25,19.66,1917.55,9185.170000000002,0.0,0.0,0.0
45,843.3,590.87,741.95,1246.4,2790.5,497.33,42.97,443.12,11.06,1675.87,8883.37,0.0,0.0,0.0
46,816.76,578.37,737.99,1197.3,2791.2,488.49,40.8,528.6,6.97,1046.48,8232.960000000001,0.0,0.0,0.0
47,820.16,579.13,731.95,1229.9,2791.4,474.38,42.62,585.36,2.44,436.06,7693.4,0.0,0.0,0.0
48,820.61,574.73,715.93,1156.4,2791.6,473.48,43.0,672.47,0.0,100.02,7338.500000000002,9.74,0.0,-1.127986593019159e-12
49,829.52,570.09,703.9,1076.3,2792.2,472.65,43.0,724.52,0.0,84.9,7276.66,20.42,0.0,7.105427357601002e-14
50,828.37,571.96,701.38,1054.2,2792.1,469.9,43.0,748.46,0.0,113.61,7295.07,27.91,0.0,-1.4566126083082054e-13
51,832.01,583.07,696.72,1038.4,2792.6,477.29,43.0,731.57,0.0,330.34,7493.68,31.32,0.0,-2.913225216616411e-13
52,844.39,660.46,695.68,1211.6,2791.5,495.11,43.0,721.18,0.0,880.95,8315.109999999999,28.76,0.0,2.1671553440683056e-13
53,859.18,768.39,693.78,1333.8,2792.2,520.6,43.0,687.32,0.0,1326.3,9019.029999999999,5.54,0.0,8.730793865652231e-13
54,886.88,799.74,697.47,1534.4,2792.1,524.92,43.0,662.23,0.0,1589.65,9518.67,11.72,0.0,-6.554756737386924e-13
55,893.29,795.25,681.08,1692.9,2791.6,517.0,43.0,659.58,0.0,1653.54,9701.6,25.64,0.0,-5.826450433232822e-13
56,897.94,773.42,682.11,1756.1,2792.6,517.85,43.0,654.97,0.0,1436.77,9525.960000000001,28.8,0.0,-7.283063041541027e-13
57,900.16,770.36,679.9,1794.7,2792.8,519.87,43.0,626.14,0.0,1534.27,9632.35,28.85,0.0,3.623767952376511e-13
58,908.7,755.68,681.22,1961.0,2792.1,528.32,43.0,564.68,0.0,1348.25,9549.54,33.41,0.0,-1.4210854715202004e-13
59,903.67,750.67,685.3,2022.7,2792.5,535.85,43.0,518.86,0.0,1305.84,9524.800000000001,33.59,0.0,1.4210854715202004e-13
60,901.41,750.46,687.39,2071.2,2792.3,541.38,43.0,449.77,0.0,1366.06,9569.32,33.65,0.0,-3.623767952376511e-13
61,912.42,750.62,696.57,2101.3,2793.2,537.73,43.0,394.3,0.0,1652.51,9844.65,37.0,0.0,0.0
62,903.51,766.19,740.96,2176.8,2792.5,540.47,43.0,428.22,0.0,1728.61,10086.300000000001,33.96,0.0,-8.739675649849232e-13
63,905.66,761.2,751.29,2275.6,2791.6,546.22,43.0,422.33,0.0,1635.3,10103.09,29.11,0.0,5.826450433232822e-13
64,907.71,752.03,759.62,2285.6,2792.0,531.24,43.0,420.04,0.0,1410.83,9873.48,28.59,0.0,1.4566126083082054e-13
65,905.83,758.52,764.6,2224.7,2791.8,534.28,43.0,405.89,0.0,1364.47,9767.339999999998,25.75,0.0,0.0
66,912.26,744.99,760.85,2142.5,2791.6,541.25,43.0,384.51,0.0,1262.25,9553.29,29.92,0.0,7.105427357601002e-14
67,913.62,743.24,764.15,1944.5,2791.7,541.53,43.0,319.89,0.0,1035.3,9065.68,31.25,0.0,0.0
68,889.92,689.34,761.67,1738.2,2792.0,539.31,43.0,231.33,0.0,1404.75,9064.86,24.66,0.0,-1.4566126083082054e-13
69,880.42,602.26,754.63,1555.6,2792.1,533.04,43.0,202.98,0.0,1168.95,8492.689999999999,40.29,0.0,8.739675649849232e-13
70,882.92,585.35,750.28,1440.2,2792.1,514.01,43.0,194.1,0.0,1027.35,8185.4400000000005,43.87,0.0,8.029132914089132e-13
71,870.2,573.71,750.07,1394.3,2792.5,500.64,43.0,169.27,0.0,547.36,7594.740000000002,46.31,0.0,-1.4210854715202004e-12
72,869.09,579.3,749.47,1418.2,2791.5,506.75,43.0,166.21,0.0,476.29,7551.799999999999,48.01,0.0,2.2026824808563106e-13
73,861.32,584.2,758.81,1382.4,2791.4,512.39,43.0,159.75,0.0,388.01,7433.6900000000005,47.59,0.0,1.4210854715202004e-13
74,873.75,579.11,751.32,1378.1,2791.2,513.62,43.0,155.09,0.0,501.84,7541.7300000000005,45.3,0.0,-7.247535904753022e-13
75,872.92,604.17,750.62,1350.6,2792.0,523.89,43.0,171.2,0.0,679.77,7749.76,38.41,0.0,-1.4210854715202004e-13
76,877.91,691.22,752.24,1499.6,2791.6,550.89,43.0,189.8,0.0,1279.64,8643.33,32.57,0.0,-2.913225216616411e-13
77,891.07,759.92,749.73,1800.3,2791.1,572.16,43.0,194.67,0.0,1544.18,9321.130000000001,25.0,0.0,0.0
78,905.18,761.56,755.13,1981.5,2792.2,577.54,43.0,212.7,0.0,1620.49,9633.349999999999,15.95,0.0,7.283063041541027e-13
79,894.41,758.1,755.0,2089.9,2792.4,611.02,43.77,249.21,0.0,2045.7,10214.4,25.11,0.0,5.826450433232822e-13
80,902.84,771.33,746.19,2169.7,2791.4,648.42,43.8,299.07,0.0,1799.19,10149.220000000001,22.72,0.0,-6.536993168992922e-13
81,902.9,780.48,739.56,2191.8,2791.3,647.85,43.8,351.67,0.0,1543.44,9983.420000000002,9.38,0.0,-8.01136934569513e-13
82,910.3,795.75,736.89,2218.9,2791.5,640.43,43.8,384.21,7.84,1382.18,9911.800000000001,0.0,0.0,0.0
83,920.78,768.4,741.95,2194.4,2791.6,641.6,43.8,432.22,26.78,1237.26,9798.79,0.0,0.0,0.0
84,928.26,757.65,735.19,2241.3,2791.6,645.0,43.8,428.64,51.1,1315.07,9937.61,0.0,0.0,0.0
85,951.75,756.73,740.46,2271.0,2791.6,667.26,43.8,441.96,58.39,1491.16,10214.11,0.0,0.0,0.0
86,950.13,761.58,757.2,2259.8,2791.8,673.19,43.8,486.61,59.64,1491.44,10275.19,0.0,0.0,0.0
87,939.08,759.29,752.99,2318.6,2791.5,666.9,43.8,524.26,63.56,1260.28,10120.259999999998,0.0,0.0,0.0
88,939.65,762.17,750.79,2208.3,2791.5,621.78,43.8,566.57,69.35,1420.32,10174.23,0.0,0.0,0.0
89,927.55,765.81,758.08,2046.0,2791.8,587.21,43.8,639.3,75.51,1565.6,10200.660000000002,0.0,0.0,0.0
90,910.21,768.38,755.18,1997.6,2791.9,569.92,43.8,683.65,72.73,1390.8,9984.170000000002,0.0,0.0,0.0
91,905.95,752.43,755.86,1946.2,2791.4,557.35,43.8,737.1,64.48,960.8,9515.37,0.0,0.0,0.0
92,887.55,659.7,748.18,1815.9,2792.1,552.3,43.8,774.98,67.18,1047.81,9389.5,0.0,0.0,0.0
93,896.16,578.58,717.97,1612.4,2791.9,548.06,43.8,796.46,54.59,710.12,8750.04,0.0,0.0,0.0
94,897.89,570.87,718.05,1404.9,2791.6,526.58,43.8,841.77,37.58,345.29,8178.33,0.0,0.0,-9.094947017729282e-13
95,896.93,592.87,716.73,1398.4,2792.1,518.8,43.8,891.42,21.33,59.31,7931.6900000000005,0.0,0.0,0.0
96,899.85,606.31,717.53,1455.5,2790.9,522.47,43.8,939.03,3.81,0.0,7806.2699999999995,0.0,172.93,1.1937117960769683e-12
97,891.35,615.46,719.95,1478.2,2790.6,525.72,43.8,974.83,0.0,0.0,7752.239999999999,2.47,285.20000000000005,9.094947017729282e-13
98,894.77,610.17,720.03,1487.2,2791.3,522.35,43.8,1004.7,0.0,0.0,7831.760000000001,7.97,234.59000000000003,-5.400124791776761e-13
99,895.64,569.28,724.01,1419.1,2791.7,527.4,43.8,1018.0,0.0,0.0,7944.15,12.82,31.959999999999997,-2.5579538487363607e-13
100,895.22,623.0,729.37,1498.0,2790.9,534.46,43.8,1017.6,0.0,533.96,8661.560000000001,4.75,0.0,0.0
101,906.27,705.08,780.56,1757.0,2790.4,547.83,43.8,1040.8,2.1,749.28,9323.119999999999,0.0,0.0,0.0
102,910.61,761.28,755.78,1917.5,2791.1,548.76,43.8,1016.3,4.56,1047.9,9797.59,0.0,0.0,0.0
103,911.37,790.89,742.93,1894.1,2791.5,550.05,43.8,963.49,0.0,1611.82,10295.480000000001,4.47,0.0,-6.545874953189923e-13
104,920.82,772.07,736.13,1986.8,2792.1,552.69,43.8,922.57,0.0,1442.33,10154.180000000002,15.13,0.0,-8.01136934569513e-13
105,919.37,770.18,734.43,2051.1,2791.7,551.05,43.8,900.68,0.0,1388.1,10124.23,26.18,0.0,2.913225216616411e-13
106,920.73,756.44,732.67,2039.0,2790.9,573.15,43.8,866.98,0.0,1302.21,9999.45,26.43,0.0,2.913225216616411e-13
107,926.69,755.87,731.75,2061.9,2791.4,575.09,43.8,836.56,0.0,1413.89,10096.460000000001,40.49,0.0,-2.2026824808563106e-13
108,924.71,744.71,738.51,2041.8,2791.6,569.1,43.8,815.17,0.0,1485.85,10109.48,45.77,0.0,4.334310688136611e-13
109,931.65,741.79,744.26,1996.8,2792.5,570.58,43.8,789.51,0.0,1713.53,10279.91,44.51,0.0,2.2026824808563106e-13
110,912.83,732.73,746.66,2049.3,2792.1,556.51,43.8,740.66,0.0,1873.06,10404.920000000002,42.73,0.0,-4.334310688136611e-13
111,919.72,699.57,746.16,2053.4,2792.7,551.98,43.8,701.2,0.0,1865.18,10341.910000000002,31.8,0.0,-7.283063041541027e-13
112,919.87,707.15,742.31,2131.3,2792.1,551.61,43.8,679.4,0.0,1775.9,10314.839999999998,28.6,0.0,3.623767952376511e-13
113,921.32,698.22,741.76,2081.8,2791.0,550.78,43.8,660.96,0.0,1768.2,10232.22,25.62,0.0,7.993605777301127e-13
114,916.1,696.33,739.96,2123.7,2791.6,548.23,43.87,622.78,0.0,1462.67,9916.99,28.25,0.0,0.0
115,899.72,750.34,727.87,2137.2,2790.7,547.25,43.9,602.35,0.0,876.26,9341.509999999998,34.08,0.0,-7.105427357601002e-14
116,892.49,715.29,720.1,1886.7,2792.2,530.42,43.9,554.37,0.0,1016.34,9131.699999999999,20.11,0.0,5.826450433232822e-13
117,889.04,615.74,692.89,1855.8,2792.4,519.82,43.9,510.23,0.0,868.01,8765.35,22.48,0.0,-4.369837824924616e-13
118,891.68,618.68,695.42,1654.4,2792.3,495.84,43.9,460.4,0.0,393.4,8017.049999999999,28.97,0.0,-6.536993168992922e-13
119,892.83,630.43,692.72,1550.3,2792.4,488.72,43.9,422.32,0.0,356.4,7853.759999999999,16.26,0.0,2.1671553440683056e-13
120,886.11,645.78,677.86,1457.6,2792.2,506.47,43.9,362.94,0.0,208.19999999999996,7563.089999999999,17.97,0.0,-6.536993168992922e-13
121,882.56,633.8,670.13,1420.9,2792.6,505.96,43.9,338.79,0.0,112.99999999999994,7395.32,6.32,0.0,-2.913225216616411e-13
122,888.88,630.44,675.03,1411.0,2792.5,507.35,43.9,335.63,3.22,57.09999999999991,7345.05,0.0,0.0,0.0
123,886.42,671.18,677.65,1420.8,2792.3,511.06,43.9,341.61,14.32,83.5,7442.740000000001,0.0,0.0,-9.094947017729282e-13
124,886.63,639.27,677.51,1443.7,2791.8,511.79,43.9,357.03,32.35,269.9,7653.879999999999,0.0,0.0,0.0
125,888.58,697.7,675.11,1594.0,2792.0,518.98,43.9,379.72,39.43,290.69999999999993,7920.120000000001,0.0,0.0,0.0
126,888.96,750.52,686.81,1800.5,2791.7,526.65,43.9,393.88,50.89,304.17,8237.98,0.0,0.0,0.0
127,888.44,747.15,706.19,1808.1,2792.1,538.58,43.9,384.01,20.84,367.03,8296.34,0.0,0.0,0.0
128,885.0,750.29,727.86,1839.3,2792.3,537.99,43.9,378.34,2.05,606.42,8563.449999999999,0.0,0.0,0.0
129,891.34,757.52,740.4,1983.3,2792.4,537.73,43.9,384.32,0.0,921.21,9047.749999999998,4.37,0.0,8.002487561498128e-13
130,891.54,770.83,745.6,2027.2,2792.6,541.49,43.9,428.42,8.6,1023.04,9273.22,0.0,0.0,0.0
131,887.63,769.33,746.18,2051.6,2792.6,547.06,43.9,499.43,0.67,918.09,9256.49,0.0,0.0,0.0
132,893.3,769.08,749.22,1992.6,2792.4,551.06,43.9,587.52,0.0,939.97,9314.199999999999,4.85,0.0,3.6415315207705135e-13
133,900.73,750.02,748.82,2024.8,2792.5,557.7,43.9,710.4,0.0,1047.44,9567.63,8.68,0.0,2.913225216616411e-13
134,890.87,736.89,754.97,2086.9,2792.2,567.29,43.9,847.63,0.0,1034.4,9751.73,3.32,0.0,-2.90878432451791e-13
135,897.37,718.19,765.2,2130.3,2792.5,577.49,43.9,1007.7,0.0,1055.11,9981.43,6.33,0.0,-7.283063041541027e-14
136,901.62,716.13,759.09,2133.2,2792.3,595.02,43.9,1140.8,0.0,1046.65,10126.82,1.89,0.0,-5.819789095085071e-13
137,922.61,728.35,758.83,2067.0,2792.3,604.52,43.9,1247.0,0.0,1015.33,10178.880000000001,0.96,0.0,-8.730793865652231e-13
138,906.17,702.99,761.95,2065.5,2792.1,609.95,43.9,1340.4,0.0,805.22,10024.349999999999,3.83,0.0,-7.283063041541027e-14
139,904.61,698.08,760.23,1938.2,2791.8,612.0,43.9,1395.3,1.03,421.38,9566.529999999999,0.0,0.0,0.0
140,901.15,705.9,747.7,1963.8,2791.7,606.52,43.9,1448.3,7.07,323.5,9539.539999999999,0.0,0.0,0.0
141,885.12,695.85,736.39,1714.2,2791.5,602.63,43.9,1485.4,0.28,53.06,9008.33,0.0,0.0,0.0
142,869.17,702.46,765.15,1463.5,2792.2,592.36,43.9,1519.1,0.0,0.0,8571.449999999999,6.12,170.27,-5.968558980384842e-13
143,871.6,694.84,784.4,1396.8,2792.4,602.78,43.9,1518.0,0.0,0.0,8144.610000000001,43.07,517.0400000000001,4.547473508864641e-13
144,880.21,692.36,783.75,1350.2,2792.4,620.44,43.9,1546.2,0.0,0.0,7827.810000000001,45.49,836.1600000000001,-4.547473508864641e-13
145,885.92,705.67,780.43,1345.9,2792.0,628.19,43.9,1562.4,0.0,0.0,7802.760000000001,32.03,909.62,-1.2505552149377763e-12
146,900.09,705.47,779.29,1364.1,2792.6,629.37,45.9,1581.9,0.0,0.0,7799.5599999999995,14.63,984.53,-1.1368683772161603e-13
147,911.28,697.77,788.15,1385.2,2792.8,635.54,44.22,1593.0,0.0,0.0,7857.459999999999,10.02,980.48,0.0
148,927.04,694.78,790.21,1463.6,2792.5,636.6,43.9,1599.3,0.0,0.0,8070.449999999999,9.77,867.71,-4.547473508864641e-13
149,934.18,694.73,783.92,1549.0,2792.7,637.38,43.7,1601.3,0.0,0.0,8187.2300000000005,10.84,838.84,-6.821210263296962e-13
150,929.7,706.77,776.02,1654.4,2792.6,641.91,41.78,1591.1,2.99,0.0,8435.449999999999,0.0,701.82,-3.410605131648481e-13
151,938.29,697.21,773.83,1651.2,2793.1,645.95,44.0,1534.7,1.43,0.0,8533.98,0.0,545.73,-4.547473508864641e-13
152,946.54,684.64,779.4,1751.6,2793.3,640.99,44.0,1554.2,0.0,0.0,8740.18,1.5,452.99,-2.2737367544323206e-13
153,957.74,693.15,780.49,1791.3,2792.5,642.09,44.0,1488.8,13.62,0.0,8954.29,0.0,249.4,-3.694822225952521e-13
154,959.57,690.67,778.86,1777.4,2793.0,639.48,44.0,1349.2,23.91,0.0,9022.52,0.0,33.57,-2.913225216616411e-13
155,948.96,677.85,772.99,1807.3,2793.5,644.83,44.0,1327.8,22.77,0.0,8963.39,0.0,76.61,5.826450433232822e-13
156,938.06,677.06,783.4,1751.1,2793.3,653.34,44.0,1292.3,3.15,0.0,8901.199999999999,0.0,34.51,2.2026824808563106e-13
157,933.86,680.45,794.36,1711.6,2794.0,668.97,44.0,1214.2,7.74,313.42,9162.6,0.0,0.0,0.0
158,931.72,686.62,782.06,1710.4,2793.4,674.65,44.0,1077.1,35.55,954.16,9689.66,0.0,0.0,0.0
159,916.57,696.71,785.94,1843.0,2793.3,681.9,44.0,949.8,45.05,1241.01,9997.279999999999,0.0,0.0,0.0
160,920.63,704.32,785.52,2010.3,2792.4,683.85,44.0,890.49,50.93,1134.97,10017.41,0.0,0.0,0.0
161,917.13,700.47,789.94,2025.8,2792.3,676.95,44.0,881.04,57.11,1202.82,10087.560000000001,0.0,0.0,0.0
162,919.46,690.88,817.11,1935.2,2791.0,677.95,44.0,823.22,55.98,976.61,9731.41,0.0,0.0,0.0
163,909.53,688.49,822.06,1868.9,2791.0,672.37,44.0,809.48,49.8,617.01,9272.64,0.0,0.0,0.0
164,903.28,684.27,819.28,1727.5,2790.6,662.66,44.0,791.02,53.12,894.89,9370.62,0.0,0.0,0.0
165,904.75,687.18,817.52,1684.6,2791.2,660.49,44.0,839.82,47.7,544.96,9022.22,0.0,0.0,0.0
166,900.95,746.05,824.03,1489.2,2791.0,650.74,44.0,920.51,27.53,167.55,8561.56,0.0,0.0,0.0
167,897.93,695.98,820.95,1268.1,2791.7,654.26,44.0,1010.1,0.0,0.0,7946.14,6.68,230.2,1.1368683772161603e-13
168,907.36,693.48,820.71,1161.7,2792.1,666.97,44.0,1161.9,0.0,0.0,7917.450000000001,13.17,317.6,3.979039320256561e-13
169,915.25,695.28,822.55,1199.2,2792.0,666.23,44.0,1261.5,0.0,0.0,7866.91,7.2,521.9,3.410605131648481e-13
170,918.44,711.5,831.16,1296.5,2792.5,660.77,44.0,1213.2,0.0,0.0,7871.720000000001,11.55,584.8,4.547473508864641e-13
171,924.32,712.57,836.68,1340.7,2791.0,666.31,44.0,1263.9,0.0,0.0,8191.779999999999,8.0,379.7,7.389644451905042e-13
172,945.82,793.03,854.16,1456.1,2792.1,678.58,44.0,1279.3,13.89,397.48,9254.46,0.0,0.0,0.0
173,954.48,856.18,872.64,1733.3,2792.0,691.45,44.0,1316.9,36.76,915.29,10212.999999999998,0.0,0.0,0.0
174,967.18,856.21,880.63,1767.0,2792.1,722.33,43.92,1336.0,31.62,1271.34,10668.33,0.0,0.0,0.0
175,965.6,848.63,930.0,1951.7,2796.3,753.1,41.79,1331.9,36.75,948.7,10604.470000000001,0.0,0.0,0.0
176,956.36,856.41,978.07,2004.5,2792.5,778.95,43.7,1317.2,36.96,739.5000000000001,10504.150000000003,0.0,0.0,0.0
177,974.87,876.91,957.18,2021.8,2791.8,779.99,43.7,1267.4,29.0,740.0,10482.650000000001,0.0,0.0,0.0
178,968.96,879.12,856.29,2054.0,2790.5,769.87,43.7,1235.2,4.41,806.1,10408.150000000001,0.0,0.0,0.0
179,960.89,871.48,831.29,2036.0,2791.4,745.39,43.7,1308.6,0.0,726.5,10312.93,2.32,0.0,-2.90878432451791e-13
180,961.52,848.88,835.93,2019.5,2791.7,724.34,43.7,1278.4,0.0,789.1000000000001,10270.65,22.42,0.0,7.105427357601002e-14
181,963.12,864.21,857.23,1980.0,2792.1,751.86,43.7,1190.1,0.0,1011.18,10417.150000000001,36.35,0.0,3.623767952376511e-13
182,964.63,861.91,863.47,2068.9,2791.8,780.75,43.7,1190.1,0.0,1174.95,10713.85,26.36,0.0,5.826450433232822e-13
183,974.38,851.36,857.42,2136.6,2790.5,798.41,43.7,1122.5,0.0,1249.0,10804.710000000001,19.16,0.0,-1.4566126083082054e-13
184,972.41,866.27,851.83,2219.4,2791.6,778.82,43.7,1025.8,0.0,1285.4,10826.949999999999,8.28,0.0,6.554756737386924e-13
185,979.29,844.89,876.18,2046.8,2791.2,768.31,43.7,1062.2,2.08,1312.0,10726.650000000001,0.0,0.0,0.0
186,990.42,850.82,862.9,1910.9,2791.2,715.4,43.7,1059.8,1.77,1257.32,10484.23,0.0,0.0,0.0
187,995.97,852.69,846.07,1758.9,2790.3,703.9,43.7,1045.2,0.0,747.4,9783.57,0.56,0.0,-5.093703236980218e-13
188,968.78,837.06,835.0,1701.2,2791.2,691.87,43.7,990.14,4.51,836.09,9699.55,0.0,0.0,0.0
189,961.25,831.86,831.87,1604.8,2790.8,677.33,43.7,971.12,17.31,781.84,9511.88,0.0,0.0,0.0
190,962.72,816.86,834.72,1481.0,2790.4,649.21,43.7,997.54,6.47,191.4,8774.020000000002,0.0,0.0,0.0
191,951.22,824.09,831.71,1401.6,2791.5,635.19,42.95,988.04,6.53,0.0,8354.63,0.0,118.2,7.247535904753022e-13
192,942.8,822.35,829.09,1283.6,2790.0,632.07,44.4,902.52,3.47,0.0,8151.699999999999,0.0,98.6,3.694822225952521e-13
193,933.93,827.6,831.8,1278.0,2790.4,631.95,44.4,904.43,2.24,0.0,8109.3499999999985,0.0,135.4,-3.694822225952521e-13
194,929.3,827.25,832.12,1347.9,2790.6,629.82,43.95,857.74,7.71,64.35,8330.74,0.0,0.0,0.0
195,931.16,824.78,832.12,1449.4,2791.0,623.9,43.9,736.54,13.13,974.87,9220.8,0.0,0.0,0.0
196,926.12,842.31,852.89,1706.5,2790.6,641.27,40.6,697.01,21.12,1920.33,10438.75,0.0,0.0,0.0
197,926.99,866.69,865.21,1817.7,2790.8,686.76,39.9,605.17,34.27,2150.83,10784.32,0.0,0.0,0.0
198,924.06,881.04,874.14,2205.2,2790.9,719.04,37.89,561.24,39.62,2463.2,11496.33,0.0,0.0,0.0
199,934.72,892.3,887.94,2231.2,2787.7,744.84,37.8,545.0,36.59,2481.2,11579.289999999997,0.0,0.0,0.0
200,920.37,893.6,899.57,2184.5,2791.2,744.07,39.87,522.69,25.96,2343.5,11365.330000000002,0.0,0.0,0.0
201,926.71,882.97,900.12,2209.3,2791.5,712.55,39.9,537.77,20.57,2414.6,11435.99,0.0,0.0,0.0
202,931.99,896.65,911.54,2155.9,2791.4,699.09,39.9,548.23,19.74,2476.8,11471.239999999998,0.0,0.0,0.0
203,924.24,908.64,907.88,2203.8,2790.4,692.57,41.31,527.82,18.48,2503.3,11518.44,0.0,0.0,0.0
