,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,ES -> PT,demand,PT -> ES,mismatch
36,202.0,908.3,1082.1,1587.7,148.7,238.7,2800.7,0.0,6811.9299999999985,156.27,4.263256414560601e-13
37,203.3,908.8,1082.1,1210.3,150.2,190.8,2687.8,310.13,6743.43,0.0,0.0
38,201.1,848.2,1077.2,874.8,148.0,155.2,2478.5,1041.16,6824.16,0.0,0.0
39,208.9,853.2,1100.4,879.3,150.1,104.2,2318.7,1105.07,6719.869999999999,0.0,0.0
40,214.1,913.5,1250.3,1607.4,154.0,29.4,2224.6,328.57,6721.869999999999,0.0,0.0
41,211.6,917.6,1280.3,1866.2,156.5,0.7,2183.1,414.79,7030.79,0.0,0.0
42,212.9,922.8,1280.3,2132.8,157.6,0.0,2190.1,530.72,7427.22,0.0,0.0
43,212.0,925.5,1280.4,2430.3,156.4,0.0,2289.7,235.03,7529.329999999999,0.0,9.094947017729282e-13
44,211.4,925.4,1280.6,1958.3,156.1,0.0,2349.3,483.18,7364.280000000001,0.0,0.0
45,212.3,910.5,1203.0,1848.4,155.7,0.0,2356.1,353.78,7039.78,0.0,0.0
46,212.9,779.5,904.7,976.4,158.3,0.0,2351.1,1346.63,6729.529999999999,0.0,9.094947017729282e-13
47,205.5,572.0,931.7,463.0,155.8,0.0,2399.4,0.0,4727.4,0.0,0.0
48,208.8,404.3,1084.0,523.4,154.3,0.0,2571.9,1558.36,6505.06,0.0,0.0
49,209.4,394.2,1032.8,344.6,155.7,0.0,2615.1,1508.63,6260.429999999999,0.0,0.0
50,212.7,394.7,1040.7,317.0,155.8,0.0,2575.6,1503.21,6199.71,0.0,0.0
51,209.4,394.8,1079.5,336.8,155.8,0.0,2341.5,1582.16,6099.96,0.0,0.0
52,211.0,394.6,1074.0,410.2,155.2,0.0,2019.5,1544.34,5808.84,0.0,0.0
53,207.3,395.4,1098.4,394.0,151.5,0.0,1776.3,1414.98,5437.880000000001,0.0,0.0
54,205.0,456.1,1247.4,567.3,150.8,0.0,1535.0,1456.23,5617.83,0.0,0.0
55,197.5,748.5,1532.0,2051.0,150.0,0.0,1405.2,0.0,5725.3099999999995,358.89,3.410605131648481e-13
56,202.2,957.3,1708.2,2250.3,146.7,13.1,1495.6,0.0,6395.0199999999995,378.38,1.1368683772161603e-13
57,205.0,1010.1,1687.1,2484.7,134.9,63.5,1587.7,0.0,6917.299999999999,255.7,-1.7053025658242404e-13
58,202.2,1012.3,1547.4,2320.7,129.0,91.1,1693.5,31.51,7027.710000000001,0.0,0.0
59,205.6,989.4,1386.1,2381.1,131.7,107.9,1699.6,311.69,7213.089999999999,0.0,0.0
60,200.4,1004.2,1386.9,2406.3,131.2,108.3,1755.5,108.85,7101.6500000000015,0.0,-9.094947017729282e-13
61,194.2,1003.9,1386.3,2015.8,129.3,90.2,1825.2,376.82,7021.719999999999,0.0,0.0
62,194.2,1005.3,1386.6,1379.2,132.7,76.3,1744.6,1287.45,7206.349999999999,0.0,0.0
63,197.1,1005.8,1387.2,1401.0,124.5,51.1,1705.7,1270.47,7142.870000000001,0.0,0.0
64,196.2,1008.8,1383.8,1647.3,127.2,16.4,1860.3,859.78,7099.78,0.0,0.0
65,202.5,1006.3,1383.8,2005.5,133.3,0.5,1949.4,633.01,7314.310000000001,0.0,0.0
66,209.0,1005.0,1382.9,2284.8,137.0,0.0,2016.5,610.38,7645.580000000001,0.0,0.0
67,207.6,1024.7,1383.0,2410.1,141.3,0.0,1992.8,564.35,7723.85,0.0,0.0
68,206.0,1199.2,1383.8,2290.1,143.8,0.0,1873.6,424.33,7520.830000000001,0.0,-9.094947017729282e-13
69,208.7,1047.0,1384.2,1979.3,143.7,0.0,1896.9,544.02,7203.819999999999,0.0,9.094947017729282e-13
70,209.8,694.0,1252.4,1155.1,144.8,0.0,1783.1,1483.09,6722.29,0.0,0.0
71,211.7,587.0,1066.6,712.6,145.1,0.0,1762.5,1987.26,6472.76,0.0,0.0
72,211.7,420.7,1081.6,701.1,144.8,0.0,1787.1,1531.98,5878.98,0.0,0.0
73,213.6,410.4,1081.6,588.9,143.5,0.0,1768.2,1519.57,5725.7699999999995,0.0,0.0
74,210.4,402.9,1087.0,517.1,142.1,0.0,1680.0,1524.25,5563.75,0.0,0.0
75,209.5,402.5,1091.1,463.9,145.7,0.0,1698.0,1515.48,5526.18,0.0,0.0
76,209.1,401.8,1077.3,385.1,153.1,0.0,1876.4,1311.46,5414.259999999999,0.0,0.0
77,208.9,399.2,1111.2,426.7,154.9,0.0,2181.7,1332.27,5814.870000000001,0.0,0.0
78,215.1,491.3,1065.5,604.3,154.2,0.0,2199.9,1411.97,6142.2699999999995,0.0,0.0
79,217.5,840.7,1157.0,1161.2,153.1,0.1,2322.2,0.0,5815.279999999999,36.52,4.334310688136611e-13
80,215.7,960.6,1281.3,1267.0,156.1,5.8,2417.6,222.97,6527.070000000001,0.0,0.0
81,216.3,985.0,1281.7,1481.0,153.1,25.0,2549.3,423.2,7114.6,0.0,0.0
82,216.9,986.1,1281.6,1703.9,152.4,53.6,2374.5,446.19,7215.19,0.0,0.0
83,219.0,1071.5,1330.0,1743.2,153.5,85.7,2259.6,511.17,7373.669999999999,0.0,9.094947017729282e-13
84,211.5,1070.2,1382.2,1537.5,153.8,106.5,2362.0,391.52,7215.219999999998,0.0,9.094947017729282e-13
85,206.3,978.0,1315.8,1188.0,153.3,87.6,2463.8,694.76,7087.56,0.0,0.0
86,210.5,980.8,1148.3,919.9,152.2,54.8,2532.8,1319.28,7318.58,0.0,0.0
87,214.5,977.0,1180.0,761.7,153.1,27.9,2647.4,1200.5,7162.099999999999,0.0,9.094947017729282e-13
88,215.2,987.4,1239.3,1602.3,155.0,9.2,2703.2,230.4,7141.999999999999,0.0,0.0
89,215.5,988.9,1370.1,1532.5,154.9,0.2,2675.0,381.9,7318.999999999999,0.0,0.0
90,218.1,995.3,1466.3,1519.8,157.5,0.0,2767.3,529.88,7654.18,0.0,0.0
91,220.2,1000.2,1468.4,1751.3,150.2,0.0,2791.4,370.14,7751.840000000001,0.0,0.0
92,216.4,1028.7,1468.6,1833.7,145.4,0.0,2811.8,90.67,7595.2699999999995,0.0,0.0
93,217.9,1053.6,1257.1,1632.2,141.6,0.0,2915.1,0.0,7201.000000000001,16.5,-9.094947017729282e-13
94,220.2,762.6,934.2,829.1,136.0,0.0,3008.8,1193.06,7083.959999999998,0.0,9.094947017729282e-13
95,219.1,591.2,838.3,554.1,137.0,0.0,3058.0,1667.64,7065.34,0.0,0.0
96,221.0,418.6,591.8,532.0,136.8,0.0,3191.8,1523.34,6615.340000000001,0.0,-9.094947017729282e-13
97,223.5,409.2,559.5,459.6,140.7,0.0,3320.5,1521.4,6634.4,0.0,0.0
98,220.8,401.1,559.4,405.8,140.3,0.0,3544.8,1499.5,6771.700000000002,0.0,-9.094947017729282e-13
99,217.3,399.7,541.5,356.3,139.9,0.0,3763.7,1492.24,6910.639999999999,0.0,0.0
100,216.2,400.2,559.4,477.2,145.1,0.0,3878.3,1134.56,6810.959999999999,0.0,0.0
101,215.8,416.2,696.7,519.2,144.1,0.0,3676.7,576.15,6244.849999999999,0.0,0.0
102,213.1,632.4,1104.9,622.6,151.0,0.0,3360.1,220.32,6304.42,0.0,0.0
103,212.9,1184.8,1432.5,1754.1,152.9,0.0,2561.3,0.0,5985.199999999999,1313.3,2.2737367544323206e-13
104,217.4,1940.5,1379.3,2015.9,153.5,8.0,1883.3,0.0,6658.22,939.68,3.410605131648481e-13
105,217.2,2042.3,1468.9,2750.5,154.3,20.3,1356.6,0.0,7173.96,836.14,3.410605131648481e-13
106,216.1,1991.5,1468.7,2212.8,152.7,36.4,1187.7,93.75,7359.65,0.0,0.0
107,217.0,1999.3,1468.9,1665.7,152.6,37.0,1602.1,388.87,7531.47,0.0,0.0
108,217.3,2054.8,1469.1,1708.0,151.9,29.3,1798.0,0.0,7410.55,17.85,3.623767952376511e-13
109,216.7,2049.1,1467.4,1148.1,153.9,25.9,1940.8,301.7,7303.5999999999985,0.0,0.0
110,214.2,2018.7,1466.1,1524.0,151.7,17.7,2168.3,0.0,7496.630000000001,64.07,-1.1937117960769683e-12
111,217.1,1977.4,1466.3,1473.3,152.1,13.1,2226.7,0.0,7407.28,118.72,1.1652900866465643e-12
112,219.4,1999.9,1466.3,2493.6,152.7,3.0,2019.6,0.0,7272.41,1082.09,2.2737367544323206e-13
113,216.6,2009.2,1465.8,2840.0,150.2,0.1,1898.1,0.0,7364.950000000001,1215.05,-6.821210263296962e-13
114,217.4,2016.3,1466.9,3012.3,152.9,0.0,1854.4,0.0,7668.639999999999,1051.56,-4.547473508864641e-13
115,221.7,2022.0,1467.4,3185.9,153.9,0.0,1996.6,0.0,7729.889999999999,1317.61,6.821210263296962e-13
116,217.4,2046.3,1466.9,3571.3,152.5,0.0,1858.9,0.0,7546.799999999999,1766.5,0.0
117,208.2,1998.2,1430.4,2533.2,155.2,0.0,1934.6,0.0,7194.45,1065.35,-4.547473508864641e-13
118,207.5,1821.6,1208.4,1299.6,154.8,0.0,2055.8,101.31,6849.01,0.0,9.094947017729282e-13
119,217.7,1417.4,1180.6,1522.6,154.3,0.0,2029.1,0.0,6272.809999999999,248.89,3.410605131648481e-13
120,215.3,1132.3,1180.7,565.4,153.3,0.0,1862.9,519.63,5629.53,0.0,9.094947017729282e-13
121,215.0,648.0,1102.4,684.5,151.5,0.0,1792.7,1051.42,5645.5199999999995,0.0,9.094947017729282e-13
122,214.7,400.1,949.1,561.3,151.3,0.0,1768.4,1588.88,5633.780000000001,0.0,0.0
123,215.8,399.9,933.4,629.7,151.4,0.0,1930.4,1382.48,5643.08,0.0,0.0
124,211.4,396.6,947.8,657.0,149.8,0.0,1978.4,1387.44,5728.4400000000005,0.0,0.0
125,216.6,398.1,942.3,585.8,147.2,0.0,2007.9,1281.96,5579.86,0.0,0.0
126,217.3,471.2,947.5,574.5,148.2,0.0,2157.4,1294.9,5811.0,0.0,0.0
127,219.5,687.0,999.9,738.2,151.2,0.0,2219.8,460.11,5475.71,0.0,0.0
128,219.7,813.6,1179.7,1116.6,153.0,36.2,2284.8,0.0,5584.54,219.06,3.979039320256561e-13
129,215.5,1132.7,1179.0,1642.5,154.7,157.9,2177.3,0.0,5823.589999999999,836.01,2.2737367544323206e-13
130,214.1,1208.0,1179.5,2235.8,155.6,273.7,2136.6,0.0,6097.499999999999,1305.8,2.2737367544323206e-13
131,219.6,1204.6,1179.5,1858.7,156.7,327.4,2207.4,0.0,6237.7,916.2,-2.2737367544323206e-13
132,217.0,1198.3,1179.2,1408.5,155.3,325.5,2309.6,0.0,6271.379999999999,522.02,4.547473508864641e-13
133,217.4,1064.9,1179.2,1106.6,154.2,298.0,2552.4,0.0,6188.58,384.12,-1.1368683772161603e-13
134,210.3,818.3,1140.8,697.7,153.0,236.4,2832.3,360.52,6449.319999999999,0.0,9.094947017729282e-13
135,214.6,805.2,1131.2,801.5,153.3,150.3,2766.5,294.46,6317.06,0.0,0.0
136,215.8,983.4,1178.6,1287.1,155.7,53.7,2682.3,0.0,6050.490000000001,506.11,-3.410605131648481e-13
137,215.3,1068.6,1177.4,1476.0,154.7,0.8,2903.9,0.0,6506.27,490.43,2.8421709430404007e-13
138,214.0,1120.1,1178.6,1366.6,156.8,0.0,3027.2,81.12,7144.419999999999,0.0,0.0
139,215.1,934.0,1179.1,1324.6,156.8,0.0,3030.7,452.55,7292.849999999999,0.0,0.0
140,217.2,910.6,1179.1,1217.8,155.3,0.0,3114.3,445.81,7240.11,0.0,9.094947017729282e-13
141,217.5,909.9,1135.3,1364.1,155.8,0.0,3211.4,279.96,7273.959999999999,0.0,9.094947017729282e-13
142,215.2,762.8,1003.6,1119.2,153.1,0.0,3017.4,930.87,7202.169999999999,0.0,9.094947017729282e-13
143,217.4,549.9,720.6,692.6,153.9,0.0,2796.8,1297.12,6428.32,0.0,9.094947017729282e-13
144,214.4,394.2,400.2,564.7,156.8,0.0,2760.8,1587.53,6078.63,0.0,0.0
145,214.4,392.1,494.9,325.6,151.2,0.0,2842.2,1566.76,5987.16,0.0,0.0
146,214.3,392.6,360.8,291.6,149.3,0.0,2894.9,1614.11,5917.61,0.0,0.0
147,214.2,392.8,360.6,324.6,150.8,0.0,3050.9,1613.08,6106.98,0.0,0.0
148,213.2,393.9,362.0,314.4,150.5,0.0,3017.3,1614.76,6066.06,0.0,0.0
149,216.4,393.1,366.3,285.7,148.3,0.0,3070.8,1523.49,6004.09,0.0,0.0
150,214.2,396.2,526.6,397.8,145.6,0.0,3125.9,822.1,5628.400000000001,0.0,0.0
151,211.1,463.2,705.9,413.7,149.9,0.0,3171.4,569.41,5684.61,0.0,0.0
152,212.5,845.9,1179.7,702.0,147.7,40.7,3237.7,0.0,5310.909999999999,1055.29,9.094947017729282e-13
153,210.6,1504.5,1179.0,813.9,147.9,174.0,3180.5,0.0,5519.429999999999,1690.97,2.2737367544323206e-13
154,209.6,1909.4,1178.6,1084.2,147.8,249.8,3025.2,0.0,5692.18,2112.42,0.0
155,211.2,1960.6,1180.5,1128.0,144.8,279.1,2860.5,0.0,5973.0199999999995,1791.68,2.2737367544323206e-13
156,217.0,2031.9,1180.4,1365.4,146.0,298.7,2718.9,0.0,6195.51,1762.79,9.094947017729282e-13
157,214.3,2109.2,1180.4,1320.8,145.7,262.5,2750.3,0.0,6044.59,1938.61,-2.2737367544323206e-13
158,212.0,2328.3,1180.1,988.4,149.5,237.9,2712.7,0.0,5867.929999999999,1940.97,2.2737367544323206e-13
159,216.5,2405.9,1180.6,717.4,151.8,170.0,2652.9,0.0,5773.200000000001,1721.9,-4.547473508864641e-13
160,217.4,2695.1,1180.5,957.7,153.6,68.0,2600.4,0.0,5718.42,2154.28,4.547473508864641e-13
161,212.1,2847.6,1179.8,2211.9,154.8,3.5,2538.2,0.0,6225.16,2922.74,0.0
162,216.0,2844.6,1179.9,2854.3,149.7,0.0,2414.5,0.0,6905.780000000001,2753.22,-4.547473508864641e-13
163,214.6,2879.5,1180.3,3154.5,152.8,0.0,2249.1,0.0,7124.439999999999,2706.36,4.547473508864641e-13
164,214.9,2797.2,1180.2,3273.6,148.5,0.0,2392.5,0.0,7139.789999999999,2867.11,4.547473508864641e-13
165,214.9,2610.1,1179.9,3124.6,149.0,0.0,2556.5,0.0,6861.389999999999,2973.61,4.547473508864641e-13
166,212.8,2502.2,1179.9,1602.0,145.2,0.0,2626.1,0.0,6473.989999999999,1794.21,0.0
167,205.0,2245.2,1180.4,1224.3,147.3,0.0,2678.6,0.0,5823.109999999999,1857.69,4.547473508864641e-13
168,209.9,2455.0,1180.3,280.2,149.6,0.0,2309.0,0.0,5695.51,888.49,-2.2737367544323206e-13
169,208.3,2419.3,1179.7,271.7,150.8,0.0,1909.7,0.0,5964.1,175.4,-3.694822225952521e-13
170,209.2,2302.7,1180.4,273.6,149.3,0.0,1930.9,80.84,6126.9400000000005,0.0,0.0
171,210.3,2284.1,1180.4,269.6,152.5,0.0,1566.0,218.8,5881.7,0.0,0.0
172,211.5,2411.9,1180.7,278.0,150.1,0.0,1258.7,7.05,5497.950000000001,0.0,0.0
173,211.2,2588.7,1180.1,1142.6,146.3,0.0,1476.9,0.0,4757.119999999999,1988.68,2.2737367544323206e-13
174,209.6,2965.6,1179.9,2077.0,146.5,0.0,1972.5,0.0,5241.1900000000005,3309.91,0.0
175,211.2,3491.7,1180.4,2179.7,145.3,0.0,1686.0,0.0,5991.549999999999,2902.75,0.0
176,207.2,3543.3,1180.4,3467.6,146.1,26.7,1237.6,0.0,6858.460000000001,2950.44,4.547473508864641e-13
177,204.6,3494.8,1179.9,3652.4,119.3,123.5,922.0,0.0,7414.76,2281.74,0.0
178,213.6,3511.0,1180.2,3470.1,120.9,213.9,734.0,0.0,7533.249999999998,1910.45,6.821210263296962e-13
179,207.9,3533.9,1180.0,3377.3,117.7,240.6,409.1,0.0,7603.690000000003,1462.81,-1.3642420526593924e-12
180,209.8,3484.4,1179.8,3333.9,117.8,282.1,163.3,0.0,7410.709999999999,1360.39,-6.821210263296962e-13
181,210.1,3441.4,1179.5,3296.7,118.6,298.4,49.3,0.0,7283.269999999999,1310.73,-4.547473508864641e-13
182,212.3,3470.3,1179.6,3233.7,116.1,283.3,59.3,0.0,7375.199999999998,1179.4,4.547473508864641e-13
183,216.7,3457.0,1179.8,3039.9,117.6,210.7,80.8,0.0,7264.359999999999,1038.14,1.1368683772161603e-12
184,219.8,3452.6,1179.2,3068.9,113.5,85.1,63.6,0.0,7174.610000000001,1008.09,1.1368683772161603e-13
185,217.0,3580.1,1179.7,3382.7,114.8,3.6,48.1,0.0,7489.1,1036.9,-4.547473508864641e-13
186,217.1,3877.5,1180.2,3401.5,115.3,0.0,54.1,0.0,8060.499999999998,785.2,6.821210263296962e-13
187,214.3,4043.5,1180.4,3459.9,118.2,0.0,72.6,0.0,8276.400000000001,812.5,0.0
188,211.5,3874.1,1180.0,3423.1,120.0,0.0,165.0,0.0,8193.76,779.94,4.547473508864641e-13
189,205.9,3692.0,1180.4,3287.4,120.4,0.0,336.1,0.0,7889.330000000001,932.87,-1.1368683772161603e-13
190,191.3,3304.8,1180.2,1818.7,122.5,0.0,632.6,122.52,7372.62,0.0,9.094947017729282e-13
191,193.3,2187.0,1180.2,541.8,123.7,0.0,1021.0,1317.41,6564.409999999999,0.0,9.094947017729282e-13
192,192.4,1574.3,1180.3,259.5,121.8,0.0,1431.6,1497.18,6257.08,0.0,0.0
193,188.9,1460.7,1180.1,259.4,120.3,0.0,1948.7,1579.72,6737.820000000001,0.0,0.0
194,187.3,1456.6,1142.1,263.1,121.7,0.0,2352.0,1583.14,7105.939999999999,0.0,9.094947017729282e-13
195,185.7,1494.9,1080.1,263.6,121.7,0.0,2603.0,1284.93,7033.930000000001,0.0,-9.094947017729282e-13
196,178.2,1564.1,1152.1,263.4,119.9,0.0,2402.9,1204.67,6885.27,0.0,0.0
197,182.3,1779.9,1180.3,265.3,119.2,0.0,2410.7,495.03,6432.7300000000005,0.0,-9.094947017729282e-13
198,180.3,2239.5,1180.2,330.0,118.2,0.0,2847.2,0.0,5657.54,1237.86,-2.2737367544323206e-13
199,187.3,3071.7,1209.2,456.5,118.0,0.0,3015.5,0.0,6263.259999999999,1794.94,4.547473508864641e-13
200,190.4,3311.6,1276.9,528.6,117.1,1.2,3284.3,0.0,7125.290000000001,1584.81,-4.547473508864641e-13
201,195.8,3347.0,1281.9,714.9,120.1,7.7,3463.7,0.0,7772.16,1358.94,4.547473508864641e-13
202,212.2,3444.1,1282.1,565.4,122.3,16.5,3514.9,0.0,7992.84,1164.66,-2.2737367544323206e-13
203,208.8,3482.2,1283.3,848.3,123.3,22.2,3470.9,0.0,8280.81,1158.19,4.547473508864641e-13
204,189.8,3429.1,1283.9,977.1,122.9,27.8,3331.3,0.0,8147.860000000001,1214.04,9.094947017729282e-13
205,190.2,3483.6,1283.6,898.6,121.6,28.2,3117.3,0.0,8048.15,1074.95,6.821210263296962e-13
206,195.6,3611.1,1355.3,1000.2,120.4,22.7,2634.3,0.0,8239.979999999998,699.62,7.958078640513122e-13
207,200.4,3751.5,1443.7,775.0,121.3,15.6,2215.0,0.0,8143.6100000000015,378.89,-1.4779288903810084e-12
208,203.1,3749.2,1468.0,554.5,117.9,6.0,1928.0,0.0,7992.669999999999,34.03,-2.5579538487363607e-13
209,201.0,3701.5,1469.5,1017.4,118.4,0.3,1685.0,0.0,8006.1799999999985,186.92,8.526512829121202e-14
210,202.3,3737.1,1469.0,1431.3,114.7,0.0,1570.3,0.0,8319.329999999998,205.37,7.958078640513122e-13
211,203.5,3761.2,1469.2,1918.0,116.1,0.0,1395.4,0.0,8447.16,416.24,-2.2737367544323206e-13
212,200.8,3702.9,1468.7,2222.1,115.9,0.0,1028.0,0.0,8305.19,433.21,-8.526512829121202e-13
213,201.4,3526.5,1467.8,1817.7,115.7,0.0,961.0,0.0,7952.769999999999,137.33,8.242295734817162e-13
214,204.1,3240.7,1468.1,626.3,115.2,0.0,1271.0,518.03,7443.429999999999,0.0,0.0
215,205.9,2780.3,1467.4,356.8,115.6,0.0,1636.4,163.17,6725.570000000001,0.0,9.094947017729282e-13
216,202.7,2033.3,1467.4,364.1,115.1,0.0,1627.5,503.81,6313.910000000001,0.0,0.0
217,198.8,1646.2,1467.5,312.0,115.8,0.0,1502.8,645.55,5888.650000000001,0.0,0.0
218,200.9,1509.4,1467.9,307.8,117.3,0.0,1665.4,383.73,5652.43,0.0,0.0
219,204.7,1455.8,1468.4,286.9,114.9,0.0,2200.5,417.95,6149.15,0.0,9.094947017729282e-13
220,202.3,1580.7,1445.6,278.7,114.2,0.0,2326.3,396.61,6344.409999999999,0.0,0.0
221,200.7,1857.0,1466.4,279.6,114.1,0.0,2230.4,0.0,5911.09,237.11,-3.410605131648481e-13
222,203.6,2700.7,1468.7,312.1,113.5,0.0,2440.3,0.0,5759.51,1479.39,2.2737367544323206e-13
223,205.9,2990.8,1468.5,1264.1,114.6,0.0,2860.8,0.0,6286.26,2618.44,4.547473508864641e-13
224,205.0,3058.7,1469.0,1298.7,114.0,22.6,3261.0,0.0,7129.77,2299.23,-4.547473508864641e-13
225,205.3,2955.8,1466.1,1393.7,113.6,96.6,3548.0,0.0,7607.180000000002,2171.92,0.0
226,205.9,2974.1,1467.4,766.7,113.5,172.8,3815.2,0.0,7777.0999999999985,1738.5,0.0
227,204.3,3029.8,1466.5,571.2,114.3,177.4,4031.4,0.0,7896.74,1698.16,-2.2737367544323206e-13
228,204.9,2765.3,1467.1,619.8,113.2,164.4,4186.5,0.0,7729.4400000000005,1791.76,2.2737367544323206e-13
229,203.5,2447.8,1467.3,567.4,114.1,177.6,4114.5,0.0,7568.6500000000015,1523.55,-6.821210263296962e-13
230,203.9,2350.2,1467.7,394.9,113.4,153.1,4360.0,0.0,7880.970000000001,1162.23,-4.547473508864641e-13
231,204.5,2384.4,1467.7,395.3,112.9,112.3,4284.3,0.0,7664.070000000001,1297.33,9.094947017729282e-13
232,206.3,2768.6,1467.1,402.8,114.3,52.8,4120.8,0.0,7621.060000000002,1511.64,-1.5916157281026244e-12
233,205.3,2606.0,1466.8,696.8,112.0,2.5,3723.1,0.0,7604.530000000001,1207.97,-6.821210263296962e-13
234,204.0,2686.5,1467.6,671.0,112.7,0.0,3562.9,0.0,8060.860000000001,643.84,1.1368683772161603e-13
235,201.8,2783.3,1468.2,779.8,114.6,0.0,3489.5,0.0,8243.810000000001,593.39,-5.684341886080801e-13
236,202.2,2673.0,1468.2,683.8,113.8,0.0,3580.1,0.0,8193.86,527.24,-2.2737367544323206e-13
237,201.1,2271.6,1444.3,417.3,115.1,0.0,3731.1,303.56,8484.06,0.0,0.0
238,198.8,1805.7,1065.8,437.7,115.9,0.0,3870.8,948.87,8443.570000000002,0.0,0.0
239,200.2,1065.9,725.2,469.4,116.5,0.0,3840.4,1764.11,8181.71,0.0,0.0
240,200.9,645.8,702.6,427.3,116.1,0.0,3947.5,1505.98,7546.18,0.0,0.0
241,202.8,641.0,626.8,336.4,118.4,0.0,3963.5,1291.68,7180.58,0.0,0.0
242,204.1,687.4,570.6,343.5,116.3,0.0,3894.2,1122.55,6938.65,0.0,0.0
243,198.4,710.7,484.3,355.0,115.8,0.0,3899.1,1089.31,6852.610000000001,0.0,0.0
244,198.6,691.7,483.7,356.3,115.5,0.0,3972.5,1018.69,6836.989999999999,0.0,9.094947017729282e-13
245,190.0,969.6,982.0,559.8,114.4,0.0,3808.1,0.0,5982.599999999999,641.3,2.2737367544323206e-13
246,187.0,1671.6,1443.2,560.3,114.3,0.0,3792.6,0.0,5797.5599999999995,1971.44,4.547473508864641e-13
247,177.1,2432.4,1446.0,451.8,115.5,0.1,3800.0,0.0,6444.860000000001,1978.04,9.094947017729282e-13
