,biomass,gas,hydro,lignite,other_fossil,BG -> RS,HU -> RS,ME -> RS,RO -> RS,demand,RS -> BG,RS -> HU,RS -> ME,RS -> RO,mismatch
5806,10.0,2.0,664.0,1887.0,15.0,419.94,172.61,0.0,619.69,3503.2599999999998,0.0,0.0,286.98,0.0,0.0
5807,10.0,2.0,302.0,1839.0,15.0,404.53,179.4,0.0,603.65,3078.25,0.0,0.0,277.33,0.0,-5.684341886080802e-14
5808,10.0,2.0,342.0,1841.0,15.0,412.69,127.14,0.0,572.38,3034.6999999999994,0.0,0.0,287.51,0.0,6.821210263296962e-13
5809,10.0,2.0,476.0,1833.0,15.0,416.05,104.02,0.0,567.02,3149.5,0.0,0.0,273.59,0.0,1.7053025658242404e-13
5810,10.0,2.0,458.0,1834.0,15.0,400.62,106.46,0.0,522.23,3102.7599999999998,0.0,0.0,245.55,0.0,1.7053025658242404e-13
5811,10.0,2.0,463.0,1860.0,15.0,433.66,21.52,0.0,461.31,3088.0899999999997,0.0,0.0,178.4,0.0,8.526512829121202e-14
5812,10.0,2.0,437.0,1880.0,15.0,385.99,0.0,0.0,227.42,2749.83,0.0,81.49,126.09,0.0,-5.684341886080802e-14
5813,10.0,2.0,1004.0,1954.0,15.0,401.51,0.0,0.0,217.07,3375.33,0.0,108.05,120.2,0.0,0.0
5814,10.0,2.0,1199.0,1962.0,15.0,446.13,0.0,0.0,202.08,3556.54,0.0,130.34,149.33,0.0,5.684341886080802e-14
5815,10.0,2.0,1343.0,1988.0,15.0,448.95,0.0,0.0,192.54,3789.3199999999997,0.0,75.71,134.46,0.0,5.684341886080802e-14
5816,10.0,2.0,1177.0,2043.0,15.0,463.63,0.0,0.0,124.14,3597.7599999999998,0.0,89.12,147.89,0.0,2.2737367544323206e-13
5817,10.0,2.0,1380.0,2044.0,15.0,430.76,0.0,0.0,19.05,3760.4500000000007,0.0,57.08,83.28,0.0,-7.958078640513122e-13
5818,10.0,2.0,1509.0,2044.0,15.0,449.77,0.0,0.0,25.84,3913.6,0.0,43.95,98.06,0.0,2.2737367544323206e-13
5819,10.0,2.0,1515.0,2074.0,15.0,412.52,0.0,0.0,71.83,3982.88,0.0,1.6499999999999997,115.82,0.0,2.5579538487363607e-13
5820,10.0,2.0,1514.0,2065.0,15.0,406.89,0.0,0.0,104.19,4004.4799999999996,0.0,11.89,100.71,0.0,3.694822225952521e-13
5821,10.0,2.0,1407.0,2109.0,15.0,412.21,0.0,0.0,166.0,3974.55,0.0,18.29,128.37,0.0,-1.4210854715202004e-13
5822,10.0,2.0,1314.0,2103.0,15.0,393.43,0.0,0.0,185.76,3871.32,0.0,33.76,118.11,0.0,-1.1368683772161603e-13
5823,10.0,2.0,1224.0,2090.0,15.0,387.44,0.0,0.0,128.34,3620.0199999999995,0.0,81.61,155.15,0.0,2.2737367544323206e-13
5824,10.0,2.0,1478.0,2046.0,15.0,387.59,0.0,0.0,14.78,3770.9399999999996,0.0,46.06,136.37,0.0,2.8421709430404007e-13
5825,10.0,2.0,1766.0,2011.0,15.0,399.74,0.0,0.0,0.0,4024.2799999999993,0.0,6.47,159.57,13.42,5.115907697472721e-13
5826,10.0,2.0,1916.0,2044.0,15.0,458.71,0.0,0.0,178.38,4395.22,0.0,43.76,185.11,0.0,-1.1368683772161603e-13
5827,10.0,2.0,1402.0,2152.0,15.0,454.45,0.0,0.0,287.99,4105.860000000001,0.0,35.980000000000004,181.6,0.0,-5.684341886080802e-14
5828,10.0,2.0,913.0,2192.0,15.0,522.73,92.44,0.0,303.56,3812.1299999999997,0.0,0.0,238.6,0.0,3.694822225952521e-13
5829,10.0,2.0,540.0,2163.0,15.0,548.42,119.61,0.0,330.38,3525.42,0.0,0.0,202.99,0.0,-2.2737367544323206e-13
5830,10.0,2.0,351.0,2199.0,15.0,551.16,73.15,0.0,395.46,3399.0099999999998,0.0,0.0,197.76,0.0,2.2737367544323206e-13
5831,10.0,2.0,334.0,2279.0,15.0,539.39,24.17,0.0,473.03,3494.53,0.0,0.0,182.06,0.0,-5.684341886080802e-14
5832,10.0,2.0,221.0,2230.0,15.0,542.35,0.0,0.0,450.78,3284.73,0.0,21.26,165.14,0.0,1.1368683772161603e-13
5833,10.0,2.0,291.0,2184.0,15.0,555.83,0.0,0.0,457.74,3320.9900000000002,0.0,47.46,147.12,0.0,-8.526512829121202e-14
5834,10.0,2.0,320.0,2135.0,15.0,551.33,0.0,0.0,408.86,3249.66,0.0,49.02,143.51,0.0,1.9895196601282805e-13
5835,10.0,2.0,319.0,2223.0,15.0,494.82,0.0,0.0,353.26,3150.0000000000005,0.0,135.08,132.0,0.0,-5.684341886080801e-13
5836,10.0,2.0,338.0,2335.0,15.0,433.67,0.0,0.0,277.13,3140.4900000000007,0.0,150.17,120.14,0.0,-5.115907697472721e-13
5837,10.0,2.0,491.0,2321.0,15.0,474.8,0.0,0.0,241.57,3323.02,0.0,135.62,96.73,0.0,-1.1368683772161603e-13
5838,10.0,2.0,635.0,2331.0,15.0,427.66,0.0,0.0,225.26,3538.19,0.0,102.66,5.07,0.0,2.842170943040401e-14
5839,10.0,2.0,639.0,2389.0,15.0,441.12,0.0,2.85,216.1,3677.0099999999998,0.0,38.06,0.0,0.0,3.979039320256561e-13
5840,10.0,2.0,634.0,2391.0,15.0,479.16,0.0,12.76,225.28,3747.54,0.0,21.66,0.0,0.0,-1.4566126083082054e-13
5841,10.0,2.0,617.0,2435.0,15.0,500.06,9.75,4.16,169.91,3762.88,0.0,0.0,0.0,0.0,0.0
5842,10.0,2.0,737.0,2358.0,15.0,510.6,58.92,0.0,82.97,3765.84,0.0,0.0,8.65,0.0,-3.6415315207705135e-13
5843,10.0,2.0,843.0,2247.0,15.0,514.33,79.04,0.0,71.99,3765.8700000000003,0.0,0.0,16.49,0.0,-2.1671553440683056e-13
5844,10.0,2.0,786.0,2262.0,15.0,531.78,48.75,0.0,97.41,3727.56,0.0,0.0,25.38,0.0,1.1013412404281553e-13
5845,10.0,2.0,718.0,2225.0,15.0,515.18,42.81,0.0,0.0,3480.1799999999994,0.0,0.0,21.79,26.02,3.979039320256561e-13
5846,10.0,2.0,834.0,2162.0,15.0,484.97,47.38999999999999,1.68,0.0,3555.6899999999996,0.0,0.0,0.0,1.35,3.637090628672013e-13
5847,10.0,2.0,792.0,2183.0,15.0,437.54,0.0,0.0,0.0,3381.7200000000003,0.0,29.62,24.9,3.3,-2.8421709430404007e-13
5848,10.0,2.0,1004.0,2183.0,15.0,424.42,0.0,0.0,0.0,3395.74,0.0,97.41,29.64,115.63,2.8421709430404007e-13
5849,10.0,2.0,1380.0,2165.0,15.0,407.02,0.0,0.0,0.0,3824.18,0.0,73.7,56.18,24.96,1.4210854715202004e-13
5850,10.0,2.0,1495.0,2223.0,15.0,477.93,0.0,0.0,31.09,4053.3900000000003,0.0,123.85,76.78,0.0,1.1368683772161603e-13
