,biomass,gas,hard_coal,nuclear,other_fossil,solar,wind_offshore,wind_onshore,BE -> NL,DE -> NL,GB -> NL,NO -> NL,demand,NL -> BE,NL -> DE,NL -> GB,NL -> NO,mismatch
4515,44.0,1752.0,0.0,525.0,0.0,1.0,52.0,115.0,0.0,3926.0,0.0,0.0,4901.75,208.25,0.0,873.0,432.0,0.0
4516,44.0,1670.0,0.0,525.0,0.0,60.0,30.0,101.0,168.0,3581.0,0.0,0.0,4871.0,0.0,0.0,873.0,435.0,0.0
4517,44.0,1697.0,0.0,525.0,0.0,213.0,25.0,75.0,0.0,3572.0,0.0,0.0,4747.02,94.98,0.0,874.0,435.0,-4.547473508864641e-13
4518,42.0,1701.0,0.0,526.0,0.0,457.0,27.0,63.0,0.0,3853.0,0.0,0.0,4875.869999999999,423.13,0.0,935.0,435.0,9.094947017729282e-13
4519,41.0,1707.0,0.0,526.0,0.0,864.0,26.0,72.0,0.0,3817.0,0.0,0.0,5154.49,428.51,0.0,1035.0,435.0,2.2737367544323206e-13
4520,41.0,1719.0,0.0,526.0,0.0,1308.0,31.0,85.0,0.0,4087.0,0.0,0.0,5756.089999999999,521.91,0.0,1086.0,433.0,9.094947017729282e-13
4521,40.0,1685.0,0.0,526.0,0.0,1693.0,38.0,163.0,0.0,4118.0,0.0,0.0,6078.259999999999,784.74,0.0,1086.0,314.0,9.094947017729282e-13
4522,40.0,1796.0,0.0,526.0,0.0,1918.0,22.0,252.0,0.0,3808.0,0.0,0.0,6527.409999999999,376.59,0.0,1026.0,432.0,1.1368683772161603e-12
4523,39.0,1757.0,0.0,526.0,0.0,2000.0,16.0,295.0,0.0,3447.0,0.0,0.0,6542.02,77.98,0.0,1025.0,435.0,-4.547473508864641e-13
4524,39.0,1686.0,0.0,525.0,0.0,2010.0,11.0,404.0,0.0,3638.0,0.0,0.0,6691.619999999999,161.38,0.0,1025.0,435.0,9.094947017729282e-13
4525,39.0,1670.0,0.0,525.0,0.0,1950.0,13.0,547.0,98.49,3750.0,0.0,0.0,7132.49,0.0,0.0,1025.0,435.0,0.0
4526,39.0,1778.0,0.0,525.0,0.0,1766.0,8.0,590.0,312.0,3704.0,0.0,0.0,7264.0,0.0,0.0,1025.0,433.0,0.0
4527,39.0,2010.0,0.0,525.0,0.0,1454.0,5.0,560.0,122.0,3434.0,0.0,0.0,6736.000000000001,0.0,0.0,1086.0,327.0,-9.094947017729282e-13
4528,39.0,2805.0,0.0,525.0,0.0,1060.0,8.0,465.0,0.0,3387.0,0.0,50.0,7229.34,23.66,0.0,1086.0,0.0,-2.2737367544323206e-13
4529,40.0,3001.0,0.0,525.0,0.0,662.0,15.0,421.0,0.0,3370.0,0.0,415.0,7169.5,193.5,0.0,1086.0,0.0,0.0
4530,40.0,3193.0,0.0,525.0,0.0,338.0,1.0,292.0,0.0,3478.0,0.0,425.0,7025.93,180.07,0.0,1086.0,0.0,-2.2737367544323206e-13
4531,40.0,3085.0,0.0,525.0,0.0,118.0,7.0,236.0,0.0,3615.0,0.0,425.0,6423.92,604.08,0.0,1023.0,0.0,0.0
4532,42.0,3340.0,0.0,525.0,0.0,16.0,22.0,247.0,0.0,3183.0,0.0,425.0,6306.509999999999,875.49,0.0,618.0,0.0,6.821210263296962e-13
4533,42.0,3392.0,0.0,525.0,0.0,0.0,56.0,199.0,0.0,2539.0,0.0,419.0,5616.049999999999,880.95,0.0,675.0,0.0,6.821210263296962e-13
4534,43.0,4059.0,0.0,525.0,0.0,0.0,62.0,161.0,0.0,2802.0,0.0,144.0,6176.33,710.67,0.0,909.0,0.0,0.0
4535,43.0,4041.0,0.0,525.0,0.0,0.0,61.0,135.0,0.0,3069.0,0.0,0.0,5918.34,638.66,0.0,911.0,406.0,0.0
4536,43.0,4046.0,0.0,525.0,0.0,0.0,91.0,94.0,0.0,2913.0,0.0,0.0,6024.1,393.9,0.0,860.0,434.0,-4.547473508864641e-13
4537,44.0,3995.0,0.0,525.0,0.0,0.0,109.0,86.0,0.0,2878.0,0.0,0.0,5969.22,373.78,0.0,860.0,434.0,-2.2737367544323206e-13
4538,44.0,3972.0,0.0,525.0,0.0,0.0,117.0,116.0,0.0,2869.0,0.0,0.0,5791.889999999999,557.11,0.0,875.0,419.0,4.547473508864641e-13
4539,44.0,4057.0,0.0,525.0,0.0,1.0,140.0,119.0,0.0,1881.0,0.0,50.0,5529.880000000001,313.12,0.0,974.0,0.0,-9.094947017729282e-13
4540,43.0,4622.0,0.0,525.0,0.0,48.0,213.0,130.0,0.0,1956.0,0.0,414.0,6186.540000000001,742.46,0.0,1022.0,0.0,-9.094947017729282e-13
4541,42.0,5291.0,0.0,525.0,0.0,165.0,123.0,132.0,0.0,2099.0,0.0,424.0,6847.41,1293.59,0.0,660.0,0.0,2.2737367544323206e-13
4542,42.0,5957.0,0.0,525.0,0.0,293.0,210.0,129.0,0.0,2511.0,0.0,424.0,7812.720000000001,1197.28,0.0,1081.0,0.0,-9.094947017729282e-13
4543,42.0,5985.0,0.0,525.0,0.0,437.0,273.0,130.0,0.0,2402.0,0.0,425.0,8227.619999999999,1186.38,0.0,805.0,0.0,9.094947017729282e-13
4544,41.0,5748.0,0.0,525.0,0.0,547.0,248.0,150.0,0.0,2385.0,0.0,425.0,7986.639999999999,1048.36,0.0,1034.0,0.0,9.094947017729282e-13
4545,41.0,5765.0,0.0,525.0,0.0,606.0,298.0,165.0,0.0,2321.0,0.0,423.0,7747.739999999999,1335.26,0.0,1061.0,0.0,9.094947017729282e-13
4546,40.0,6002.0,0.0,525.0,0.0,626.0,410.0,247.0,0.0,2214.0,0.0,362.0,8188.4000000000015,1236.6,0.0,1001.0,0.0,-1.3642420526593924e-12
4547,39.0,6049.0,0.0,525.0,0.0,646.0,438.0,355.0,0.0,2169.0,0.0,423.0,8328.669999999998,1289.33,0.0,1026.0,0.0,1.8189894035458565e-12
4548,38.0,6081.0,0.0,525.0,0.0,679.0,479.0,530.0,0.0,2593.0,0.0,425.0,8781.27,1542.73,0.0,1026.0,0.0,-4.547473508864641e-13
4549,38.0,6077.0,0.0,525.0,0.0,661.0,505.0,630.0,0.0,2567.0,0.0,425.0,8881.970000000001,1520.03,0.0,1026.0,0.0,-9.094947017729282e-13
4550,40.0,6077.0,0.0,525.0,0.0,570.0,550.0,811.0,0.0,2553.0,0.0,424.0,9155.02,1369.98,0.0,1025.0,0.0,-4.547473508864641e-13
4551,39.0,6155.0,0.0,525.0,0.0,453.0,614.0,876.0,0.0,2257.0,0.0,424.0,9054.36,1501.64,0.0,787.0,0.0,-9.094947017729282e-13
4552,38.0,5732.0,0.0,525.0,0.0,334.0,640.0,827.0,0.0,2108.0,0.0,424.0,8264.45,1578.55,0.0,785.0,0.0,-9.094947017729282e-13
4553,39.0,5869.0,0.0,525.0,0.0,224.0,695.0,837.0,0.0,2128.0,0.0,424.0,8199.119999999999,1705.88,0.0,836.0,0.0,9.094947017729282e-13
4554,39.0,5862.0,0.0,525.0,0.0,131.0,651.0,843.0,0.0,1581.0,0.0,422.0,7667.309999999999,1550.69,0.0,836.0,0.0,1.3642420526593924e-12
4555,39.0,5912.0,0.0,525.0,0.0,56.0,720.0,955.0,0.0,1904.0,0.0,378.0,7632.169999999999,2081.83,0.0,775.0,0.0,9.094947017729282e-13
4556,40.0,5723.0,0.0,525.0,0.0,11.0,744.0,1090.0,0.0,2098.0,0.0,48.0,7706.1,1797.9,0.0,775.0,0.0,-4.547473508864641e-13
4557,40.0,4551.0,0.0,525.0,0.0,0.0,767.0,1204.0,0.0,1719.0,0.0,0.0,6092.74,1512.26,0.0,923.0,278.0,0.0
4558,39.0,3494.0,0.0,525.0,0.0,0.0,788.0,1139.0,0.0,1383.0,0.0,0.0,4954.98,1081.02,0.0,901.0,431.0,4.547473508864641e-13
4559,40.0,3346.0,0.0,525.0,0.0,0.0,734.0,955.0,0.0,1053.0,0.0,0.0,4394.91,948.09,0.0,875.0,435.0,0.0
4560,39.0,3167.0,0.0,522.0,0.0,0.0,739.0,975.0,0.0,835.0,0.0,0.0,4209.67,757.33,0.0,875.0,435.0,0.0
4561,40.0,3153.0,0.0,522.0,0.0,0.0,744.0,1081.0,0.0,879.0,0.0,0.0,4571.540000000001,537.46,0.0,875.0,435.0,-9.094947017729282e-13
4562,41.0,2590.0,0.0,522.0,0.0,0.0,777.0,1195.0,0.0,564.0,0.0,0.0,3909.24,477.76,0.0,872.0,430.0,2.2737367544323206e-13
4563,42.0,3037.0,0.0,521.0,0.0,1.0,782.0,1291.0,0.0,0.0,0.0,0.0,3915.8099999999995,681.19,353.0,558.0,166.0,4.547473508864641e-13
4564,40.0,4464.0,0.0,521.0,0.0,39.0,797.0,1528.0,0.0,0.0,0.0,396.0,5777.99,1323.01,521.0,163.0,0.0,2.2737367544323206e-13
4565,40.0,5732.0,0.0,521.0,0.0,132.0,777.0,1730.0,0.0,795.0,0.0,425.0,8154.830000000001,1574.17,0.0,423.0,0.0,-9.094947017729282e-13
4566,39.0,5773.0,0.0,521.0,0.0,215.0,792.0,1758.0,0.0,1550.44,0.0,424.5,8523.050000000001,1473.29,0.0,1076.6,0.0,-4.547473508864641e-13
4567,40.0,5797.0,0.0,521.0,0.0,274.0,758.0,1594.0,0.0,1497.0,0.0,425.0,8290.89,1529.11,0.0,1086.0,0.0,9.094947017729282e-13
4568,38.0,5902.0,0.0,521.0,0.0,338.0,712.0,1523.0,0.0,1518.0,0.0,425.0,8254.349999999999,1635.65,0.0,1087.0,0.0,1.3642420526593924e-12
4569,38.0,5806.0,0.0,521.0,0.0,488.0,700.0,1629.0,0.0,1262.0,0.0,424.0,8199.46,1581.54,0.0,1087.0,0.0,9.094947017729282e-13
4570,36.0,5799.0,0.0,521.0,0.0,752.0,542.0,1619.0,0.0,1106.0,0.0,422.0,7989.590000000001,1781.41,0.0,1026.0,0.0,-9.094947017729282e-13
