,biomass,gas,hard_coal,other_fossil,solar,wind_offshore,wind_onshore,DE -> DK,NO -> DK,SE -> DK,demand,DK -> DE,DK -> NO,DK -> SE,mismatch
0,604.4998463130781,253.49984631307814,271.49984631307814,192.49984631307814,17.49984631307814,934.5298463130781,1569.0098463130782,1998.5900000000008,1.4974085815843599e-12,1.2873503384364544e-12,3146.5000000000077,165.01574700388116,1302.556014007514,1227.5571631801479,4.547473508864641e-13
1,505.8821777032598,259.8821777032598,283.8821777032598,189.88217770325983,3.882177703259814,818.9421777032597,1468.9121777032599,2159.490000000001,1.4264042549280114e-12,1.3719760196729731e-12,3024.7000000000344,95.37974123105154,1133.4120794981027,1437.2634231936345,-9.094947017729282e-13
2,488.00000000098163,259.00000000098163,259.00000000098163,179.00000000098163,9.816206854080492e-10,854.2200000009816,1494.6100000009815,2088.280000000008,1.4894731571423305e-12,1.5856222344876646e-12,2931.835980355698,17.05504253844654,1276.4607951469436,1396.7581819657935,0.0
3,482.00000000005025,251.00000000005028,266.00000000005025,182.00000000005028,5.0268546764446665e-11,936.6000000000503,1406.3800000000504,2128.01664719164,1.4635553806447278e-12,1.54564948954159e-12,2881.5546736475494,3.5826871423330284e-12,1421.7073385760596,1348.7346349683826,-9.094947017729282e-13
4,390.00000000000296,204.00000000000293,254.00000000000293,184.00000000000293,2.932258943371928e-12,917.2700000000029,1423.1100000000029,2321.483864439344,1.1003593715091036e-12,1.3966814840552763e-12,2942.40862895237,6.82909134845423e-13,1448.6122748090172,1302.8429606779794,-4.547473508864641e-13
5,385.0000000000039,211.00000000000392,230.00000000000392,180.00000000000392,3.918735871803786e-12,959.8800000000039,1501.380000000004,2232.35716600139,1.1474945517478134e-12,1.5841995437661005e-12,3032.252584501512,5.323941464584532e-13,1591.3308215113973,1076.0337599885104,4.547473508864641e-13
6,417.00000000000273,222.00000000000276,283.00000000000273,185.00000000000276,2.750259143204407e-12,965.9900000000027,1470.8200000000027,2415.6186343091335,1.0254101342989716e-12,1.611784346401828e-12,3131.4201856644368,6.592105137021247e-13,1460.4163031431485,1367.592145501569,4.547473508864641e-13
7,439.42477886549875,234.12477886549874,249.92477886549875,180.30477886549875,8.354778865498748,1027.2447788654988,1545.0247788654988,2247.6077923568055,1.527724239843886e-12,3.222202907896542e-12,3218.5000000000177,8.629954679268001e-13,1427.797625119992,1285.7136192952912,-9.094947017729282e-13
8,498.0619154480169,271.76191544801696,264.63191544801697,188.74191544801698,39.48191544801696,1115.9019154480168,1665.5419154480169,2127.745459549171,1.7293124867968442e-12,3.2237713138367595e-12,3511.1000000000045,2.12572054704249e-12,1556.675396751743,1104.0934709335443,4.547473508864641e-13
9,622.9071146220623,293.1071146220623,313.13711462206226,207.5871146220623,76.49711462206228,1180.3771146220622,2043.9771146220621,1984.0368129651038,1.8564479611149748e-12,2.591341650646692e-12,3774.3000000000034,1.9749417975033075e-11,1600.43086439514,1346.8957509243808,0.0
10,629.1874294842058,333.98742948420585,379.5174294842058,220.70742948420582,107.38742948420582,1174.917429484206,2080.0074294842057,2102.440000000003,1.826428304464951e-12,1.9742127085803375e-12,4097.000000000003,50.0766261075371,1511.3823172070452,1369.693063074863,0.0
11,634.8786207155506,341.4786207155505,366.2786207155505,232.9186207155505,122.58862071555052,1200.9286207155506,2170.3886207155506,2076.1000000000013,1.850851996976467e-12,1.908048846605108e-12,4121.9000000000015,107.70521931700857,1526.8181928066942,1389.136932885155,0.0
12,734.1336107487713,332.1336107487713,324.58361074877126,233.9336107487713,133.20361074877127,1210.9036107487711,2440.573610748771,1798.5400000000013,2.0247146389756624e-12,2.0116959547058754e-12,4014.300000000002,103.74454381292607,1684.027106897452,1405.9336245310228,9.094947017729282e-13
13,699.6260103626041,315.2260103626042,312.9660103626042,221.8660103626042,106.80601036260418,1188.4760103626043,2334.046010362604,2077.150000000002,1.7818424245719072e-12,1.7921105529161473e-12,4140.700000000003,65.77015160942608,1644.230507875544,1405.461413053262,0.0
14,669.6004465752089,333.90044657520895,357.23044657520893,229.3204465752089,73.17044657520891,1177.7104465752088,2164.850446575209,2080.130000000001,1.6861357146609797e-12,1.6425443456807961e-12,4005.200000000002,148.77006639795965,1550.6013662386476,1381.3416933898566,1.3642420526593924e-12
15,693.1387246995426,405.8387246995426,545.6487246995426,244.01872469954262,60.058724699542594,1155.3987246995425,1904.9887246995424,2068.8700000000003,1.66392025319389e-12,1.4303968502448485e-12,4204.800000000002,242.0921161623383,1552.2780045984348,1078.7909521360266,0.0
16,701.8892177018489,423.8892177018489,778.8892177018489,256.8892177018489,62.88921770184888,1162.4092177018488,1651.3992177018488,1978.0500000000004,1.5679133005038255e-12,1.4251990297661552e-12,4493.300000000002,261.0546182042291,1478.1187136411997,783.8311920675145,4.547473508864641e-13
17,766.9273869517987,419.92738695179867,798.9273869517987,251.92738695179867,61.92738695179867,1123.9473869517988,1547.4873869517987,1702.8200000000004,1.590230469501565e-12,1.4589833330462776e-12,4384.9000000000015,244.11434127808212,1588.4143046674624,456.46306271704765,9.094947017729282e-13
18,762.5664047483787,427.56640474837866,653.5664047483787,249.56640474837866,50.566404748378666,1089.0864047483788,1524.0564047483788,1936.9600000000007,1.5843191215728814e-12,1.5550212899072566e-12,4138.200000000003,228.7331176163028,1539.9874023558627,787.0143132664867,-4.547473508864641e-13
19,751.1884010991955,394.1884010991955,427.1884010991955,239.18840109919552,58.188401099195524,1024.1184010991956,1547.2784010991954,2022.0500000000006,1.838259050310036e-12,1.6258291099077154e-12,3897.0000000000023,194.8297644887523,1609.0820996338605,762.4769435717579,-9.094947017729282e-13
20,715.366155801103,378.36615580110305,364.36615580110305,238.36615580110305,59.366155801103034,1062.466155801103,1526.8061558011032,1701.8000000000006,2.1033739391401804e-12,1.619038758463485e-12,3652.600000000002,198.2095142760455,1572.472396843441,623.6211794882371,4.547473508864641e-13
21,646.1832585419097,395.1832585419097,353.1832585419097,230.1832585419097,47.18325854190971,951.4732585419097,1415.8232585419098,1881.6700000000008,1.879042754954459e-12,1.586985437826765e-12,3404.1000000000026,212.50039546992306,1507.596523594592,796.6858907288537,1.3642420526593924e-12
22,582.4112478340418,356.4112478340418,390.4112478340418,206.41124783404177,22.411247834041774,852.7312478340418,1315.7212478340416,2094.9800000000014,1.723856398784773e-12,4.484543592935147e-12,3148.100000000006,89.26288173043788,1525.2696289250237,1058.8562241828338,-9.094947017729282e-13
23,545.3850502889977,277.3850502889978,482.3850502889978,196.38505028899775,18.385050288997757,808.4150502889977,1242.0850502889978,2041.3111989471113,1.585869510497828e-12,3.3620072953592395e-12,3003.5000000000073,3.999948729459597e-12,1596.145059396181,1012.0914915739079,0.0
