,hydro,nuclear,solar,wind_onshore,AT -> CH,DE -> CH,FR -> CH,IT -> CH,demand,CH -> AT,CH -> DE,CH -> FR,CH -> IT,mismatch
0,665.4845947262904,2795.4345947262905,200.84459472629035,227.03459472629035,1200.827843907906,3797.839001409346,232.8245913835687,5.184306161646439e-12,7311.000000000001,4.594706975278535e-13,7.364814564581517e-12,104.55000000000057,1704.7398156059796,2.2737367544323206e-13
1,647.3369200912775,2971.0769200912778,160.9869200912776,189.90692009127758,1206.6819515400048,4049.3550011570037,353.1049918619053,3.678046965771222e-13,7484.000000000001,5.208511614523709e-13,2.169277114016385e-12,106.64000000000038,1987.8096249240214,-1.8189894035458565e-12
2,531.4361160901142,2907.6861160901144,94.49611609011423,123.19611609011423,1229.2693930415471,3807.0270539043504,381.3445910614253,2.2444194205537535e-12,7459.000000000002,4.3403267996382306e-13,1.7181427317781132e-12,4.177346799536264e-13,1615.4555023677779,0.0
3,671.8945709914019,2061.314570991402,197.32457099140194,225.83457099140193,1155.897135241287,3693.1858918305375,627.366467222338,91.1822217402329,7260.000000000001,3.433263032788678e-13,5.630132351390366e-13,2.795694118440016e-13,1464.0000000000014,2.2737367544323206e-13
4,542.3544790163149,2383.154479016315,118.97447901631487,144.54447901631488,1078.549197834072,3430.4969724080242,494.5834430478376,5.3424706448346235,7285.000000000001,3.5776661840341725e-13,3.71018453870009e-13,2.8927398226743106e-13,913.000000000025,2.1600499167107046e-12
5,467.45588803045143,2849.5058880304514,33.02588803045146,57.60588803045147,886.7583801172777,3582.9156385333454,431.74939276979075,1.318647115678148e-12,7205.000000000004,4.3829663666876097e-13,4.20285714063646e-13,46.820000000000306,1057.196963542216,0.0
6,464.24241370236956,2877.4824137023697,61.30241370236951,83.70241370236951,664.7501912928938,3326.9112336759345,544.9939270560703,1.3702631280516438e-12,7106.000000000002,4.829641390841431e-13,4.276593802516169e-13,3.350198799037503e-13,917.3850068343744,6.821210263296962e-13
7,517.047278431192,2907.537278431192,92.247278431192,109.81727843119201,465.75141073415807,3121.140291922515,798.7546542990365,1.62151188882174e-12,7186.000000000002,6.531677072528444e-13,5.613449442901097e-13,3.2526890946107017e-13,826.2954706804771,-1.1368683772161603e-12
8,559.6210435046357,2957.761043504636,161.9510435046357,161.5310435046357,413.91594850721344,3060.084587605792,811.2384593770428,2.114681167504217e-12,7334.000000000001,7.405443083330753e-13,7.657938071583753e-13,5.322639864261199e-13,792.1031695085899,2.2737367544323206e-13
9,584.599207638756,2988.369207638756,235.57920763875592,195.25920763875592,590.0851117444391,3327.2089059817813,259.32477312126025,8.518212146077371e-12,7429.000000000001,7.1224682803628e-13,9.740448882171738e-13,93.76000000000052,657.6656214025102,-6.821210263296962e-13
10,641.2398772446211,3026.309877244621,309.47987724462104,231.02987724462105,762.0305198390206,3385.7758216528837,304.1511843165816,1.3629652131319612,7431.000000000001,6.386042883693133e-13,1.2359752560842513e-12,653.3800000000005,577.0000000000979,1.8189894035458565e-12
11,740.8137188932393,3021.5537188932394,359.7637188932393,278.3037188932393,993.1567235601706,3328.5598788606844,289.33779955851196,41.060722447680604,7828.000000000001,5.25683696855056e-13,1.6513214221162334e-12,803.5500000000004,421.00000000000324,-2.0463630789890885e-12
12,751.8282180331697,2987.09821803317,319.4882180331698,249.5982180331698,1018.6659954749352,3009.7000634714777,572.7574199126127,80.93364900830002,7709.000000000001,5.492931740451014e-13,2.8871246425898917e-12,973.0700000000003,308.00000000000165,-2.9558577807620168e-12
13,693.6615259812403,2984.4215259812404,275.18152598124027,242.33152598124025,434.63393234231205,1691.855364009215,652.1895160446361,516.725083678881,7491.000000000001,6.005433057697238e-13,1.389086331400119e-12,2.955880541712045e-13,1.053012396420466e-12,1.209243421103128e-12
14,740.9994852107122,3054.669485210712,268.4594852107123,272.96948521071226,233.03555428209913,1025.0689722375494,1272.4764117249626,707.8511209125448,7461.000000000001,114.53000000000057,2.7278390784087084e-12,5.283903387858092e-13,1.1419923318574123e-12,-1.5774048733874224e-12
15,771.1882157896437,3090.1082157896435,278.64821578964364,297.74821578964367,191.31199336515976,1020.9300000000053,1546.6370064508462,725.7407620976579,7727.000000000001,170.5700000000007,24.742625072240276,9.196184753838203e-13,1.1836276567415104e-12,-5.400124791776761e-13
16,851.7613281298167,3121.3813281298167,307.1013281298167,329.19132812981667,345.3902936602361,1498.9900000000077,1603.066874609788,7.933608821384875e-12,7939.0,7.991546853558753e-13,17.062507776266905,1.1627128017067256e-11,100.81997301302653,2.4158453015843406e-13
17,1782.303254815664,3124.873254815664,307.49325481566416,329.1732548156641,181.00277228109408,1418.451526585894,1037.6726262257619,16.720055644713167,7070.0,18.69000000000074,1.0839737769057922e-10,3.882248723993847e-12,1109.000000000008,-2.2737367544323206e-12
18,1543.8668024342262,3102.956802434226,288.4768024342263,311.19680243422624,256.746273546975,1587.7972800695625,1587.727902279641,20.231334366940423,7259.000000000001,7.310096308375371e-13,1.4897725674458948e-11,1.0251612087947397e-12,1440.0000000000066,-4.547473508864641e-13
19,1171.3005793706263,3058.8405793706265,246.76057937062635,269.53057937062636,498.42371699075443,2218.0900000000206,1415.6267579815017,1.6871197441050546e-12,6786.000000000001,7.961346269193018e-13,6.47758621733965,1.1032296688630038e-12,2086.0952062374417,4.547473508864641e-13
