,biomass,gas,hydro,other_fossil,wind_onshore,LT -> LV,demand,LV -> LT,mismatch
0,154.3580935168377,77.35809351683768,233.3580935168377,166.3580935168377,98.35809351683768,38.20953241581681,640.0000000000017,128.0000000000035,1.4210854715202004e-13
1,167.91590288503073,90.91590288503073,246.91590288503073,179.91590288503073,111.91590288503073,52.92048557485029,615.0000000000015,235.50000000000253,-2.842170943040401e-14
2,157.29677321146107,80.29677321146107,235.29677321146107,169.29677321146107,99.29677321146107,61.51613394269853,595.0000000000017,208.00000000000216,0.0
3,143.81524816038655,67.81524816038656,253.81524816038655,155.81524816038655,84.81524816038656,57.92375919807142,599.0000000000019,165.0000000000023,-1.4210854715202004e-13
4,108.96918371417078,32.96918371417079,453.9691837141708,120.96918371417078,43.96918371417079,72.65408142915199,613.0000000000041,220.50000000000185,-2.842170943040401e-14
5,104.6786581759265,29.678658175926497,540.6786581759264,116.6786581759265,38.6786581759265,75.6067091203739,628.0000000000047,278.00000000000176,5.684341886080802e-14
6,118.50557374607457,43.505573746074575,642.5055737460746,130.50557374607456,55.505573746074575,56.47213126963263,640.0000000000032,407.0000000000024,-1.1368683772161603e-13
7,99.09831483428405,24.098314834284047,690.098314834284,111.09831483428405,33.09831483428405,45.50842582858851,640.0000000000058,363.00000000000296,0.0
8,79.55893723377238,4.558937233772383,744.5589372337723,91.55893723377238,12.558937233772383,2.2053138312361,684.0000000000375,251.0000000000605,8.526512829121202e-14
9,92.4089159535313,17.408915953531313,763.4089159535313,104.4089159535313,29.408915953531313,1.658795311699585e-11,720.0000000000082,287.044579767665,-2.2737367544323206e-13
10,91.01964682131597,16.01964682131598,812.019646821316,103.01964682131597,46.01964682131598,5.654791132472569e-12,738.0000000000089,330.0982341065767,0.0
11,88.37121319703884,12.371213197038845,825.3712131970389,99.37121319703884,50.37121319703884,3.941482291487272e-12,747.0000000000117,328.85606598518643,-1.1368683772161603e-13
12,84.14541203099489,8.14541203099489,946.1454120309949,96.14541203099489,56.14541203099489,3.2765214119633475e-12,759.0000000000186,431.7270601549591,1.1368683772161603e-13
13,80.83356903113415,4.833569031134142,1014.8335690311342,92.83356903113415,52.83356903113414,2.686709771172988e-12,766.0000000000348,480.1678451556386,2.2737367544323206e-13
14,83.89009105043928,7.890091050439274,1018.8900910504393,95.89009105043928,52.890091050439274,2.9686703692925858e-12,817.0000000000193,442.45045525217995,-1.1368683772161603e-13
15,89.44926287658764,13.449262876587639,1025.4492628765877,101.44926287658764,59.44926287658764,3.3156597434221676e-12,840.0000000000107,449.2463143829308,3.410605131648481e-13
16,94.35792692204897,18.357926922048975,1029.357926922049,107.35792692204897,67.35792692204897,2.9464376443841064e-12,843.0000000000077,473.7896346102401,1.1368683772161603e-13
17,90.65399873606275,14.65399873606275,1025.6539987360627,103.65399873606275,62.653998736062746,2.654527572562136e-12,833.0000000000098,464.26999368030664,-1.7053025658242404e-13
18,96.01318154973572,19.013181549735712,1030.0131815497357,108.01318154973572,69.01318154973572,2.7196701417594425e-12,817.0000000000074,505.0659077486739,-1.1368683772161603e-13
19,102.72332439694841,25.723324396948417,1073.7233243969483,114.72332439694841,75.72332439694841,2.8625644372187695e-12,795.0000000000053,597.6166219847396,-1.1368683772161603e-13
20,122.03192747231482,45.03192747231482,803.0319274723148,134.0319274723148,95.03192747231482,4.282562178053473e-12,735.0000000000031,464.15963736157534,5.684341886080802e-14
21,135.98733990080387,58.98733990080388,635.9873399008039,148.98733990080387,108.98733990080387,4.53322168344635e-12,669.0000000000023,419.93669950402165,-5.684341886080802e-14
22,107.96117123983785,30.961171239837856,512.9611712398379,120.96117123983785,80.96117123983785,7.28963913472129e-12,614.0000000000044,239.80585619919214,0.0
23,78.00000000000661,1.0000000000066094,636.0000000000066,90.00000000000661,51.00000000000661,2.369784230309383e-12,595.1897745252319,260.81022547480353,-5.684341886080802e-14
24,78.00000000002146,1.0000000000214593,546.0000000000215,90.00000000002146,51.00000000002146,4.636410428975095e-12,561.2184482937213,204.78155170639067,2.842170943040401e-14
25,80.19453847013605,3.194538470136055,566.1945384701361,92.19453847013605,51.19453847013605,1.5749791256985176e-11,550.0000000000608,242.9726923506352,5.684341886080802e-14
26,77.45651370731649,1.456513707316494,612.4565137073165,89.45651370731649,46.456513707316496,5.27806718224059e-12,557.0000000002943,270.28256853629347,-5.684341886080802e-14
27,77.00000000000249,1.000000000002486,787.0000000000025,89.00000000000249,48.00000000000249,1.4612349530529147e-12,653.6778728952545,348.32212710475943,5.684341886080802e-14
28,95.4589986710184,19.458998671018406,818.4589986710184,107.4589986710184,62.458998671018406,3.118193832121991e-12,700.0000000000073,403.2949933550879,1.7053025658242404e-13
29,135.6666699316641,59.666669931664096,865.666669931664,147.6666699316641,92.6666699316641,6.255139823630823e-12,827.0000000000023,474.33334965832444,1.1368683772161603e-13
30,138.68857671239527,87.68857671239527,930.6885767123953,150.68857671239527,92.68857671239527,6.691263318830347e-12,917.0000000000022,483.4428835619809,0.0
31,149.7635680583118,98.76356805831179,949.7635680583118,161.7635680583118,104.76356805831179,7.70552699834533e-12,961.0000000000018,503.8178402915648,2.8421709430404007e-13
32,180.14949941052353,128.14949941052353,1179.1494994105235,192.14949941052353,134.14949941052353,2.32176094570661e-11,992.0000000000013,821.7474970526396,-1.1368683772161603e-13
33,173.69239667822808,121.69239667822808,1251.692396678228,185.69239667822808,129.69239667822808,1.029495904058122e-11,997.0000000000014,865.4619833911493,0.0
