,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,CZ -> SK,HU -> SK,PL -> SK,demand,SK -> CZ,SK -> HU,SK -> PL,mismatch
0,28.200000000000596,175.6000000000006,48.1000000000006,455.93000000000063,179.5000000000006,1819.3000000000006,478.80000000000064,41.400000000000595,5.98193243411402e-13,1153.930000000001,2.2656176299806513e-11,431.60000000000053,2957.3468827733686,166.83436442559182,1437.5899231285327,250.58882967253663,0.0
1,28.10000000000044,172.90000000000043,48.00000000000044,461.95000000000044,177.90000000000043,1816.7000000000005,475.80000000000047,41.00000000000044,4.385888329399429e-13,1127.5500000000009,2.9188050024398885e-12,431.70000000000044,2963.075544151438,144.04326322021188,1381.448396467157,293.0327961612013,4.547473508864641e-13
2,28.100000000000342,162.10000000000034,46.700000000000344,513.3900000000003,174.70000000000033,1808.7000000000005,469.50000000000034,40.80000000000034,3.416331391814516e-13,1067.0300000000025,2.1480450246208785e-12,424.2000000000004,2973.363453556174,53.10327561067207,1395.0330386826624,313.7202321505,0.0
3,29.700000000000315,140.30000000000032,45.30000000000032,587.8300000000004,168.5000000000003,1803.6000000000001,455.60000000000036,39.40000000000032,3.166130785281571e-13,1088.4300000000026,1.728325887521654e-12,435.40000000000043,2989.1905363202773,54.261290274347004,1440.589445905465,310.01872749991776,6.821210263296962e-13
4,29.500000000000274,143.50000000000028,46.40000000000027,562.8900000000002,170.60000000000028,1809.1000000000001,461.5000000000003,40.40000000000027,2.7237608287167876e-13,1119.6000000000035,1.1055300755644042e-12,439.2000000000005,3052.2721789293764,35.91367944167149,1465.7050689992775,268.7990726296819,4.547473508864641e-13
5,29.400000000000276,132.8000000000003,44.60000000000028,517.1300000000002,166.4000000000003,1752.8000000000002,445.7000000000003,40.400000000000276,2.788592488932972e-13,1207.3000000000306,1.2394264039496958e-12,443.80000000000064,3091.482035564848,4.352772445820701,1477.1551938652274,207.33999812413913,-6.821210263296962e-13
6,29.000000000000295,130.10000000000028,44.6000000000003,599.4700000000004,166.00000000000028,1736.0000000000002,437.5000000000003,40.2000000000003,2.9615946155145074e-13,1239.8800000000022,1.1407726558770541e-12,461.7000000000006,3058.498493463387,63.89072252241371,1550.9560542282106,211.10472978599503,6.821210263296962e-13
7,29.000000000000302,128.30000000000032,44.7000000000003,628.8600000000004,166.40000000000032,1734.1000000000001,436.8000000000003,38.4000000000003,3.006279727941304e-13,1386.0800000000006,8.891294290593569e-13,479.0000000000007,3127.6511291294246,196.05204275023107,1555.042855963171,192.89397215717798,2.2737367544323206e-13
8,29.200000000000426,126.90000000000043,44.60000000000043,584.6800000000004,166.20000000000041,1734.0000000000005,434.30000000000047,38.80000000000042,1.3000000000004277,1313.3000000000009,1.5114432232557202e-12,463.50000000000097,3139.209009345349,166.10517505717834,1491.1685192438931,140.29729635358785,-2.2737367544323206e-13
9,28.90000000000056,151.30000000000058,46.40000000000056,578.1800000000005,173.10000000000056,1784.8000000000004,451.3000000000006,39.80000000000056,3.90000000000056,1254.400000000001,3.989209659715474e-12,465.800000000001,3156.85374874107,142.69181450123403,1536.951008026026,141.3834287316813,-4.547473508864641e-13
10,28.60000000000071,163.30000000000072,47.700000000000706,593.4800000000007,178.0000000000007,1817.3000000000006,462.90000000000066,41.3000000000007,7.600000000000705,1296.7500000000007,5.606133623896756,486.60000000000065,3237.1187515213483,177.07784161063637,1503.700000000024,211.2395404918968,-1.1368683772161603e-12
11,29.000000000000774,169.90000000000077,48.90000000000077,610.2600000000008,180.20000000000076,1820.7000000000007,464.6000000000008,40.30000000000077,12.600000000000772,1157.230000000001,18.554952969180604,440.7000000000006,3186.336532459096,159.73314220881772,1434.6400000000074,212.23527830126844,-2.2737367544323206e-13
12,28.70000000000083,178.90000000000083,49.700000000000834,649.6100000000008,181.90000000000083,1822.3000000000009,474.6000000000009,40.50000000000083,12.800000000000832,1055.0500000000009,33.42000227150034,336.0000000000006,3191.3142833961615,161.8518331165473,1304.050000000004,206.2638857587968,2.2737367544323206e-13
13,27.900000000000958,181.60000000000096,50.00000000000096,680.4100000000009,179.40000000000097,1821.200000000001,478.70000000000095,40.10000000000096,9.500000000000957,929.1800000000009,6.8771092984665865,290.1000000000007,3134.380237708845,144.8248986470994,1224.5300000000193,191.23197294251312,-4.547473508864641e-13
14,28.70000000000094,181.00000000000094,49.80000000000094,715.830000000001,178.10000000000093,1820.700000000001,477.100000000001,41.100000000000946,5.700000000000942,821.080000000001,1.3905035645435607e-11,284.5000000000007,3102.963434670202,149.0836985944387,1154.3967463572778,197.16612037810506,0.0
15,28.80000000000121,180.4000000000012,49.70000000000121,707.1100000000013,178.3000000000012,1822.2000000000012,478.7000000000012,41.20000000000121,1.5000000000012064,886.200000000001,1.892867584134618e-12,269.2000000000007,3177.4540069049344,138.87288633384816,1144.057844232888,182.92526252834378,4.547473508864641e-13
16,28.700000000003378,170.50000000000338,48.500000000003375,660.4300000000034,179.10000000000338,1816.3000000000034,474.40000000000333,40.400000000003374,3.3779523750556444e-12,787.6300000000017,3.109630150426784e-12,217.80000000000112,3164.8641343820723,79.75916674583289,1060.0428473909458,119.093851481186,-1.3642420526593924e-12
17,29.100000000002314,179.0000000000023,49.60000000000231,690.4900000000023,181.6000000000023,1821.9000000000024,487.4000000000023,40.50000000000231,2.3113055614389535e-12,815.3800000000014,2.428183395170315e-12,215.100000000001,3212.934938467113,94.35270672708573,1067.8259329963885,134.95642180943898,-1.1368683772161603e-12
18,28.700000000002763,177.00000000000276,49.30000000000276,677.6800000000027,181.10000000000275,1820.6000000000026,486.7000000000028,40.80000000000276,2.765134532197837e-12,817.4000000000016,4.859346882595555e-12,185.40000000000103,3186.169165235552,82.73265024536254,1065.4611151625504,130.3170693565663,9.094947017729282e-13
19,28.500000000001595,178.1000000000016,49.6000000000016,714.7500000000016,180.4000000000016,1821.9000000000017,491.8000000000016,39.9000000000016,1.5954516904191557e-12,846.6500000000011,1.918369539104193e-11,262.2000000000008,3191.169689573844,111.85370291392682,1147.2560695711877,163.52053794107724,-2.2737367544323206e-13
20,28.90000000000161,176.2000000000016,49.100000000001614,727.8600000000016,179.2000000000016,1816.2000000000016,490.40000000000157,40.40000000000161,1.6137954600072182e-12,735.3500000000012,1.3124060041372518e-11,206.0000000000009,3093.298969838978,113.21941839727597,1097.7678211814937,145.32379058228307,-9.094947017729282e-13
21,28.70000000000143,176.30000000000143,49.300000000001425,705.6200000000015,180.00000000000142,1819.5000000000014,489.7000000000014,40.00000000000143,1.431411104026126e-12,608.4300000000011,8.575264840669024e-12,151.60000000000082,2994.724849051195,121.48904107677717,970.3313953490418,162.60471452300982,-6.821210263296962e-13
