,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,AT -> CZ,DE -> CZ,PL -> CZ,SK -> CZ,demand,CZ -> AT,CZ -> DE,CZ -> PL,CZ -> SK,mismatch
8436,273.06768241910925,1034.9176824191093,619.1476824191092,347.57768241910924,4896.6476824191095,3510.5176824191094,384.8476824191093,305.19768241910924,268.22768241910927,43.247682419109246,1.0430437060189665e-12,1799.9800000000005,101.93000000000154,135.61045759385456,9901.000000000004,1410.7362344106702,251.3383658782334,87.21268149604121,2070.630000000001,9.094947017729282e-13
8437,277.73279499086175,1039.8427949908619,631.6527949908617,303.79279499086175,4907.412794990862,3515.492794990862,384.52279499086177,309.00279499086173,182.44279499086178,46.672794990861775,1.0129691534429533e-12,1780.8500000000004,115.39000000000152,111.5073548571583,9841.000000000004,1367.634597886721,254.9384188237278,87.74228805532606,2055.0000000000014,0.0
8438,285.2323324186858,1044.3123324186859,638.2523324186858,490.46233241868583,4897.212332418685,3524.652332418686,398.16233241868576,318.7523324186858,78.65233241868579,57.302332418685786,1.0210786976524412e-12,1751.1000000000004,23.690000000001547,69.94970410266939,9924.000000000004,1333.188343980552,284.54911350306406,86.41557080591014,1949.5800000000017,-2.7284841053187847e-12
8439,286.39490154789024,1041.9849015478903,640.1849015478903,531.2649015478903,4944.85490154789,3529.1349015478904,402.52490154789024,323.61490154789027,48.07490154789027,70.88490154789027,9.632674399053818e-13,1856.9300000000005,67.82000000000157,38.14359872719204,10072.000000000004,1402.0317083655575,284.92389121160386,84.85701462893002,1938.0000000000034,-2.7284841053187847e-12
8440,280.94014869244234,1025.3801486924424,634.1401486924424,456.30014869244235,4936.200148692443,3525.4701486924423,398.48014869244236,318.8701486924424,41.15014869244235,73.94014869244235,1.0036725642705896e-12,1929.6000000000004,185.72000000000153,108.69856044426331,9981.000000000004,1565.254799024153,313.39946465607864,87.75578368845511,1967.4800000000012,-1.8189894035458565e-12
8441,275.84524183490043,1049.0352418349005,632.3552418349005,145.42524183490045,4964.2752418349,3522.6052418349004,398.5652418349004,317.4852418349004,38.16524183490044,67.70524183490045,1.0589227975328879e-12,1935.9600000000005,187.91000000000187,140.36203380383446,9747.000000000004,1617.5177648319575,316.0941587133486,70.88252860753138,1924.200000000001,0.0
8442,269.95090983233416,1046.2309098323342,627.4409098323342,228.06090983233415,5003.520909832334,3514.840909832334,393.2509098323342,313.4509098323341,30.37090983233415,75.15090983233415,1.1818040196591787e-12,1970.8300000000004,235.61000000000175,169.10403483132322,9732.000000000004,1710.1147319432778,292.47629716319983,76.92210404818526,2066.300000000001,0.0
8443,262.9177617358484,1025.5277617358483,615.7077617358484,169.3777617358484,4932.587761735848,3510.6077617358487,385.2577617358484,308.59776173584845,25.247761735848403,91.4677617358484,1.4250461705256986e-12,1473.6700000000008,333.2400000000018,146.80955581659885,9362.000000000005,1628.54123553893,223.93621795688344,72.40971967926787,1994.130000000001,-9.094947017729282e-13
8444,257.4861341997746,995.9561341997745,604.9161341997745,175.65613419977458,4919.186134199775,3503.1361341997745,372.7261341997746,301.0661341997746,19.036134199774587,95.35613419977457,1.3743867006450069e-12,1103.5700000000008,312.90000000000174,174.0244872837381,8848.000000000007,1756.292822606969,197.47981038036465,76.46319629414417,1956.7800000000007,9.094947017729282e-13
8445,257.7574212081166,721.9074212081166,582.2274212081167,282.5174212081166,4683.747421208116,3502.867421208117,356.7774212081166,295.0874212081166,19.507421208116636,89.71742120811663,1.4574720158182671e-12,1141.0800000000008,333.07000000000215,130.9294254191417,8342.000000000007,1901.6579048356487,183.90283808858075,61.18289457607264,1908.450000000001,9.094947017729282e-13
8446,247.89932644726818,262.6493264472682,519.6393264472682,159.48932644726818,4696.229326447268,3494.599326447268,342.89932644726815,281.89932644726815,9.129326447268175,79.88932644726818,1.8327936446030314e-12,1048.7600000000014,366.270000000002,143.91196252132715,7887.000000000015,1824.7085699161285,105.8532100507097,66.10344702716161,1769.6000000000008,0.0
8447,241.02000000000086,214.00000000000085,485.2200000000009,63.15000000000085,4595.570000000001,3485.9900000000007,335.82000000000085,272.0300000000008,8.496152357128636e-13,76.80000000000085,6.303085539117217e-13,1100.240000000001,662.3100000000006,55.09854689146972,7711.062960319034,1859.910729926034,207.0180999572115,189.12675668919724,1620.1300000000026,9.094947017729282e-13
8448,241.1500000000005,224.45000000000047,481.5800000000005,63.05000000000049,4675.670000000001,3482.3000000000006,339.5100000000005,270.9600000000005,4.908984184427993e-13,76.1800000000005,4.4291174287516015e-13,1067.8300000000006,726.7000000000005,2.0293337397709057,7885.834414242851,1792.285947275213,220.81631547703162,279.77265674461535,1472.7000000000658,1.8189894035458565e-12
8449,240.45000000000036,240.20000000000036,474.74000000000035,63.05000000000037,4601.51,3481.7500000000005,338.8400000000003,269.8400000000003,3.6798096489065856e-13,86.64000000000037,4.753384157726558e-13,1056.200000000001,629.6000000000005,4.070408377789071e-12,7811.635833777063,1732.8327991579401,147.4215492152249,295.39610869903385,1495.5337091507488,-9.094947017729282e-13
8450,239.0000000000003,259.2700000000003,470.4000000000003,63.01000000000032,4544.51,3484.0400000000004,336.92000000000036,271.23000000000036,3.1944292086999643e-13,95.52000000000031,6.733855325270088e-13,932.320000000001,611.0600000000004,3.4875442975629966e-12,7767.7368640665445,1631.067435400655,152.221845577925,303.191090984894,1453.0627639699894,-1.8189894035458565e-12
8451,235.6400000000004,264.63000000000045,476.30000000000047,62.95000000000043,4521.55,3483.5500000000006,337.56000000000046,270.21000000000043,4.2734660387943047e-13,99.98000000000043,6.085681542343608e-13,972.9300000000005,643.0600000000005,17.932670107171166,7840.259610385051,1586.2738530225606,220.75856726080877,250.20063943874598,1488.8000000000075,3.637978807091713e-12
8452,235.55000000000345,501.81000000000347,488.82000000000346,62.95000000000345,4724.980000000003,3482.0400000000036,340.3500000000035,270.21000000000345,3.4471140147169516e-12,102.68000000000346,1.0668585013894971e-12,859.0700000000007,655.8900000000025,196.54607765412987,8112.7115377577165,1782.2803962516873,165.8012629775916,54.15288066717023,1805.9500000000007,1.8189894035458565e-12
8453,257.0872564089664,1029.4572564089665,570.6772564089664,89.5872564089664,4867.557256408966,3503.6572564089665,382.4572564089664,296.89725640896637,20.617256408966405,132.6172564089664,9.772373056035388e-13,1197.1700000000008,731.1100000000029,180.42675084994727,9169.000000000007,1704.251360975888,222.06959488502267,46.648359078698,2117.350000000001,9.094947017729282e-13
8454,273.5194629760621,1063.9994629760622,597.879462976062,134.90946297606203,5124.419462976062,3519.719462976062,404.52946297606206,310.34946297606206,38.05946297606204,152.31946297606206,1.058814661395589e-12,1295.0100000000004,429.61000000000246,88.68858662913487,9686.000000000004,1455.2306349523785,268.66958760696974,55.062993830406356,1968.0500000000015,0.0
