,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,293.0,2316.0,1.290659425265539,7946.0,9539.81140452553,416.1374542083116,0.0,9707.0,56898.0,0.0,500.94999999999754
1,293.0,2286.0,11.0,7164.0,28971.96308135757,471.0,0.0,9502.0,54375.0,0.0,1665.380000000002
2,294.0,1908.3197315590248,11.0,6826.0,34081.0,466.0,0.0,2859.102137758892,51887.0,0.0,299.3039435918109
3,294.0,2291.0,10.0,5845.783373705091,32159.279334598927,13.991106469325713,0.0,9005.0,14953.29570957365,0.0,1024.9800000000032
4,127.32836663617212,2271.0,2.538396510626675,5715.0,34032.0,27.448550824866174,0.0,9050.0,39166.93451694017,0.0,685.0478949373858
5,3.000054932577906,2275.0,11.0,6095.0,34437.0,464.0,0.0,5352.378657064464,50909.0,0.0,74.64482310857862
6,294.0,2393.0,1.494725098200171,2358.4645186091216,34376.0,466.0,0.0,4667.035089394924,51150.0,0.0,1282.2400000000011
7,294.0,1475.2710392887013,1.2970199957249773,6876.0,23356.64183227437,103.35644666793453,92.01121267946782,8820.0,15550.682271344318,0.0,1497.409999999999
8,294.0,2412.0,11.0,4266.980295774514,25207.945089763845,465.0,490.0,7491.8557483525865,52177.0,0.0,494.2350260324529
9,64.72294489273898,2408.0,2.5836229975104246,466.99630498054734,35900.0,197.52654645657225,1125.0,4596.145044161925,54278.0,0.0,280.9310030513834
10,290.0,1904.3172780277189,2.8901717128477573,2234.4708287956028,21530.633194792223,465.0,1550.0,8557.0,11615.433999634652,0.0,1143.919999999996
11,85.33068906144875,2400.0,11.0,4130.04299796974,35920.0,443.35678557539103,1534.0,5756.917065504525,59334.0,0.0,819.7813994507381
12,293.0,878.4743196203326,11.0,7539.0,36108.0,465.0,1363.0,8286.0,27598.820100338722,0.0,2776.5800000000036
13,294.0,2394.0,11.0,5510.224007664404,36620.0,464.0,1025.6361108932372,5646.3338150554255,18914.959064273262,0.0,1797.0499999999993
14,294.0,1265.3219360077053,12.0,8020.0,38278.0,466.0,68.32663310815826,7730.0,54284.0,0.0,453.14000000000124
15,274.76445565288105,2399.0,9.0,7780.0,22318.450722425092,467.0,222.0,8633.0,49564.38968735058,233.43676068665846,0.0
16,294.0,1814.7761201590868,8.0,7651.0,37706.19585292245,463.0,48.0,9373.0,59937.0,2643.239999999998,0.0
17,294.0,2405.0,6.797749957281367,8574.0,45302.0,253.51950300287933,0.0,9495.0,62502.0,2243.139999999994,0.0
18,294.0,2409.0,3.0,10733.0,45446.25047492339,461.0,0.0,9513.0,34616.45241287963,745.7599999999948,0.0
19,294.0,2408.0,2.035088626239914,8999.0,39156.37127223125,458.0,0.0,4673.773792910143,60140.0,240.99269604161805,0.0
20,296.0,2413.0,3.0,6731.233657998234,47486.0,459.0,0.0,9315.0,58050.0,0.0,921.6797436556737
21,295.0,2414.0,5.0,264.71732736848173,47449.0,460.0,0.0,3723.34610429667,61037.0,1042.3653425901987,0.0
22,294.0,12.917428712635562,8.0,7870.0,47729.0,463.0,0.0,3876.632562109228,15909.90724177222,78.20165220221897,0.0
23,297.0,2563.0,11.0,7013.0,46834.0,467.0,0.0,8479.0,56031.0,0.0,988.0099999999966
24,297.0,2569.0,11.0,6676.0,24311.425431131996,467.0,0.0,7981.740198468787,54310.76841620852,0.0,165.9906164083472
25,12.597159201558885,2570.0,11.0,6807.0,43646.0,468.0,0.0,7897.0,53211.0,0.0,2321.7099999999973
26,297.0,976.6095881898026,11.0,6718.0,43034.0,307.16954241584597,0.0,7318.0,14531.533097074454,0.0,1337.4550398679519
27,297.0,2580.0,11.0,6630.0,43426.0,457.0,0.0,6788.0,16917.79109701985,0.0,1467.4499999999962
28,296.0,1120.9432631817403,11.0,1594.6037145858443,44246.68428190107,452.0,0.0,6330.0,55053.0,204.35784506676762,0.0
