,biomass,gas,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,4.468173735328767,35.68670790775018,105.57,40.56,0.0,84.622067582645,1054.0,126.31000000000006,0.0
1,30.135790293052292,45.91,104.22,40.67,0.0,288.27,1022.0,88.10284650485207,0.0
2,34.61182603583899,45.88,13.399576993377243,40.12,0.0,276.39,1000.0,12.851406096979181,0.0
3,51.53,18.30650724030929,14.688604831627826,25.816707075885418,0.0,256.84,994.0,48.97999999999993,0.0
4,51.76,0.16518657640999151,105.38,39.92,0.0,269.47,371.3696195460999,0.0,20.620000000000033
5,37.914297149469014,45.54,83.69475542423261,29.870827489377785,0.0,289.13,1027.0,3.042990641923869,0.0
6,51.61,45.64,105.39,39.79,0.95,306.19,592.4823377892639,106.8300000000002,0.0
7,51.4,45.42,105.41,23.79038694626216,0.5421259873028035,292.84557983960656,1056.0,89.39000000000006,0.0
8,50.06783877146812,13.888263018890646,105.44,39.75,0.5810439609480706,86.89556596101465,1119.0,110.64999999999982,0.0
9,37.34607342529828,15.395928579825142,6.683398870415845,40.48,2.78,384.38,1184.0,100.90592256578867,0.0
10,51.46,44.96,72.01653269583889,40.57,3.47,287.7860038841598,1217.0,189.6500000000001,0.0
11,50.36347519808273,44.98,32.98735332258887,6.566287431605758,3.21,364.06,1222.0,222.0299999999999,0.0
12,50.95,44.95,16.994497280770453,38.67,1.39,331.43,1225.0,72.3927083947342,0.0
13,50.97,45.18,15.986699510804359,38.11,0.02,262.83,1236.0,292.72,0.0
14,50.99,45.23,105.32,39.18,0.0,214.29,1312.0,118.17906950047917,0.0
15,50.95,45.26,105.46,39.52,0.0,196.51571726149842,181.58417708608204,237.04999999999993,0.0
16,50.96,39.02425698227858,105.42,39.49,0.0,209.1433734811973,1397.0,170.77240210734814,0.0
17,44.67125698007995,11.166951048620186,105.44,40.97,0.0,280.11433542942405,1381.0,181.4276455489027,0.0
18,51.04,45.32,82.89008851130086,40.12,0.0,336.05,1345.0,367.26,0.0
19,50.91,45.56,19.752417119280867,32.66585478207299,0.0,271.83307647062406,1279.0,397.1900000000001,0.0
20,22.58657929675798,39.789333789287994,105.4,39.68,0.0,160.5614797705166,1192.0,85.75309516801038,0.0
21,50.14,4.251639352428226,103.06,39.74,0.0,35.55315297417846,1097.0,528.1800000000001,0.0
22,49.84,45.84,76.42,39.61,0.0,298.41,1007.0,220.52998563580653,0.0
23,26.740592879838218,45.96,55.37,32.733884662541065,0.0,148.90385293434252,963.0,125.30580924768668,0.0
24,49.93,46.05,55.37,40.34,0.0,343.42,941.0,272.7,0.0
25,50.04,45.99,37.44047078772155,30.373584551029552,0.0,311.23,471.25378131720703,229.26999999999995,0.0
26,50.23,46.02,55.4,40.17,0.0,320.29,650.4150310740372,265.19,0.0
27,51.08,46.08,55.39,27.511670537366356,0.0,304.91,478.4834465942497,199.1688687625148,0.0
28,48.677492965944765,45.88,55.36,38.57650904407188,0.0,288.61,1191.0,310.69000000000005,0.0
29,52.03,11.609715331084162,6.05600627334579,39.39,0.0,271.02,1380.0,468.0548792584545,0.0
30,52.17,36.81958803762408,105.63,39.06,0.94,230.68,1511.0,202.96153523316977,0.0
31,8.959432321911379,46.1,105.7,23.60912471100037,1.2478058646162506,168.71527865084573,1581.0,138.535175946294,0.0
32,48.37852953994927,45.94,105.68,40.44,1.5682691870939973,147.56,1325.381214871374,670.6199999999999,0.0
33,49.85096666843972,45.9,105.68,21.057025565465437,6.52,125.82,492.43042192857723,296.6547803284026,0.0
34,52.04,13.127192592907996,101.17879743321285,40.41,5.06,90.57,1642.0,357.95344490610324,0.0
35,51.92,46.11,147.1,39.92,3.14,78.42,514.9342193559496,701.1199999999999,0.0
36,22.070411912421807,18.713795343023875,140.2515753979475,10.684093004899326,1.68,38.59536102542938,1610.3918479624533,560.6090745932843,0.0
37,51.69,46.12,105.64,29.619330678669186,0.03,81.97,658.375567342478,719.8399999999999,0.0
38,51.56,46.17,140.25106225421862,0.5000229304597293,0.0,71.58001861548243,1704.0,558.4864457094285,0.0
39,50.484123150049356,45.43552609327712,61.688864479836006,32.69656987211761,0.0,139.02,656.8340589695797,599.08,0.0
40,32.237073886164794,8.863917861318646,532.68,38.73,0.0,135.73,1686.0,559.85,0.0
41,47.7054787401844,46.08,117.79,38.84,0.0,113.87,777.4652610989635,712.1499999999999,0.0
42,51.63,46.06,105.37,39.3,0.0,88.57,1575.0,735.3299999999999,0.0
43,51.5,6.648448500703345,105.38,31.019963294699554,0.0,70.43,1487.0,656.6899999999998,0.0
44,18.70187872320528,46.0,105.4,39.92,0.0,72.25,58.61017678974669,572.28,0.0
45,45.38780388134614,28.911226509060786,99.3,6.067171551453765,0.0,68.91,1222.0,644.06,0.0
46,50.56,46.14,55.33,29.48917343768762,0.0,58.69,444.42902924081733,634.54,0.0
47,50.37,46.14,105.5,40.8,0.0,51.02,1081.0,519.4699999999999,0.0
48,50.4,46.01,105.44,41.6,0.0,49.57,1045.0,292.13,0.0
49,50.51,46.12,43.98101054793166,40.7,0.0,39.75,1028.0,224.20000000000007,0.0
50,2.824799391085238,12.470628153058868,105.46,22.63,0.0,40.21,815.7378100688841,210.45000000000005,0.0
51,6.480904364248604,37.64263573621515,105.48,14.22154765249174,0.0,40.55,1096.0,283.19,0.0
52,51.98,45.88,44.925996112432514,13.0148987587123,0.0,50.72,1291.0,417.36,0.0
53,52.07,23.220386391603284,12.983329536020793,20.44,0.0,60.67,1504.0,475.24000000000007,0.0
54,9.998645342782531,45.93,51.09344073735418,4.050232368234019,0.0,68.01,1648.0,459.7208401685396,0.0
55,52.0,45.89,90.75206152119989,19.8,1.14,32.58996633223165,1698.0,548.4000000000001,0.0
56,48.510874592214435,45.72,105.46,0.14920143880350606,2.24,101.5,1718.0,586.95,0.0
57,16.45378368730595,21.889348465825854,105.47,19.4150066816428,2.74,1.6120263244394923,1729.0,494.4950227068014,0.0
58,51.9,45.73,201.65,20.23,0.8308707352274018,124.48,1717.0,536.1599999999999,0.0
59,51.85,45.69,194.63,20.14,1.96,150.37,803.6221682701287,573.7200000000003,0.0
60,51.81,45.62,67.43153831548162,8.715602530512298,0.40080396318899564,192.6,288.3697158093089,280.6262502364405,0.0
61,28.702681484479637,45.56,233.53,20.24,0.015743406887495943,198.12,1727.0,551.8,0.0
62,8.079152838344076,9.98218987422984,108.74296146308376,20.28,0.0,198.22212027014803,1766.0,601.02,0.0
63,5.814563920595666,45.55,75.20099473310158,0.7158122744502468,0.0,302.93,1769.0,501.5386028393851,0.0
64,10.508360848863692,22.77850106518108,105.45,20.17,0.0,55.726779273312374,1735.0,542.88,0.0
65,51.97,45.56,97.63536143811285,20.53,0.0,379.92,181.38727811891158,501.95999999999975,0.0
66,51.95,20.967800896241382,105.43,25.97,0.0,380.47,1627.0,260.1694103900408,0.0
67,7.1794970808326894,45.9,105.44,30.9,0.0,390.6,1384.2634087151011,543.1200000000001,0.0
68,51.93,20.131440613824903,40.766716782125364,38.83,0.0,385.37,808.3587356278024,513.01,0.0
69,51.66,45.87,105.37,38.42,0.0,380.48,1232.0,348.14994025791344,0.0
70,51.23,3.8792182353460354,105.46,39.24,0.0,370.15,1146.0,387.94000000000017,0.0
71,51.01,45.78,105.46,39.82,0.0,132.03109849820598,1101.0,350.99046063007467,0.0
72,50.83,5.8745357958834825,91.41450160942654,10.22951354229637,0.0,270.9685808538376,1068.0,184.94000000000017,0.0
73,50.92,31.71083311750346,105.49,23.310869349156825,0.0,292.0342435027225,1064.0,152.8300000000001,0.0
74,51.11,36.96318841524744,105.46,40.45,0.0,326.6,1071.0,119.34000000000015,0.0
75,51.45,45.82,105.46,5.464148073179916,0.0,319.48,1141.0,4.4723808242193,0.0
76,52.03,29.48668620366922,105.46,34.85882478672688,0.0,138.29310887450742,742.3400969242002,324.59000000000003,0.0
77,15.099455302841275,17.36282513789288,105.47,39.48,0.0,42.81642195541372,1553.0,348.2600000000001,0.0
78,22.94137270785145,45.67,105.45,39.37,0.0,365.41,1691.0,425.5999999999998,0.0
79,52.25,45.43,79.11165175868929,38.67,0.16974105360875283,351.67,1740.0,791.64,0.0
80,52.11,45.33,105.49,20.426928640249766,2.35,325.48,722.2557612201052,522.4026780421459,0.0
81,51.99,7.118117331653248,61.50563356457379,0.43894523916192896,2.79,295.56,1753.0,345.1315875203746,0.0
82,29.784546092652896,32.57703931110746,95.09422254128204,29.380992911342037,2.23,286.17,1710.506198424726,829.3743137254903,0.0
83,11.510108295434723,6.260707153624379,303.41,37.63,2.21,158.86252215405233,1516.398081199545,710.3929411764707,0.0
84,51.79,45.37,266.46,37.27,1.83,295.48,1740.0,791.6017647058823,0.0
85,51.65,45.35,234.17,38.17,0.0,300.99,1739.0,161.60846322233772,0.0
86,51.56,45.19,392.61,38.49,0.0,330.57,1775.0,965.1637254901962,0.0
87,51.59,45.22,541.05,38.5076591749273,0.0,332.56,1772.0,525.87,0.0
88,12.166547953151802,45.25,536.58,38.47,0.0,336.9,115.76057671013432,587.3599999999999,0.0
89,24.465632874308593,6.37566135231671,352.96,39.03,0.0,316.96,1681.0,9.902880999322946,0.0
90,40.95202641027546,45.35,119.45,39.64,0.0,313.01,1613.0,565.49,0.0
91,51.16,45.34,65.30172507276033,39.47,0.0,269.9641462609928,1516.0,510.88101054641515,0.0
92,51.07,45.36,105.44,39.56,0.0,77.96660978045875,1009.2232138392468,353.03,0.0
93,50.57,45.39,105.41,39.13,0.0,212.4454291343813,1252.0,0.0,81.75
94,50.27,45.32,25.90778931275348,39.35,0.0,263.53,1159.0,0.0,70.96000000000015
