,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,demand,s_l,s_r
72,29.7,183.0,57.7,119.55931862915754,124.3,1887.2,467.6,9.459824069909077,0.0,2988.83,0.0,880.1099999999992
73,29.7,171.8,52.8,482.94532510861717,95.50302027778365,1890.8,458.3,39.6,0.0,2966.98,0.0,390.3251701189855
74,29.8,174.9,53.8,311.4456367770043,101.7,1894.7,460.2,34.866671790851015,0.0,2933.69,0.0,167.2369574751119
75,29.5,171.6,52.0,568.24,100.1,1096.1759696735996,460.9,37.9,0.0,1385.0236453387242,0.0,829.4200000000006
76,21.64998127233259,182.7,58.3,334.183366856931,104.7,1898.4,410.1495010400669,36.9,0.0,2434.428086259053,0.0,612.1100000000009
77,0.2501997845545,189.6,60.1,69.96842614663586,106.9,1899.4,476.1,36.8,0.0,3429.02,0.0,415.7000000000005
78,29.9,185.4,44.259043312894306,680.75,105.5,611.706219094914,46.15732378759463,37.3,0.0,3599.56,0.0,381.5900000000004
79,30.0,187.3,62.5,589.2391001637113,106.0,803.2878817022545,482.0,35.2,0.2,3718.27,0.0,354.5292646313528
80,29.9,183.7,61.4,371.5273373337374,104.4,1896.7,480.2,23.123269154382832,3.4516971114887878,384.67818998304887,0.0,133.58568955365953
81,29.7,182.6,49.97835541719255,271.75672080157983,68.61071116850361,1898.6,255.98659636738873,17.753593937786626,34.6,3499.517797894047,0.0,451.1099999999997
82,30.6,185.2,2.939038701192105,735.28,54.3202736240213,1898.5,103.73386133599665,31.78612571699547,69.3,2488.8941786630253,0.0,323.4299999999994
83,22.980874287547106,144.13854560903908,62.2,848.19,104.9,1898.8,473.3,12.779496933035052,107.8,3800.51,0.0,194.85581484635466
84,30.6,182.3,60.9,808.11,104.1,1897.7,471.8,36.2,122.5,2087.1506006482696,0.0,426.4900000000006
85,30.8,106.56472077910242,62.1,824.8274055640973,105.1,1897.2,474.5,8.020721197289983,14.239167473448925,3770.9,0.0,394.84999999999934
86,30.7,185.6,63.1,101.09790696544879,106.7,1896.4,476.0,36.7,35.5,3734.5,0.0,243.51314835207543
87,29.9,188.4,28.813287414207494,963.13,106.7,1896.7,477.3,36.5,5.6,1979.4531374426078,0.0,218.39000000000055
88,30.3,192.4,13.541863003302474,1132.96,51.47966674839261,1897.3,480.8,35.1,1.0,2881.707265439554,0.0,162.25344856485881
89,30.4,192.1,63.4,1224.49,107.0,1897.1,481.2,36.6,0.18097336948915083,3819.85,0.0,406.0599999999997
90,30.3,42.0659966021297,62.4,425.28960949458383,105.5,1897.2,480.0,28.032306430437718,0.1,3764.53,0.0,549.23
91,30.1,185.9,62.0,1079.09,17.60862334619405,1896.7,479.9,37.6,0.0,3694.85,0.0,645.4482274285857
92,30.1,194.1,53.194506886925765,780.43,106.0,1896.3,484.5,37.2,0.0,3535.51,0.0,359.3199999999995
93,30.3,196.8,65.3,787.68,105.7,376.27177622388945,484.8,37.7,0.0,198.41032743315293,0.0,456.9825506324267
94,30.0,195.6,62.2,730.12,105.7,1903.6,481.5,37.9,0.0,2765.325414270462,0.0,440.60936718492263
95,16.737671953131553,166.52279539720067,60.2,727.29,104.3,1904.7,232.73318010350573,37.0,0.0,3092.95,0.0,820.1990096195237
96,30.1,192.3,59.6,557.3881636351172,103.1,1906.6,479.4,36.9,0.0,2981.54,0.0,1049.06
97,29.4,193.9,60.6,699.04,56.93931624556512,591.5870160209126,481.3,37.0,0.0,2942.58,0.0,1058.9100000000003
98,29.8,193.0,11.510276033698164,701.23,103.2,947.918815023386,406.2346106379544,27.225407065422907,0.0,2946.94,0.0,1069.4500000000003
99,14.157375396973716,192.4,39.94762448300191,275.18961243671225,102.7,532.8940166317254,151.89918985168563,35.5,0.0,3038.74,0.0,623.7661342287624
100,13.003675903301016,194.0,15.633969556623306,705.56,103.5,1904.4,485.8,28.73866956617129,0.0,951.5580519899121,0.0,412.44165160648015
101,29.6,76.54530008509649,60.4,701.1,21.916253769040015,1903.4,488.0,35.88779357265652,0.0,3469.43,0.0,545.5500000000002
102,28.9,190.0,62.2,753.42,75.48561158406348,1900.7,487.6,1.8556255322620119,0.0,555.53257520013,0.0,426.7900000000004
103,29.6,140.86942103028863,63.9,789.59,103.9,1902.3,383.1355949461062,20.17921714846898,0.1,474.41208009983967,0.0,162.30820399461658
104,29.8,194.1,14.751726556990981,835.52,104.1,1900.7,276.33474474747186,35.9,5.9,3499.261789447516,0.0,365.20999999999935
105,20.512627404353356,192.8,63.6,228.4670396031182,41.95372237917306,1902.0,492.0,4.902356718836985,26.9,773.1352562786852,0.0,452.2000000000005
106,23.692874782453575,194.1,8.139710518614683,963.66,103.7,242.2025021014792,491.7,18.857674320300113,43.2,3911.0,0.0,520.6799999999994
107,2.018237661692885,192.4,63.6,903.34,103.3,1903.4,488.4,7.002314638777917,49.4,3897.1,0.0,408.6200000000001
108,29.7,196.1,64.7,914.38,104.4,1903.8,279.803082838935,35.1,49.6,3883.73,0.0,402.7999999999995
109,30.6,196.93317998195624,1.6755653203743384,939.86,104.5,1903.3,490.3,36.01808663481512,35.9,3820.64,0.0,409.7100000000007
110,30.4,191.3,50.959512816174744,962.33,103.6,1901.9,230.9217420890406,37.1,18.9,3800.73,0.0,337.11
111,29.0,187.9,20.153399889639847,1051.72,103.2,1068.9354711738688,147.4038661584131,34.5,2.5618393207724632,1319.6408053156133,0.0,290.0700000000003
112,16.50913405837946,191.9,63.8,313.79518081806265,103.5,1898.2,491.2,37.3,0.7,3903.03,0.0,288.22999999999945
113,29.4,47.872273135964974,11.933548785619008,1207.6,19.022755726087816,1897.0,489.1,6.983676272785691,0.7,3159.0182727144797,0.0,102.8790088506057
114,26.081519171393357,182.8,56.97017069231426,1149.5326724192328,101.5,1897.6,488.9,36.3,0.1,3820.35,0.0,297.2300000000005
115,29.7,187.3,62.1,1122.98,102.1,1900.4,489.8,39.2,0.0,3723.24,0.0,46.47302082092028
