,biomass,gas,hard_coal,hydro,other_fossil,solar,wind_onshore,demand,s_l,s_r
35,153.04184612215784,912.0,1081.8,1668.2,1.2404668612512262,245.4,2785.2,6794.0,26.550000000000182,0.0
36,190.561893228907,478.3741913114872,1082.1,1587.7,148.7,238.7,2800.7,6726.0,0.0,39.392002253321586
37,203.3,908.8,1082.1,1210.3,150.2,152.87718544709176,2687.8,6808.0,45.887731478126824,0.0
38,201.1,848.2,681.8198118430344,833.3888318532292,148.0,155.2,2390.5796831202165,3929.741522187185,0.0,124.15999999999985
39,135.4708063319285,853.2,1100.4,879.3,150.1,33.18612278260277,1671.8812222407755,6700.0,0.0,19.86999999999898
40,214.1,913.5,1111.392558104268,1607.4,68.21214167407473,29.4,2224.6,4056.038253187096,289.130000000001,0.0
41,211.6,917.6,1280.3,1866.2,156.5,0.7,2183.1,7406.0,75.20982131393518,0.0
42,212.9,922.8,329.67863718591786,2132.8,34.68245071786553,0.0,2190.1,7507.0,79.77999999999975,0.0
43,157.34760182839182,925.5,206.4057222857732,2430.3,156.4,0.0,481.807881052663,7346.0,0.0,101.57135142808373
44,211.4,531.1629979767993,1280.6,1833.051256311238,156.1,0.0,1440.411889673467,7021.0,0.0,343.28000000000065
45,164.21175726688298,910.5,1203.0,1848.4,155.7,0.0,1540.0620743085105,6558.0,0.0,350.37195465936486
46,69.57464705357742,779.5,904.7,541.6149953124642,113.04450759876387,0.0,2351.1,5887.0,0.0,534.1319306781091
47,154.80168544386882,572.0,931.7,463.0,155.8,0.0,1719.6571425611182,5333.0,605.6000000000004,0.0
48,208.8,404.3,1084.0,232.23826760411433,154.3,0.0,2238.172861458455,3344.393874405969,0.0,1538.0600000000004
49,209.4,394.2,1032.8,344.6,155.7,0.0,2615.1,779.1886206318756,0.0,333.69410574046833
50,212.7,394.7,1040.7,317.0,155.8,0.0,2575.6,4619.0,0.0,1580.71
51,69.7465413386641,394.8,1079.5,336.8,155.8,0.0,2341.5,2267.4653072765714,0.0,1522.96
52,211.0,394.6,1074.0,410.2,99.70784821956882,0.0,2019.5,4642.0,0.0,1166.8400000000001
53,14.194153948123938,395.4,1098.4,394.0,151.5,0.0,1776.3,5014.0,0.0,319.91751641424133
54,135.30305144319652,456.1,673.7485365518166,567.3,150.8,0.0,573.1479154607523,5563.132626117212,28.432725163820646,0.0
55,136.07859135599406,748.5,1532.0,2051.0,150.0,0.0,1161.2565299917912,6380.0,654.6900000000002,0.0
56,202.2,957.3,208.55505706560695,2250.3,146.7,13.1,1495.6,6903.0,507.98000000000036,0.0
57,190.35385513712248,1010.1,1687.1,2484.7,134.9,63.5,1587.7,63.24492635753785,97.7000000000009,0.0
58,144.78024450643807,1012.3,1547.4,522.0167790190579,30.202305384771126,91.1,456.14261236267583,6516.5404747630455,171.28999999999905,0.0
59,205.6,433.89489484125374,793.7299383254218,2381.1,131.7,107.9,1699.6,7086.0,0.0,120.27437740415749
60,200.4,17.888336783641368,499.92911653810114,2406.3,71.63087724301666,108.3,551.8157658585784,7009.0,0.0,92.65000000000055
61,73.65209273684926,508.7187675287969,663.857771056013,1692.5729666622492,98.16529318025239,74.13086601663908,1825.2,7162.0,140.28000000000065,0.0
62,194.2,1005.3,1386.6,1379.2,132.7,76.3,472.8540418265082,4271.177759555408,0.0,117.34999999999945
63,110.28673723036198,1005.8,171.47690349738252,1401.0,62.57386053418807,51.1,1705.7,7021.0,0.0,121.8700000000008
64,196.2,497.8056895802547,633.5989936018572,1647.3,50.79483832953594,4.802992813715057,1860.3,7236.0,136.22000000000025,0.0
65,58.64801270767117,1006.3,18.019464074485274,1368.1671598057342,133.3,0.07055530405524202,1949.4,7569.0,254.6899999999987,0.0
66,209.0,1005.0,1382.9,132.50661207150216,19.45356131338324,0.0,2016.5,2262.7938153359105,3.4872518247559707,0.0
