,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
0,424.0,4977.0,1559.700853802673,1379.0,5510.0,663.0,19.0,3582.0,24580.0,2712.149807692309,0.0
1,315.0,3015.4380248226216,123.43754013171602,1112.0,4159.0,499.0,10.0,2791.0,23193.0,6713.823269230768,0.0
2,124.63588124807714,4207.0,2254.0,1172.0,4945.0,646.0,12.813596913293484,3484.0,4586.786155282472,2308.8557692307695,0.0
3,428.0,3916.0,75.87565544711035,1197.0,4841.0,648.0,19.0,3774.0,20758.0,1718.5794230769243,0.0
4,104.06104623736364,4237.0,2425.0,1314.0,4875.0,539.1365472151723,17.942843703968546,4044.0,20934.0,21.5443434346712,0.0
5,424.0,4572.0,1690.3714731703137,1366.0,4141.51152482508,279.6584310229491,19.0,3333.9284594568385,9384.056663864578,2478.321346153847,0.0
6,406.0,730.4416210980561,567.5336700752106,878.577204784689,359.93152527487433,648.0,15.518864675281275,4291.0,22456.0,2517.9453846153847,0.0
7,138.1011214744908,4415.0,2275.0,1620.0,4999.0,647.0,292.0,4417.0,12986.67885034518,585.8259930824228,0.0
8,438.0,4689.0,1862.8681195960392,1791.0,5359.0,646.0,805.0,4521.0,24131.0,2546.116538461538,0.0
9,189.34727494809866,5021.0,1145.2402201469727,2050.0,6349.0,433.11088427031586,1275.0,4692.0,25501.0,842.0258605043695,0.0
10,326.95514682360533,5361.0,2669.0,2450.0,5112.6712420173935,648.0,1633.0,2979.240939776526,27083.0,2503.7567307692298,0.0
11,439.0,5466.0,2669.0,2686.0,6533.20264866409,648.0,2117.0,5076.0,27982.0,2475.197115384617,0.0
12,439.0,5004.0,1060.6918138602039,1793.3492949265417,6335.0,648.0,1320.842104377323,2285.0748980338517,26361.0,2016.1032692307708,0.0
13,432.0,5446.0,2456.0,2578.0,6463.0,648.0,1323.5758872497222,2185.6486306468223,25894.0,1008.7364659824752,0.0
14,438.0,5543.0,2433.0,2527.0,6902.0,431.43108566141336,834.0,5114.0,24751.08739507743,1333.7413461538454,0.0
15,269.15644792514087,5479.0,2685.0,3219.0,2166.452492339948,233.61799189383854,44.456662393547724,5412.517206999072,5332.479329617068,1007.7959584287049,0.0
16,436.0,5576.0,1573.5768673772277,2456.2698409266127,2229.7658554897307,650.0,19.0,6124.0,30612.0,3000.591684503995,0.0
17,440.0,5113.0,719.3027705105636,3458.0,6907.0,649.0,15.0,6308.0,31714.0,2640.4352646146076,0.0
18,439.0,4706.0,3013.0,710.1806742392289,6804.0,648.0,16.0,4479.590293568433,10672.983075436543,210.43041327493032,0.0
19,261.50189543842765,4471.0,1331.5240823086701,2757.0,5963.0,648.0,16.0,6178.0,31594.0,3503.751153846155,0.0
20,329.0,3165.0,2116.9613882461535,1747.0,4618.0,493.0,9.0,4781.0,30391.0,8102.031730769231,0.0
21,442.0,3119.815514091245,2095.053720157179,1779.0,5346.0,648.0,7.005072585364574,4507.715527541721,28409.0,3142.1969230769246,0.0
22,129.7544171387864,2738.010779196377,1035.309303278009,564.870105999126,5169.0,58.03353463128889,6.7219990704009565,6120.0,25017.29880930965,1327.3104206628047,0.0
23,351.45574234226547,3663.0,2017.0,1697.0,5472.0,664.0,0.0,3997.9233601487654,23484.0,1128.5,0.0
24,80.49209327955889,3413.0,1979.0,1543.606719781596,960.5950359696585,663.0,0.0,4850.0,9765.206564300568,184.428363411997,0.0
25,403.0,3514.0,1978.0,344.5933026534457,4819.427228320782,663.0,0.0,2681.515851093999,77.60789001352843,1.9468060621575358,0.0
26,380.97929463483655,3631.0,1990.0,1592.0,352.05585190345687,614.4873317963945,0.0,4607.0,20458.0,0.0,67.31999999999971
27,398.0,3790.0,2066.0,1594.0,3279.9996615710293,668.0,0.0,4382.0,13835.134637852298,0.0,198.52999999999884
28,397.0,3822.0,2041.0,1646.0,3010.9004589053857,206.63835679161156,0.0,2026.576099611087,2578.892248656454,358.16999999999825,0.0
29,383.0,292.65548991617214,1967.734912402384,1916.0,5987.0,554.2454923373924,0.0,4605.0,10714.57566625566,929.1108569380265,0.0
30,381.0,4071.290556178361,2644.0,2358.0,5689.659115125789,672.0,13.0,4352.0,31357.0,1947.1500000000015,0.0
31,382.0,6982.363743808368,3025.0,3587.0,7312.0,672.0,89.40345296217353,4535.0,25488.046474262843,2343.459999999999,0.0
32,276.02776274928027,3152.3438943351453,1428.795932544757,5014.0,7532.0,313.5626638522116,1851.0,4282.0,39272.0,1342.601125714025,0.0
33,385.0,6280.3746438033395,3202.0,4572.0,7604.0,671.0,1059.5904921069673,3753.0,40195.0,3370.709999999999,0.0
34,195.71414376796207,8478.0,1891.5413290059428,3162.17330547362,6989.072864939485,670.0,3905.569278036026,3191.0,40804.0,949.7721936789507,0.0
35,330.0692180703071,8634.0,3074.0,3407.0,2091.9934074537223,671.0,1444.1234790963154,3352.0,40161.0,3637.8942587090855,0.0
36,384.0,8279.0,3068.0,2790.0,5267.454197906264,672.0,5191.0,4225.0,38943.0,983.2066089567714,0.0
37,384.0,7170.0,3007.24010036011,1554.2914022824077,125.59424945429838,671.0,1882.3961458319934,5659.0,38650.0,3957.1100000000006,0.0
38,384.0,6981.0,3007.0,2898.0,4180.314069876688,669.0,1070.503078820906,6345.0,3512.320158156388,38.83031696633158,0.0
39,400.0,4869.0684547856545,97.52657402798523,4219.0,7378.0,671.0,61.54997633351776,849.5508581080679,39345.0,2951.1200000000026,0.0
40,402.0,5234.769821709541,2843.0,7087.0,7700.0,678.0,0.0,5270.563174433859,42693.0,2706.6900000000023,0.0
41,403.0,8328.0,2843.0,7431.0,7614.0,311.5842356685054,0.0,5717.0,42828.0,2864.020000000004,0.0
42,411.0,8216.0,2877.0,6106.06127241808,910.2092580912985,501.29401996685056,0.0,5851.0,42163.0,2885.8700000000026,0.0
43,413.0,8052.0,2905.0,3700.001256133,2991.82208965193,405.9796117982655,0.0,5848.0,39767.0,2664.699999999997,0.0
44,141.89106722470186,7413.0,2823.0,3471.0,7336.0,676.0,0.0,5740.0,36915.0,904.5429977956508,0.0
45,414.0,6402.0,850.6152776541329,2587.0,6479.0,675.0,0.0,5401.0,30420.691252926386,2006.1500000000015,0.0
46,414.0,5502.0,478.11732972379315,2502.0,5903.0,599.1874810224664,0.0,4865.0,19637.94782118639,1886.7099999999991,0.0
47,414.0,4663.0,1063.8015747170145,1985.0,4822.390592318517,506.4469935226264,0.0,1849.550289982825,26694.0,38.78699997146425,0.0
48,413.0,798.5949891534061,88.58490900106727,40.97605986260692,5292.0,671.0,0.0,3994.0,10405.54857141614,1528.8300000000017,0.0
49,413.0,2089.3110716728293,1861.0,1814.0,5182.0,671.0,0.0,3479.0,4653.959849708045,1227.5699999999997,0.0
50,414.0,2760.382572056109,1796.0,1679.0,5179.0,672.0,0.0,3325.0,23319.0,976.6100000000006,0.0
51,400.0,2589.3781428513207,1814.0,1718.6716165920725,4730.48282101907,513.4521691442129,0.0,3062.0,23457.0,1333.2900000000009,0.0
52,65.2121107740423,3464.887200234406,2026.0,1949.0,5086.250924493373,671.0,0.0,3061.0,25453.0,2071.1399999999994,0.0
53,414.0,6383.0,2636.0,2154.879580655405,4793.752029729706,671.0,0.0,1833.7286542923512,29571.0,2423.9399999999987,0.0
54,228.72867234651014,347.5789899080182,2977.0,4848.0,2176.8066840380425,671.0,18.776863216367303,1226.8454953216808,14703.019964590203,2809.1399999999994,0.0
55,411.0,8508.0,597.9877709991914,5349.0,7686.0,672.0,1233.0,2466.1412472255356,38853.0,654.9387033425963,0.0
56,407.0,7150.000920795591,3191.0,5970.0,7687.0,6.075052177966498,1982.119492786304,3202.0,41598.0,3408.520000000004,0.0
57,410.0,8623.0,3349.0,4299.0,7000.0,659.0,5054.0,3941.0,19849.140788298606,3782.0800000000017,0.0
58,244.47454145097805,7641.0,3263.0,3930.0,1384.982983032792,196.05746800753124,5393.0,4786.0,41747.0,4000.9400000000023,0.0
59,410.0,1571.5134484193609,1554.445682171843,2989.0,7164.0,672.0,4529.0,2870.7160794750525,40031.0,4115.8499999999985,0.0
60,288.2978998534165,7608.0,2815.984674397493,2237.8631239429856,7330.0,362.0435926041228,3929.0,5816.0,39603.0,4323.330000000002,0.0
61,173.06459690798903,9055.0,17.221162959528804,1752.5105857943831,7898.0,343.46624071980796,2615.0,5772.0,39981.0,3555.25,0.0
62,149.90406058348006,9630.0,3559.0,3137.0,8360.0,228.68582481842196,1190.0,5898.0,40203.0,2630.4300000000003,0.0
63,419.0,3782.992981800237,3693.0,4445.167170802812,8593.0,664.0,173.0,6030.0,29737.954283753592,2680.279999999999,0.0
64,417.0,10096.0,3998.0,5357.832794053216,8603.0,664.0,19.0,2857.3896738644853,44183.0,1206.9562984328563,0.0
65,419.0,9545.0,3994.0,3810.6031649183697,8770.0,663.0,19.0,1883.2995467993105,2292.1615662425106,2388.2915359126755,0.0
66,93.34647832657691,9604.0,3750.0,5449.0,8809.0,563.980336656346,19.0,3801.5889389084136,20067.89909748195,2406.020000000004,0.0
67,435.0,9188.0,3734.0,909.7585790010015,8364.0,663.0,19.0,6189.0,40475.0,2370.6699999999983,0.0
68,438.0,266.7614559181705,3201.2524639508106,2601.0,2769.559897897279,657.0,19.0,6026.0,2827.0421915880556,1944.5265010135352,0.0
69,437.0,7167.0,229.73137419663144,2164.0,6966.0,665.0,4.359733141922746,6038.0,15538.32790523032,1751.8300000000017,0.0
70,434.0,5563.0,2636.0,1826.0,6432.0,665.0,2.0417874344733935,6012.0,29825.0,1469.869999999999,0.0
71,418.0,3706.0,2150.0,2060.0,6293.0,669.0,0.0,5520.0,26341.0,173.02313181732958,0.0
72,338.28353040559455,3577.0,2088.0,177.90110511368857,570.6594174132432,400.1156435371926,0.0,4970.0,15790.628400787311,0.0,279.97000000000116
73,113.2317078415571,3522.0,2076.0,1674.0,5569.6856576694045,670.0,0.0,4828.0,12379.347663553894,0.0,497.2000000000007
74,431.0,3104.0523447856303,2067.0,1651.0,5800.0,670.0,0.0,4526.0,22779.0,0.0,581.0
75,425.0,2834.577080123028,1413.058581451937,1668.0,1870.3602194681287,668.0,0.0,4254.0,23035.0,0.0,656.3600000000006
76,434.0,4249.0,287.59312871516977,1729.0,5893.0,659.6577301257933,0.0,4137.0,24552.0,952.2900000000009,0.0
77,436.0,5975.0,2890.0,1978.0,6747.0,668.0,0.0,3747.0,28623.0,579.7095808421241,0.0
78,433.0,184.52344585855755,3651.0,1344.597808876695,7743.0,667.0,26.0,1141.9068240509466,33614.0,797.8285233504506,0.0
79,432.0,4708.199677391624,3943.0,4586.0,8417.0,667.0,662.0,953.5952463293808,33587.55025259179,2146.550000000003,0.0
80,421.0,8694.0,3696.63853082588,256.12077875682013,8163.0,579.3990493061559,2.117735359485935,1902.0925256348778,40504.0,2673.3799999999974,0.0
81,312.7264518562583,7234.877561475639,3521.9206159761075,2347.1410007065124,5498.971726919414,656.0,4782.0,2755.0,16541.642817430282,2367.0337206897293,0.0
82,210.10370680022743,4129.840383819247,3337.0,3006.0,7586.0,655.0,2452.0744565182918,2788.0,31398.963021795957,3652.709999999999,0.0
83,209.9224641001966,7001.231650563906,3181.0,1381.0561476461166,7508.0,655.0,5567.0,978.0482371221547,8871.127926152463,3652.8199999999997,0.0
84,432.0,5413.978478490144,1278.757105714721,476.1279820138247,6995.0,655.0,5140.0,3478.0,38221.0,3388.1600000000035,0.0
85,428.0,8793.0,3231.0,1618.2455163621398,7266.0,655.0,3143.0,2536.865809094357,27329.033759650094,2927.029999999999,0.0
86,421.0,9495.0,247.66420354338382,3367.0,7916.0,598.1139845489208,1511.0,3826.0,38561.0,2551.8499999999985,0.0
87,429.0,9587.0,3645.0,5413.0,8275.0,654.0,180.0,3713.0378767549705,23754.93135418161,2335.9300000000003,0.0
88,434.0,9220.2232610831,3595.0,6638.0,5347.648609676782,496.15639506719043,0.0,2747.5719175740746,43147.0,1534.4046126496141,0.0
89,436.0,9164.0,3579.0,6116.0,8406.0,664.0,0.0,4932.0,335.87154957610477,2367.5800000000017,0.0
90,176.99553556344134,9109.0,3412.7883425074656,5983.0,8316.0,668.0,0.0,4873.0,42324.0,466.8748363093328,0.0
91,432.0,5394.08322856164,3617.0,4469.0,8130.0,668.0,0.0,4683.0,39958.0,2462.010000000002,0.0
92,435.0,7999.0,3383.0,3229.0,7756.0,371.4796661496472,0.0,4592.0,15817.611413180624,2271.199999999997,0.0
93,91.61009624163323,3336.9597915100585,2975.0,2525.0,7188.0,669.0,0.0,4683.0,33539.0,332.7247709232146,0.0
94,157.40557272819433,6409.0,2274.0,1302.5775719019773,2771.0643409138474,669.0,0.0,4749.0,30276.0,1939.0699999999997,0.0
95,251.11009088282313,4295.0,805.0392798365249,2104.0,5457.0,667.0,0.0,4698.0,27239.0,1974.4700000000012,0.0
96,426.0,3942.0,520.862250571932,1814.0,5067.0,440.98689979636015,0.0,3680.458338472843,25284.0,1480.3712295101363,0.0
97,126.13659017817136,3972.0,1934.7200315739276,1769.0,5132.0,668.0,0.0,1373.2522610719761,24277.0,488.7000000000007,0.0
98,243.30967505239727,4111.0,2090.0,993.066567168545,2107.4006066139327,668.0,0.0,4187.0,23847.0,17.686116740511146,0.0
99,422.0,4279.0,2172.0,44.36112753283213,5141.0,668.0,0.0,3828.0,23817.0,6.467554131298611,0.0
100,433.0,4696.0,2489.0,233.0337068144833,5350.0,669.0,0.0,3889.0,1135.5213145218268,947.8300000000017,0.0
101,431.0,5810.0,825.8193747646106,2075.0,1042.3528218866952,668.0,0.0,1027.0505371539475,29580.0,1303.0400000000009,0.0
102,428.0,7148.0,3394.0,3424.0,6425.2499269692,668.0,52.0,1934.644670621539,34303.0,2107.2700000000004,0.0
103,248.60872727937206,5700.982288119274,637.0852365654235,118.20957779288575,7570.0,668.0,899.0,2032.0729201419374,38656.0,2490.3600000000006,0.0
104,433.0,8662.0,3623.0,5461.0,7710.0,652.0,2491.0,820.7336593541922,36109.00361715684,2122.845382195326,0.0
105,362.24580219303107,2199.53767660065,2659.8442971650366,142.51858278198978,2204.6936844562433,110.16860546411738,3317.2657468686675,1752.214089247679,23953.221997011966,3089.720000000001,0.0
106,427.0,7329.751659621022,3484.0,3649.0,1073.1530916970753,656.0,4149.608031546962,3174.0,26004.851330967587,3173.010000000002,0.0
107,73.62331850573862,8308.0,3479.0,2871.0,7510.0,665.0,4379.0,3181.0,39425.0,2917.797885171467,0.0
108,113.41248288282655,8247.0,3493.0,2778.0,733.2730483132583,242.95367822714047,3706.0,853.371475848406,38243.85671989479,2921.699999999997,0.0
109,422.0,8907.0,3514.0,1632.5120760084044,7733.0,665.0,2590.411931248563,1693.608932061595,38693.0,2037.4279951603214,0.0
110,425.0,242.05311181994108,1420.2602675771898,4308.0,7892.0,664.0,1357.0,113.82447010489201,6697.019790065037,439.7660456809691,0.0
111,430.0,3338.115734863148,3525.0,3582.5111813919566,8531.0,665.0,87.78923545889775,2896.0,40010.0,325.28360806475035,0.0
112,439.0,9973.0,3567.0,7109.0,2449.0750941551983,667.0,0.0,2659.0,9229.258411002476,1592.1991962881805,0.0
113,432.0,10178.0,502.7375936301698,7357.0,8117.077396445442,590.5730876137203,0.0,1143.1564975554177,41124.74808499988,2120.4199999999983,0.0
114,420.0,10257.0,3599.0,6779.0,8778.0,668.0,0.0,2307.977574818499,42068.0,2204.6800000000003,0.0
115,106.3094470478038,9892.0,887.247752988597,1403.3867296113178,1385.3559639934,668.0,0.0,2277.0,31894.397647393445,2452.029999999999,0.0
116,64.7663170087065,7371.951316086588,3535.0,3114.0,8018.0,316.07961510926765,0.0,773.2544480032411,36468.0,2419.9000000000015,0.0
117,426.0,7960.0,3247.0,2632.0,7058.0,668.0,0.0,2489.0,33175.0,1329.2133680912434,0.0
118,431.0,7195.0,2611.0,2339.0,2286.330175340098,669.0,0.0,223.38933343712338,30097.0,2191.5600000000013,0.0
119,49.89995685874018,236.9041268979878,246.14555133556377,868.4322330775855,6545.0,329.0652740032996,0.0,58.83078819396616,26969.0,578.6219587502762,0.0
120,425.0,5801.0,2467.0,1769.0,5088.827955524338,666.0,0.0,2261.0,25106.0,157.44032186771665,0.0
121,430.0,4983.0,2441.0,1717.0,5882.0,123.926251779113,0.0,2162.0,23751.0,944.9500000000007,0.0
122,437.0,4829.0,2506.0,1665.0,5805.0,380.53767930548787,0.0,1858.0,23087.0,657.7200000000012,0.0
123,436.0,4644.0,2807.0,940.849568927537,727.8788389311987,665.0,0.0,1330.2287415046271,22938.0,260.02063373965495,0.0
124,432.0,4315.0,1347.4082719936468,1753.0,0.8782725037196742,666.0,0.0,2123.0,23159.0,271.7000000000007,0.0
125,435.0,4374.0,2434.0,1680.0,5662.0,665.0,0.0,2157.0,24377.0,1336.4199999999983,0.0
126,433.0,4601.0,1465.8312643881236,57.33840920607715,4429.7508441774835,666.0,49.0,2474.0,26363.0,1834.4300000000003,0.0
127,430.0,4734.0,1587.068262786488,2559.0,6242.0,664.0,297.76533576055937,2503.0,26113.840066634173,2447.029999999999,0.0
128,415.0,5463.0,2422.0,2399.0,5434.022977798551,664.0,1997.0,2359.0,19070.850554918656,2685.2999999999993,0.0
129,82.71817542943313,5609.0,2648.0,1872.2514000961512,2448.089010220156,665.0,3336.0,2193.0,31914.0,604.7611412813317,0.0
130,418.0,5614.0,2617.0,2558.0,7732.0,665.0,4216.0,739.2757209236554,32451.0,2626.843649808704,0.0
131,426.0,5514.0,2598.0,2022.751486197907,5505.537578159942,665.0,3620.6450883084253,2242.0,32289.0,2811.279999999999,0.0
132,203.2017756904487,5362.0,2487.0,2250.0,6871.0,665.0,3861.0,2220.0,9047.82536676014,2653.260000000002,0.0
133,434.0,5580.0,2457.0,2145.0,497.7225947915277,665.0,2869.0,1986.0,29470.0,2597.5600000000013,0.0
134,433.0,6020.0,2568.0,3306.0,7581.0,541.2936075473401,323.5514858572743,1901.0,8614.837936159458,2568.0800000000017,0.0
135,433.0,6374.0,2711.0,704.2162339208331,7898.0,666.0,119.81151874844474,1975.0,20157.133349583666,2423.0,0.0
136,352.48966502797646,6550.0,2703.0,6024.0,8025.0,535.8713131063681,0.0,2136.0,7147.987019633981,1692.4183202444233,0.0
