,biomass,gas,hard_coal,hydro,lignite,other_fossil,wind_onshore,demand,s_l,s_r
95,0.0,1117.66,7795.85,82.55395129631428,3653.9,262.63,1920.8366383532652,16527.551,602.4410000000007,0.0
96,0.0,1116.7,7691.78,163.19980030793624,3579.2,263.79,802.8002805264215,15907.1429,16.213623705402913,0.0
97,0.0,1117.1,5134.605672912863,303.80247311674907,3563.86,264.61,948.7559090758928,15594.898,0.0,220.92225070818108
98,0.0,1114.87,5313.826607169365,308.75,3606.1,264.39,2904.9301432674406,772.9994538559986,0.0,103.73519957307748
99,0.0,1114.96,1889.3706172302066,3.9312616757116374,470.2177538219179,264.39,3658.56,15847.9592,0.0,157.3716133057784
100,0.0,1114.36,7711.64,308.19,1896.241577260104,264.42,336.46186007934085,16665.3061,0.0,199.91389999999728
101,0.0,1161.81,8124.06,304.13,4136.215454148264,264.44,3067.2162385492397,5920.911085162145,451.5907999999979,0.0
102,0.0,1154.12,8308.61,128.57507976758083,3001.106758170303,85.21836626261134,4489.0,4246.268966948521,623.469200000003,0.0
103,0.0,1148.6,8514.52,402.48,5000.2,269.71,100.23015585257416,14113.092082993817,91.94049261294671,0.0
104,0.0,1214.53,8677.22,262.4676843607474,4802.42,273.29,4566.55,21746.9388,582.8387999999973,0.0
105,0.0,14.597218249665715,8699.53,102.32452564628773,4999.34,136.49753711652517,4427.5,21659.1837,281.55862480527185,0.0
106,0.0,201.3710368471664,5574.266141740646,218.19615070112852,5115.52,266.38,4412.54,21882.6531,683.7931000000008,0.0
107,0.0,1328.32,4243.352326541413,709.23,5142.21,67.9520472742169,1697.782855459714,21975.5102,714.6402000000026,0.0
108,0.0,1412.9,8902.09,581.8530909429164,3655.560818251428,246.39114758385563,4077.39,22208.1633,640.6232999999993,0.0
109,0.0,1069.1953002235052,8835.705031091458,646.89,4699.924828446283,261.76,3870.7,21985.7143,757.8443000000007,0.0
110,0.0,1104.4108067913603,1069.359518399534,210.6480524863298,5808.53,261.32,3709.77,22064.2857,800.8957000000025,0.0
111,0.0,1414.84,9646.8,653.49,5987.03,263.58,3526.58,22954.0816,184.80583843328037,0.0
112,0.0,702.3510665953577,9676.73,716.14,6121.36,264.16,1766.1460874339411,5805.235835786374,853.5655000000031,0.0
113,0.0,99.23087005318764,1097.6613754119537,449.3770012697418,6003.78,268.3,1937.2218410156975,22541.8367,758.8741292294762,0.0
114,0.0,462.7323614849656,9377.93,454.43,6012.27,269.82,1436.4301013391057,7862.9192346436985,860.0917999999947,0.0
115,0.0,1211.55,9029.22,394.1993553164774,6028.91,218.31107652425982,427.1253259551623,21617.3469,761.4069000000022,0.0
116,0.0,1203.96,4064.566262125048,375.91,5539.75,268.79,699.0057766625112,20234.6939,699.0038999999942,0.0
117,0.0,1138.22,1526.3338618762443,502.07,5906.02,268.48,76.23235934886667,18860.2041,889.0341000000001,0.0
118,0.0,1119.39,7789.16,38.88756162829225,5462.57,53.40338236717298,2211.78,17453.0612,625.8112000000001,0.0
119,0.0,718.0139825735654,7274.77,318.99,4875.53,267.11,1872.75,819.5019460778186,557.9928999999997,0.0
120,0.0,1069.56,7262.22,78.55497436431513,4721.62,184.6282827785302,1613.27,13673.981796818469,530.5234999999989,0.0
121,0.0,1069.87,1372.501863523164,311.01,1990.7286918657642,61.149638672249495,1175.986015667776,8158.94918125804,479.70269999999823,0.0
122,0.0,1069.35,7252.25,310.95,4296.91,64.31495595827494,376.86642433201575,9150.012048236113,49.01785330040812,0.0
123,0.0,1068.32,7249.59,228.72149160346785,4245.47,263.54,1611.13,14851.0204,276.98039999999787,0.0
124,0.0,1067.29,3561.1356409928608,310.23,525.6634478400478,261.55,1594.44,14645.9184,101.34166050074398,0.0
125,0.0,1068.03,3292.607490014067,291.5217945235039,3556.348881424832,261.87,424.681134493623,14724.4898,278.6797999999992,0.0
126,0.0,1107.34,7264.48,257.314230621934,4068.63,161.3339933789285,1897.13,14900.0,481.15000000000055,0.0
127,0.0,1154.63,7385.6,348.61,4121.52,265.87,2041.89,8457.804609632656,675.7070999999985,0.0
128,0.0,674.1498720245988,7588.8,481.5,1148.0909240415233,262.89,216.81098873921064,11062.908253223575,409.67300789943005,0.0
129,0.0,1259.41,7935.41,87.1514277293994,5453.12,264.13,1683.38,6822.713853698173,728.1957000000016,0.0
130,0.0,1440.29,8157.18,231.3301738843065,5557.19,264.23,1389.34,13364.10311626088,745.5237000000002,0.0
131,0.0,1267.88,812.0060790572186,406.01108352733485,4861.490329047415,99.51150429450674,1092.45,17545.9184,912.1783999999989,0.0
132,0.0,1530.32,8320.44,358.79,5717.09,263.36,1043.59,9417.646752524466,830.6024000000011,0.0
133,0.0,1291.48,6669.356689291158,354.16,4774.707782870807,264.07,804.35,17261.2245,820.8745000000013,0.0
134,0.0,1500.19,559.1394868300948,437.55,5772.13,268.94,25.486984920871294,17231.6327,507.36120265100607,0.0
135,0.0,1270.58,3466.713388163775,558.2210713571524,5902.21,248.22854725771072,741.22,12291.47672065668,871.9450999999984,0.0
136,0.0,1288.78,2736.232889339649,367.3802588048753,5957.26,163.08574641091187,734.34,18473.4694,888.209399999999,0.0
137,0.0,1297.58,8331.06,1225.57,5663.69,166.57188175667517,647.9644375599213,18275.5102,913.2802000000033,0.0
138,0.0,88.35621727065288,1364.3478097441507,1084.4540847470537,5518.06,278.41,819.6,18147.9592,646.0805938565524,0.0
139,0.0,585.4305199341833,4998.132448403033,131.52601117281324,5085.3,227.04638446657935,832.22,12892.53599554641,291.8076078887552,0.0
140,0.0,349.98040359974704,7734.5,875.67,4538.46,192.80659556404697,452.43855133373705,17153.0612,162.12223214180585,0.0
141,0.0,881.91,1750.910223556915,530.75,2427.128061258319,275.43,1054.79,10968.160587357916,214.735530725503,0.0
142,0.0,859.09,7141.332265484662,337.84,3937.36,272.56,417.73729289150157,5295.843798338737,135.6022302064714,0.0
143,0.0,501.67299746310744,1807.6308371507323,13.939383987716047,3192.87,56.24724232667961,1306.88,14469.3878,499.0277999999985,0.0
144,0.0,853.36,6637.928714273861,274.1424882723373,3250.25,231.26105297731513,322.4964132640281,13852.0408,30.608438953006974,0.0
145,0.0,854.73,7396.69,293.75,1329.5770626307344,10.399609248273714,1524.89,13498.9796,0.0,137.95039999999779
146,0.0,741.4668611395427,4655.8123955177725,293.65,1017.781403298659,267.75,1072.1502916103823,12940.572778617143,0.0,215.67840000000024
147,0.0,591.8530813622546,6790.786226965741,293.55,3187.04,91.17568663854888,694.4079563565778,13390.8163,0.0,213.20369999999957
148,0.0,855.5,7464.56,291.38,3369.0,269.53,1540.09,6131.281837868541,0.0,61.51008094484717
149,0.0,12.984330455305303,637.0166018578718,43.55086342315454,2219.700552090381,26.331145096071975,1407.67,11872.602757664423,308.83819999999923,0.0
150,0.0,711.326079357386,987.8891217031639,302.03,3274.0668736844104,271.54,1317.09,14570.4082,693.3381999999983,0.0
151,0.0,118.44674628694628,7480.89,326.21,3576.57,279.39,1193.0,4320.051668958885,633.4267000000021,0.0
152,0.0,1009.52,7626.498650536256,260.42233612752216,3693.8,145.7507728016232,1158.39,6711.235564310229,634.6552999999991,0.0
153,0.0,1034.71,6642.101523826645,141.59286444776842,4088.04,288.5,1058.5,6344.497549055426,754.2061000000012,0.0
154,0.0,1036.22,7696.96,447.3,4399.05,27.369729250494103,126.46217746582391,17232.6531,822.4430999999975,0.0
155,0.0,801.5474630842294,2546.027713627991,365.62,54.00119395838418,53.195266922731975,934.24,17622.449,725.9773927810511,0.0
156,0.0,1035.8,7709.78063366228,336.94,5087.4,296.64,861.27,17953.0612,852.3112000000019,0.0
157,0.0,518.8984078714269,7839.65,387.21,5123.33,141.9921405662961,704.9,8997.240955478368,99.43063504296389,0.0
158,0.0,1034.72,7883.75,395.81,5089.85,173.1126697147835,640.71,17788.7755,530.0851132525107,0.0
159,0.0,613.8374577187742,8466.66,473.07,5384.27,187.61554110553251,603.9,18837.7551,960.8950999999977,0.0
160,0.0,1038.91,8572.61,345.9239356777002,369.43914213902883,295.47,625.94,19170.4082,922.5782000000005,0.0
161,0.0,1028.48,219.27009373847224,521.17,4447.8189496951345,138.9603767026448,254.80618546204727,19283.6735,936.4234999999996,0.0
162,0.0,715.9434141326625,8874.3,107.21844736652997,5675.0,289.56,708.05,19491.8367,1015.8467000000003,0.0
163,0.0,944.95,8519.45,365.84,5510.56,80.8352432003992,752.98,18967.3469,382.13873624875225,0.0
164,0.0,944.64,7637.639323145848,138.26388924185707,5023.15,183.214852039477,826.75,17881.6327,812.9399331139759,0.0
165,0.0,689.1530674758303,7612.95664833314,345.25,4339.05,292.63,927.19,11375.896611101614,773.0183999999997,0.0
166,0.0,830.56,7678.98,363.93,3726.87,259.41875583838805,530.6894907916594,15912.2449,532.4548999999988,0.0
167,0.0,769.77,7181.3766034941955,346.44,2193.1843366667867,188.22381754127798,980.02,334.7766895189686,619.554687351095,0.0
168,0.0,619.7700030837104,7616.79,289.05,4265.06,289.7,133.28654019612785,14748.9796,504.8996000000011,0.0
169,0.0,764.06,7460.228044257642,288.93,4177.36,284.97,364.35639964335655,14563.2653,374.9552999999976,0.0
170,0.0,180.8791574376478,7686.59,71.3709337662625,4209.61,283.81,1069.83,5556.429582693568,233.17689999999948,0.0
171,0.0,765.83,5646.976925202364,248.37741371785825,4359.77,200.49700464739678,1117.85,14925.5102,17.536422658173837,0.0
172,0.0,790.84,8401.92,47.736986599338785,4400.71,144.99119460937715,506.01343759456194,15920.4082,265.8281999999999,0.0
173,0.0,860.27,6021.227100072822,332.14,5440.12,276.47,843.9797502480986,19168.3673,800.5172999999985,0.0
174,0.0,1049.49,10762.51,488.84,5880.82,23.947959199123137,228.29487949870915,16223.274387945898,936.6662999999958,0.0
175,0.0,1063.02,11372.03,378.4,2832.325889312438,279.97,442.9045292222007,22453.0612,1038.5900517944194,0.0
176,0.0,1062.77,2173.2682873918106,498.88,484.15839559437177,280.88,698.56,22872.449,1090.3489999999995,0.0
177,0.0,870.93,11751.98,738.85,248.0880064900105,282.72,523.46,22762.2449,1004.1848999999993,0.0
178,0.0,810.79,12178.51,656.35,3165.2610455801096,132.46509312339444,357.08,17665.886109018786,1057.7340999999972,0.0
179,0.0,458.4387065950477,2167.5234268843196,485.81,6032.88,276.56,322.94,23085.7143,1179.7543000000005,0.0
180,0.0,1231.17,6384.573648707275,656.69,6014.57,273.79,338.63,7330.088997619339,1192.2689999999993,0.0
181,0.0,1276.17,11428.59,715.76,2863.4126560080117,275.6,362.17,17151.35020395208,387.5045916211484,0.0
182,0.0,1216.68,9381.501384707552,711.17,5860.13,60.31676531193751,343.8305921451027,22701.0204,1098.2204000000029,0.0
183,0.0,1238.05,11921.8,824.94,618.4767449765377,279.2,403.7583194117061,23669.3878,1126.837800000002,0.0
184,0.0,1238.23,12076.43,758.06,5958.8,281.48,779.89,23854.0816,1124.6716000000015,0.0
185,0.0,1056.96790381861,11672.94,588.46,5623.027831310901,281.77,499.1235478759654,23443.8776,918.9526432887815,0.0
186,0.0,1084.55,11806.47,463.19,5915.07,285.92,1062.3,23427.551,1132.6010000000038,0.0
187,0.0,341.6197978386301,1272.7477602845313,374.34,1586.3567402634183,287.62,719.4160815118644,22820.4082,367.3665613063048,0.0
188,0.0,1064.46,10466.31,359.33,5488.79,288.77,1022.56,2363.275762328487,948.7203999999999,0.0
189,0.0,250.93608848731373,4907.4175225599965,321.37,2264.2688629599024,69.71066614774577,688.1646033631736,19685.7143,931.5243000000011,0.0
190,0.0,304.3490627601663,9364.72,296.94,4235.9,290.01,500.7836528519764,2432.881579782426,487.3782340912062,0.0
191,0.0,628.85,6658.660315874824,276.76,3854.52,292.1,15.667835909294334,12724.234205390598,716.5072999999986,0.0
192,0.0,612.26,9104.98,273.6,3991.67,291.26,1644.7,5681.84416873246,635.9030999999982,0.0
193,0.0,612.19,9093.96,50.50898367435854,3881.92,289.57,1885.96,16524.4898,406.37042402801455,0.0
194,0.0,612.56,2030.0189169426574,263.27674623418864,46.90106338011552,287.3,2135.24,16467.3469,367.7969000000038,0.0
195,0.0,522.8752767622722,9081.17,273.28,3769.25,283.64,1262.5824487667142,6111.133612273248,124.33714344757408,0.0
196,0.0,637.28,9141.6,273.09,4172.42,280.15,2635.95,17538.7755,380.40549999999973,0.0
197,0.0,639.21,6057.110349068051,149.25124240884995,5341.56,281.22,3026.33,20316.3265,799.449863130022,0.0
198,0.0,663.31,10015.47,1.4050074775037176,4304.875615934241,190.6609992855229,532.4958621476254,22277.551,958.230999999998,0.0
199,0.0,753.82,9967.88,348.84,5979.1,292.49,3388.72,22841.8367,607.2751285854038,0.0
200,0.0,878.31,9777.4,510.85,1736.954289947972,291.12,3394.15,23037.7551,949.7151000000003,0.0
201,0.0,912.66,9602.92197283863,227.4342377391665,5968.93,80.04129294873053,3307.57,16840.093843832652,167.22041498405483,0.0
202,0.0,951.04,126.84048070714297,690.59,5860.64,290.08,696.1089149173702,22882.6531,322.6196308835237,0.0
203,0.0,166.97107391103592,9632.52,91.797285478351,5689.81,232.7527395684747,3210.67,22872.449,932.2790000000007,0.0
204,0.0,1325.21,9615.2,674.14,5535.58,283.01,3343.05,22828.5714,462.3333690932467,0.0
205,0.0,1497.0,9701.85,28.302207400138062,2699.856220915372,279.27,3558.96,10138.111194798945,891.5904000000019,0.0
206,0.0,362.6388255487745,6959.7710452809215,245.1747062220478,5351.86,276.33,3851.45,18451.434285480118,703.0046727191121,0.0
207,0.0,1192.97,9977.6,832.71,5728.21,272.73,4173.09,23932.6531,401.4945741343103,0.0
208,0.0,1190.58,7305.660335766298,1223.39,5125.34,153.23090282349742,3005.6737423320737,8224.774082685912,598.9340880838814,0.0
209,0.0,1222.53,9938.98,1198.02,3800.0568783821295,108.76567240154792,4383.29,2698.848401310644,856.5267000000023,0.0
210,0.0,1157.24,7161.04942063715,951.9807995428332,4638.55,190.94817507340073,4409.71,23422.449,498.6896568382656,0.0
211,0.0,1110.36,9917.83,524.5235225089426,4772.04,290.12,4320.16,10481.13677044817,823.8263000000004,0.0
212,0.0,1069.73,344.41572293586074,370.11,4812.53,290.96,4198.94,21317.3469,827.2756744308876,0.0
213,0.0,962.8198938824066,7467.937120572375,317.9,4365.81,291.8,4041.17,19616.3265,277.99829256991467,0.0
214,0.0,1031.38,8819.38,304.94,3809.38,291.02,2663.858904898781,18239.7959,486.19833797693246,0.0
215,0.0,823.08,8381.69,43.962672074173796,3859.65,288.39,3715.85,17165.3061,369.06610000000137,0.0
216,0.0,814.4,8337.1,286.64,1658.3532438764764,287.67,1107.3443954900108,16611.2245,0.0,110.32549999999776
217,0.0,273.3238754350621,8244.19,286.75,2821.4703768331838,289.61,3405.88,16340.8163,0.0,57.084689485522794
218,0.0,815.7,8289.85,241.55489469016328,3674.3345803688044,85.49266291970426,3201.03,16384.6939,0.0,304.26610000000454
219,0.0,638.4238511391623,8531.62,187.5755399453566,1870.8286295802689,287.3,2696.9670081547238,14722.91944359283,0.0,202.84118572318994
220,0.0,103.77384442209869,9044.61,282.95,4492.57,284.64,2746.61,7069.2189572154375,0.0,87.82920000000013
221,0.0,1020.72,9778.42,283.35,5661.22,282.94,2127.4519631157714,19994.898,571.3480000000009,0.0
222,0.0,410.7352079593231,10715.46,103.90988537266934,6163.1,178.25215754454783,2231.24,10371.09581951226,1061.5471000000055,0.0
223,0.0,1051.47,11002.97,324.3,6073.6,152.50340990971313,1815.0576811108801,22630.6122,1042.7522000000015,0.0
224,0.0,828.4017723824302,2767.600983938677,397.8018607226979,1131.4341390703307,283.22,1774.26,22958.1633,999.0432999999977,0.0
225,0.0,509.76434695170076,10919.52,51.68377151917041,6202.05,280.17,1493.03,7684.320998290933,1028.9151000000002,0.0
226,0.0,1050.83,3839.2484832329365,392.10943692219377,6373.94,160.87440106127232,1287.95,9351.881243638309,991.9738999999981,0.0
227,0.0,1050.85,10587.721336015766,229.0005284391535,6324.28,271.63,1262.4,23292.8571,1058.5570999999984,0.0
228,0.0,1051.67,7336.722298077727,101.54154948593931,6347.3,268.12,1166.0577974431835,23413.2653,290.67701035387927,0.0
229,0.0,732.6568302407552,1819.0266494927737,1.736527578880771,6252.05,265.68,803.6327198689993,23163.2653,1157.9353000000012,0.0
230,0.0,593.4730564767982,10941.85,103.00361531296343,6219.0,132.20803752595165,1396.24,22994.898,1081.4780000000003,0.0
231,0.0,1059.99,6854.871133764482,253.22793494026288,5801.046448102994,112.86734039847067,869.6254409333463,23781.6327,1084.5326999999938,0.0
