,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
0,275.0,3269.0,959.0,1845.0,0.0,2368.255473269329,480.0,77.0,9.0,11156.0,21912.0,0.0,2514.9100000000003
1,278.0,3541.0,1014.0,885.0616611191814,0.0,1733.1613326804354,478.0,79.0,9.0,1263.3505627119139,20703.0,0.0,2160.920000000001
2,278.0,1654.679927014218,1043.0,1735.0,0.0,7061.0,481.0,79.0,9.0,6474.0,19658.0,0.0,2200.0200000000013
3,279.0,3318.0,360.34763014848477,1694.0,0.0,1113.135217753376,268.14489443318587,11.895198904573036,5.017983232992899,6329.0,18967.0,0.0,2639.6500000000005
4,80.16042545361597,2084.7711427044096,1054.0,1625.0,0.0,7069.0,480.0,77.0,9.0,6172.0,18769.0,0.0,2627.880000000001
5,278.0,3395.0,716.1564563324442,1734.0,0.0,7077.0,474.0,12.284817067720564,4.505232744756186,1510.8266213503077,18944.0,0.0,663.7459214775914
6,283.0,3909.0,740.0971926956363,1848.0,0.0,7102.0,484.0,75.0,0.7790896750207845,2732.2556234688773,19399.0,0.0,2383.849999999999
7,287.0,3241.0,1027.0,1613.0,0.0,1264.5718646706302,485.0,76.0,34.0,601.3917523220589,19176.0,0.0,2152.129999999999
8,275.0,3398.0,1095.0,1744.0,0.0,1943.200861022696,171.58685732088972,13.310233151052605,601.0,5770.0,19799.0,0.0,1544.6853242123254
9,273.0,2616.0,1039.0,1149.098161393834,0.0,7112.0,487.0,45.17115428468871,814.9197248496209,5312.166957259066,8322.018420741882,0.0,1816.899999999998
10,270.0,2555.0,597.9106935406933,2058.0,0.0,7108.0,60.1931528319835,77.0,1574.3130272908645,1103.4363107812298,22622.0,0.0,1088.1400000000012
11,279.0,2564.0,918.4573234542505,580.5460052353758,0.0,7107.0,181.65657154459478,78.0,2942.0,8335.0,16060.624518401362,0.0,968.6000000000004
12,281.0,2226.2763891383192,863.6682114582238,2292.0,0.0,7106.0,300.3975935930214,80.0,2540.735078524264,9002.0,10576.294607768667,0.0,921.9100000000017
13,284.0,2452.0,989.0,2038.0,0.0,7103.0,359.61468611896055,79.0,2778.0,11860.0,23892.0,0.0,1177.8199999999997
14,270.0,2558.0,1001.0,1815.0,0.0,5178.786242819265,385.6571621596607,78.0,2429.3321289176915,6699.903175851205,9374.94441436512,0.0,1504.44
15,265.0,2515.0,777.5666446526183,1265.3376517527524,0.0,7089.0,494.0,75.0,1876.0,12635.0,12687.694566619906,0.0,1366.2399999999998
