,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_offshore,wind_onshore,demand,s_l,s_r
13,1088.9870437602235,217.03327245646844,316.8981211630138,617.641352629672,6366.0,7285.0,860.0,146.0,4028.0,3280.0,25578.0,47840.815073941616,893.7904132434765,0.0
14,4867.0,2559.0,1807.0,418.96023668406474,6897.0,7966.0,858.0,147.0,1215.7370906924994,4231.0,22183.0,3620.764069550907,106.23589774266573,0.0
15,4867.0,2831.0,7.5892852904901,3107.0,6926.131710278593,3797.1969202430414,888.0,150.05663834726454,10.795218786343774,4006.0,6304.837532451831,32638.944034201748,4052.634639821838,0.0
16,3181.1091235217023,2471.896171912472,1850.0,4561.0,3763.8442453964835,8905.0,660.8802719438212,162.0,0.0,3687.0,8102.61821572021,35423.66910440315,3283.3299031670213,0.0
17,4881.0,2904.054783616531,1914.0,6877.0,1020.1412106414008,6952.833457013979,922.0,167.0,0.0,3216.2740733253445,17723.0,39558.757636638235,3999.933899999998,0.0
18,1790.974578476055,3205.0,1753.0,6272.0,5367.739179746413,9089.0,962.0,74.68596161862256,0.0,1176.8994246419395,17339.0,54557.1633,3719.6533,0.0
19,539.7662130570143,3293.0,1959.9611452993797,5598.0,7173.075229634652,9104.0,270.5498185752622,192.0,0.0,2680.592902959899,16499.0,26148.619217830244,1647.8262494136816,0.0
20,20.743236109465926,3310.0,2039.0,4211.264605244503,12551.0,9112.0,714.6037747122489,45.67357519642261,0.0,2556.0,16488.0,23609.44628872905,3563.874499999998,0.0
21,4826.0,3289.0,2010.0,1196.6733408249452,13019.0,4389.900296774064,391.8885433622194,192.0,0.0,1343.7949910997424,16059.0,16979.604073745417,2755.0791116995774,0.0
22,4802.0,3290.0,567.0912369602846,2317.0,12914.0,8037.636975132496,967.0,63.60286839735429,0.0,1426.359101570845,15814.0,46437.898,1217.8280000000013,0.0
23,4760.0,3216.0,1916.0,1703.0,10348.728809254424,3517.72650191633,975.0,189.0,0.0,1517.0,15486.0,43401.6939,0.0,132.21610000000146
24,4764.0,3242.0,1867.0,1693.0,11325.0,9041.0,966.0,143.54335093582688,0.0,1612.0,15233.0,41505.7551,0.0,1187.3248999999978
25,4747.0,2859.335597636454,1857.0,1690.0,4118.983746187468,9109.0,679.1461576591208,86.09685566717901,0.0,1533.0,10936.9731438484,40825.3469,0.0,1543.8031000000028
26,4747.0,3412.0,944.1308435388044,1689.0,7547.920190238793,8071.988267774259,472.281194723276,179.0,0.0,621.4387572332186,14639.0,30540.700669167236,0.0,360.2754764503919
27,4735.0,3711.0,1918.0,2077.0,11042.0,9161.0,963.0,186.0,0.0,382.47224834878347,15245.0,10018.310982587273,0.0,776.1441822935083
28,102.55142732613528,3944.0,2289.0,214.24866066837177,11390.773201697642,9188.0,198.64603596198143,169.05614010617586,0.0,371.4471685851333,15575.0,46416.7449,1209.284899999997,0.0
29,4749.0,4374.0,2887.0,2451.0,14388.0,9198.0,840.8486210646815,93.0256476131948,0.0,2165.0,8451.793865977872,53270.9184,3355.198400000001,0.0
30,4817.0,3340.5931020289336,3640.0,719.8865646914879,15036.0,3119.1170767391736,1064.0,183.55632648854905,0.0,2146.0,16569.0,59575.4286,5075.098600000001,0.0
31,4855.0,5297.0,4665.0,4953.0,3714.383234707683,9322.0,767.4343481990915,211.0,81.0,1069.2119777523824,16310.0,63559.4184,1834.1368381861978,0.0
32,4864.0,3224.197917890709,3533.688954928939,5302.0,820.6403052555958,2809.824014864834,382.22857133194384,211.0,907.0,1942.0,16074.0,65474.0408,4195.585748173544,0.0
33,4854.0,5556.0,5612.0,1580.3465186713556,16231.0,9345.0,688.0187670915483,211.0,2203.0,592.5284877918484,15546.0,49501.98464949762,969.8636294618138,0.0
34,4855.0,5560.0,5753.0,5925.0,16486.0,1902.950058335243,1066.0,44.17464132534678,3158.0,2266.0,598.0905460259962,38972.99485760891,4816.6597999999885,0.0
35,4861.0,5537.0,5655.0,4984.0,16499.0,9302.0,1067.0,210.0,3432.0,2725.0,16317.0,69242.4796,5011.539600000007,0.0
36,4863.0,4253.390004994961,6097.0,3780.0,6898.601745206129,9293.0,1067.0,210.0,3245.0,2365.846207857139,15553.0,62648.05245447941,5219.02430000001,0.0
37,4867.0,5454.0,6580.0,3410.3962586744524,16325.0,9298.0,1064.0,193.32173066518016,2239.111652459811,1218.7958791107098,14061.0,67397.3571,5316.527099999996,0.0
38,4885.0,3979.4744516293695,6903.0,2189.712682183298,16326.0,4096.547801449069,1065.0,210.0,808.4167313967489,1706.1419908682947,13466.0,62033.7729176347,2207.4191643190584,0.0
39,2641.208966845132,1753.765646697176,6720.0,3788.054242062461,16381.0,9222.0,1069.0,210.0,34.03952538304514,2994.0,9166.109888288596,68223.2755,6052.075500000001,0.0
40,4883.0,5563.0,6909.0,5909.0,16279.598332301157,1493.6952299785241,1073.0,210.0,0.0,504.3754447696367,14885.0,50928.407397564944,5851.481600000011,0.0
41,1618.6532059810042,5643.0,51.49642561268148,2092.4416933121925,3438.0822042144896,9212.0,1073.0,210.0,0.0,3670.0,16092.0,70815.8469,2683.223410038438,0.0
42,4866.0,1088.526424347033,5540.0,2527.0,10695.032597951349,8738.710850075888,483.411380048956,210.0,0.0,4102.0,17731.0,60882.274907577215,5501.066499999992,0.0
43,4855.0,4929.0,3794.0,2662.0,11460.914710525774,9103.0,1067.0,210.0,0.0,2037.454158638167,1550.540316751753,65286.7653,5344.365300000005,0.0
44,4849.0,4438.0,2201.8352304708656,1607.9873197590148,15048.0,3861.4758927800794,1067.0,208.0,0.0,1263.4896535873504,20615.0,32856.16364288913,5137.672900000007,0.0
45,4835.0,246.86223617436394,2650.0,1954.2771934180382,12453.0,7978.563998354285,1060.0,106.82177323738044,0.0,1498.5718322692148,10400.104521663752,36891.362768364925,3145.7692120028973,0.0
46,2350.503585858824,1906.4316866837826,338.12839909753285,2487.0,7598.1138031634355,8857.0,1039.0,101.89572462458197,0.0,4288.0,24289.0,55391.2449,4390.184899999998,0.0
47,4183.9675104357475,3074.0,2189.0,2133.0,4528.052707843196,7981.0,972.0,4.943513892726277,0.0,4308.0,10822.814302483137,52325.2041,1702.0341000000008,0.0
48,3039.614697614304,2935.0,2117.0,1700.0,7824.0,6432.0,965.0,80.24717575480108,0.0,4379.0,14161.817739404933,49237.186605427654,384.7405999999992,0.0
49,4758.0,2933.0,2034.0,1693.0,7729.0,5926.0,970.0,162.0,0.0,1478.7243862998555,20102.233976138465,49573.2143,0.0,120.42760864819229
50,4736.0,2931.0,2012.0,1312.730544895527,7578.0,5595.0,961.0,162.0,0.0,3251.383621872607,17351.676115732287,10800.061101670546,0.0,318.01058875262044
51,3006.9620480452663,2925.0,126.04641407236726,1845.0,7576.0,3176.216403921211,957.0,60.10378144520218,0.0,4443.0,34245.0,51975.7755,0.0,348.3078522720536
52,4731.0,2951.0,470.822108621392,1846.0,7653.0,6166.0,964.0,147.56258391886385,0.0,3102.8224468978283,15163.760181071593,54872.0102,938.300199999996,0.0
53,4734.0,1400.0143853024174,315.0692707644891,1921.0,8407.0,7331.0,1010.1599056337633,180.0,0.0,4133.0,35846.0,54268.992698697286,2515.4284000000025,0.0
54,2949.266318405122,3579.0,1985.7251517189904,3122.0,9224.0,8360.0,1081.0,207.0,0.0,2885.2668173055113,35085.0,25482.957945341845,3771.3600037398005,0.0
55,4801.0,3644.0,575.6584733924267,4812.0,10045.0,8548.0,1070.0,208.0,57.0,4178.0,15341.571605868312,69929.6429,5209.532900000007,0.0
56,4781.0,3942.0,564.2638189403407,3337.895571186878,10776.0,8795.0,1083.0,208.0,715.0,4177.0,7139.417752643837,71290.1531,4906.673099999996,0.0
57,4790.0,4231.0,2790.0,4952.0,12539.0,8893.0,1085.0,208.0,1444.0,4169.0,33781.0,72605.7551,4260.702454938753,0.0
58,4801.0,4395.0,2760.0,4254.0,8855.305778737622,8900.0,1073.0,5.695476162695117,2344.0,3685.0,34324.0,12447.957786145675,4634.800200000005,0.0
59,4804.0,4291.0,2611.0,3794.0,12751.0,8919.0,1074.0,171.176188890277,2928.0,3596.0,34058.0,73442.949,4678.178999999993,0.0
60,2441.1115881960886,4325.0,2003.3215335356053,3444.0,9228.359280884864,5132.974972332301,1075.0,208.0,1401.7556255115635,2692.0,14922.160182270594,72620.1327,953.8585021032343,0.0
61,4831.0,4439.0,2620.0,614.4142161604317,12778.0,9005.0,1075.0,208.0,1972.0,2816.0,1220.485454753774,23859.562675624155,4334.617799999996,0.0
62,4852.0,4469.0,2608.0,2429.0,149.67470663230748,9004.0,1074.0,209.0,867.0,2940.0,35495.0,29280.495139277406,4535.209199999996,0.0
63,2970.264234287356,4401.0,1269.2902989810736,2970.0,4244.844392492787,8948.0,334.5366024032508,121.06675608477507,55.0,2913.0,36415.0,72047.3469,4896.016900000002,0.0
64,4882.0,4249.446904555128,225.12317045830525,4624.0,11335.530222031948,9025.0,1072.0,184.9510598860983,0.0,3669.0,34221.87951944317,39267.46340137641,4617.205099999996,0.0
65,4873.0,4453.0,3113.0,4053.0,12091.0,9042.0,1070.0,208.0,0.0,2679.6908752797167,29430.03807612438,74710.6327,3849.7427000000025,0.0
66,4900.0,3707.144695552018,2984.0,3736.0,3427.2982108435685,9039.0,1041.6008466985113,208.0,0.0,3716.0,21281.400616352523,72577.9184,4735.468399999994,0.0
67,4886.0,3692.0,2723.0,2633.0,8792.0,8960.0,1069.0,208.0,0.0,3685.0,28271.50992695293,68546.1531,3936.457101950686,0.0
68,4867.0,2357.395726291142,2682.0,2448.0,4564.125657429792,8778.0,1046.0,41.58628616249666,0.0,1350.393611114089,38969.0,65267.9592,2117.4701886967882,0.0
69,4830.0,2039.6691874425858,1545.7192968569054,1547.0814342559595,8078.0,8822.0,1032.0,189.0,0.0,3767.0,37495.0,34130.9700913579,1506.4181999999983,0.0
70,4815.0,58.98628815808197,2597.0,2129.0,7931.0,5702.452371689383,994.0,175.0,0.0,3839.0,7802.278119261024,58298.8776,886.047599999998,0.0
71,4778.0,3076.0,2879.0,1906.0,7683.0,8173.0,651.5559424791677,166.0,0.0,3659.0,36439.0,54847.6837,0.0,550.0663000000004
72,4771.0,1080.3132111651378,2939.0,1901.0,736.077147545314,7907.0,969.0,56.21618739569117,0.0,3576.0,35744.0,52396.4898,0.0,100.05136003136245
73,4781.0,3093.0,2311.1397180032286,1488.9402472515949,7494.0,5854.943487910146,876.3242319215326,172.0,0.0,3415.0,34716.0,51204.6429,0.0,750.0770999999986
74,4785.0,3181.0,2801.0,1907.0,7502.0,8156.0,67.23022977804685,182.0,0.0,3362.0,33590.0,51551.5102,0.0,1016.1798000000017
75,4782.0,3254.0,948.6749981705777,1942.0,7745.0,8594.0,1000.0,194.0,0.0,1854.9460143064732,6986.82568944299,52518.4592,0.0,203.5508000000009
76,4783.0,901.4001079284969,254.50958289114578,2275.0,5185.10124308463,9148.0,1059.0,189.01915981778592,0.0,1873.0,29742.231611679003,55094.9388,181.46815571929233,0.0
77,4795.0,534.2183190374888,3624.4067936974316,2598.0,11427.0,1636.763514059802,1071.0,208.0,0.0,1520.0,28825.0,60850.0,2265.4699999999993,0.0
78,2463.509191057563,4655.0,3119.1244210309346,1612.314206483486,9421.790437864987,9099.0,1078.0,208.0,0.0,1167.0,26822.0,592.6894235744027,4840.200000000006,0.0
79,4848.0,5344.0,3981.7570281354688,2309.4291233625295,14427.0,9205.0,1072.0,208.0,52.0,484.7782323058307,24222.0,69664.8265,5120.16649999999,0.0
80,58.68940738265394,2883.3562696887875,2446.0094616494407,4756.0,14666.0,9223.0,455.2610303269222,16.699592109593517,613.0,1043.0,21585.0,70708.2041,1810.8686883827256,0.0
81,1255.3178153822817,1844.8425251724518,7739.822053456893,4762.0,15050.0,9241.0,1065.0,195.70849233958438,1509.0,816.0,19505.0,43619.0251609533,5002.785099999997,0.0
82,4888.0,5610.0,9886.0,3270.4202139270537,15207.0,9247.0,1058.0,93.09359030901979,901.2030935821973,564.2034495137672,17838.0,72974.8163,4835.316300000011,0.0
83,2982.5048326409883,1914.7676017646065,9953.0,6636.0,15173.0,5493.178418947703,17.305842379076534,208.0,2067.0,802.1276573807485,16247.0,72859.6735,4491.593500000006,0.0
84,2614.326052309389,5559.0,1652.6330111743562,6755.0,15158.0,9262.0,822.8697357024887,208.0,1609.0,826.0,14704.0,71909.6531,4723.543099999998,0.0
85,2110.9375549503043,5165.933956559023,9921.0,4782.894962917435,8516.335957989717,9298.0,1068.0,89.92881125059104,1028.0,611.0,13367.0,70594.5918,4494.9067726034855,0.0
86,24.430900844090758,2623.5677976021957,10347.0,5415.0,10708.065474413572,2661.4599147004824,1054.0,190.13343598355277,333.0,527.0,2817.868668235242,70311.5714,651.9780138695393,0.0
87,4919.0,5486.0,10615.0,2132.033763535223,15089.0,9376.0,1031.0,208.0,7.0,369.16212052955007,13661.0,22244.124153817316,2574.1061444572974,0.0
88,4917.0,5509.0,10703.0,6427.0,511.8120998047532,2196.2543076677553,1032.0,77.6500727771973,0.0,408.35284846193264,15336.0,73192.8571,5447.987099999999,0.0
89,4917.0,5511.0,10719.0,4977.0,15139.0,9335.0,1035.0,112.30864284582746,0.0,384.9966323653685,16978.0,72385.8469,5320.563138510099,0.0
90,2102.607383475952,5331.0,10450.0,3761.0,15094.0,9295.0,1028.0,113.7636780964168,0.0,779.0,18824.0,70585.0816,91.6064596432211,0.0
91,4887.0,711.8651931540021,8027.0,2538.0,15181.0,9313.0,996.1402151875352,32.22537573360211,0.0,1119.0,21301.0,39513.87258894667,2404.597053594349,0.0
92,1801.7004101735645,3367.5303747728403,5991.0,2865.0,2933.5956493463405,9321.0,1038.0,208.0,0.0,1312.0,13820.153265422196,63606.9082,3760.5182000000023,0.0
93,3171.344365436681,3520.0,1378.76047386611,788.8670551003909,15246.0,9281.0,1049.0,208.0,0.0,1887.0,24947.0,16271.39321392968,891.9960878933643,0.0
94,322.686444407459,3354.0,456.6827307436604,2320.0,13695.0,9001.0,923.3969051333956,108.50213127523443,0.0,2762.0,26922.0,56753.8061,1191.4561000000012,0.0
95,4809.0,3208.0,3491.0,2112.0,11042.0,2856.1616506037813,998.0,197.0,0.0,2069.5118999080555,30360.0,534.4951945926795,0.0,508.0888000000032
96,4782.0,1953.2653373402138,3394.0,609.5434525659724,9098.0,8109.0,602.5493558619887,196.0,0.0,3878.0,32480.0,2830.1135194971894,0.0,1455.8539705480962
97,4776.0,2194.1238754396754,3376.0,373.50067439863346,2747.9888506004404,2428.030467368998,983.0,187.0,0.0,3453.0,33991.0,51033.4898,0.0,985.250199999995
98,3054.9970366822217,1887.1845102743619,3290.0,2044.0,2772.723375146241,6953.0,950.0,174.0,0.0,2950.0,34619.0,51475.3367,0.0,454.97618489475406
99,3225.441855691692,3105.0,225.78603431868336,2070.0,885.0683409727997,6389.0,969.0,176.0,0.0,2644.0,1545.097366157314,52721.3673,0.0,746.8127000000022
100,4769.0,286.9854939311368,3632.0,2227.0,9267.0,4643.332481516642,1023.0,203.0,0.0,1322.3004381251612,33271.0,15993.568151574751,0.0,442.1771000000008
101,4794.0,3875.0,4177.0,2141.0,11620.396489972962,8446.0,1026.0,189.4122489571501,0.0,1204.2927776858935,33232.0,60986.7143,1505.014299999999,0.0
102,1465.4369991850572,4411.0,997.4759174819079,2507.0,13471.0,8674.0,1022.0,207.0,0.0,871.0,32253.0,66899.2551,970.437379891592,0.0
103,4847.0,439.92965917749785,596.201876045955,1398.787529256477,4894.189801093162,4326.096131920232,1017.0,208.0,254.0,412.1442619474191,30503.0,70003.3061,1140.6775791228367,0.0
104,4851.0,5154.0,8117.0,2741.0,15018.0,8909.0,1010.0,209.0,1560.0,137.33710292514462,28391.0,70871.3163,4581.476299999998,0.0
105,4869.0,5148.0,8622.0,2266.0,8645.75109949863,8970.0,1013.0,209.0,3554.0,226.0,25597.0,71684.9388,870.2543643354966,0.0
106,4884.0,5193.0,3782.0411002067044,3127.714234803107,15371.0,1142.0602995667903,972.0,161.6738480497134,4395.0,174.0,23710.0,39796.85998025379,5030.742900000003,0.0
107,4892.0,767.7511223528354,9773.0,4814.274263922483,15658.0,8508.320213475334,965.1143472791006,209.0,3388.186273823725,144.0,15429.858602113864,72003.5102,1544.2405139254915,0.0
108,4902.0,4738.4876241819875,10788.0,5017.0,15808.0,9308.0,982.0,209.0,2686.0,108.97063166210133,17080.0,51973.406678730185,3289.814269371623,0.0
109,3792.8006351304407,3180.688821661398,9592.595017161502,4988.0,15764.0,9306.0,981.0,209.0,1551.0,430.0,7246.491597089246,69048.8265,2191.7896496026865,0.0
110,4852.542774827385,6596.0,10969.0,3643.630954370864,15772.0,9291.0,450.3357509905623,209.0,584.0,440.0,11067.819777787081,68208.3673,3814.983989965195,0.0
111,1827.3399618340432,3321.342116833709,6897.8090385327505,6580.0,15808.0,9290.0,981.0,209.0,0.4603665564551884,37.90011312897205,10180.0,69035.3776,4952.517600000011,0.0
112,4944.0,7001.0,11020.0,8219.0,15795.0,9299.0,970.0,209.0,0.0,389.0,4768.350294474356,71103.051,4858.391000000008,0.0
113,4299.074733374541,6956.0,11123.0,4709.435314057238,15776.0,9294.0,934.0,195.0,0.0,765.0,9593.0,70643.7857,4965.345699999987,0.0
114,4933.0,4942.712685690913,1322.607761843214,6392.0,15722.0,6777.133611981605,878.0,150.29099837857035,0.0,956.0,9843.0,47761.64965099748,3368.7256868834147,0.0
115,4904.0,6164.0,10144.0,2144.8127543238725,14055.522685616086,5955.9001246603,578.2566122183649,168.0,0.0,663.0,10025.0,64427.5306,5567.960599999993,0.0
116,4882.0,5073.0,9272.0,170.05085290221356,15745.0,9289.0,886.0,70.12840434148337,0.0,522.0,10627.0,61005.1633,5411.783300000002,0.0
117,2727.5623010446375,3564.462261702695,594.123637701528,2877.0,15671.0,8800.902999526077,37.9285177093185,172.0,0.0,552.0,11542.0,15633.095855000254,4226.695500000003,0.0
118,4868.0,4410.0,6679.0,2401.0,15777.0,1518.577861149494,96.95796426855289,172.0,0.0,445.0,12260.0,54906.7551,825.1478306448795,0.0
119,4820.0,3495.740736593455,4461.063172733247,2311.0,15750.0,9311.0,905.0,92.8659664321856,0.0,446.0,12769.0,51112.898,2243.9680000000026,0.0
120,4812.0,266.7765460533786,4722.0,2230.0,3565.163130138642,9321.0,911.0,82.29573764484849,0.0,148.5801924004344,12905.0,31224.920450108788,117.99656799958034,0.0
121,4812.0,3469.0,4690.0,2016.0,450.17823100047593,5847.130107134055,909.0,172.0,0.0,129.07509908298155,1293.353638159459,47216.0306,184.17059999999765,0.0
122,4810.0,3463.0,4789.0,1894.3846595137652,12467.584489043382,9281.0,913.0,172.0,0.0,115.22620967584939,12291.0,45063.13735752213,15.527780880083865,0.0
123,4801.0,3538.0,4818.0,1975.0,15710.0,9305.0,896.0,172.0,0.0,379.0,11644.0,47087.5,0.0,420.2000000000007
124,4784.0,781.1781898390251,4853.0,1926.0,15850.0,6583.684113981652,906.0,172.0,0.0,436.0,11070.0,46935.1122,313.11220000000503,0.0
125,4787.0,3654.0,4830.0,1878.9547907692913,6242.394556657191,2744.7535740784374,691.9302258853912,172.0,0.0,485.0,10149.0,23362.5974914128,1334.4818489845934,0.0
126,840.8848195733993,4120.0,346.06143208973,38.83525136537604,15852.0,3880.350468383446,894.0,116.43235224782018,0.0,601.0,9094.0,50007.102,3369.131999999998,0.0
127,4325.403269141155,4626.0,7159.0,2540.280304210202,9583.910641456887,7461.082027709875,894.0,172.0,252.0,270.12521563708935,1397.7003745461138,53225.6735,4299.0335,0.0
128,4853.0,1184.7675103974507,8332.0,1798.792395963137,14626.14540712365,9063.502678229212,894.0,172.0,2089.0,280.8783459174259,2482.5642735797414,38222.09004799947,4781.571999999996,0.0
129,4848.0,4827.0,8857.0,2452.6990041269714,15883.0,9300.0,877.0,172.0,4524.0,430.1065499271939,4912.0,58139.1429,4955.9629,0.0
130,2736.6590302035434,4823.0,8636.0,4785.0,15921.0,9317.0,121.06067945754657,172.0,2439.802796639334,361.0,3486.0,17759.066242173867,4702.0027,0.0
131,3038.812393782964,4825.0,8497.0,5639.0,15907.0,2170.6154513714446,898.0,68.97306738406346,6217.0,280.0,2898.0,59507.3776,3378.8289933600595,0.0
132,4871.0,4790.0,8446.0,3599.0,15917.0,9307.0,889.0,172.0,5194.0,364.2033604897071,1534.7647621847327,57963.6939,4660.1838999999945,0.0
133,383.668893639014,4744.0,8456.0,3672.0,8361.09368873054,9306.0,891.0,140.4343441265721,3393.0,254.3646833469385,790.4130044864595,56516.7959,3947.6858999999968,0.0
134,4868.0,32.56020196003861,8543.0,3549.0,4189.924685327371,2792.104786649075,887.0,172.0,1293.0,103.12559134927038,2125.0,56338.8878,4729.467799999997,0.0
135,4890.0,4793.0,8540.0,2393.487540370604,15886.0,9298.0,441.850318391797,30.098282586114657,85.0,1237.0,561.5596089462732,58062.602,1524.4304958297782,0.0
136,2195.371899081377,2263.46157998111,5269.941981623987,6477.0,15917.0,150.12449824862674,898.0,172.0,0.0,1779.0,1731.5020234371277,48435.8165835541,4227.689999999997,0.0
137,4895.0,4911.0,8404.0,1660.3935576203874,252.74992974407837,8616.975110306734,385.28669725841405,172.0,0.0,2262.0,4733.0,62302.5102,4595.360199999994,0.0
138,2355.518853930456,4781.0,7908.0,6714.0,15968.0,9272.0,896.0,172.0,0.0,2420.0,5558.0,60628.1837,4518.593700000004,0.0
139,3805.304132185239,4473.0,5630.911251998016,3543.0,15757.0,9216.0,897.0,157.53708098091533,0.0,1737.861922951936,6522.0,57022.7551,4694.205100000004,0.0
140,4844.0,4328.0,4400.0,439.5280362310645,3705.2873169193595,9257.0,905.0,172.0,0.0,3373.0,6058.9409347994815,17431.184752993806,4626.9596,0.0
141,4826.0,4315.0,869.6384406855697,2627.0,15824.0,2512.7689373631624,829.4541513819053,172.0,0.0,2011.0246228307133,8691.0,53960.8469,4509.146622598049,0.0
142,3398.2344817167914,4062.0,3066.0,2293.0,9210.445671236374,9229.0,911.0,118.71266125672147,0.0,1742.9008319169868,9568.0,50498.8469,2170.1690361830747,0.0
143,4809.0,3837.0,2834.0,2355.0,14918.0,9271.0,908.0,172.0,0.0,1854.111255122951,10594.0,7684.744371691692,3094.3034999999963,0.0
144,4795.0,3650.0,1415.162805072958,1709.8303316622687,2154.461512286089,9191.0,480.53275203822477,165.0,0.0,2938.0,11650.0,45060.0714,1584.6618420768334,0.0
145,4795.0,3386.0,2498.0,2225.0,6327.00459015796,9114.0,808.7107808081022,156.0,0.0,2769.0,12892.0,13710.929872670446,1247.0956560760217,0.0
146,660.7315952689953,3253.0,2478.0,1926.0,8124.457097427219,9125.0,369.5328462898681,158.0,0.0,2383.0,13365.0,43704.949,0.0,139.75904397784643
147,4783.0,3291.0,2252.341429927733,2041.0,11041.0,9126.0,828.9352220926371,136.70735482447193,0.0,2099.0,9420.325499152486,33354.27219387338,0.0,26.409952111916535
148,4786.0,3332.0,2475.0,2176.0,10653.538344443237,9268.0,916.0,172.0,0.0,271.6663570755445,13254.0,57.08574818976464,0.0,167.47712929165078
149,4796.0,2110.5167649953473,2459.2728667960546,1462.3073745576862,8376.899788019147,9159.0,916.0,172.0,0.0,1443.0,14194.0,42864.7449,0.0,277.6373977066316
150,1571.233281243807,1237.0152696431896,2520.0,1908.0,1771.3746160984138,8956.0,897.0,172.0,0.0,1318.0,14838.0,44877.1531,481.75310000000354,0.0
151,4894.0,217.06805895244665,2175.0015535871903,1721.9873991615243,13409.0,6530.343478306817,457.36914181349306,172.0,100.0,1122.1877747454162,15070.0,47886.2653,1901.925299999999,0.0
152,4881.0,3660.0,2680.0,2586.0,15068.0,7426.362701372876,884.0,172.0,863.0,967.0,14815.0,51600.0714,4021.1214,0.0
153,4875.0,743.6931346544601,2731.0,2459.0,5279.084589183938,9356.0,889.0,172.0,2199.0,479.114144305664,14265.0,54305.5816,4750.701599999997,0.0
154,4888.0,107.621996642453,2754.0,2158.166894395088,16448.0,2453.388596533217,387.080819554384,172.0,3282.0,620.7761429057192,13752.0,57074.1224,4793.582399999999,0.0
155,4893.0,2906.8657935290485,2832.0,2388.0,2130.489329582411,9246.0,895.0,172.0,3771.0,676.0,13898.0,57403.7857,4715.685700000002,0.0
156,1816.9741602941758,1117.2165849980765,2792.0,2233.0,16410.0,9234.0,899.0,172.0,831.5181265923279,37.830069301338,14117.0,56113.3776,4821.987599999999,0.0
157,4917.0,4010.0,2921.0,1171.2861512672887,16265.0,8902.936931416974,896.0,172.0,2410.0,664.0,13959.0,54658.449,4257.999000000002,0.0
158,4926.0,1230.5442318248943,1261.3872970436053,2439.776226340924,16326.0,9285.0,894.0,172.0,153.3722782001581,548.399701245956,14513.0,50821.91683013917,1049.578058158572,0.0
159,1054.2918339899552,4052.0,2319.5918138198936,3138.0,16531.0,9309.0,729.6662376602445,172.0,18.610225784900184,762.3353121882891,3961.786172678485,56533.9592,1070.5526694786315,0.0
160,248.81674828488588,4124.0,3109.0,5733.0,16775.0,9329.0,312.584826943649,71.16720273391697,0.0,1001.0,17218.0,38942.230211639304,5091.8339,0.0
161,1593.9650151598507,4374.0,3064.0,6498.0,16803.0,9336.0,889.0,21.027344657519176,0.0,1109.0,17508.0,62250.1122,3975.242205902392,0.0
162,4931.0,4263.0,3108.0,5238.0,16778.0,5001.35112732616,124.52754511812918,171.0,0.0,1254.0,17417.0,32500.520961424238,2118.4744749420975,0.0
