,biomass,gas,hard_coal,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
113,0.941834850961494,6270.0,0.0,282.8708162241204,0.0,0.0,586.0,584.2053858566885,16611.0,7360.949999999999,0.0
114,44.0,6399.0,0.0,524.146184024558,0.0,0.0,24.338403301697134,1281.0,15932.0,6991.170000000001,0.0
115,44.0,6190.0,0.0,545.0,0.0,0.0,319.0,1560.0,10140.324744007512,6655.5199999999995,0.0
116,44.0,4588.0,0.0,545.0,0.0,0.0,265.0,464.20692720379554,5731.391924559412,7206.859999999999,0.0
117,43.0,2711.0,0.0,545.0,0.0,0.0,269.0,25.41148000758382,13505.0,8044.549999999999,0.0
118,44.0,1076.154269402311,0.0,310.8795714309064,0.0,0.0,273.0,794.2680976159371,12818.0,7441.19,0.0
119,43.0,1035.7922974526807,0.0,545.0,0.0,0.0,266.0,1658.0,2826.059209707337,6380.6900000000005,0.0
120,40.0,1682.0,0.0,545.0,0.0,0.0,235.0,1583.0,11637.0,5432.97,0.0
121,43.0,1723.0,0.0,545.0,0.0,0.0,191.0,1274.0,11288.0,993.8312919692573,0.0
122,10.57372806771694,575.1919036995757,0.0,188.45452005421623,0.0,0.0,150.0,774.4099456516774,11089.0,5494.759999999999,0.0
123,47.0,1612.8411427039923,0.0,546.0,0.0,0.0,7.610880849090265,806.0,11040.0,5570.84,0.0
124,46.0,1787.0,0.0,546.0,0.0,0.0,83.0,34.859953709242106,11175.0,5876.96,0.0
125,38.0,481.3662433666399,0.0,546.0,0.0,0.0,59.31019736568509,416.0,7531.7525190459655,5845.762835745682,0.0
126,40.0,1041.730613571721,0.0,546.0,0.0,0.0,68.0,233.79027307880784,12559.0,370.77897191868095,0.0
127,43.0,2179.0,0.0,545.0,0.0,0.0,188.0,40.796639898392606,5195.50012145046,7498.74,0.0
128,33.981776843833515,4015.0,0.0,545.0,0.0,30.0,104.0,83.40203058442596,14269.0,3434.2509138938594,0.0
129,42.0,4566.0,0.0,545.0,0.0,106.0,122.0,88.0,14757.0,6592.390000000001,0.0
130,43.0,3375.8150860062374,0.0,331.3030839875586,0.0,170.0,84.0,99.0,14862.0,6606.689999999999,0.0
131,42.0,1632.8974471328488,0.0,545.0,0.0,103.25151637077457,59.0,136.0,14782.0,6630.74,0.0
132,43.0,2349.9418172252285,0.0,74.87597657742708,0.0,179.0,98.4973484243899,210.0,14622.0,6568.52,0.0
133,15.39841273626231,4411.0,0.0,545.0,0.0,46.70040849507026,294.0,35.83523887826449,14522.0,6446.839999999999,0.0
134,38.0,4451.0,0.0,545.0,0.0,35.86957932352105,92.56371013513463,490.0,14439.0,6376.829999999999,0.0
135,39.330218424820515,4194.0,0.0,201.49105801888584,0.0,38.0,474.0,710.4454876588904,14799.0,6510.01,0.0
136,26.62459892152873,4509.0,0.0,544.0,0.0,8.0,460.9844941668798,22.678152920475473,15693.0,274.21974626041833,0.0
137,6.129552550002748,4506.0,0.0,544.0,0.0,0.0,676.0,408.99319585175243,15327.0,2900.715414461925,0.0
138,9.711325900525269,4547.0,0.0,544.0,0.0,0.0,38.011296877063344,747.0,14838.0,7318.47,0.0
139,41.0,3432.0,0.0,544.0,0.0,0.0,125.76841116790213,355.53304890108546,14246.0,3747.3202083295073,0.0
140,42.0,1487.8264249520394,0.0,544.0,0.0,0.0,724.0,759.0,13549.0,691.9830717176965,0.0
141,44.0,1011.7650045228775,0.0,544.0,0.0,0.0,776.0,840.0,12947.0,7438.67,0.0
142,28.363229871268477,1555.0,0.0,218.07372523890388,0.0,0.0,588.714610615874,873.5932080694943,303.34129999905656,3808.026344537157,0.0
143,28.985688316822795,1551.0,0.0,120.9186893849002,0.0,0.0,275.7245365232081,701.1526429671541,4718.872321083935,5980.67,0.0
144,30.29959636841126,1182.5007309676637,0.0,545.0,0.0,0.0,778.0,744.5496109304861,11395.0,5431.919999999999,0.0
145,26.222897703841536,1522.0,0.0,545.0,0.0,0.0,745.0,1723.0,11009.0,5114.9,0.0
146,47.0,1513.0,0.0,545.0,0.0,0.0,767.0,1784.0,10847.0,5103.23,0.0
147,48.0,1524.0,0.0,545.0,0.0,0.0,800.0,1704.0,10812.0,1187.4817512564923,0.0
148,48.0,1525.0,0.0,545.0,0.0,0.0,781.0,1634.0,10916.0,5220.85,0.0
149,13.611923936944574,1591.0,0.0,545.0,0.0,0.0,733.0,1838.0,11202.0,5074.87,0.0
150,47.0,1600.0,0.0,261.2206928266077,0.0,0.0,101.6884702167246,1836.0,11609.585104292599,3262.963386566733,0.0
151,46.0,1637.0,0.0,545.0,0.0,0.0,620.0,1967.0,12357.0,5144.580000000001,0.0
152,29.47335728174792,565.5432992795744,0.0,544.0,0.0,116.0,575.0,1976.0,12928.0,4977.812729486286,0.0
153,42.0,1717.0,0.0,10.689070644886545,0.0,444.0,63.10901646803638,1858.0,7760.826215482835,5459.879999999999,0.0
154,46.0,1753.0,0.0,132.33021032962552,0.0,741.0,492.0,1809.0,13392.0,2314.099643516363,0.0
155,47.0,1670.0,0.0,545.0,0.0,883.0,438.89670732856115,1712.0,11573.244820707927,4917.4400000000005,0.0
156,47.0,1732.0,0.0,256.72857485498474,0.0,896.0,86.93641945127536,1763.0,13399.0,4850.01,0.0
157,47.0,514.3161766903438,0.0,545.0,0.0,758.0,415.97512738336803,1819.0,13403.0,3928.77513472675,0.0
158,2.1621201402292547,860.5077517858437,0.0,545.0,0.0,488.0,520.0,1909.0,3037.747322856243,5477.549999999999,0.0
159,47.0,1737.0,0.0,336.6240172232326,0.0,195.0,539.0,2005.0,14085.0,6314.62,0.0
160,45.0,1799.0,0.0,238.03694047142324,0.0,39.0,582.0,2104.0,15462.0,7233.25,0.0
161,44.0,1870.0,0.0,546.0,0.0,0.0,618.0,2233.0,15333.0,7655.356688556382,0.0
162,45.0,1856.0,0.0,166.509979844948,0.0,0.0,146.02600753022847,1192.520519990108,15006.0,7759.460000000001,0.0
163,46.0,679.4077818147189,0.0,313.57351869866386,0.0,0.0,673.0,2220.0,13793.12426891463,7044.530000000001,0.0
164,47.0,637.0762096676335,0.0,546.0,0.0,0.0,719.0,1482.5226279315632,13757.0,6122.93,0.0
165,47.0,444.4109513812127,0.0,545.0,0.0,0.0,182.5595598142752,30.240884910307756,13021.0,5815.71,0.0
166,11.267151433047333,1827.0,0.0,545.0,0.0,0.0,728.0,957.1258494019089,12199.0,5603.67,0.0
167,3.7479299628790894,1629.0,0.0,545.0,0.0,0.0,671.0,2064.0,7889.845457268859,5258.27,0.0
168,48.0,1637.0,0.0,545.0,0.0,0.0,527.4982581926356,2005.0,11372.0,5259.43,0.0
169,48.0,1664.0,0.0,117.64271104215969,0.0,0.0,466.6425894933585,1913.0,11203.0,3552.4973309062343,0.0
170,10.977783891934923,1642.0,0.0,542.2683111062688,0.0,0.0,75.18669712191839,643.1511661988529,11186.0,5273.679999999999,0.0
171,6.825149247043014,1766.0,0.0,468.0229189011524,0.0,0.0,828.0,442.5118359281985,1913.9311646167291,5240.66,0.0
172,48.0,1888.6723480428573,0.0,133.80897695797654,0.0,0.0,823.0,1938.0,11855.0,5670.16,0.0
173,15.843206863634538,3193.0,0.0,545.0,0.0,0.0,833.0,531.1023893183548,13350.0,1386.5690502030163,0.0
174,46.0,5048.0,0.0,545.0,0.0,0.0,841.0,2099.0,15506.0,7300.73,0.0
175,48.0,5533.037855398005,0.0,545.0,0.0,0.0,834.0,2000.0,12182.962683885109,7564.300000000001,0.0
176,16.39580318732988,213.95942868173887,0.0,158.81188782570297,0.0,105.0,831.0,1920.0,17148.0,7653.6,0.0
177,46.0,6739.0,0.0,545.0,0.0,52.6585213352963,837.0,1861.0,16988.0,7270.1,0.0
178,45.0,6654.0,0.0,545.0,0.0,617.0,208.389015534229,1789.0,16785.0,7142.75,0.0
179,2.190064745274622,4167.067946547487,0.0,544.0,0.0,687.0,832.0,1821.0,3060.4946130660574,2685.0438892160246,0.0
180,33.74883892694208,1605.1213502760017,0.0,63.160271437345315,0.0,654.0,700.5170617518064,621.1402001160614,16631.0,7100.6900000000005,0.0
181,45.0,6706.0,0.0,544.0,0.0,339.7132423800808,839.0,1893.0,16710.0,7253.789999999999,0.0
182,33.09002216955124,3768.285334213383,0.0,544.0,0.0,193.36525832983702,826.5861345915217,1871.0,16801.0,2881.0578015199903,0.0
183,7.726864837334208,6396.0,0.0,439.4724954442024,0.0,134.0,847.0,126.83084591300397,3889.3958314695665,7649.03,0.0
184,42.0,6519.0,0.0,545.0,0.0,27.0,230.20110581949714,2189.0,18101.0,8176.248660899197,0.0
185,9.861404026219594,6441.0,0.0,545.0,0.0,0.0,834.0,2203.0,3318.705706436583,8007.469999999999,0.0
186,40.0,6148.0,0.0,545.0,0.0,0.0,806.0,754.4240780720044,16917.0,7918.09,0.0
187,40.0,4712.0,0.0,545.0,0.0,0.0,822.0,2039.0,16024.0,8524.929999999998,0.0
188,40.0,1740.1176318851533,0.0,274.25511649514516,0.0,0.0,600.4244042649179,2040.0,15080.0,8840.75,0.0
189,30.979056822007035,2450.0,0.0,367.0854887905127,0.0,0.0,827.0,2094.0,14059.0,6658.98062620929,0.0
190,32.294674736437834,2146.0,0.0,545.0,0.0,0.0,808.0,964.7002534775678,8254.882818971582,7858.25,0.0
191,41.0,2806.0671133538344,0.0,544.0,0.0,0.0,832.0,1481.0,12416.0,7245.0199999999995,0.0
192,13.342319252347174,2483.0,0.0,544.0,0.0,0.0,831.0,1408.0,11963.0,5398.428869686842,0.0
193,42.0,2484.0,0.0,286.0494979860212,0.0,0.0,838.0,1440.0,9335.142917182524,6876.799999999999,0.0
194,43.0,2641.0,0.0,199.90656221439176,0.0,0.0,799.0,1536.0,11656.0,4690.003954510845,0.0
195,43.0,2416.0,0.0,545.0,0.0,0.0,764.0,1356.0,3058.2361130307227,2756.81334948048,0.0
196,43.0,2887.0,0.0,545.0,0.0,0.0,431.7677144297652,695.4579905723556,12173.0,1562.3817118869156,0.0
197,43.0,5203.0,0.0,545.0,0.0,0.0,749.0,57.0585939914719,13458.0,3062.008270422001,0.0
198,42.0,7322.0,0.0,545.0,0.0,0.0,746.0,58.974800913601726,14474.876017949075,6807.6,0.0
199,38.83494626410337,7510.0,0.0,131.44208910908304,0.0,0.0,72.48287314967706,881.0,16948.0,2231.068493792414,0.0
200,25.24707504644214,6184.409229577878,0.0,545.0,0.0,109.0,691.0,831.0,17272.0,7604.709999999999,0.0
201,42.0,4460.021728962874,0.0,545.0,0.0,170.4768758053877,680.0,695.0,17266.0,7088.96,0.0
202,40.0,3763.534050906382,0.0,545.0,0.0,619.0,635.0,626.0,11358.288717923324,6876.380000000001,0.0
203,42.0,7247.0,0.0,544.0,0.0,670.0,634.0,15.495485234515698,16842.0,3931.9620713201894,0.0
204,39.55466416086715,7375.0,0.0,544.0,0.0,140.81961017916262,563.0,434.0,16888.0,3732.2269899308867,0.0
205,41.0,33.094991982085055,0.0,519.4098788736986,0.0,422.0,543.0,449.0,6744.65089607933,2097.5518435179656,0.0
206,41.0,7369.0,0.0,545.0,0.0,220.0,520.0,36.51926608076631,8796.682694943918,7390.950000000001,0.0
207,19.80839516552119,7413.0,0.0,545.0,0.0,24.038707851309336,472.0,181.65110332041237,1499.0441086337325,8110.710000000001,0.0
208,41.0,7552.0,0.0,132.6701580733113,0.0,10.607926676298309,127.8864235140167,535.0,6768.233922746225,8626.57,0.0
209,31.002299337762967,2495.9199699017245,0.0,176.48871783711684,0.0,0.0,350.11402159237724,550.0,12818.295194887947,4586.926946418112,0.0
210,41.0,7262.0,0.0,545.0,0.0,0.0,408.0,311.7410180462749,16660.0,8477.48,0.0
211,43.0,6869.0,0.0,546.0,0.0,0.0,394.0,513.7822070082796,15799.0,7874.83,0.0
212,44.0,6309.0,0.0,545.0,0.0,0.0,348.0,485.0,14841.0,7346.39,0.0
213,42.0,6169.0,0.0,545.0,0.0,0.0,31.025762162353686,274.9055946939205,13790.0,7263.85,0.0
214,42.0,5197.0,0.0,274.76631630312306,0.0,0.0,50.786759200008355,347.0,8064.37310583502,7428.55,0.0
215,34.233205519826164,3201.0,0.0,257.94896241614634,0.0,0.0,297.0,425.0,12161.0,5455.468355627003,0.0
216,44.0,2383.0161681547484,0.0,545.0,0.0,0.0,156.91657821494587,389.0,11710.0,6759.96,0.0
217,29.660517526035175,2653.0,0.0,546.0,0.0,0.0,137.0,163.5809158050622,11482.0,6176.179999999999,0.0
218,43.0,2339.548539199343,0.0,237.76433320972757,0.0,0.0,30.454891906405383,75.09511993968482,4890.838627862718,6206.57,0.0
219,25.14341914283263,2622.0,0.0,232.36151757694213,0.0,0.0,28.038475917663494,371.0,11383.0,6737.08,0.0
220,25.610981055148795,2753.0,0.0,545.0,0.0,0.0,138.0,462.0,11902.0,7074.54,0.0
221,36.328032302215796,3150.3186188288737,0.0,545.0,0.0,0.0,174.0,496.0,13235.0,6944.469999999999,0.0
222,44.0,7229.0,0.0,545.0,0.0,0.0,72.08650181481889,228.305367526325,15258.0,6963.369999999999,0.0
223,42.0,2791.094608133385,0.0,75.6872595519561,0.0,0.0,155.0,426.02635166343646,16635.0,2705.3982128773478,0.0
224,43.0,7309.0,0.0,545.0,0.0,11.0,91.55669976595048,621.0,17083.0,1350.3423705028763,0.0
225,29.15257876797187,7178.0,0.0,146.51253006858627,0.0,40.0,121.18908333126143,602.0,17217.0,6688.022797639487,0.0
226,44.0,7221.0,0.0,545.0,0.0,69.0,216.0,511.75168972753426,16427.887956019942,3273.0662128592057,0.0
227,42.0,7328.0,0.0,497.1821117843379,0.0,62.9534331388402,33.53272855577241,508.0,17019.0,7723.139999999999,0.0
228,41.0,5375.169238033573,0.0,545.0,0.0,84.0,217.0,114.8540485139632,17022.0,7763.25,0.0
229,37.29930186252489,7209.0,0.0,545.0,0.0,68.0,207.0,93.86096593684367,16904.0,7793.860000000001,0.0
230,43.0,7312.0,0.0,250.94898738764053,0.0,46.0,102.18704112623479,379.0,16950.0,5543.442511809164,0.0
231,43.0,7340.0,0.0,203.199291394933,0.0,21.0,214.0,452.0,17220.0,7858.9400000000005,0.0
232,6.716468933179242,6986.952747442181,0.0,106.3181892237565,0.0,5.0,274.0,500.0,17887.0,8230.78,0.0
