,hydro,lignite,wind_onshore,demand,s_l,s_r
163,0.0,186.95,0.0,426.0,253.58191458190498,0.0
164,0.0,187.77,0.0,422.0,308.69,0.0
165,0.0,22.325864553875128,0.0,187.8657791667241,322.88,0.0
166,0.0,173.64,0.0,302.3142923709849,227.21493358503585,0.0
167,0.0,177.38,0.0,276.482274056468,303.86,0.0
168,0.0,102.40752791904295,0.0,325.0,34.75671697834663,0.0
169,0.0,168.6211094631419,0.0,303.0,246.82999999999998,0.0
170,0.0,171.171356310542,0.0,290.0,139.8550586110585,0.0
171,0.0,173.75,0.0,35.05007947668279,23.67305129642255,0.0
172,0.0,174.46,0.0,288.0,274.15,0.0
173,0.0,204.71,0.0,205.55917678016723,264.85,0.0
174,0.12,185.46307090633405,0.0,333.0,296.81,0.0
175,32.69319191950102,43.643332032709736,0.0,187.15315626713496,208.74,0.0
176,190.1,206.58,0.0,81.78710205051193,207.29999999999998,0.0
177,140.96,129.36043133374602,0.0,413.0,220.40000000000003,0.0
178,141.6,132.06819978205144,0.0,409.0,223.70999999999998,0.0
179,34.914744495058464,132.07933775043642,0.0,364.9636343107296,217.08,0.0
180,69.8,5.88578624876514,0.0,394.0,173.72199584997878,0.0
181,70.64,205.21,0.0,393.0,240.01999999999998,0.0
182,70.52,74.80427540754225,0.0,402.0,258.17,0.0
183,71.21,200.55951376374054,0.0,430.0,345.37,0.0
184,100.5,169.24796292206236,0.0,259.8494316666344,332.0,0.0
185,54.74776451851556,206.25,0.0,138.19208224334068,330.13,0.0
186,109.05,203.76052472840323,0.0,444.1597967129569,216.43685184134318,0.0
187,0.0,206.47,0.0,189.8602272877994,352.1,0.0
188,0.0,199.74058221488144,0.0,440.0,306.96974174732793,0.0
189,0.0,189.2,0.0,424.0,316.88,0.0
190,0.0,161.4151314721211,0.0,38.95666879745719,295.95,0.0
191,0.0,179.96,0.0,378.0,289.19,0.0
192,0.0,102.4273151140426,0.0,36.88597536078527,249.89,0.0
193,0.0,177.71,0.0,311.0,237.35,0.0
194,0.0,154.29676261926454,0.0,294.0,219.59,0.0
195,0.0,177.76,0.0,289.0,211.47000000000003,0.0
196,0.0,178.81,0.0,297.0,20.351608359253547,0.0
197,0.0,206.58,0.0,329.0,310.58,0.0
198,0.58,207.46,0.0,134.2848198730984,312.41999999999996,0.0
199,210.08,207.19,0.0,415.0,169.05,0.0
200,210.84,206.31,0.0,84.74944230086614,175.58,0.0
201,210.56,205.59,0.0,444.0,47.94118733305403,0.0
202,210.13,18.33615675373588,0.0,436.0,170.56999999999996,0.0
203,81.25829833970114,65.43414253613632,0.0,431.0,159.76000000000002,0.0
204,210.42,206.53,0.0,383.2149858665319,171.18,0.0
205,212.14,207.24,0.0,4.344737334229305,122.17,0.0
206,212.42,23.223880877344172,0.0,117.80662413431732,9.087676610576546,0.0
207,7.0759534583001775,105.07638065853983,0.0,447.0,86.8273655210649,0.0
208,4.53246110653032,206.03,0.0,427.5159964147779,192.67000000000002,0.0
209,187.79988480654816,139.27051259613236,0.0,470.0,151.14999999999998,0.0
210,125.68409565251474,129.315563859368,0.0,79.45270336971144,124.64999999999998,0.0
211,79.44222933212441,162.86405462076746,0.0,453.0,186.86,0.0
212,0.9692309493792703,53.608833240242724,0.0,5.954001238694926,215.96000000000004,0.0
213,0.0,206.53,0.0,425.0,288.75,0.0
214,0.0,206.97,0.0,297.6239874294677,311.97,0.0
215,0.0,19.93607471602198,0.0,387.0,302.9,0.0
216,0.0,206.97,0.0,350.0,247.05,0.0
217,0.0,206.47,0.0,143.95604195787882,212.79000000000002,0.0
218,0.0,203.9252032932436,0.0,303.0,190.59,0.0
219,0.0,207.19,0.0,298.0,194.12,0.0
220,0.8948547939586117,153.77639176437484,0.0,305.0,232.60999999999999,0.0
221,137.92,206.03,0.0,338.0,164.82000000000002,0.0
222,217.73,206.58,0.0,48.62611443851898,124.88999999999999,0.0
223,315.79,206.97,0.0,423.0,144.45000000000002,0.0
224,315.18,206.2,0.0,446.0,81.95492012512037,0.0
225,42.84383847587155,206.53,0.0,449.0,167.20999999999998,0.0
226,315.07,206.58,0.0,444.0,145.17000000000002,0.0
227,113.64146106664366,207.46,0.0,437.0,57.689865169770194,0.0
228,64.31159298769136,207.08,0.0,431.0,57.12999999999997,0.0
229,258.4338008132426,191.55728834925688,0.0,422.0,2.0997694659728516,0.0
230,316.83,207.13,0.0,430.0,0.0,18.16000000000004
231,182.87207416309218,206.03,0.0,399.5890609947011,34.964945048746394,0.0
232,330.81,204.82,0.0,222.7625569115601,34.50018207671125,0.0
233,276.6907180470833,204.77,0.0,477.0,158.78999999999994,0.0
234,44.89471623148995,206.03,0.0,472.0,120.59,0.0
235,253.41,207.3,0.0,373.3734835214854,22.459999999999965,0.0
236,210.74,185.98720975037122,0.0,456.0,47.70999999999995,0.0
237,0.2,206.91,0.0,435.0,196.06,0.0
238,1.01,206.03,0.0,212.61321387927185,248.28,0.0
239,46.37652699832548,136.141063303971,0.0,389.0,11.934777222269068,0.0
240,105.55,43.125565547310906,0.0,224.92762307486208,67.63000000000002,0.0
241,105.5,205.81,0.0,322.0,55.01,0.0
242,52.06515043622799,205.98,0.0,272.23042795634746,5.608441672244443,0.0
243,55.212672206536965,54.19426594535498,0.0,302.0,50.49000000000002,0.0
244,104.59,38.26632834319277,0.0,311.0,22.895555833395687,0.0
245,209.73,204.71,0.0,175.33469172520444,119.15,0.0
246,138.53991588714703,206.2,0.0,382.0,24.24737849898597,0.0
247,332.21,207.08,0.0,418.0,156.9602461609414,0.0
248,334.11,208.12,0.0,157.52867815799283,233.78999999999996,0.0
249,332.66,207.35,0.0,454.0,222.79000000000002,0.0
250,335.43,128.32627386716604,0.0,459.0,222.26000000000005,0.0
251,334.19,208.62,0.0,450.3374678734764,225.54000000000008,0.0
252,144.174815038551,207.08,0.0,149.54191131017993,217.62,0.0
253,335.43,107.22098187410622,0.0,447.0,206.74999999999994,0.0
254,87.78612629541603,206.69,0.0,453.0,195.93000000000006,0.0
255,185.2384927548724,206.25,0.0,469.0,303.52,0.0
256,6.916822637002551,206.91,0.0,433.0592913537267,293.12,0.0
257,331.55,205.37,0.0,486.0,250.98959284093627,0.0
258,47.210254723034794,205.7,0.0,479.0,233.42000000000002,0.0
259,248.01,205.48,0.0,469.0,215.01,0.0
260,292.55,206.09,0.0,347.95430375751033,186.08,0.0
261,210.01,205.21,0.0,435.0,238.89,0.0
262,105.04,205.37,0.0,425.0,312.37,0.0
263,65.84992400520595,206.42,0.0,82.11743712077819,64.42118385081992,0.0
264,106.06,25.431079574113113,0.0,359.0,193.35,0.0
265,46.21566976277349,206.53,0.0,304.22035468324515,107.39926912032188,0.0
266,38.218703510738024,207.3,0.0,73.00092619924747,142.63,0.0
267,8.55846884443251,206.14,0.0,304.0,136.89595039130785,0.0
268,105.67,206.53,0.0,89.00463688218913,173.69,0.0
269,216.38,68.20846668096037,0.0,54.20431497973111,93.56000000000003,0.0
270,150.3772328855014,206.97,0.0,273.9504594300526,3.838890865811136,0.0
271,331.42,207.02,0.0,371.52433609219486,178.16999999999996,0.0
272,331.55,206.31,0.0,446.0,70.36695488520515,0.0
273,330.81,205.76,0.0,194.25622834021877,198.13000000000005,0.0
274,329.46,201.36,0.0,440.0,175.94000000000005,0.0
275,331.58,206.03,0.0,429.0,173.12,0.0
276,331.63,205.87,0.0,128.5740694063643,151.31,0.0
277,330.59,204.22,0.0,413.0,61.142240655674684,0.0
278,330.2,204.16,0.0,290.8248709373396,122.66794517904812,0.0
279,258.3510798138593,203.78,0.0,456.0,222.33000000000004,0.0
280,310.8856968402853,191.97224253300303,0.0,439.3781028233897,230.78000000000003,0.0
281,330.5,205.48,0.0,491.0,214.45,0.0
282,329.67,206.09,0.0,440.5111925115138,182.65,0.0
283,271.36,190.67067453234455,0.0,477.0,150.67,0.0
284,299.94,100.19756840810666,0.0,24.154024589695997,42.925609616055226,0.0
285,207.52,200.76214373172027,0.0,438.0,209.77999999999997,0.0
286,105.3,205.98,0.0,428.0,266.67,0.0
287,0.0,206.09,0.0,402.0,305.42,0.0
288,0.0,179.8,0.0,314.6336005879099,273.48,0.0
289,0.0,156.53,0.0,327.0,260.0,0.0
290,0.0,44.926251830666686,0.0,311.0,226.74,0.0
291,0.0,34.77108085477428,0.0,135.18942957769517,219.4,0.0
292,0.0,3.257709047408187,0.0,307.0,202.36,0.0
293,0.0,179.19,0.0,306.32924614355693,157.64931355205576,0.0
294,0.0,205.1,0.0,359.0,210.8883472248799,0.0
295,0.0,206.75,0.0,402.0,90.04941958688615,0.0
296,0.0,206.86,0.0,311.8588449712302,1.440502171996155,0.0
297,0.0,206.69,0.0,338.0033661160591,327.90999999999997,0.0
298,0.0,207.74,0.0,351.9670971257195,312.82,0.0
299,0.0,206.64,0.0,417.0,315.53677695043166,0.0
300,0.0,206.97,0.0,411.0,315.82,0.0
301,0.0,206.31,0.0,382.7243339862244,349.13,0.0
302,0.0,206.75,0.0,412.0,342.51,0.0
303,0.0,125.91240118789061,0.0,440.0,265.0562007462086,0.0
304,0.0,205.87,0.0,326.7973121744356,3.00424883213638,0.0
305,0.0,207.13,0.0,414.11441240232995,398.98,0.0
306,0.0,207.63,0.0,276.474944354759,361.94,0.0
307,0.0,70.84820124917945,0.0,473.0,331.53,0.0
308,0.0,63.97058161509707,0.0,455.0,314.04,0.0
309,0.0,206.75,0.0,427.0,347.13,0.0
310,0.0,206.2,0.0,417.0,403.69,0.0
311,0.0,206.36,0.0,396.0,347.16999999999996,0.0
312,0.0,206.31,0.0,362.0,299.1,0.0
313,0.0,184.97,0.0,331.0,273.14,0.0
314,0.0,160.6850931435034,0.0,45.125536495137375,37.02418920865,0.0
315,0.0,183.15,0.0,127.26692745930278,251.24,0.0
316,0.0,183.43,0.0,308.0,193.39699109633042,0.0
317,0.0,185.41,0.0,236.0834739450053,214.6759787541162,0.0
318,0.0,207.3,0.0,385.0,38.3325621809138,0.0
319,0.0,206.91,0.0,426.0,370.33000000000004,0.0
320,0.0,207.19,0.0,356.5247823270933,191.05628094165374,0.0
321,0.0,206.8,0.0,326.97438413888125,490.36,0.0
322,0.0,176.45114961008008,0.0,485.0,467.11999999999995,0.0
323,0.0,128.7151728948805,0.0,485.0,462.96000000000004,0.0
324,0.0,146.2234958784095,0.0,481.0,471.75,0.0
325,0.0,206.91,0.0,128.90600271002904,497.61892780858847,0.0
326,0.0,49.645211159120485,0.0,296.2282479833482,504.90106536271236,0.0
327,0.0,207.08,0.0,49.121471335085374,635.25,0.0
328,0.0,206.36,0.0,506.0,583.17,0.0
329,0.0,104.0998804259278,0.0,337.99940027775045,135.01558556473924,0.0
330,0.0,139.09592604204775,0.0,501.0,153.1493675541755,0.0
331,0.0,168.32713932558042,0.0,499.0,530.58,0.0
332,0.0,207.24,0.0,492.0,507.23,0.0
333,0.0,205.65,0.0,289.73499399790705,434.06797741278245,0.0
334,0.0,205.87,0.0,432.0,465.5,0.0
335,0.0,95.7319444648238,0.0,390.0,396.20000000000005,0.0
336,0.0,12.949933871194409,0.0,352.0,284.10720869755244,0.0
337,0.0,206.09,0.0,327.0,57.53074632371719,0.0
338,0.0,155.76911943037203,0.0,313.0,348.01,0.0
339,0.0,206.53,0.0,304.0,360.83000000000004,0.0
340,0.0,206.58,0.0,315.0,392.5,0.0
341,105.24,110.50788942602308,0.0,95.21963238240869,136.60056133656337,0.0
342,52.27942490272734,205.43,0.0,403.0,221.1170116820741,0.0
343,82.7161948341096,206.14,0.0,448.0,353.60999999999996,0.0
344,327.06,205.48,0.0,474.0,373.59000000000003,0.0
345,334.8,205.26,0.0,484.0,374.71000000000004,0.0
346,315.76,137.89364791788708,0.0,490.0,356.40999999999997,0.0
347,329.97,15.385612817708758,0.0,437.8505041232227,320.48999999999995,0.0
348,207.8907838581822,204.82,0.0,492.0,294.1499999999999,0.0
349,133.15337913684854,204.6,0.0,478.0,284.67,0.0
350,334.97,58.04389042740239,0.0,162.72769423643624,321.0,0.0
351,335.79,205.21,0.0,493.0,116.83465193140718,0.0
352,250.17263345080733,205.81,0.0,510.0,344.29999999999995,0.0
353,335.07,206.36,0.0,511.0,327.66999999999996,0.0
354,333.94,206.47,0.0,384.58105072561,211.12448314626644,0.0
355,47.87530320041566,205.21,0.0,492.0,312.37,0.0
356,83.20544098453321,205.32,0.0,161.4118018364252,342.46000000000004,0.0
357,0.037283441074117164,205.87,0.0,458.0,461.65,0.0
358,0.0,205.98,0.0,223.35640132366905,57.77298845742076,0.0
359,0.0,14.542580748047886,0.0,430.0,0.3977217229828558,0.0
360,0.0,205.54,0.0,157.69053517940662,234.93150231265312,0.0
361,0.0,53.21506398088752,0.0,346.0,352.35,0.0
362,0.0,206.2,0.0,337.0,345.09000000000003,0.0
363,0.0,193.80899595660986,0.0,349.0,355.44000000000005,0.0
364,0.0,52.93588739416013,0.0,54.33098507552183,389.28,0.0
365,32.53226623431596,206.2,0.0,383.0,343.86,0.0
366,211.51,171.66328930830335,0.0,411.0,308.0,0.0
367,82.76988917083817,1.654742398742848,0.0,461.0,215.32301648917166,0.0
368,338.84,205.81,0.0,487.0,346.02000000000004,0.0
369,339.12,42.455563040821716,0.0,500.0,327.23999999999995,0.0
370,338.68,177.49066082462963,0.0,499.0,308.37999999999994,0.0
371,338.96,62.693158938206224,0.0,492.0,71.94981661792995,0.0
372,164.0783957196422,196.99880814999617,0.0,304.4946253703222,253.72000000000003,0.0
373,311.12,206.25,0.0,473.0,274.58,0.0
374,338.89,114.4892411263649,0.0,472.0,141.5681263175233,0.0
375,339.52,39.702144556149634,0.0,75.82873075890227,349.79,0.0
376,322.6446615198735,98.64480254530814,0.0,167.83173785837442,361.64,0.0
377,340.61,201.19,0.0,512.0,345.83000000000004,0.0
378,335.43,106.65866488994853,0.0,505.0,286.25,0.0
379,211.18,90.27781416665388,0.0,494.0,321.91999999999996,0.0
380,0.0034426539551711747,80.66155406177526,0.0,418.1972922333831,442.0400000000001,0.0
381,0.0,206.09,0.0,462.0,361.599416036476,0.0
382,0.0,205.37,0.0,130.0938118450591,401.32,0.0
383,0.0,203.01,0.0,411.0,309.65,0.0
384,0.0,202.4,0.0,368.0,7.744947199843149,0.0
385,0.0,105.5073960809389,0.0,212.3399321139781,222.69827125562486,0.0
386,0.0,202.12619245055535,0.0,318.0,220.95,0.0
387,0.0,140.39356660318313,0.0,313.0,131.77970501062978,0.0
388,0.41,203.23,0.0,324.0,258.46588900395307,0.0
389,106.08,110.85323836910855,0.0,245.7163866891988,240.10000000000002,0.0
390,162.13,203.01,0.0,317.22354119065443,294.0,0.0
391,330.02,202.29,0.0,199.59062966898165,273.5400000000001,0.0
392,44.67556808229434,201.8,0.0,470.0,298.61,0.0
393,242.76459741146488,202.07,0.0,476.0,97.96375501894663,0.0
394,330.64,119.09502256225797,0.0,479.0,319.92999999999995,0.0
395,66.85420751930367,202.79,0.0,478.0,343.83,0.0
396,292.53,202.62,0.0,468.0,307.14000000000004,0.0
397,199.8692389845028,202.35,0.0,463.0,285.68000000000006,0.0
398,315.22,201.96,0.0,467.0,258.74999999999994,0.0
399,332.54,43.46808694409522,0.0,487.0,261.41999999999996,0.0
400,330.86,205.92,0.0,198.31255250709407,249.17000000000002,0.0
401,313.81,130.72394361772896,0.0,456.30000262616716,243.27999999999997,0.0
402,331.17,206.03,0.0,508.0,262.13999999999993,0.0
403,37.85122248826959,206.64,0.0,499.0,308.83,0.0
404,0.0,205.7,0.0,480.0,418.77,0.0
405,0.0,184.71172199460796,0.0,120.58551562618175,73.52399565627972,0.0
406,0.0,204.27,0.0,450.0,199.32425570958702,0.0
407,0.0,205.26,0.0,416.0,315.5,0.0
408,0.0,206.8,0.0,377.0,282.07,0.0
409,0.0,185.96,0.0,73.72461100832679,231.838540811798,0.0
410,0.0,174.13,0.0,319.0,128.28021437233446,0.0
411,0.0,173.91,0.0,312.0,97.36673905346039,0.0
412,0.0,184.03,0.0,321.0,228.36,0.0
413,139.46,203.5,0.0,101.62406291840438,65.6328787224523,0.0
414,182.36,207.24,0.0,74.20030959200156,205.64,0.0
415,155.71128200553514,206.75,0.0,451.0,209.42000000000007,0.0
416,79.62198775248014,205.7,0.0,466.0,237.51000000000005,0.0
417,109.91871154920668,143.2765660027102,0.0,263.47030770302183,225.36000000000007,0.0
418,312.53,207.63,0.0,455.0,230.36,0.0
419,312.84,34.8825746475777,0.0,184.34202121890706,211.92000000000002,0.0
420,312.02,207.24,0.0,422.98047137964534,206.39,0.0
421,313.37,137.88317420343535,0.0,3.0193480079899526,190.46999999999997,0.0
422,313.45,206.36,0.0,61.6912616480547,157.97000000000006,0.0
423,311.83,206.42,0.0,256.1951322732403,166.73,0.0
424,120.73567100398888,206.25,0.0,500.0,165.13999999999996,0.0
425,180.6059144565435,90.30677647343319,0.0,512.0,137.96,0.0
426,329.52,165.8534519683867,0.0,510.0,57.14854828597887,0.0
427,186.15592618000468,112.86537305341162,0.0,505.0,198.07154780809844,0.0
428,0.0,206.75,0.0,490.0,78.17530154984757,0.0
429,0.0,205.81,0.0,46.28978051423825,326.01,0.0
430,0.0,205.43,0.0,447.81334869315697,42.421656514380814,0.0
431,0.0,15.893331743577056,0.0,16.469821266395268,349.35,0.0
432,0.0,206.47,0.0,371.0,304.16999999999996,0.0
433,0.0,206.47,0.0,124.37838261718159,13.81634647808218,0.0
434,0.0,124.38242516345844,0.0,320.0,274.06,0.0
435,0.0,207.52,0.0,16.838723239383153,252.39,0.0
436,1.62,133.3842801828004,0.0,123.43795578973497,282.13,0.0
437,106.31,206.09,0.0,359.0,270.39,0.0
