,biomass,gas,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
0,232.46,1499.9,15.88,4949.54,766.42,0.0,568.1580157995534,1100.75,8379.0,320.77000000000044,0.0
1,153.58,1565.88,15.38,3406.5698812722985,766.45,0.0,400.3999123360087,1108.76,5212.53046769445,4.764411776739779,0.0
2,133.7,794.3312868873325,15.17,410.11137097828134,793.26,0.0,502.8869970606921,1026.03,7713.0,0.0,0.5855224899538537
3,131.38,170.33262259342254,4.123745692444703,4522.49,1.6005936899687214,0.0,805.33,995.13,2195.9034433550505,0.0,564.9377768867823
4,131.26,688.3107705417499,14.74,4528.67,202.90625759844684,0.0,785.75,929.69,411.98912655427404,0.0,644.0400000000004
5,114.1025649008705,350.5841242246123,14.64,4527.47,793.93,0.0,563.8883962423114,711.5815477213795,7699.0,0.0,583.7500000000023
6,137.32,1365.9341935956681,14.32,4530.06,702.8883267977961,0.0,682.452778587607,105.04796847875973,7552.0,0.0,110.300000000002
7,156.13,1463.24,8.723537968894822,4530.44,794.43,0.12,540.3010661505684,786.26,4141.845925911213,0.0,88.86999999999784
8,148.1365382818964,1446.04,13.71,398.1830888788532,809.29,46.53967276426615,717.01,829.0,7676.0,14.3999999999985,0.0
9,161.39,1399.94,12.89,4529.6,307.2399139834298,292.54,675.0090954755198,729.87,7810.0,1.3795373050991393,0.0
10,157.79,593.3513949264332,12.71,4636.49,803.32,435.62,780.57,680.3,3131.463857856365,81.64000000000078,0.0
11,159.56,1138.020492675349,47.52891578066901,4861.5,208.0286552217035,241.55,746.9,621.67,8655.0,331.8899999999994,0.0
12,158.19,1567.86,54.47,4948.92,856.0,124.24800105023779,585.55,539.66,8831.0,210.04000000000065,0.0
13,159.87,1492.79,50.95,4946.24,924.43,0.49916515573897835,409.75,416.89,7053.9043395210265,0.0,92.44245524927173
14,166.82,1321.572956734487,137.88,4948.41,929.89,25.82,119.56897033210849,358.6937433006258,8791.0,0.0,126.16000000000099
