,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_offshore,wind_onshore,demand,s_l,s_r
79,681.0,14986.961684328515,2413.0,677.0,7122.0,1.148949579551239,0.0,459.0411728498319,993.3863467255036,10732.5498441405,10724.029999999999,0.0
80,562.0,23106.0,1145.9625181190831,818.0,5982.553894146776,24.475586413204645,28.810627250167954,1323.0,2049.0,28685.522699091318,10491.050000000003,0.0
81,550.0,24077.0,2627.0,45.118770653078414,6938.0,92.0,180.0,1474.0,185.81401128793124,52604.15,10593.29,0.0
82,580.0,24208.0,2845.0,981.0,6902.0,92.0,210.65959226476718,1195.1271731739141,1164.73852904283,52220.04,923.7140182351225,0.0
83,671.0,23774.0,2825.0,785.0,6906.0,91.0,157.90418760966844,1518.0,2999.0,25422.65433399393,8697.850000000006,0.0
84,142.37348308530713,23063.0,2289.0,499.6824567031343,6912.0,78.0,1150.0,2693.0,3122.4682850959657,52267.17,8445.0,0.0
85,680.0,414.13398134754874,1988.0,700.0,7094.0,91.0,617.0425953626811,1258.351030822097,3315.0,3530.80718259883,8272.240000000005,0.0
86,680.0,13189.893686805694,1286.8709616133237,740.0,7135.0,5.099347370152127,523.6864038604338,3338.0,1792.0873247763889,51788.65,5339.184253573979,0.0
87,680.0,21888.0,839.2901543611265,719.0,7128.0,55.63404402247587,34.34082080584294,3454.0,3262.0,52870.48,5394.101998600104,0.0
88,680.0,1893.7701967150397,237.92468430746098,1161.0,7102.0,10.525462604169666,0.0,3522.0,3083.872613748071,56508.99,11357.14,0.0
89,681.0,24017.0,4473.0,1762.0,6921.0,91.0,0.0,1885.0455841309301,3349.0,58587.63,5253.037962078196,0.0
90,380.49683696261894,24053.0,1401.3693706391903,1252.0,3862.911180211702,91.0,0.0,3560.0,3232.0,57352.45,1778.2423105664861,0.0
91,680.0,23071.0,3917.0,53.889934571877895,6185.76138272781,91.0,0.0,3508.0,3040.0,47780.0350008867,7623.121075350998,0.0
92,682.0,21376.0,2986.0,1032.0,6026.857795995023,91.0,0.0,3509.0,80.71969347155417,51618.3,2969.8985695783595,0.0
93,680.0,10846.023781117245,1826.0,920.0,7133.0,91.0,0.0,1096.8898772088385,1377.1698535768487,47227.44,8369.14,0.0
94,681.0,16703.0,1358.0,760.0,7129.0,91.0,0.0,628.4328319909343,1887.0,42389.17,7583.449999999997,0.0
95,690.0,4944.226561219247,1082.0,346.0,7006.0,45.82454704359839,0.0,2743.0,1652.0,9856.884484972792,7001.040000000001,0.0
96,718.0,14580.0,1058.0,336.0,6917.0,91.0,0.0,2252.0,1545.0,37164.5,5324.993607915105,0.0
97,721.0,6330.205141998954,1107.0,298.0,6910.0,58.35247355673258,0.0,1773.0,1527.0,7752.7759541777,6121.299999999999,0.0
98,722.0,14122.0,1221.0,275.0,855.6293316509102,39.010450043960574,0.0,1297.514003316576,1364.0,35211.61,5826.16,0.0
99,182.48128604557948,13633.0,1135.0,271.0,7146.0,91.0,0.0,1460.0,1146.958049526498,25018.310877136886,5429.079999999998,0.0
100,286.39694064374504,10597.004371012723,1206.0,44.60798322211867,7144.0,91.0,0.0,109.5546358400191,1348.0,22501.534513304665,5230.989999999998,0.0
101,724.0,4850.764218929206,975.9037622637588,294.0,7143.0,91.0,0.0,1147.0,1375.0,9384.050540336519,2096.2718266368774,0.0
102,81.28413374564245,15151.0,2795.0,229.80711325826965,667.0894398900688,10.49130218105913,0.0,1262.0,1184.1423145852464,41144.05,9196.240000000002,0.0
103,722.0,4771.753346332137,3950.0,822.0,7063.803353565464,74.14762686874239,0.0,659.9704630666607,1484.0,48297.17,3302.4921880627912,0.0
104,622.4065513058378,22836.0,4751.0,790.0,7140.0,91.0,3.1562339715249093,648.7743725569858,1479.0,1924.8564480244695,10234.770000000004,0.0
105,721.0,3453.1092378072767,5963.0,705.1989367318635,7130.0,7.526461197855998,500.0,476.612498183827,1325.853726716349,53691.07,9640.269999999997,0.0
106,138.0844567774038,6719.170271991787,6182.0,982.0,7134.0,91.0,1265.0,1001.0,1552.0,53612.45,4663.107822244977,0.0
107,719.0,23473.0,6144.0,987.0,6626.0,91.0,431.7133871481028,1117.0,1504.0,53337.53,7753.879999999997,0.0
108,718.0,11667.837177414933,6335.0,330.1066785918902,6630.0,23.98652878023281,2045.0,1128.0,199.66862785999513,17401.63513694943,3410.8278142579356,0.0
109,248.60832414055758,23646.0,5686.0,56.3807907491168,6634.0,91.0,1129.8404994550062,1232.0,1025.6137044209102,52789.93,7967.080000000002,0.0
110,169.27383860223398,23469.0,5662.0,560.0,3784.327158714279,31.790148862952105,1052.0,1314.0,1081.68887545028,52768.88,5282.980704009347,0.0
111,728.0,23399.0,5964.0,545.7474255322056,111.66106303102917,37.584773566884714,176.64919883020667,1330.0,1005.996818227368,53679.86,9786.800000000003,0.0
112,728.0,23559.0,7228.0,1299.0,6629.0,91.0,5.0,1337.0,1893.0,56774.98,10947.710000000006,0.0
113,481.2502888847838,24940.0,7385.0,2068.0,6617.0,91.0,4.958352660605511,1122.4993496681545,2097.0,58848.53,3610.5093583039393,0.0
114,730.0,23999.0,7329.0,2172.0,5498.585148961839,34.40922857711588,1.1487077247407953,26.280878157803514,2437.0,57668.32,9859.769999999997,0.0
115,699.0,12776.632874097073,6616.0,1196.0,6608.0,52.38102291785329,0.0,1396.0,184.15520005454547,55419.51,9093.560000000005,0.0
116,684.0,22969.0,1044.6841984300077,946.0,6593.0,23.36829524354347,0.0,1068.0,3233.0,51833.28,8049.5899999999965,0.0
117,618.0,21317.0,3891.0,771.0,6394.0,66.43072332404157,0.0,617.5804483844433,3529.0,47486.14,382.26658722499866,0.0
118,558.0,19099.0,1026.8091191807516,712.0,6382.0,91.0,0.0,579.0,3205.530244680827,43000.59,634.8917723389375,0.0
119,556.0,16628.0,1317.0,412.0,6388.0,91.0,0.0,468.0,3032.5309917397244,39059.95,5981.189999999995,0.0
120,552.0,15083.0,8.656428807622927,332.0,6404.0,91.0,0.0,409.0,1464.6238871066596,37686.11,6249.620000000003,0.0
121,561.0,14255.0,1256.0,292.0,6045.8442146846555,91.0,0.0,585.0,1521.4260000079335,36681.36,5851.255159914947,0.0
122,724.0,13483.0,980.0,249.0,6402.0,91.0,0.0,435.88064131624014,1424.6874988959848,34946.04,4969.09,0.0
123,717.0,6761.792397388185,817.0,246.0,3951.531271807191,53.26521050836968,0.0,731.0,5244.0,33525.56,4054.5499999999956,0.0
124,724.0,6459.460306882194,7.446400371907001,248.0,6518.0,90.40639880566903,0.0,181.3202819896788,737.8331924970973,32127.32,3366.0599999999977,0.0
125,275.73072224725263,10571.0,231.81100807521742,300.0,6538.0,91.0,0.0,1301.0,5632.0,32269.48,304.0098243509967,0.0
126,733.0,11609.0,704.0,46.55099683835975,6432.0,91.0,0.0,1371.0,5651.0,3951.3752564419733,5187.119999999999,0.0
127,734.0,3471.343833013557,544.3617482160278,492.0,4524.347408879816,91.0,0.0,1408.0,5643.0,38189.13,5152.747340940488,0.0
128,53.35986288985369,14069.0,839.0,844.0,6566.0,91.0,5.704293598080589,1699.0,325.1071893319321,9617.982870139782,8797.21,0.0
129,734.0,15878.0,1519.0,67.75706244453602,6634.0,38.21612897707557,459.0,1957.0,5507.0,45692.56,8906.009999999995,0.0
130,721.9064119250811,3445.683224067253,1552.0,1047.0,6630.0,91.0,1275.0,304.4274453764357,5227.0,46923.71,6460.769416585249,0.0
131,733.0,1287.898329600645,1300.1153487159313,748.8816013388619,6656.0,91.0,1785.0,2421.0,4788.0,46847.82,2157.518066173848,0.0
132,731.0,17993.0,315.7954930665046,715.0,4941.334959917422,11.229715961402588,1765.0,78.85758639135224,4615.0,46447.18563017653,5400.244208915817,0.0
133,735.0,17552.0,1126.203299242814,714.0,6544.0,27.60745448997796,1598.0,1634.3060531013189,568.902947814219,46603.35,1990.580166928418,0.0
134,547.5631251451877,17361.0,1355.0,758.0,3394.7841943277886,91.0,704.1571475870297,2962.6955437837264,212.20389372855198,46636.24,6220.674380943946,0.0
135,480.39783686246295,9289.201906090726,1767.0,642.0,6724.0,91.0,244.0,3176.0,3968.0,47742.94,9985.340000000004,0.0
136,726.0,18943.0,3072.0,1106.0,6375.822568073485,17.365506653707833,6.0,3134.0,2038.705974609313,52114.82,2014.4022955015498,0.0
137,720.0,20468.0,3912.0,1952.0,6644.0,91.0,0.5591141146875604,729.8194692725123,3280.0,3402.5998340175825,11773.989999999998,0.0
138,718.0,20435.0,3035.0359783746007,889.9980652905986,6874.0,91.0,0.0,3169.0,3294.0,3975.905425809821,965.1509669164271,0.0
139,192.98794791175442,10056.54175146279,2257.6941376299533,800.0,6902.0,91.0,0.0,61.616244546439155,3129.0,4223.652484334494,10394.39,0.0
140,712.0,19125.0,1926.0,934.0,6896.0,91.0,0.0,3038.0,2979.0,48494.67,9756.79,0.0
141,349.11257998772686,17448.0,1518.0,655.0,6917.0,91.0,0.0,492.048859215927,442.54754960333753,45012.0,9135.900000000001,0.0
142,712.0,3144.050225620961,658.0,584.9720542395249,3140.1723398377885,91.0,0.0,2814.0,2397.0,41567.17,7940.741079774175,0.0
143,718.0,13926.0,26.530103466590116,82.92936042328908,1998.7958221249855,91.0,0.0,2818.0,2227.0,38110.83,942.4559059911065,0.0
144,730.0,13051.0,273.20347119345263,302.0,3667.8363465169405,49.98393747511256,0.0,2749.0,2149.0,37051.0,7850.709999999999,0.0
145,596.6031837495633,9599.383211529357,472.0,239.0,6926.0,91.0,0.0,894.546330779692,279.6399262556315,35942.91,6712.690000000002,0.0
146,730.0,2770.9319970686156,501.0,29.424222435348735,4831.470643889702,91.0,0.0,2692.0,1932.0,34597.95,6043.689999999995,0.0
147,727.0,1959.6229103654046,541.0,228.0,5905.758068604255,40.41586721195522,0.0,1427.0,1503.0,33606.97,7227.52,0.0
148,23.25259494264573,11537.0,489.0,222.0,6257.903659626797,91.0,0.0,2784.0,1768.0,3232.3388637950284,1688.5202072509742,0.0
149,712.0,10810.0,684.0,129.56407605914868,7033.0,76.27232814223514,0.0,2821.0,1777.0,32339.56,3530.7198717802275,0.0
150,712.0,11237.0,841.0,230.0,7056.0,91.0,0.0,1059.1563849902495,1870.0,9200.1058819157,6114.840000000004,0.0
151,711.0,12305.0,1175.0,255.0,2780.707891448593,9.075220868361065,0.0,2700.0,139.93623577164306,35686.11,4528.640596035187,0.0
152,710.0,13023.0,1190.0,482.0,7052.0,50.64724163804605,89.97735432918232,2599.0,1849.0,38795.55,8948.390000000003,0.0
153,88.69044604628075,15657.0,1225.6400943307801,531.0873018128206,6886.0,69.91900453886812,1218.0,913.0667645838842,1851.0,42386.92,8197.689999999995,0.0
154,42.79044912357214,17209.0,1818.0,803.554773797491,6848.0,31.909769392698145,2690.0,2502.0,1941.0,44123.93,6464.5999999999985,0.0
155,702.0,17587.0,2044.0,715.0,6968.0,60.86450982524492,483.4659223053679,2421.0,1962.0,11231.627910427333,5305.979999999996,0.0
156,694.0,17863.0,347.49108613421464,51.08859107666668,7052.0,79.66279164580077,4170.0,2497.0,2043.0,33919.30945987283,4625.630000000005,0.0
157,106.36573089939873,3847.777466388881,2108.0,673.0,7050.0,71.32780047788312,1432.677463732484,2529.0,2053.0,36852.97272470963,5109.269563076585,0.0
158,686.0,2115.3078447097346,2293.0,720.0,7068.0,91.0,2545.122585221352,2535.0,2093.0,46399.64,6922.300000000003,0.0
159,417.1296656797109,19195.0,2559.957703387598,677.7434780347562,6964.0,91.0,784.0,2739.0,2048.0,1563.7958130098864,9845.620000000003,0.0
160,684.0,20533.0,5287.0,1136.0,6958.0,91.0,16.0,2812.0,2111.0,54913.88,12234.699999999997,0.0
161,122.43601496058851,9357.57421021908,6777.0,1477.0618513231802,7163.0,91.0,2.0,3021.0,2201.0,11683.906576622707,2290.3559840140338,0.0
162,692.0,21079.0,4087.7881927561075,1650.0,88.19176613314231,91.0,0.0,3016.0,1400.53720455877,23899.7258652063,3516.965625845754,0.0
163,511.0672928992092,4001.1698699273993,5389.0,440.31922189877446,7266.0,23.127297892663744,0.0,2957.0,2575.0,53814.3,10346.29,0.0
164,693.0,19279.0,4007.0,505.44234254105487,1298.4201109689964,91.0,0.0,2916.0,2804.0,50345.45,9443.86,0.0
165,698.0,17206.0,2575.0,629.0,7286.0,24.51039707759937,0.0,521.4000246100956,3021.0,46048.96,7104.1484733800635,0.0
166,696.0,14109.0,1379.0,633.6231756809303,7302.0,91.0,0.0,20.446165183793102,3174.0,41144.54,7732.790000000001,0.0
167,696.0,10531.0,780.5756819585702,263.0,7330.0,31.69986830170496,0.0,3015.0,3285.0,36558.88,6968.749657069896,0.0
168,692.0,10618.0,976.0,258.0,7368.0,91.0,0.0,2284.309268519933,3216.0,35878.25,6819.5999999999985,0.0
169,698.0,10545.0,993.0,230.0,3693.462626733023,80.07209939200023,0.0,3203.0,3470.0,35564.34,6203.999999999996,0.0
170,696.0,542.1929687578734,994.0,214.0,7422.0,91.0,0.0,3215.0,3767.0,26212.5817023206,5862.289999999997,0.0
171,507.81553079637973,9016.0,1014.0,8.695670250442667,7436.0,91.0,0.0,3305.0,3731.0,33851.0,5609.52,0.0
172,698.0,8620.0,956.9351566573075,208.0,7471.0,25.88088941686074,0.0,2926.036173500787,3916.0,33353.64,2131.9001637177594,0.0
173,481.0550127622157,9129.0,1048.0,216.0,7462.0,91.0,0.0,3329.0,3942.0,12903.883216983639,6666.380000000001,0.0
174,686.0,12728.0,1212.0,20.711497767647625,5807.987451088819,36.2670516706208,0.0,3291.0,3928.0,24999.247441782165,10365.650000000001,0.0
175,136.7521067041676,3900.492404881397,2012.0,157.58340151782113,7494.0,91.0,0.0,3215.0,4265.0,52021.46,12020.629999999997,0.0
176,682.0,21280.0,2563.5606266003547,517.0547499152872,2733.15939824536,91.0,30.0,3091.0,4293.0,55016.34,11463.279999999999,0.0
177,690.0,21940.0,1925.9045273915635,1057.6914720312998,7500.0,10.400998158941901,479.73334713928625,3184.0,4464.0,56491.57,7020.87426142171,0.0
178,576.1052233186847,22410.0,3420.0,1102.0,7512.0,31.507127678669374,222.12931685720076,3175.0,4250.0,56858.33,8385.858285206088,0.0
179,687.0,11378.963835070943,3420.0,864.0,2399.0665585424117,91.0,1255.0,3104.404108171223,4262.0,57609.82,10202.580000000002,0.0
180,684.0,23155.0,1658.7526450514692,1096.0,1693.7449298551073,91.0,1130.0,2998.0,3584.104870273925,58113.66,3398.2572646846306,0.0
181,660.4439332480619,1360.9277344403154,2324.5544715619912,1255.0,7602.0,91.0,1050.0,2700.0,626.8974269167915,20736.300455307235,9926.43,0.0
182,684.0,14510.840696632535,47.00070294374948,3.315464368882376,7598.0,91.0,379.0,2487.0,4512.0,57731.16,7166.8875457604545,0.0
183,681.0,20734.974516122602,4859.0,1084.0,7601.0,91.0,38.649099286052156,998.3810284203306,3587.0,58885.36,1260.7844258313078,0.0
184,684.0,11965.508321387717,964.6840798908725,1164.0,7626.0,91.0,0.0,2411.0,5360.0,61100.61,4679.2734469112065,0.0
185,434.3289914971378,22968.0,2711.36546591213,1500.0,7630.0,91.0,0.0,1597.7313509710498,5215.0,60580.864731671405,11769.020000000004,0.0
186,664.0,22782.0,5390.0,950.8899684827327,7634.0,91.0,0.0,2492.0,5559.0,60295.14,8425.74158398004,0.0
187,688.0,22871.0,917.9908089087539,458.2671853861384,7661.0,91.0,0.0,2282.0,5767.0,59088.13,10737.75,0.0
188,681.0,19785.578236245314,4399.0,622.0,7698.0,91.0,0.0,2180.0,5838.0,55460.05,9720.560000000005,0.0
189,680.0,18358.0,2902.0,777.0,7696.0,91.0,0.0,2101.0,2803.0904659568428,38189.25121088856,304.5092956725264,0.0
190,607.687286049419,14742.0,1380.5683416205923,9.07064442550774,7688.0,72.2007818159179,0.0,1768.1262569996302,1035.409523849895,44099.98,7423.210000000006,0.0
191,364.47136653690876,12264.0,1396.0,273.0,252.05827090563443,26.98887882766519,0.0,695.5155773466604,2925.2835736208663,32704.80900333941,4843.19583674233,0.0
192,681.0,6040.731231319646,505.7038005218874,130.0,7696.0,32.52747760826335,0.0,1762.0,3308.0106869710576,37766.06,5691.859999999997,0.0
193,246.31573244295146,12336.0,1018.3839570740017,106.09689917157797,7696.0,91.0,0.0,1707.0,5326.0,37308.04,5012.25,0.0
194,677.0,8204.573670977916,1208.0,104.604626489316,4889.438271246513,91.0,0.0,1672.0,3209.6964476307894,36467.09,1127.6657188367699,0.0
