,gas,hydro,other_fossil,wind_onshore,demand,s_l,s_r
38,369.11,24762.79,72.75,141.11,20419.74,0.0,132.67000000000098
39,377.31,24859.35,73.44,95.42,20708.73,0.0,70.86999999999716
40,374.37,24888.15,73.62,113.97,20644.38,0.0,107.46999999999935
41,376.48,24680.8,73.27,128.9,20329.46,0.0,109.75000000000182
42,373.36,24135.09,73.48,158.78,20118.78,9.010000000000218,0.0
43,372.68,22176.14,70.05,176.37,19745.71,0.0,15.029999999998836
44,374.59,19693.02,70.28,205.61,19354.71,3.4399999999989177,0.0
45,371.41,17672.99,69.3,247.72,18503.0,0.0,0.14000000000073953
46,370.85,16639.48,69.54,284.48,17874.72,0.0,8.569999999998686
47,370.98,15501.59,68.32,344.09,17267.0,0.0,4.679999999999438
48,365.96,14035.86,68.69,385.16,16946.59,10.600000000002183,0.0
49,362.28,12904.43,68.93,424.01,16876.92,0.0,15.490000000005239
50,367.81,12703.29,69.01,510.07,16902.56,0.0,18.549999999999272
51,369.06,12823.92,69.37,532.45,17032.81,0.0,9.200000000000728
52,366.14,14626.46,69.37,479.17,17492.12,0.25,0.0
53,368.79,17299.1,69.12,493.72,18845.35,0.0,6.620000000000687
54,368.91,19479.45,69.06,495.9,20428.9,0.0,26.52000000000362
55,361.31,20164.32,70.5,501.22,20925.38,0.0,30.38000000000011
56,365.9,20231.67,70.37,480.07,20864.81,0.0,26.819999999998345
57,368.99,21152.19,70.23,456.8,20938.96,0.0,34.24000000000024
58,367.0,21504.3,70.05,388.64,20869.92,0.0,27.360000000000127
59,364.92,21824.36,71.18,366.52,20776.64,0.0,31.859999999999673
60,362.39,22377.3,70.82,333.88,20744.05,0.0,37.590000000000146
61,365.91,23034.31,70.46,332.19,20982.29,0.0,48.64999999999827
62,361.83,23539.53,70.15,320.36,21166.86,0.0,48.04000000000133
63,333.87,23868.39,69.96,352.7,21341.77,0.0,81.28999999999905
64,334.43,23965.77,69.83,333.95,21219.16,0.0,45.4800000000032
65,342.39,23602.98,69.81,320.83,20855.39,0.0,44.12000000000262
66,340.56,22980.4,69.7,316.16,20613.59,0.0,36.53000000000429
67,346.86,21881.8,69.66,275.65,20192.45,0.0,31.289999999999054
68,339.89,20940.42,69.64,263.98,19764.71,0.0,18.87999999999829
69,342.0,19461.39,68.32,248.56,19062.03,0.0,1.7900000000004184
70,343.82,17601.29,66.96,242.95,18236.62,0.0,4.860000000000468
71,341.6,16182.2,61.45,230.95,17576.29,0.0,12.289999999998827
72,342.45,15039.53,61.5,245.21,17055.12,0.0,14.040000000000987
73,346.47,14256.69,61.45,243.76,16928.05,0.0,8.300000000003593
74,344.26,14027.15,61.34,258.47,16905.55,0.0,9.720000000000823
75,344.02,14153.71,61.32,262.43,17002.27,0.0,6.119999999998811
76,340.97,15476.09,61.23,252.38,17470.85,2.450000000000145,0.0
77,346.38,19063.14,64.11,252.57,18900.78,0.0,18.26000000000022
78,346.6,22484.7,65.36,287.38,20513.15,0.0,70.36000000000013
79,346.05,24248.06,68.29,237.2,20984.84,0.0,104.00000000000273
80,340.38,24475.07,68.68,231.63,20887.76,0.0,127.94000000000506
81,346.1,24715.63,68.66,245.62,20630.68,0.0,146.82999999999902
82,344.36,24745.98,68.59,262.62,20506.54,0.0,119.89999999999782
83,346.62,24762.35,68.61,306.02,20554.09,0.0,83.66999999999825
84,345.36,24831.2,61.71,349.73,20590.79,0.0,188.86999999999898
85,345.91,24834.48,68.67,417.81,20674.67,0.0,158.86000000000058
86,342.07,25014.24,68.62,434.85,20869.68,0.0,158.92999999999847
87,345.25,25018.1,68.62,431.65,21001.51,0.0,107.0
88,347.61,24733.79,68.68,411.46,20730.34,0.0,74.30000000000109
89,347.65,24653.91,68.73,444.57,20503.22,0.0,57.26999999999953
90,348.43,24216.16,65.78,422.45,20131.16,0.0,100.11999999999898
91,344.21,22852.99,63.9,426.54,19733.32,0.0,59.19000000000324
92,350.16,21753.51,63.89,415.48,19361.97,0.0,94.97999999999593
93,350.35,20555.98,64.85,456.03,18783.11,0.0,107.47999999999502
94,348.65,17742.24,63.5,427.78,17758.61,0.0,50.8400000000006
95,349.09,15067.51,63.71,434.14,17169.47,0.0,17.31999999999755
96,349.34,13326.98,63.64,389.9,16942.08,0.0,3.9899999999956344
97,345.96,12303.66,64.32,386.88,16773.8,0.0,21.029999999998836
98,344.62,12182.19,64.85,393.42,16853.72,0.0,19.67000000000189
99,345.96,12681.56,64.93,381.71,16998.58,1.86000000000422,0.0
100,347.16,13778.47,64.93,337.77,17307.34,15.479999999999563,0.0
101,351.48,17150.28,64.77,317.9,18917.06,0.0,52.63999999999942
102,350.14,21483.17,65.16,199.2,20475.95,0.0,14.329999999997654
103,346.89,23323.89,65.83,204.43,21138.39,0.0,121.00000000000273
104,347.43,24089.34,69.19,167.56,21107.0,0.0,129.77000000000135
105,346.43,24552.33,68.8,186.52,21170.51,0.0,94.47000000000389
106,347.81,24414.11,68.83,102.13,20863.98,0.0,123.3100000000054
107,343.82,24262.35,68.76,83.39,20703.91,0.0,165.17999999999756
108,342.87,24188.69,68.76,75.57,20751.51,0.0,153.1399999999976
109,342.22,24335.0,68.85,90.38,20780.91,0.0,86.11999999999898
110,347.82,24839.63,69.22,78.51,20999.23,0.0,81.13000000000011
111,344.61,25107.38,69.13,64.15,21246.67,0.0,121.85000000000491
112,353.93,24945.5,68.89,39.5,21112.27,0.0,110.74999999999818
113,365.99,24467.19,68.97,30.0,20950.59,0.0,34.650000000000546
114,366.21,23803.77,65.62,35.79,20687.56,0.0,60.63999999999851
115,368.67,23075.01,56.69,46.13,20304.26,0.0,58.35999999999967
116,367.96,22312.34,56.75,60.45,19738.72,0.0,30.959999999999127
117,370.66,21369.67,56.64,79.32,19234.64,1.660000000002583,0.0
118,367.02,20212.45,55.12,110.93,18650.87,0.0,52.43000000000302
119,371.02,19081.4,55.41,115.06,18150.06,60.88000000000011,0.0
120,370.34,17150.1,55.53,124.03,17801.39,0.0,54.539999999995416
121,369.08,15395.58,55.5,187.1,17552.48,0.0,15.770000000002042
122,369.68,14591.99,55.57,184.96,17439.77,0.0,0.1699999999980264
123,369.12,15384.2,55.5,183.91,17481.28,0.0,5.530000000001564
124,374.26,16842.54,55.6,169.15,17517.25,0.0,54.18000000000086
125,373.34,18400.96,55.59,190.86,17942.33,0.0,103.3899999999976
126,367.2,20040.44,57.54,255.03,18397.08,0.0,92.33999999999742
127,371.58,20955.22,57.56,234.53,19174.45,0.0,76.37000000000262
128,372.18,21756.08,57.68,254.43,19723.35,0.0,118.39000000000397
129,351.48,22732.12,57.7,236.98,20132.77,0.0,76.72999999999729
130,372.08,23012.81,58.68,262.41,20232.96,0.0,43.46000000000413
131,370.58,22615.14,57.61,304.66,20121.19,0.0,28.510000000002947
132,372.88,22416.66,57.61,327.17,20068.45,0.0,56.539999999997235
133,371.68,22319.58,57.59,282.17,19983.73,0.0,27.580000000000837
134,370.88,23039.38,59.67,288.83,20216.65,0.0,87.50000000000045
135,373.78,24087.49,59.97,281.78,20972.25,0.0,84.06000000000222
136,371.88,24354.09,59.97,211.03,21196.4,0.0,120.5699999999988
137,371.48,23884.87,60.05,202.71,21063.64,0.0,57.27999999999656
138,371.48,23184.26,57.89,217.01,20771.53,0.0,84.44999999999845
139,374.28,21976.29,57.88,224.96,20259.44,0.0,52.92000000000098
140,372.28,21186.43,57.95,220.39,19754.4,0.0,80.98999999999933
141,375.88,19690.33,52.33,241.18,19457.55,0.0,135.19000000000415
142,368.88,18004.65,51.67,298.92,19036.8,0.0,56.01999999999862
143,371.48,15531.61,45.3,302.73,18618.05,2.5900000000012824,0.0
144,372.48,14032.52,45.4,379.4,18363.84,0.0,9.1299999999984
145,371.38,13385.16,45.24,459.52,18268.79,0.0,22.299999999999272
146,374.88,12990.05,45.27,444.81,18143.39,0.0,24.19999999999709
147,370.68,13033.25,45.31,478.78,18211.38,0.0,25.11999999999898
148,374.98,13581.71,45.25,507.88,18439.69,0.0,24.289999999997235
149,375.88,14260.2,45.29,425.87,18624.64,0.0,28.87000000000262
150,373.38,15113.42,45.18,388.09,18878.45,0.0,32.99999999999796
151,373.38,16254.77,45.07,476.21,19505.49,0.0,47.82000000000073
152,370.88,17564.07,45.12,337.98,19888.31,0.0,15.049999999996075
153,368.08,18547.16,44.95,482.26,20366.7,23.809999999998695,0.0
154,372.58,19009.15,46.36,500.53,20414.2,0.0,11.430000000003588
155,369.68,18768.47,46.75,572.89,20343.24,0.0,4.409999999998945
156,370.68,17279.58,47.32,688.4,20400.92,10.959999999994466,0.0
157,370.58,17014.07,47.54,746.12,20298.43,0.0,51.35000000000264
158,376.38,18472.1,47.68,747.7,20539.67,0.0,26.94000000000375
159,376.88,20255.58,47.82,756.46,20920.1,0.0,0.10000000000411546
160,374.18,22252.35,48.31,696.32,20825.99,0.0,113.99999999999818
161,373.88,22672.41,48.16,732.48,20721.02,0.0,103.96000000000004
162,372.28,22154.92,47.74,692.82,20484.53,0.0,108.6599999999994
163,373.18,20782.5,47.36,638.83,20082.65,0.0,77.41000000000031
164,372.68,18811.09,46.83,610.34,19598.14,0.0,25.59000000000151
165,372.88,17954.64,53.02,579.66,19092.42,0.0,40.9300000000012
166,353.78,14624.83,52.88,529.64,18090.74,8.480000000003347,0.0
167,347.01,12118.49,41.78,540.1,17804.25,0.0,11.230000000003201
168,352.31,11101.73,41.7,507.97,17586.36,0.0,20.94999999999709
169,354.31,10839.29,41.65,510.81,17439.19,0.0,22.200000000000728
170,351.01,11255.08,41.85,478.68,17506.92,0.0,21.350000000002183
171,351.61,12004.81,41.78,492.35,17589.18,0.0,18.220000000001164
172,352.81,14855.81,41.55,506.84,18332.86,0.0,12.249999999999417
173,353.21,20042.78,59.26,485.15,19922.17,0.0,102.6699999999995
174,350.21,23348.12,70.4,456.15,21132.22,0.0,77.72999999999956
175,349.61,24434.44,71.99,440.87,21828.72,0.0,76.91999999999871
176,350.31,23998.62,72.58,451.48,21475.42,0.0,84.52000000000317
177,350.31,23929.61,73.23,481.3,21263.72,0.0,63.72999999999956
178,348.81,23817.75,75.46,418.58,21000.57,0.0,48.6700000000028
179,347.81,23690.69,75.22,408.52,20878.35,0.0,52.610000000002856
180,349.61,23491.56,75.33,392.95,20725.93,0.0,67.40000000000236
181,348.11,23830.98,75.64,401.56,20882.14,0.0,94.90999999999985
182,347.51,24178.58,77.3,381.55,21053.14,0.0,67.64999999999964
183,343.51,24464.32,77.36,398.12,21435.38,0.0,61.269999999996344
184,346.21,24652.33,77.21,410.2,21428.28,0.0,124.1200000000008
185,345.51,23985.34,77.11,411.76,21165.65,0.0,70.53999999999633
186,350.01,22431.77,74.14,429.31,20898.36,0.0,56.86999999999898
187,345.71,20443.93,72.03,433.36,20588.31,0.0,38.53999999999655
188,349.41,18920.79,72.26,480.58,20101.44,0.0,24.60000000000275
189,345.71,17595.77,72.64,519.8,19435.05,0.0,23.799999999998477
190,347.01,15229.73,72.7,533.53,18536.57,0.0,23.710000000002537
191,343.39,13850.93,69.94,564.17,17975.12,0.0,22.220000000001733
192,342.04,13193.13,70.24,580.54,17651.94,0.0,21.68000000000302
193,341.66,13053.7,70.32,554.37,17477.92,0.0,22.040000000001783
194,340.18,13304.31,70.46,567.37,17556.0,0.0,19.659999999998377
195,342.29,13996.75,70.66,585.21,17788.75,0.0,15.060000000000628
196,340.19,16211.72,70.63,601.3,18482.49,0.0,11.269999999997708
197,339.58,19299.99,70.48,578.75,19846.36,0.0,29.600000000002183
198,336.63,22806.05,72.88,618.85,21324.93,0.0,47.409999999999854
199,333.2,23442.67,73.35,659.79,21793.44,0.0,26.029999999999745
200,332.53,23286.98,73.45,645.29,21673.55,0.0,75.67000000000053
201,335.44,23240.58,73.46,636.66,21628.82,0.0,63.289999999999964
202,315.32,23062.66,73.44,625.01,21488.7,45.46000000000413,0.0
203,314.36,22718.15,73.42,618.07,21254.12,0.0,28.150000000002365
204,314.52,22698.45,72.94,622.23,21214.44,0.0,33.85000000000173
205,311.94,22577.75,72.91,572.17,21217.89,0.0,14.019999999998618
206,317.06,23015.96,72.9,572.64,21517.45,0.0,15.859999999998763
207,316.3,23829.5,73.39,554.04,21868.16,15.0200000000018,0.0
208,315.22,24303.68,75.46,540.45,21788.95,0.0,56.180000000001655
209,317.96,23991.98,74.44,536.86,21617.98,0.0,82.03999999999905
210,318.25,23566.56,73.92,524.13,21353.83,0.0,117.47999999999865
211,306.64,22727.16,74.07,549.64,21051.36,0.0,88.85999999999694
212,314.64,21934.77,72.67,568.3,20788.96,0.0,136.97999999999956
213,317.0,20209.18,72.18,573.22,19887.19,0.0,14.940000000004147
214,318.19,18809.65,72.22,575.82,19219.24,0.0,5.590000000000373
215,316.6,18336.17,70.86,596.4,18458.63,0.0,31.789999999998713
216,321.37,16980.64,70.81,598.88,18157.81,0.0,31.07000000000005
217,313.55,16163.19,70.8,597.49,17982.25,0.0,22.290000000001896
218,321.12,16132.61,70.83,587.16,17987.86,0.0,8.81000000000148
219,323.51,17461.67,70.84,551.71,18167.72,0.0,17.149999999995885
220,323.48,20850.84,71.32,566.79,18630.17,0.0,102.84000000000242
221,327.32,24070.89,76.72,586.68,20168.56,0.0,165.0599999999995
222,323.69,25638.17,76.97,587.98,21721.62,0.0,151.5699999999979
223,322.89,25341.35,76.92,568.17,22128.92,0.0,119.61999999999534
224,323.1,25133.49,76.92,548.38,22045.89,0.0,122.06999999999971
225,322.91,25211.38,76.95,537.87,21928.63,0.0,92.67999999999938
226,320.8,25093.64,76.96,535.59,21574.02,0.0,91.96999999999935
227,320.16,24691.63,76.98,524.76,21386.52,0.0,71.76999999999953
228,325.17,24942.0,76.88,526.16,21245.63,0.0,92.12999999999647
229,332.33,25468.99,76.78,506.58,21268.82,0.0,161.6700000000037
230,324.08,25435.2,76.78,462.59,21487.97,0.0,58.710000000000036
231,330.39,25082.82,76.77,467.89,21773.77,24.040000000000873,0.0
232,331.56,24756.89,76.76,488.12,21702.25,3.1300000000028376,0.0
233,326.25,25047.88,76.86,493.06,21418.96,0.0,153.43000000000393
234,319.24,25137.62,76.79,495.95,21190.96,0.0,193.3000000000011
235,307.33,24574.68,74.18,499.64,20771.84,0.0,122.69000000000051
236,313.13,24013.97,74.09,516.02,20278.19,0.0,100.46000000000458
237,323.43,23464.36,72.79,449.4,19550.66,0.0,129.83000000000357
238,321.84,21899.41,72.19,534.61,18724.33,0.0,54.889999999996235
239,322.18,21623.82,71.89,569.87,18046.45,0.0,116.24999999999636
240,326.62,20567.68,71.85,588.12,17545.55,0.0,154.93999999999733
241,325.54,20166.22,71.45,557.47,17258.32,0.0,145.72000000000298
242,323.03,20429.54,71.67,565.3,17363.62,0.0,112.64999999999782
243,330.57,21256.14,71.7,569.18,17457.32,0.0,129.54000000000087
244,328.29,22344.8,75.02,495.34,17914.32,0.0,52.23000000000138
245,323.15,23650.87,75.8,447.0,19153.02,0.0,182.42999999999938
246,326.21,24469.0,75.82,471.34,20678.73,0.0,95.49999999999909
247,321.47,25084.05,75.81,423.66,21335.55,0.0,65.80000000000291
248,322.09,25265.52,75.78,358.17,21273.8,0.0,93.22999999999774
249,326.51,25362.26,75.58,317.03,21155.19,0.0,100.32999999999811
250,322.35,25500.23,75.48,277.78,21100.69,0.0,83.62999999999738
251,321.55,25287.98,75.26,247.48,20902.34,0.0,88.25999999999658
252,315.43,25353.24,75.02,227.18,20850.52,0.0,81.7400000000016
253,327.29,25456.39,74.62,294.45,21001.72,0.0,95.61999999999898
254,323.4,25563.14,74.39,294.36,21057.77,0.0,97.80000000000018
255,326.27,25155.84,74.34,285.58,21319.7,0.0,70.85000000000218
256,323.67,25039.08,74.33,278.07,21178.51,0.0,65.76000000000295
257,327.99,24980.93,74.43,272.11,20966.88,0.0,90.07000000000153
258,325.5,24924.72,74.32,257.38,20771.02,0.0,33.69000000000233
259,324.8,24849.86,74.18,236.3,20491.44,0.0,37.840000000000146
260,329.9,24403.06,73.39,209.58,20067.58,0.0,32.57000000000153
261,334.11,22902.06,70.37,201.54,19313.19,24.49999999999727,0.0
262,324.0,21720.98,70.28,230.18,18629.0,0.0,34.85999999999876
263,323.89,20792.33,69.49,220.54,17897.91,0.0,128.15000000000327
264,325.26,19916.85,69.13,203.97,17561.66,0.0,105.23999999999933
265,325.64,19366.91,69.17,235.93,17439.71,0.0,98.18999999999869
266,322.51,19500.57,69.42,268.76,17444.18,0.0,110.10999999999422
267,327.81,20160.87,69.68,284.35,17424.24,0.0,95.53999999999769
268,323.3,22252.78,70.42,288.53,17994.5,0.0,121.88999999999578
269,328.15,23912.14,74.32,358.05,19382.31,0.0,130.99999999999818
270,322.55,25426.29,75.24,389.52,21168.24,0.0,148.1200000000008
271,322.56,25002.41,75.32,377.33,21628.08,0.0,74.05000000000109
272,321.6,24871.05,75.32,382.26,21521.7,0.0,137.499999999995
273,322.98,25344.44,75.38,388.49,21435.42,0.0,114.24000000000342
274,327.13,25107.32,75.58,423.29,21379.76,0.0,138.71000000000458
275,322.49,25041.65,75.73,427.35,21081.05,0.0,71.89000000000215
276,323.39,24924.37,76.05,435.15,20902.14,0.0,81.56999999999971
277,322.52,24732.56,76.05,460.44,20871.31,0.0,47.04999999999836
278,322.62,24904.76,63.09,478.63,20894.92,0.0,46.49000000000069
279,323.97,24982.32,63.13,496.29,21069.7,0.0,82.97000000000207
280,323.99,25172.59,63.08,508.3,21078.18,0.0,113.02000000000226
281,341.61,25066.23,63.16,520.84,20975.15,0.0,93.18999999999869
282,342.0,24381.9,57.96,537.37,20659.01,0.0,91.4300000000012
283,341.83,23356.66,57.95,537.35,20033.49,0.0,70.88999999999942
284,340.84,22916.06,50.77,553.6,19459.38,0.0,85.20999999999913
285,350.33,21632.39,50.83,552.93,18958.01,0.0,57.920000000005075
286,350.1,20371.03,50.46,580.7,18450.96,0.0,65.70999999999822
287,350.64,20194.16,50.52,562.58,17910.18,0.0,152.89000000000124
288,350.94,19587.72,50.16,550.95,17520.8,0.0,179.65000000000146
289,349.88,18655.71,50.15,570.87,17222.23,0.0,113.150000000001
290,349.49,17977.53,50.13,586.71,17143.27,0.0,104.20000000000027
291,351.16,17101.18,50.2,551.27,17033.02,0.0,90.13000000000079
292,350.95,17914.2,50.28,584.53,17280.68,0.0,88.61999999999898
293,350.74,18947.1,50.37,591.02,17677.88,0.0,110.65999999999849
294,345.38,21158.98,50.79,613.21,18367.7,0.0,110.46000000000004
295,336.77,22015.42,50.8,589.45,19020.09,0.0,111.78999999999814
296,336.58,22689.9,47.8,587.74,19753.59,0.0,70.65000000000418
297,343.83,23294.78,47.22,562.83,20228.39,0.0,76.20000000000346
298,340.96,23251.81,46.17,605.97,20333.31,0.0,106.30999999999858
299,343.01,23302.89,45.57,585.49,20296.25,0.0,151.64999999999918
300,339.59,23046.55,43.83,567.43,20126.82,0.0,96.4600000000014
301,337.48,22691.18,42.62,562.71,19995.07,0.0,130.949999999998
302,342.77,22636.11,41.78,571.41,20074.66,0.0,52.32999999999947
303,340.8,23278.66,42.02,581.86,20477.34,0.0,86.02999999999975
304,345.5,23715.75,41.95,606.6,20670.2,0.0,89.70999999999822
305,341.78,23508.78,41.98,597.31,20551.64,0.0,62.909999999998945
306,342.14,22603.9,41.76,581.28,20142.96,0.0,48.18999999999869
307,348.23,21079.6,41.78,550.4,19567.96,0.9300000000007458,0.0
308,347.36,19754.38,41.54,549.44,19056.88,0.0,20.910000000000082
309,347.35,18487.46,41.68,560.48,18623.03,0.0,36.439999999998804
310,346.72,16344.7,41.58,547.96,18100.49,0.0,35.10000000000139
311,347.26,14990.19,40.91,530.33,17619.63,0.0,33.59000000000037
312,347.26,14109.87,41.0,530.57,17371.96,0.0,24.090000000003556
313,347.26,13667.72,40.93,539.94,17205.28,0.0,24.55000000000291
314,347.26,13749.88,40.95,622.69,17210.15,0.0,20.800000000001546
315,347.26,13253.8,40.96,599.22,17175.78,0.0,4.059999999998411
316,347.26,13469.1,40.74,591.75,17238.17,0.0,2.780000000002474
317,347.26,13469.0,40.7,601.05,17444.1,0.0,15.400000000001114
318,347.26,14078.06,40.8,621.08,17824.74,0.0,12.669999999996094
319,347.26,15333.84,40.88,648.29,18310.27,0.0,15.67000000000121
320,347.26,17682.15,40.76,655.52,18925.25,0.0,24.149999999998613
321,347.26,18809.69,40.78,668.38,19414.78,0.0,40.27999999999702
322,347.26,20024.18,41.0,694.7,19699.41,0.0,79.71999999999957
323,337.96,19578.45,40.97,730.02,19745.55,0.0,23.070000000000846
324,335.76,18808.41,41.01,730.03,19767.33,0.0,45.15999999999349
325,334.56,20059.22,41.02,719.87,19954.82,0.0,130.25000000000273
326,336.16,21407.3,40.99,697.26,20157.54,0.0,124.40999999999804
327,339.36,22081.2,40.97,690.05,20419.94,0.0,124.03000000000293
328,338.56,21877.35,41.2,707.07,20411.67,8.899999999997817,0.0
329,335.66,21284.55,41.34,755.1,20247.08,0.0,2.1599999999962165
330,338.86,20377.08,41.3,773.89,20023.89,0.0,68.76000000000158
331,337.56,19292.59,41.52,800.21,19904.39,0.0,0.2200000000025284
332,339.36,18062.34,39.76,801.77,19544.32,0.0,25.65999999999906
333,339.86,16704.07,39.38,782.39,19057.28,0.0,19.08000000000311
334,341.16,14944.45,39.53,825.58,18518.09,0.0,7.460000000001855
335,358.96,13108.44,38.99,890.6,18147.34,0.0,9.009999999998968
336,359.26,12532.87,38.98,890.73,17794.37,0.0,6.620000000001141
337,357.76,12637.4,39.01,903.95,17849.98,0.0,10.310000000000855
338,359.46,12436.76,38.93,922.84,17848.15,0.0,12.429999999999609
339,361.36,12805.03,39.0,908.62,18087.32,0.0,15.340000000003783
340,362.16,14906.07,39.0,892.38,18628.65,0.0,11.279999999997699
341,360.06,18674.61,39.07,891.15,19987.12,0.0,12.740000000003988
342,359.46,21266.01,39.07,901.29,21693.77,0.0,16.789999999996326
343,362.66,21882.62,40.99,929.76,22190.48,0.0,20.899999999997817
344,358.36,21441.31,40.79,937.31,22064.74,0.0,24.730000000000814
345,363.1,20951.5,40.83,914.16,21927.22,0.0,20.79999999999984
346,358.1,20070.69,41.19,935.79,21867.8,0.0,29.249999999995907
347,358.6,18982.87,42.04,731.01,21491.75,0.0,22.849999999998545
348,359.5,18487.84,42.04,721.04,21370.42,0.0,21.790000000002465
349,357.8,18665.61,42.04,741.77,21323.96,0.0,20.360000000000923
350,359.2,18680.44,42.23,838.97,21605.14,0.0,18.610000000002287
351,359.1,18617.69,42.1,816.53,21773.04,0.0,26.38999999999521
352,360.3,19509.03,42.23,827.41,21674.32,0.0,19.899999999998954
353,361.0,18402.96,42.14,778.42,21296.47,0.0,23.449999999994475
354,355.9,17073.36,42.1,820.15,20995.75,0.0,24.120000000002392
355,357.7,15924.08,41.93,762.51,20576.87,0.0,13.200000000001523
356,356.4,15496.94,41.14,697.8,20057.98,0.0,8.43999999999778
357,357.2,14951.46,40.44,692.9,19328.79,0.0,13.049999999999613
358,355.7,14111.46,35.18,602.64,18593.11,0.0,12.459999999999127
359,360.88,13886.12,37.21,593.95,18100.59,0.0,14.579999999999245
360,358.47,13535.35,36.73,538.57,17569.53,0.0,11.16999999999905
361,362.39,13283.38,37.15,529.22,17551.39,0.0,6.580000000000041
362,363.47,12785.07,36.13,483.88,17411.99,6.500000000003922,0.0
363,364.19,12851.18,35.24,419.22,17410.42,3.469999999999132,0.0
364,362.31,13716.43,35.23,427.11,17918.09,0.0,0.999999999999261
365,362.22,16456.95,45.91,488.87,19274.97,0.0,16.519999999999186
366,366.04,20585.18,46.1,437.41,20996.77,0.0,20.159999999999172
367,362.21,21662.14,52.13,430.98,21234.05,0.0,55.289999999999964
368,348.88,21920.11,52.38,386.45,21086.13,0.0,107.15000000000191
369,368.4,22076.47,53.19,410.71,21001.68,0.0,85.4500000000005
370,362.78,22206.86,53.36,408.88,20945.33,0.0,137.97000000000094
371,352.11,22043.77,53.36,361.4,20670.09,0.0,72.49000000000342
372,358.01,22390.76,53.28,376.5,20691.74,0.0,162.44999999999436
373,353.36,22161.84,54.03,375.22,20599.49,0.0,32.45999999999913
374,356.5,22340.2,54.53,375.25,20610.8,0.0,62.440000000000055
375,359.84,22841.24,59.11,385.58,20944.27,0.0,133.8600000000033
376,357.89,22889.57,58.98,380.15,20771.35,0.0,105.58000000000175
377,359.08,23096.08,58.93,398.42,20778.0,0.0,177.91000000000213
378,357.41,22366.24,55.72,399.33,20426.13,0.0,68.13000000000375
379,356.84,20995.59,55.82,394.58,20118.73,0.0,69.60000000000218
380,354.75,19894.41,55.57,425.29,19605.61,0.0,67.81999999999994
381,358.67,18096.5,55.58,402.91,18966.22,0.0,25.899999999999295
382,357.31,14957.15,55.45,414.5,18092.42,0.0,13.340000000001623
383,356.78,13998.86,52.2,369.51,17419.9,0.0,22.530000000002588
384,359.14,13309.04,52.14,336.5,16964.98,0.0,14.220000000000141
385,362.42,13046.85,52.08,385.94,16923.56,4.359999999999857,0.0
