,hydro,nuclear,solar,wind_onshore,demand,s_l,s_r
2494,703.23,3185.2,0.01,0.4,5385.0,597.1299999999992,0.0
2495,496.88,3182.3,0.01,0.91,6030.0,1319.6499999999996,0.0
2496,487.24,3179.2,0.01,0.68,6116.0,1218.1100000000006,0.0
2497,491.58,3182.4,0.01,0.39,6128.0,1107.0999999999995,0.0
2498,591.38,3190.2,0.01,0.32,6270.0,1096.1299999999992,0.0
2499,448.31,3193.7,0.01,0.41,6172.0,1413.0500000000002,0.0
2500,632.36,3195.6,0.05,0.42,6158.0,1433.5100000000002,0.0
2501,426.15,3198.6,3.31,1.0,6020.0,2288.3,0.0
2502,569.39,3199.1,13.66,0.66,5645.0,1713.16,0.0
2503,574.68,3194.1,26.88,0.48,5967.0,2323.5299999999997,0.0
2504,596.55,3189.9,36.67,0.57,5942.0,2028.3299999999995,0.0
2505,606.94,3184.6,45.79,1.42,6084.0,1792.69,0.0
2506,560.91,3180.7,49.2,0.87,6487.0,2313.090000000001,0.0
2507,512.2,3180.0,50.47,0.75,6470.0,2218.390000000001,0.0
2508,493.73,3177.3,55.1,0.39,6452.0,2143.44,0.0
2509,456.08,3173.1,50.66,0.46,6386.0,1993.3100000000002,0.0
2510,497.64,3165.7,33.72,0.79,6388.0,2086.29,0.0
2511,549.88,3162.4,18.31,1.29,6074.0,2672.2099999999996,0.0
2512,936.45,3157.7,8.55,1.11,5519.0,1871.2800000000002,0.0
2513,1029.81,3162.5,2.3,1.14,5518.0,1816.4700000000003,0.0
2514,1104.78,3158.0,0.04,0.22,5643.0,1717.9200000000003,0.0
2515,857.46,3160.0,0.01,0.02,5502.0,1676.8999999999996,0.0
2516,781.73,3165.7,0.01,0.09,5427.0,1705.6999999999994,0.0
2517,709.53,3167.1,0.01,0.36,5322.0,1338.7399999999998,0.0
2518,558.28,3169.7,0.02,4.79,5409.0,1154.1500000000005,0.0
2519,571.76,3169.8,0.03,4.27,5804.0,1186.3799999999992,0.0
2520,530.76,3171.0,0.03,5.16,6059.0,1431.0,0.0
2521,565.0,3171.5,0.02,5.22,6052.0,1201.7200000000003,0.0
2522,509.06,3172.2,0.01,5.83,6029.0,1712.4400000000005,0.0
2523,668.11,3171.6,0.04,6.2,5584.0,1652.9099999999999,0.0
2524,1539.91,3171.2,1.21,5.72,6076.0,3221.4400000000005,0.0
2525,3760.03,3167.1,7.07,5.58,6809.0,2162.25,0.0
2526,4037.76,3168.6,18.38,5.45,7266.0,2107.8999999999996,0.0
2527,3714.96,3168.1,33.63,5.89,7247.0,1849.1099999999997,0.0
2528,3225.63,3164.9,51.86,6.22,7340.0,1713.6199999999994,0.0
2529,2771.81,3161.4,68.02,7.04,7505.0,1173.5699999999997,0.0
2530,1701.66,3160.0,76.86,7.04,7062.0,1486.9700000000003,0.0
2531,1506.58,3158.6,80.3,7.2,7067.0,1098.6399999999994,0.0
2532,1121.65,3160.1,70.06,7.2,7141.0,1355.2700000000004,0.0
2533,1057.8,3165.3,60.25,6.85,7062.0,779.4699999999993,0.0
2534,729.33,3164.7,49.66,6.95,7052.0,1732.1500000000005,0.0
2535,984.03,3162.4,33.38,6.7,6721.0,2728.27,0.0
2536,2066.9,3164.0,16.99,6.08,6640.0,2784.900000000001,0.0
2537,2950.68,3162.8,6.31,5.96,6485.0,2355.8400000000006,0.0
2538,3430.98,3163.4,0.71,5.67,6466.0,714.2099999999991,0.0
2539,2018.26,3166.5,0.03,5.85,6261.0,827.0200000000004,0.0
2540,931.68,3170.2,0.0,6.17,6019.0,1457.9299999999994,0.0
2541,708.16,3171.8,0.0,5.69,5774.0,859.6900000000005,0.0
2542,611.31,3171.7,0.02,6.11,6054.0,1120.0599999999995,0.0
2543,610.76,3174.4,0.01,6.94,6220.0,1283.8199999999997,0.0
2544,611.84,3176.7,0.02,9.01,6196.0,1129.9799999999996,0.0
2545,584.4,3179.4,0.01,10.56,6254.0,1247.9899999999998,0.0
2546,624.16,3180.8,0.0,12.53,6177.0,1019.3999999999996,0.0
2547,734.09,3181.4,0.23,12.27,6306.0,1966.7600000000002,0.0
2548,1408.04,3181.8,6.14,12.25,6425.0,3078.1899999999996,0.0
2549,3287.51,3183.5,36.54,9.87,6983.0,1610.4300000000003,0.0
2550,3109.36,3181.9,97.66,10.36,7256.0,1381.8600000000006,0.0
2551,2482.84,3183.3,171.16,10.83,7418.0,807.8299999999999,0.0
2552,1347.44,3174.1,238.18,11.41,7523.0,1333.58,0.0
2553,682.49,3163.8,289.71,11.06,7593.0,2317.58,0.0
2554,666.81,3161.4,320.09,9.08,7180.0,1558.5099999999984,0.0
2555,738.85,3151.9,327.31,8.32,7472.0,1862.5999999999985,0.0
2556,767.91,3148.4,311.84,10.86,7505.0,1840.5800000000017,0.0
2557,753.98,3144.9,274.84,10.53,7403.0,1851.369999999999,0.0
2558,775.18,3147.6,220.11,11.3,7120.0,2483.21,0.0
2559,927.24,3149.0,153.55,12.19,6443.0,3156.5600000000004,0.0
2560,2212.98,3146.3,83.78,12.24,6285.0,2427.29,0.0
2561,2626.19,3149.3,27.47,10.91,6149.0,2117.95,0.0
2562,2940.33,3150.6,2.84,13.18,6231.0,1315.3999999999996,0.0
2563,2198.06,3155.6,0.06,14.86,6199.0,1327.4899999999998,0.0
2564,1415.6,3160.7,0.01,15.82,5999.0,1474.550000000001,0.0
2565,715.16,3168.1,0.01,17.6,5623.0,1464.5,0.0
2566,643.78,3169.3,0.25,9.6,5742.0,1275.0200000000004,0.0
2567,629.73,3170.3,0.26,10.76,6072.0,1413.4099999999999,0.0
2568,610.41,3171.9,0.25,14.51,6106.0,1512.3899999999994,0.0
2569,646.71,3176.6,0.25,17.49,6023.0,1392.83,0.0
2570,638.26,3179.7,0.25,16.7,5980.0,1584.29,0.0
2571,756.53,3176.1,0.25,18.28,5924.0,1609.0499999999993,0.0
2572,1284.58,3176.5,1.28,18.82,6400.0,3200.6400000000012,0.0
2573,2989.68,3177.9,26.21,17.7,6859.0,2016.0900000000001,0.0
2574,2935.28,3178.5,89.51,12.44,7104.0,1446.4899999999998,0.0
2575,1786.2,3168.2,162.13,11.86,7064.0,1447.3700000000008,0.0
2576,955.13,3157.1,222.45,10.11,7233.0,2139.880000000001,0.0
2577,869.99,3148.5,263.8,8.56,7345.0,2318.1900000000005,0.0
2578,632.34,3146.7,286.52,5.85,7174.0,2377.4799999999996,0.0
2579,678.63,3144.5,291.37,4.24,7096.0,2259.13,0.0
2580,626.53,3140.5,279.05,5.34,7067.0,2446.9300000000003,0.0
2581,819.54,3144.9,250.25,7.83,6818.0,2020.2699999999995,0.0
2582,790.08,3147.4,203.9,8.64,6664.0,2045.0499999999993,0.0
2583,806.78,3144.2,141.32,7.22,6421.0,2929.5700000000006,0.0
2584,1793.01,3140.9,71.93,6.22,6370.0,2887.72,0.0
2585,2635.4,3140.7,18.33,6.01,6239.0,1990.0599999999995,0.0
2586,2725.98,3142.7,0.53,6.16,6251.0,1399.0300000000007,0.0
2587,2170.36,3149.6,0.15,9.61,6205.0,638.3400000000001,0.0
2588,891.06,3155.0,0.15,11.66,6070.0,1626.9700000000003,0.0
2589,633.48,3157.1,0.24,12.69,5808.0,1450.4699999999993,0.0
2590,672.56,3160.7,0.24,7.08,6097.0,1466.7199999999993,0.0
2591,609.78,3161.9,0.25,3.65,6209.0,1651.4799999999996,0.0
2592,626.39,3162.9,0.24,2.85,6251.0,1679.2399999999998,0.0
2593,589.23,3168.5,0.24,3.71,6117.0,1757.0699999999997,0.0
2594,564.46,3173.2,0.24,4.9,5926.0,1275.5900000000001,0.0
2595,617.06,3174.8,0.24,6.12,6238.0,2100.76,0.0
2596,1115.71,3179.7,1.41,5.16,6287.0,2547.1500000000005,0.0
2597,2144.01,3179.3,103.96,4.49,6774.0,1777.92,0.0
2598,1972.21,3179.0,89.25,3.2,7018.0,2956.4500000000007,0.0
2599,2153.8,3171.7,160.41,1.84,6988.0,1994.3199999999997,0.0
2600,1568.83,3165.8,218.34,1.5,7071.0,2367.9399999999996,0.0
2601,1474.11,3157.7,257.51,1.04,7242.0,2681.8600000000006,0.0
2602,1014.88,3152.2,278.79,0.76,6952.0,2672.17,0.0
2603,982.96,3138.8,283.57,1.29,6985.0,2573.6000000000004,0.0
2604,948.48,3134.3,272.45,1.33,6896.0,2441.92,0.0
2605,900.26,3129.0,245.23,2.54,6749.0,2785.7200000000003,0.0
2606,1279.28,3126.8,201.41,2.86,6655.0,2467.83,0.0
2607,1340.06,3127.9,140.7,2.74,6401.0,3019.5200000000004,0.0
2608,2064.8,3125.9,72.42,3.3,6345.0,3224.1199999999985,0.0
2609,2816.68,3129.3,19.41,2.39,6203.0,2669.0300000000007,0.0
2610,3181.26,3135.2,0.92,1.6,6150.0,1700.369999999999,0.0
2611,2510.23,3143.0,0.27,1.21,6085.0,1285.880000000001,0.0
2612,1414.06,3152.4,0.27,2.01,5886.0,1762.2599999999993,0.0
2613,781.48,3158.1,0.36,2.74,5674.0,1873.46,0.0
2614,766.58,3162.6,0.37,3.15,5810.0,1955.0100000000002,0.0
2615,789.3,3165.6,0.37,3.89,5947.0,1898.300000000001,0.0
2616,791.16,3171.2,0.36,4.0,6062.0,1915.6000000000004,0.0
2617,784.56,3173.6,0.37,2.25,6038.0,1993.3100000000004,0.0
2618,745.35,3175.6,0.37,1.77,5883.0,2057.460000000001,0.0
2619,812.96,3177.7,0.37,1.8,5762.0,2931.81,0.0
2620,1970.28,3180.3,1.43,1.91,6031.0,2729.0,0.0
2621,2940.68,3179.8,25.27,2.92,6654.0,2264.09,0.0
2622,2891.66,3179.8,83.52,2.98,6903.0,2274.0699999999997,0.0
2623,2363.44,3173.7,150.81,3.25,6944.0,2517.8,0.0
2624,2040.96,3165.3,206.4,2.82,7026.0,2510.58,0.0
2625,1782.66,3156.9,244.18,2.33,7117.0,2671.129999999999,0.0
2626,1096.43,3150.1,263.84,2.62,6668.0,2275.26,0.0
2627,940.3,3136.5,267.61,1.44,7079.0,2918.8900000000003,0.0
2628,928.19,3130.7,256.29,1.38,6971.0,2839.7299999999996,0.0
2629,945.08,3126.7,230.52,1.5,6901.0,2589.5,0.0
2630,945.93,3127.2,191.02,1.7,6869.0,3119.6100000000006,0.0
2631,1197.13,3131.8,134.22,2.49,6483.0,3683.4799999999996,0.0
2632,2250.91,3126.7,69.49,2.2,6213.0,3471.260000000001,0.0
2633,3133.71,3125.0,18.98,2.0,6029.0,2311.1800000000003,0.0
2634,2895.16,3130.0,0.83,1.6,5990.0,2647.0999999999995,0.0
2635,2808.44,3141.5,0.24,0.88,5925.0,2398.6799999999994,0.0
2636,2712.98,3148.1,0.25,0.46,5753.0,1841.6000000000004,0.0
2637,1844.38,3155.5,0.25,1.07,5511.0,1368.3600000000006,0.0
2638,1261.86,3160.4,0.25,1.94,5739.0,1778.0200000000004,0.0
2639,992.98,3163.9,0.29,1.88,5981.0,2040.0199999999995,0.0
2640,861.74,3167.0,0.39,2.24,5955.0,2058.710000000001,0.0
2641,829.91,3168.8,0.39,2.31,6009.0,2429.84,0.0
2642,762.5,3173.6,0.39,2.33,5807.0,2503.16,0.0
2643,791.41,3175.3,0.39,2.17,5684.0,2492.620000000001,0.0
2644,926.81,3177.4,1.9,1.45,5555.0,2751.04,0.0
2645,1239.19,3177.8,27.08,1.74,5557.0,2522.7800000000007,0.0
2646,1387.95,3174.9,86.03,1.16,5984.0,2572.6200000000003,0.0
2647,1072.08,3169.7,152.06,0.87,6236.0,2512.24,0.0
2648,808.65,3161.1,206.76,0.64,6735.0,3064.9299999999994,0.0
2649,763.68,3151.1,244.26,0.91,6908.0,3259.2900000000004,0.0
2650,729.38,3140.8,263.83,0.7,6875.0,3285.75,0.0
2651,778.3,3129.4,268.35,0.25,6783.0,3309.01,0.0
2652,860.53,3124.0,257.93,0.13,6639.0,3079.7799999999997,0.0
2653,812.36,3122.5,231.62,0.27,6528.0,3004.369999999999,0.0
2654,787.96,3122.5,189.99,0.64,6370.0,3174.41,0.0
2655,1010.56,3122.7,133.13,1.04,6266.0,3808.9800000000005,0.0
2656,1586.03,3122.6,69.42,1.17,5773.0,4084.7099999999996,0.0
2657,2477.33,3123.8,19.52,1.16,5345.0,2702.5599999999995,0.0
2658,2711.68,3127.0,1.0,1.06,5429.0,1995.5899999999992,0.0
2659,2254.11,3137.9,0.22,0.36,5549.0,1663.9800000000005,0.0
2660,1486.43,3148.4,0.24,0.26,5717.0,2210.0300000000007,0.0
2661,1323.33,3153.3,0.33,0.35,5787.0,2156.3499999999995,0.0
2662,1060.01,3156.9,0.36,0.55,5930.0,2381.77,0.0
2663,868.74,3160.1,0.35,0.78,5877.0,2585.3100000000004,0.0
2664,764.3,3164.2,0.35,0.97,5844.0,2771.960000000001,0.0
2665,758.18,3167.1,0.35,2.56,5749.0,2841.580000000001,0.0
2666,795.38,3168.7,0.34,4.83,5659.0,2730.64,0.0
2667,790.56,3172.4,0.35,5.69,5594.0,2617.57,0.0
2668,812.31,3173.3,2.17,6.68,5574.0,2486.42,0.0
2669,828.38,3172.4,28.82,7.27,5702.0,2602.8599999999997,0.0
2670,832.06,3168.3,88.31,8.34,5932.0,2861.52,0.0
2671,884.53,3164.5,155.65,5.39,6189.0,3032.1100000000006,0.0
2672,875.8,3155.9,211.97,3.58,6385.0,3316.9900000000002,0.0
2673,903.78,3146.6,252.28,2.17,6397.0,3324.09,0.0
2674,858.38,3137.4,272.39,1.42,6427.0,3505.6799999999994,0.0
2675,793.21,3131.7,276.39,0.95,6139.0,3341.2900000000004,0.0
2676,767.73,3127.3,261.44,2.99,5996.0,3100.4800000000005,0.0
2677,782.54,3126.6,230.9,4.04,5966.0,2921.5400000000004,0.0
2678,819.48,3122.8,181.21,4.0,6030.0,2629.93,0.0
2679,907.28,3121.9,123.58,3.08,6222.0,2810.99,0.0
2680,1348.79,3125.4,63.3,1.65,6459.0,3109.179999999999,0.0
2681,1591.93,3125.0,18.23,2.07,5918.0,2608.5800000000004,0.0
2682,1867.06,3126.1,0.92,2.86,5889.0,1912.5300000000007,0.0
2683,1509.96,3133.4,0.23,4.6,6134.0,2208.9899999999993,0.0
2684,1339.71,3136.3,0.23,4.74,6273.0,2161.0900000000006,0.0
2685,1005.85,3142.9,0.24,5.94,6275.0,2652.220000000001,0.0
2686,962.96,3150.7,0.24,7.69,6009.0,2195.7500000000005,0.0
2687,839.66,3155.0,0.33,11.17,6065.0,2433.2599999999998,0.0
2688,894.2,3160.3,0.38,12.56,6076.0,2447.2900000000004,0.0
2689,851.41,3162.3,0.37,9.66,5971.0,2267.37,0.0
2690,787.38,3164.7,0.38,7.84,5904.0,1966.0699999999997,0.0
2691,944.66,3164.1,0.38,5.39,6173.0,3062.4699999999993,0.0
2692,1924.33,3165.1,2.2,3.29,6080.0,2686.4300000000003,0.0
2693,2583.94,3161.4,27.73,4.22,6294.0,2362.2700000000004,0.0
2694,2821.86,3159.1,79.54,4.89,6657.0,2136.92,0.0
2695,2438.21,3153.4,134.66,2.33,6735.0,2641.08,0.0
2696,2529.68,3148.6,183.04,2.6,6903.0,2128.959999999999,0.0
2697,2264.03,3145.4,203.28,1.94,7194.0,2062.1399999999994,0.0
2698,1563.53,3145.2,210.37,0.37,7012.0,1884.460000000001,0.0
2699,1164.91,3144.6,218.28,1.34,7194.0,2067.09,0.0
2700,1117.09,3140.0,188.03,5.35,7175.0,2254.220000000001,0.0
2701,1204.99,3136.5,129.37,5.95,7111.0,1975.75,0.0
2702,1317.18,3138.8,68.74,5.3,7048.0,2459.4799999999996,0.0
2703,1582.65,3145.2,32.08,6.22,6742.0,3119.41,0.0
2704,2391.28,3153.5,15.42,9.61,6594.0,3164.08,0.0
2705,2957.48,3155.1,7.02,11.05,6379.0,2463.66,0.0
2706,2831.31,3158.0,0.76,7.81,6197.0,2716.4699999999993,0.0
2707,2700.73,3158.2,0.24,8.39,5988.0,2417.0499999999993,0.0
2708,2225.89,3157.9,0.24,9.61,5703.0,2044.0,0.0
2709,1582.63,3158.6,0.28,8.29,5343.0,1848.920000000001,0.0
2710,1043.76,3160.5,0.38,5.89,5379.0,1876.5099999999993,0.0
2711,950.13,3161.7,0.38,3.62,5925.0,2305.1800000000003,0.0
2712,840.4,3164.5,0.38,2.31,5827.0,2330.3999999999996,0.0
2713,869.45,3167.6,0.38,1.91,5769.0,2372.84,0.0
2714,822.1,3168.6,0.38,1.52,5653.0,2119.460000000001,0.0
2715,955.41,3178.0,0.38,1.94,5787.0,2769.5600000000004,0.0
2716,1851.58,3177.9,2.51,2.19,5883.0,2389.6800000000003,0.0
2717,2554.41,3178.8,26.88,1.73,6467.0,2090.51,0.0
2718,2401.96,3179.2,80.42,0.86,6807.0,2191.870000000001,0.0
2719,1980.18,3176.9,149.65,0.76,7071.0,1608.3600000000004,0.0
2720,1056.35,3170.1,212.05,0.48,7678.0,2761.41,0.0
2721,1017.83,3162.5,251.58,0.87,8127.0,3763.87,0.0
2722,993.76,3159.0,274.54,1.21,7703.0,3284.7699999999995,0.0
2723,1101.91,3154.4,283.15,1.31,7692.0,2899.15,0.0
2724,978.08,3149.3,273.77,3.0,7662.0,2871.83,0.0
2725,1053.98,3145.7,245.74,3.93,7752.0,2956.4699999999993,0.0
2726,1042.48,3142.4,199.25,3.74,7514.0,3622.9599999999996,0.0
2727,1341.04,3141.6,142.16,3.72,6990.0,3758.33,0.0
2728,2178.08,3141.9,73.59,4.23,6680.0,4422.000000000001,0.0
2729,3351.43,3140.9,22.0,3.8,6050.0,3066.9300000000003,0.0
2730,3787.15,3142.4,1.04,3.0,6100.0,2454.6800000000003,0.0
2731,3441.13,3145.0,0.26,4.01,6095.0,1926.8600000000006,0.0
2732,2770.41,3151.5,0.26,10.23,6214.0,2542.58,0.0
2733,2261.93,3157.1,0.26,19.23,5910.0,1450.7300000000005,0.0
2734,1261.28,3160.9,0.34,19.64,6089.0,2121.9899999999993,0.0
2735,1024.13,3163.3,0.37,15.07,6208.0,2392.61,0.0
2736,950.18,3164.9,0.37,12.55,6191.0,2362.9900000000002,0.0
2737,916.78,3168.6,0.37,13.04,6118.0,2382.56,0.0
2738,836.2,3172.7,0.37,15.65,5987.0,2229.01,0.0
2739,962.7,3171.5,0.37,22.32,6304.0,2905.4900000000007,0.0
2740,1792.55,3175.4,1.8,22.8,6717.0,1981.6799999999996,0.0
2741,1658.09,3172.7,20.1,22.48,7200.0,2393.89,0.0
2742,1558.08,3167.4,58.9,16.48,7425.0,4079.3700000000013,0.0
2743,1989.1,3159.3,101.8,15.57,6892.0,2204.9900000000007,0.0
2744,1406.05,3149.8,142.29,12.6,7375.0,3307.2299999999996,0.0
2745,1575.94,3144.1,172.85,13.08,7648.0,3462.1599999999994,0.0
2746,1314.28,3140.9,179.31,15.68,7312.0,3253.419999999999,0.0
2747,1370.93,3138.1,163.94,19.46,7419.0,3043.5900000000006,0.0
2748,1308.88,3143.5,152.81,15.2,7372.0,3045.5799999999995,0.0
2749,1176.84,3134.8,144.26,14.34,7089.0,2926.5499999999993,0.0
2750,1209.46,3133.8,118.55,12.1,6969.0,2849.7799999999997,0.0
2751,1190.39,3139.7,77.13,14.86,6760.0,3811.500000000001,0.0
2752,2057.68,3133.0,39.68,15.37,6470.0,3954.61,0.0
2753,2693.91,3134.0,13.48,17.92,6151.0,3612.4700000000003,0.0
2754,3100.28,3139.6,1.01,19.38,6109.0,3172.919999999999,0.0
2755,2893.4,3145.5,0.15,17.45,6035.0,2547.3300000000004,0.0
2756,2360.86,3152.4,0.15,23.25,5808.0,2413.4600000000005,0.0
2757,1913.41,3158.7,0.22,24.87,5614.0,1732.5400000000004,0.0
2758,1334.93,3163.6,0.04,12.49,6009.0,2093.63,0.0
2759,916.06,3164.6,0.03,15.65,6120.0,2642.7999999999997,0.0
2760,920.89,3165.4,0.03,14.22,6074.0,2597.1499999999996,0.0
2761,919.63,3164.6,0.02,12.71,5925.0,2641.2900000000004,0.0
2762,937.56,3168.6,0.01,11.52,5745.0,2177.1899999999996,0.0
2763,1185.74,3174.0,0.28,8.68,6088.0,3169.5400000000004,0.0
2764,1918.74,3174.6,4.03,6.55,5965.0,4028.9299999999994,0.0
2765,4098.18,3175.2,20.46,7.4,6642.0,2907.6900000000005,0.0
2766,4710.98,3174.8,50.67,7.66,7051.0,2440.540000000001,0.0
2767,4479.46,3173.7,88.64,7.34,7138.0,1591.7399999999998,0.0
2768,3454.08,3172.4,133.53,6.25,7278.0,2013.9900000000016,0.0
2769,2801.76,3172.3,189.94,6.86,7524.0,2964.459999999999,0.0
2770,2511.78,3172.3,255.17,7.44,7107.0,1865.0100000000002,0.0
2771,2045.01,3167.4,292.65,7.38,7180.0,1991.7200000000012,0.0
2772,1767.06,3168.1,302.85,9.45,7110.0,2300.8899999999994,0.0
2773,1838.36,3169.0,274.56,8.83,6978.0,2025.2999999999993,0.0
2774,1510.73,3167.7,227.13,6.69,6897.0,2792.5300000000007,0.0
2775,1715.61,3172.0,160.79,5.47,6697.0,3958.1800000000003,0.0
2776,2664.63,3172.4,92.69,3.35,6459.0,4263.189999999999,0.0
2777,3757.98,3171.5,34.32,2.52,6360.0,3313.2700000000004,0.0
2778,3857.28,3174.3,4.58,2.5,6334.0,3158.54,0.0
2779,3661.39,3177.4,0.2,3.33,6217.0,2912.5300000000007,0.0
2780,3198.08,3178.5,0.01,2.95,6002.0,2053.34,0.0
2781,2027.48,3179.7,0.01,3.16,5621.0,2369.7099999999996,0.0
2782,1620.19,3181.4,0.26,2.15,5324.0,2312.91,0.0
2783,1393.76,3182.0,0.23,2.62,5297.0,2234.92,0.0
2784,1368.08,3183.7,0.27,6.3,5479.0,2388.86,0.0
2785,1346.13,3184.7,0.25,11.57,5492.0,2223.140000000001,0.0
2786,1272.69,3186.5,0.26,19.23,5534.0,2837.48,0.0
2787,1799.81,3187.5,0.26,12.99,5437.0,3637.1600000000008,0.0
2788,3545.16,3187.1,3.56,12.29,6110.0,3364.409999999999,0.0
2789,4624.59,3186.2,34.78,12.56,6663.0,2584.24,0.0
2790,4516.71,3184.6,95.06,8.8,6970.0,1543.4400000000005,0.0
2791,2964.83,3182.2,165.37,6.63,6939.0,2598.6600000000003,0.0
2792,2648.31,3175.9,223.92,6.03,7033.0,3113.6000000000004,0.0
2793,2613.36,3172.2,263.68,4.73,7307.0,3355.6100000000006,0.0
2794,2319.25,3168.0,283.5,8.13,6920.0,2945.26,0.0
2795,2220.13,3163.7,286.29,6.32,6855.0,1691.1399999999994,0.0
2796,1391.78,3157.6,275.26,7.86,7211.0,3495.75,0.0
2797,1614.8,3152.8,247.14,8.63,6650.0,3222.5999999999985,0.0
2798,1989.46,3150.1,203.62,15.47,6433.0,4263.36,0.0
2799,3048.19,3143.2,141.67,15.7,6151.0,3659.4800000000014,0.0
2800,3738.54,3140.2,71.25,21.88,6139.0,4123.240000000001,0.0
2801,4636.46,3140.1,23.13,13.96,6018.0,3251.33,0.0
2802,4676.43,3142.8,1.55,10.58,5936.0,2805.879999999999,0.0
2803,4226.26,3151.7,0.21,6.38,5923.0,2276.9800000000005,0.0
2804,3342.1,3161.2,0.21,11.77,5800.0,1495.2000000000007,0.0
2805,1953.76,3166.0,0.24,10.78,5561.0,1949.8400000000001,0.0
2806,1540.59,3165.4,0.37,8.78,5609.0,1985.5300000000007,0.0
2807,1066.05,3167.6,0.37,11.57,5556.0,2515.5300000000007,0.0
2808,1132.03,3168.5,0.37,13.05,5497.0,2490.3099999999995,0.0
2809,1117.56,3168.6,0.37,11.51,5348.0,2283.83,0.0
2810,1042.74,3170.6,0.37,5.57,5334.0,2573.7000000000007,0.0
2811,1257.63,3170.8,0.37,4.59,5123.0,2691.66,0.0
2812,1623.06,3172.1,3.01,2.4,5067.0,2529.7,0.0
2813,1756.81,3173.1,27.29,1.82,5260.0,2920.4900000000007,0.0
2814,2035.86,3171.2,77.92,1.87,5421.0,2749.7000000000003,0.0
2815,1799.51,3168.3,140.14,2.56,5621.0,2683.3399999999992,0.0
2816,1231.31,3166.6,187.39,1.94,5826.0,3291.53,0.0
2817,1128.76,3164.8,224.67,3.25,5931.0,3906.9399999999996,0.0
2818,1289.46,3162.1,247.65,3.51,5708.0,2749.3100000000004,0.0
2819,1093.66,3155.3,254.15,5.12,6203.0,3790.26,0.0
2820,959.74,3150.5,250.79,3.56,5771.0,3515.5999999999995,0.0
2821,982.38,3147.4,225.75,3.95,5661.0,2976.2800000000007,0.0
2822,945.33,3144.8,180.7,7.35,5883.0,3926.79,0.0
2823,1136.18,3139.3,119.38,7.57,5324.0,4378.389999999999,0.0
2824,1977.93,3139.7,54.21,5.71,5319.0,4769.56,0.0
2825,3196.58,3144.2,15.94,6.1,5327.0,4007.870000000001,0.0
2826,3732.29,3148.6,1.09,7.42,5340.0,3885.6099999999997,0.0
2827,4023.89,3151.2,0.26,3.97,5387.0,4004.2999999999993,0.0
2828,4222.26,3155.9,0.26,4.49,5301.0,2873.84,0.0
2829,3148.91,3159.4,0.26,4.98,5062.0,3098.970000000001,0.0
2830,2393.99,3162.8,0.32,6.08,4791.0,2980.1900000000005,0.0
2831,1786.33,3164.7,0.38,7.19,4727.0,2393.9500000000003,0.0
2832,1103.79,3167.9,0.38,8.24,4821.0,2908.7599999999993,0.0
2833,1052.88,3169.7,0.3,15.19,4863.0,2623.2300000000005,0.0
2834,1104.38,3171.1,0.3,13.6,5300.0,3078.5,0.0
2835,1016.93,3171.5,0.3,11.53,5130.0,3133.29,0.0
2836,1178.8,3170.7,2.79,9.73,5205.0,3375.9700000000003,0.0
2837,1154.73,3167.0,29.69,9.66,4871.0,2806.620000000001,0.0
2838,1211.33,3163.2,87.16,8.7,5418.0,3295.5900000000006,0.0
2839,1277.73,3160.3,146.01,8.16,5792.0,3706.3699999999994,0.0
2840,1377.03,3155.1,195.6,7.81,6128.0,3885.229999999999,0.0
2841,1335.31,3149.6,229.89,8.23,6295.0,4420.1900000000005,0.0
2842,1395.35,3143.1,234.7,8.06,5956.0,3596.8500000000004,0.0
2843,1187.78,3135.0,241.5,8.82,6053.0,3630.0200000000004,0.0
2844,1160.21,3127.7,234.67,7.5,6141.0,3477.8900000000003,0.0
2845,1152.01,3123.3,196.72,9.96,6196.0,3351.109999999999,0.0
2846,1256.21,3122.4,141.5,7.26,6234.0,3950.8299999999995,0.0
2847,1829.88,3120.3,82.07,7.8,5938.0,3765.17,0.0
2848,2239.69,3125.9,37.61,8.38,5858.0,3588.87,0.0
2849,2444.96,3133.9,12.1,6.99,5780.0,3275.5899999999997,0.0
2850,2434.93,3136.1,0.88,7.41,5562.0,2659.06,0.0
2851,2192.71,3139.5,0.17,6.29,5755.0,2637.95,0.0
2852,1933.33,3144.4,0.17,15.03,6096.0,2972.3800000000006,0.0
2853,1465.36,3147.2,0.17,24.51,5879.0,2595.04,0.0
2854,1221.18,3156.1,0.25,33.2,6157.0,3057.9300000000007,0.0
2855,1204.23,3164.6,0.27,31.06,6120.0,2826.539999999999,0.0
2856,1193.9,3170.0,0.29,28.68,6176.0,2811.3500000000004,0.0
2857,1174.11,3176.9,0.3,18.5,6247.0,3023.2799999999997,0.0
2858,1213.08,3179.6,0.29,16.28,6148.0,3054.2299999999996,0.0
2859,1518.96,3180.7,0.29,23.2,6327.0,2439.5700000000006,0.0
2860,1449.71,3178.9,2.9,16.49,6679.0,3180.55,0.0
2861,2014.18,3176.8,32.69,17.62,6875.0,2986.1899999999996,0.0
2862,2123.28,3176.0,90.94,20.26,7209.0,3202.51,0.0
2863,2109.13,3174.7,150.97,27.28,7431.0,2835.5199999999995,0.0
2864,1753.38,3172.1,203.52,29.22,7931.0,3199.2299999999996,0.0
2865,1513.96,3167.5,245.04,26.82,8123.0,3664.05,0.0
2866,1341.61,3165.6,261.64,26.07,7769.0,3602.8099999999995,0.0
