,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
272,392.0,14548.0,4404.0,6678.0,8757.0,656.0,1656.0,1966.0,48184.0,3175.709999999999,0.0
273,366.0,14050.0,4172.0,5944.0,8835.0,646.0,3243.0,1903.0,48792.0,3656.1500000000015,0.0
274,354.0,14191.0,3823.0,5126.0,8587.0,634.0,4556.0,1860.0,49094.0,3961.6500000000015,0.0
275,353.0,12866.0,3809.0,4191.0,8424.0,638.0,4416.0,1693.0,46259.0,3935.0800000000017,0.0
276,354.0,12547.0,3737.0,3900.0,8449.0,645.0,4004.0,1742.0,45030.0,3790.5999999999985,0.0
277,354.0,13543.0,3915.0,4127.0,8835.0,650.0,3035.0,1819.0,45533.0,3500.300000000003,0.0
278,358.0,14044.0,3863.0,4613.0,9114.0,651.0,1630.0,2146.0,45348.0,3000.5,0.0
279,369.0,13968.0,3907.0,6024.0,9412.0,654.0,281.0,2697.0,45913.0,2696.300000000003,0.0
280,367.0,14618.0,4022.0,7405.0,9592.0,659.0,0.0,2916.0,48059.0,2649.0999999999985,0.0
281,350.0,14279.0,4032.0,7603.0,9819.0,670.0,0.0,2861.0,47635.0,2682.0999999999985,0.0
282,373.0,14117.0,4022.0,7017.0,9884.0,669.0,0.0,2887.0,46485.0,2677.199999999997,0.0
283,376.0,13162.0,3992.0,5899.0,9237.0,669.0,0.0,3129.0,43235.0,2448.4000000000015,0.0
284,377.0,12233.0,3998.0,4497.0,8535.0,669.0,0.0,3011.0,39696.0,2225.9000000000015,0.0
285,380.0,11780.0,3907.0,3341.0,7151.0,670.0,0.0,2786.0,35622.0,1875.5,0.0
286,375.0,10243.0,3896.0,2836.0,6172.0,670.0,0.0,2873.0,32150.0,1505.0,0.0
287,363.0,8179.0,3700.0,2236.0,5979.0,662.0,0.0,3429.0,29651.0,1622.4000000000015,0.0
288,363.0,7133.0,2932.0,2054.0,5742.0,663.0,0.0,3850.0,27727.0,1471.7999999999993,0.0
289,375.0,6809.0,2656.0,2023.0,5601.0,664.0,0.0,4113.0,26585.0,1018.2000000000007,0.0
290,370.0,6732.0,2657.0,2030.0,5660.0,664.0,0.0,3958.0,26060.0,546.7999999999993,0.0
291,382.0,6471.0,2651.0,1965.0,5630.0,663.0,0.0,4106.0,26044.0,589.7000000000007,0.0
292,383.0,6849.0,2693.0,2011.0,5827.0,664.0,0.0,4111.0,26676.0,703.0,0.0
293,381.0,7210.0,3224.0,2146.0,6668.0,663.0,0.0,4157.0,29558.0,1304.5999999999985,0.0
294,384.0,7959.0,3920.0,3405.0,7834.0,663.0,15.0,4115.0,33752.0,1632.5,0.0
295,379.0,7966.0,4058.0,4464.0,8491.0,663.0,801.0,3878.0,37170.0,2530.4000000000015,0.0
296,379.0,8254.0,4081.0,4393.0,8632.0,661.0,2646.0,3836.0,39863.0,3040.0,0.0
297,378.0,7869.0,4003.0,3540.0,8350.0,661.0,4151.0,3570.0,40087.0,3426.949999999997,0.0
298,381.0,7134.0,3806.0,3027.0,7669.0,661.0,4748.0,3216.0,38614.0,3512.6500000000015,0.0
299,384.0,6360.0,3614.0,2679.0,6728.0,661.0,5216.0,2990.0,36872.0,3636.020000000004,0.0
300,383.0,5871.0,3313.0,2602.0,6384.0,661.0,4874.0,2681.0,35065.0,3410.9300000000003,0.0
301,384.0,6031.0,3500.0,2837.0,6754.0,660.0,3792.0,2492.0,34417.0,3032.989999999998,0.0
302,387.0,6733.0,3702.0,2928.0,7828.0,661.0,2092.0,2311.0,34373.0,2822.540000000001,0.0
303,391.0,7691.0,3895.0,3567.0,8659.0,661.0,400.0,2277.0,35216.0,2682.25,0.0
304,384.0,8562.0,3921.0,5903.0,9362.0,661.0,0.0,2304.0,39464.0,2762.459999999999,0.0
305,401.0,8726.0,4102.0,5588.0,9285.0,662.0,0.0,2213.0,40864.0,2814.8300000000017,0.0
306,414.0,8543.0,4044.0,4648.0,9277.0,663.0,0.0,2046.0,40912.0,2868.1500000000015,0.0
307,416.0,8305.0,3958.0,3828.0,8738.0,663.0,0.0,1866.0,38767.0,2927.8600000000006,0.0
308,427.0,7786.0,4037.0,3130.0,8096.0,663.0,0.0,1519.0,35845.0,2770.3300000000017,0.0
309,439.0,7185.0,3863.0,2582.0,7498.0,662.0,0.0,1149.0,33118.0,2470.630000000001,0.0
310,442.0,6522.0,3881.0,2342.0,6912.0,661.0,0.0,928.0,30369.0,1952.0200000000004,0.0
311,430.0,6516.0,3577.0,2148.0,6308.0,669.0,0.0,742.0,28063.0,2004.2900000000009,0.0
312,426.0,6577.0,2981.0,2008.0,5978.0,670.0,0.0,636.0,26092.0,2196.880000000001,0.0
313,428.0,6192.0,2662.0,1904.0,5831.0,672.0,0.0,532.0,24774.0,1685.5999999999985,0.0
314,429.0,6387.0,2627.0,1776.0,5699.0,673.0,0.0,513.0,24068.0,1113.0299999999988,0.0
315,425.0,6447.0,2614.0,1736.0,5748.0,673.0,0.0,440.0,23690.0,622.0,0.0
316,427.0,6431.0,2690.0,1803.0,5798.0,673.0,0.0,343.0,24131.0,864.1399999999994,0.0
317,427.0,6163.0,2779.0,2053.0,5755.0,673.0,0.0,280.0,25348.0,1671.3099999999977,0.0
318,432.0,5993.0,3434.0,2286.0,6273.0,673.0,49.0,257.0,26933.0,1775.380000000001,0.0
