,biomass,gas,hydro,lignite,nuclear,other_fossil,solar,wind_onshore,demand,s_l,s_r
0,11.39,30.41,89.23,238.29,696.49,10.53,0.08,0.7,1103.0,145.9401923076923,0.0
1,11.41,28.92,64.58,224.7,696.39,10.49,0.08,0.61,1058.0,90.22673076923104,0.0
2,11.4,31.2,177.36,233.87,696.4,10.42,0.08,0.57,1022.0,0.0,60.00576923076949
3,11.38,35.48,141.32,233.06,696.45,10.53,0.08,0.62,1010.0,0.0,172.1394230769231
4,11.42,32.2,143.14,235.81,696.31,10.79,0.08,0.56,1023.0,0.0,275.6415384615383
5,11.43,37.68,145.31,234.65,696.21,9.27,0.08,0.24,1061.0,0.0,306.2013461538463
6,11.42,34.5,105.86,216.78,696.22,10.21,0.08,0.42,1092.0,0.0,55.91538461538494
7,11.38,36.07,182.94,227.95,696.19,10.45,1.48,0.59,1139.0,0.0,19.454423076922808
8,11.38,36.25,242.99,239.96,696.36,9.13,5.35,0.63,1224.0,11.453461538461283,0.0
9,11.38,39.99,226.25,236.73,696.4,8.6,7.41,0.33,1300.0,66.54115384615375,0.0
10,10.95,40.4,252.46,237.02,696.43,7.96,8.13,0.53,1378.0,5.563269230769379,0.0
11,11.38,38.67,394.99,241.6,696.62,9.17,6.07,0.47,1399.0,0.0,78.26711538461541
12,10.6,41.21,495.08,234.85,696.58,9.79,4.15,0.32,1376.0,0.0,7.613269230769333
13,10.76,41.54,569.36,237.33,696.39,10.95,1.95,0.32,1350.0,150.90307692307692,0.0
14,10.88,41.87,625.22,233.02,696.4,9.09,4.2,0.3,1345.0,193.97865384615386,0.0
15,10.94,42.01,666.26,236.67,696.14,7.63,0.08,0.29,1385.0,249.41519230769222,0.0
16,10.78,37.79,792.77,231.57,696.06,7.02,0.07,0.59,1439.0,32.74038461538453,0.0
17,11.21,36.61,831.63,231.3,696.32,12.43,0.07,0.53,1456.0,5.874423076922994,0.0
18,11.06,38.64,976.61,229.36,696.14,14.64,0.07,0.41,1486.0,0.0,145.6342307692305
19,11.13,42.18,822.9,231.51,696.12,9.3,0.07,0.53,1439.0,0.0,70.65115384615376
20,11.15,43.66,813.11,230.61,696.39,13.19,0.07,0.48,1386.0,0.0,9.781730769230762
21,11.2,24.61,794.55,238.06,696.39,12.11,0.07,0.75,1294.0,124.31307692307723,0.0
22,10.67,22.17,776.3,229.66,696.29,11.5,0.07,0.67,1196.0,244.8382692307698,0.0
23,11.15,30.38,644.04,217.25,696.32,11.44,0.07,0.53,1085.0,217.36000000000013,0.0
24,11.26,31.0,541.18,220.75,696.27,10.51,0.07,0.49,1040.0,297.9200000000002,0.0
25,11.27,29.69,370.78,222.46,696.18,6.18,0.07,0.4,1048.0,286.41999999999996,0.0
26,11.28,35.17,353.04,224.83,696.29,4.67,0.07,0.33,1033.0,391.87,0.0
27,11.25,37.47,375.73,221.44,696.35,6.03,0.07,0.28,1025.0,448.9799999999998,0.0
28,11.28,35.43,416.54,234.32,696.15,9.95,0.08,0.36,1087.0,470.51000000000033,0.0
29,11.19,39.33,497.43,273.01,696.06,9.22,0.07,0.29,1181.0,309.21000000000015,0.0
30,11.1,35.95,595.43,243.15,696.14,11.0,0.23,0.45,1287.0,223.52999999999975,0.0
31,11.24,38.87,810.95,232.6,696.12,11.52,4.52,0.31,1375.0,203.3800000000001,0.0
32,11.24,39.07,815.71,236.72,696.02,10.28,14.68,0.51,1478.0,228.76999999999998,0.0
33,11.24,41.17,908.26,234.75,695.86,10.18,22.19,0.25,1528.0,176.72999999999956,0.0
34,10.89,40.58,868.53,233.81,696.02,9.22,32.01,0.5,1569.0,167.87,0.0
35,11.24,45.44,913.07,231.96,696.06,10.96,45.93,0.41,1556.0,19.939999999999827,0.0
36,10.6,41.88,981.02,231.92,695.95,9.19,30.48,0.37,1519.0,139.39999999999986,0.0
37,11.24,41.9,993.09,234.4,695.9,10.44,21.85,0.39,1474.0,156.5799999999996,0.0
38,11.17,42.34,980.63,229.36,696.05,9.19,10.92,0.37,1438.0,338.85000000000014,0.0
39,11.11,43.01,971.46,233.53,695.9,7.61,0.62,0.32,1469.0,233.9700000000006,0.0
40,11.17,43.58,1045.75,230.14,695.99,7.43,0.08,0.29,1576.0,306.5999999999999,0.0
41,11.28,44.22,1026.24,221.79,695.81,11.53,0.08,0.21,1611.0,318.2900000000004,0.0
42,11.28,47.19,854.83,262.17,695.47,12.47,0.07,0.45,1618.0,199.2499999999999,0.0
43,11.29,48.89,677.1,259.0,695.86,7.84,0.07,0.58,1577.0,172.70000000000027,0.0
44,11.27,48.5,560.91,221.14,696.05,12.74,0.08,0.53,1468.0,111.84000000000026,0.0
45,11.26,26.66,601.87,217.98,695.92,11.71,0.08,0.5,1371.0,81.16999999999996,0.0
46,11.11,24.02,539.89,235.75,695.96,11.93,0.08,0.51,1305.0,71.77999999999997,0.0
47,10.44,31.87,478.77,240.8,696.07,7.79,0.08,0.61,1221.0,0.0,4.389999999999532
48,10.05,32.79,356.21,211.44,695.97,10.2,0.08,0.61,1178.0,92.97000000000025,0.0
49,11.17,31.6,300.11,229.56,695.86,13.39,0.08,0.71,1193.0,14.329999999999586,0.0
50,10.03,37.87,300.08,230.48,696.0,9.89,0.08,0.95,1189.0,32.620000000000005,0.0
51,10.05,40.64,332.3,233.36,695.88,9.84,142.52,0.89,1226.0,0.0,54.67000000000007
52,10.04,38.21,407.76,231.88,695.6,10.24,0.08,0.55,1338.0,262.0300000000001,0.0
53,10.04,42.21,571.21,239.98,695.35,8.8,0.08,0.45,1681.0,419.7900000000001,0.0
54,9.93,36.19,792.92,266.79,695.47,9.78,0.63,0.65,1905.0,485.59000000000003,0.0
55,10.0,36.79,1003.36,273.96,695.36,10.47,9.93,0.75,1945.0,356.3199999999996,0.0
56,10.0,38.37,958.53,253.83,695.53,9.33,23.03,0.6,1949.0,262.75000000000045,0.0
57,10.0,43.7,957.17,253.73,695.61,8.96,48.27,0.68,1945.0,301.59000000000003,0.0
58,9.72,46.64,719.83,267.11,695.49,9.02,69.34,0.28,1997.0,375.27999999999975,0.0
59,10.0,47.58,686.1,218.04,695.56,10.93,69.82,0.34,1982.0,333.62000000000035,0.0
60,9.91,44.15,706.0,205.84,695.87,9.35,52.36,0.6,1931.0,350.4100000000003,0.0
61,9.98,44.3,658.51,212.76,695.95,9.84,13.85,0.42,1898.0,458.3600000000001,0.0
62,9.9,44.85,827.84,213.35,696.21,8.47,1.24,0.45,1890.0,394.4599999999999,0.0
63,9.96,46.18,945.13,231.57,696.2,7.32,0.09,0.65,1939.0,183.65000000000032,0.0
64,10.06,44.84,945.79,280.48,695.97,7.1,0.07,0.25,2004.0,287.5200000000002,0.0
65,10.04,45.38,877.61,259.91,695.9,11.81,0.07,0.2,1971.0,332.63,0.0
66,10.05,47.85,863.04,276.51,696.06,11.95,0.08,0.78,1933.0,386.60000000000036,0.0
67,10.04,49.72,867.33,244.61,696.04,7.67,0.07,0.83,1877.0,409.7700000000001,0.0
68,10.03,49.45,639.31,237.79,696.03,13.5,0.07,0.79,1751.0,327.06999999999994,0.0
69,10.03,27.9,560.84,232.43,695.91,11.91,0.08,0.41,1660.0,320.91999999999996,0.0
70,10.06,25.46,431.41,238.55,696.1,12.28,0.07,0.45,1565.0,362.70000000000016,0.0
71,9.31,33.2,289.72,238.05,695.96,10.11,0.06,0.23,1448.0,36.45000000000016,0.0
72,9.31,34.12,274.38,243.0,695.9,9.5,0.08,0.17,1420.0,153.78999999999974,0.0
73,9.3,32.54,305.62,232.51,695.94,9.23,0.06,0.18,1378.0,147.3599999999999,0.0
74,9.29,37.86,284.21,261.61,696.03,9.25,0.06,0.26,1410.0,166.1199999999999,0.0
75,9.31,42.78,278.45,278.01,695.87,8.89,0.1,0.33,1433.0,132.70000000000005,0.0
76,9.28,42.19,279.93,274.57,695.47,9.23,0.08,0.34,1522.0,97.73000000000002,0.0
77,9.25,44.51,499.13,277.75,695.36,8.06,0.08,0.13,1810.0,199.22000000000014,0.0
78,9.09,43.6,714.07,279.31,695.45,7.8,0.51,0.25,2005.0,387.11000000000035,0.0
79,9.24,44.76,690.9,279.37,694.07,8.5,9.92,0.13,2034.0,446.88999999999965,0.0
80,9.24,43.56,729.37,283.01,694.14,7.8,24.0,0.34,2069.0,408.62000000000046,0.0
81,9.24,45.75,698.74,250.11,695.53,8.3,35.25,0.16,2015.0,400.86000000000024,0.0
82,8.91,45.2,709.01,270.65,695.6,6.55,45.38,0.18,2107.0,333.6700000000001,0.0
83,9.24,46.31,683.42,248.74,695.58,9.0,51.32,0.26,2036.0,216.62000000000012,0.0
84,9.17,47.24,673.53,264.35,695.63,7.9,40.24,0.23,2037.0,187.83999999999992,0.0
85,9.2,47.62,710.45,249.73,695.61,8.91,25.03,0.22,1989.0,197.26999999999975,0.0
86,9.12,47.73,731.02,259.43,695.94,7.98,6.69,0.2,1965.0,123.25999999999976,0.0
87,9.32,48.55,855.17,281.36,695.85,6.09,0.72,0.58,2004.0,179.27000000000032,0.0
88,9.32,47.53,867.32,283.57,695.84,6.52,0.07,0.48,2079.0,223.10000000000014,0.0
89,9.27,47.8,860.74,276.41,695.99,10.97,0.07,0.51,2081.0,344.1500000000001,0.0
90,9.3,51.86,843.09,274.29,695.95,11.45,0.07,0.73,2038.0,223.92000000000007,0.0
91,9.3,53.57,842.47,282.68,696.01,7.21,0.07,0.77,1958.0,192.98000000000025,0.0
92,9.3,52.94,577.81,244.06,696.12,12.37,0.07,0.7,1813.0,314.1299999999999,0.0
93,9.28,29.52,668.91,237.04,695.98,11.23,0.07,0.67,1687.0,166.16999999999973,0.0
94,9.31,26.93,408.41,231.27,695.96,11.46,0.07,0.57,1549.0,326.90999999999997,0.0
95,10.17,34.74,333.96,249.32,696.05,9.57,0.06,0.36,1454.0,241.09000000000015,0.0
96,10.2,35.75,227.75,241.2,696.17,9.13,0.06,0.3,1397.0,194.33000000000027,0.0
97,10.2,33.65,110.25,261.72,695.93,9.22,0.06,0.23,1386.0,344.53999999999996,0.0
98,10.2,40.56,122.66,252.53,695.99,9.35,0.07,0.17,1363.0,285.87,0.0
99,10.17,44.73,235.11,243.89,696.23,9.38,0.09,0.15,1387.0,159.69999999999982,0.0
100,10.16,42.49,310.59,269.62,695.98,9.67,0.07,0.07,1505.0,173.72000000000025,0.0
101,10.12,48.09,606.79,277.95,695.75,8.42,0.07,0.31,1809.0,269.4200000000001,0.0
102,10.09,41.96,691.05,264.8,695.92,9.68,0.26,0.17,1975.0,291.5500000000002,0.0
103,10.11,45.34,680.23,265.97,695.54,10.44,10.91,0.2,1995.0,357.49999999999966,0.0
104,10.11,45.41,677.81,267.38,695.84,10.13,30.14,0.22,1979.0,341.15999999999997,0.0
105,10.11,48.97,722.84,276.11,696.17,9.42,43.39,0.1,1979.0,465.6999999999996,0.0
106,9.82,49.89,721.31,284.59,696.06,8.48,50.06,0.55,2035.0,474.0400000000002,0.0
107,10.11,49.8,828.58,284.01,696.18,9.93,29.31,0.45,2035.0,400.24,0.0
108,10.02,49.78,870.95,305.83,696.41,8.98,16.94,0.18,2013.0,507.60000000000014,0.0
109,10.08,86.73,840.34,291.35,696.26,8.98,9.54,0.23,1944.0,423.6199999999999,0.0
110,10.06,67.35,824.32,290.84,696.26,8.58,2.27,0.24,1922.0,457.7400000000001,0.0
111,10.2,52.68,857.64,289.56,696.29,6.29,0.12,0.54,1973.0,428.9000000000002,0.0
112,10.19,48.9,873.34,286.49,696.16,6.07,0.08,0.52,2006.0,425.7100000000005,0.0
113,10.17,49.58,857.45,276.99,696.07,10.64,0.08,0.54,1972.0,624.0699999999997,0.0
114,10.19,52.72,836.09,284.99,696.24,11.3,0.08,0.69,1956.0,701.8399999999999,0.0
115,10.17,54.37,830.98,288.58,696.36,8.02,0.08,0.59,1886.0,585.7300000000002,0.0
116,10.18,54.46,739.39,244.87,696.24,12.38,0.08,0.57,1727.0,421.86,0.0
117,10.19,31.06,613.23,215.51,696.24,11.67,0.08,0.72,1633.0,456.1099999999998,0.0
118,10.21,29.09,458.56,249.98,696.36,11.1,0.08,0.52,1525.0,392.7800000000001,0.0
119,9.65,36.55,302.11,252.65,696.41,9.36,0.08,0.37,1425.0,389.97000000000025,0.0
120,9.66,37.17,250.38,254.71,696.51,9.69,0.08,0.41,1323.0,468.1400000000002,0.0
121,9.65,35.89,157.92,217.36,696.31,9.96,0.08,0.34,1294.0,517.9700000000004,0.0
122,9.64,43.02,190.32,244.71,696.12,9.68,0.08,0.34,1309.0,520.2300000000004,0.0
123,9.64,47.59,191.37,244.64,696.33,9.54,0.08,0.45,1304.0,498.7099999999999,0.0
124,9.59,47.37,189.53,244.35,696.26,9.67,0.08,0.36,1338.0,517.9300000000001,0.0
125,9.59,49.5,297.97,244.94,696.1,8.6,0.08,0.32,1484.0,665.1800000000004,0.0
126,9.56,44.42,515.01,245.04,696.14,10.87,0.34,0.35,1594.0,680.0600000000003,0.0
127,9.82,46.57,629.74,246.33,696.27,11.1,11.67,0.32,1729.0,556.2500000000002,0.0
128,9.82,47.79,649.7,241.03,696.11,9.72,31.96,0.25,1759.0,626.4300000000001,0.0
129,9.82,51.01,644.58,231.53,696.3,9.38,46.36,0.13,1832.0,550.0999999999998,0.0
130,9.51,51.75,669.21,228.72,696.38,6.88,47.84,0.21,1852.0,485.39999999999986,0.0
131,9.82,52.45,661.73,233.82,696.32,9.83,39.93,0.23,1844.0,502.2700000000002,0.0
132,9.74,51.36,652.94,277.29,696.36,9.06,40.8,0.25,1772.0,562.98,0.0
133,9.78,51.62,647.47,238.1,696.39,8.8,25.08,0.15,1693.0,634.9099999999999,0.0
134,9.87,51.18,639.94,244.06,696.32,8.54,8.75,0.17,1669.0,669.9700000000001,0.0
135,9.88,51.85,673.05,235.35,696.29,6.8,0.45,0.46,1694.0,530.4299999999998,0.0
136,9.93,51.26,650.67,249.8,696.16,7.05,0.07,0.4,1769.0,786.2600000000004,0.0
137,9.92,51.37,674.48,252.62,696.19,10.48,0.07,0.56,1763.0,371.3600000000002,0.0
138,9.93,54.92,688.73,239.31,696.16,11.17,0.07,0.63,1732.0,621.2199999999998,0.0
139,9.92,57.05,683.62,212.68,696.3,7.71,0.07,0.53,1673.0,672.93,0.0
140,9.91,57.22,688.38,205.02,696.31,11.08,0.07,0.51,1576.0,539.2200000000003,0.0
141,9.91,32.35,583.68,204.4,696.38,10.65,0.07,0.64,1483.0,607.1,0.0
142,9.93,29.72,389.17,198.79,696.43,10.82,0.07,0.46,1343.0,566.95,0.0
143,9.39,37.61,287.38,192.8,696.38,9.89,0.07,0.37,1272.0,357.2400000000001,0.0
144,9.39,38.06,213.28,194.47,696.22,9.97,0.07,0.46,1214.0,515.55,0.0
145,9.38,36.69,200.6,195.91,696.32,9.44,0.07,0.45,1221.0,545.6199999999999,0.0
146,9.36,44.73,201.36,195.33,696.16,9.92,0.07,0.54,1172.0,586.6300000000001,0.0
147,9.36,48.16,201.37,206.43,696.03,9.35,0.07,0.48,1201.0,493.6800000000004,0.0
148,9.34,48.37,204.34,205.33,696.12,9.8,0.07,0.42,1218.0,450.0,0.0
149,9.38,51.38,235.61,237.49,696.05,8.99,0.07,0.25,1315.0,549.3700000000001,0.0
150,9.26,45.62,345.32,236.56,695.78,10.65,0.39,0.38,1405.0,460.65999999999985,0.0
151,10.26,48.57,543.69,227.42,695.78,11.42,9.74,0.35,1524.0,169.63999999999982,0.0
152,10.26,50.21,632.97,211.47,695.84,9.76,28.88,0.27,1649.0,25.220000000000027,0.0
153,10.26,51.46,657.17,216.97,695.91,9.25,46.78,0.2,1698.0,125.6000000000002,0.0
154,9.94,52.02,664.29,225.97,696.07,8.07,51.69,0.19,1800.0,156.99000000000024,0.0
155,10.26,51.85,668.06,224.04,696.33,9.74,49.91,0.24,1732.0,297.19000000000017,0.0
156,10.19,52.51,673.64,260.1,696.2,8.43,35.43,0.33,1663.0,356.28999999999974,0.0
157,10.23,52.5,656.24,248.94,696.26,9.23,17.62,0.18,1561.0,450.1399999999999,0.0
158,10.24,51.78,660.71,247.99,696.33,8.23,6.67,0.23,1534.0,404.48999999999967,0.0
159,10.33,52.68,667.22,235.31,696.11,6.64,0.48,0.47,1575.0,98.32999999999947,0.0
160,10.35,51.5,678.39,231.13,696.01,7.17,0.08,0.55,1687.0,251.1300000000001,0.0
161,10.32,52.07,674.23,228.49,695.99,11.01,0.08,0.71,1714.0,332.96000000000004,0.0
162,10.34,56.41,651.02,222.36,695.98,11.52,0.08,0.65,1710.0,330.0999999999999,0.0
163,10.33,58.22,661.58,220.08,695.95,7.93,0.08,0.6,1655.0,246.60000000000002,0.0
164,10.33,57.79,660.41,208.82,696.06,11.2,0.08,0.6,1573.0,276.6800000000004,0.0
165,10.33,32.96,626.96,209.38,695.93,11.57,0.08,0.71,1486.0,347.05999999999995,0.0
166,10.36,29.88,535.79,201.59,695.89,11.41,0.08,0.53,1384.0,410.07000000000005,0.0
167,4.97,37.93,454.31,203.22,696.03,10.75,0.08,0.25,1300.0,237.86000000000013,0.0
168,4.99,38.97,308.4,203.46,695.93,10.82,0.08,0.4,1261.0,391.43000000000006,0.0
169,5.01,37.05,253.91,193.18,695.76,10.96,0.06,0.41,1216.0,512.8699999999999,0.0
170,5.0,43.5,269.88,195.46,695.79,10.9,0.08,0.48,1226.0,493.4999999999998,0.0
171,4.95,48.01,271.21,201.05,695.64,10.91,0.08,0.42,1266.0,376.7299999999998,0.0
172,4.96,46.59,312.55,194.32,695.48,10.88,0.08,0.52,1393.0,194.2299999999998,0.0
173,4.91,53.2,563.02,228.85,695.12,9.51,0.08,0.35,1733.0,467.7000000000003,0.0
174,4.78,45.05,687.91,296.77,695.07,11.95,0.33,0.38,1964.0,559.8400000000001,0.0
175,5.18,49.85,617.67,374.3,695.08,12.16,7.52,0.27,1993.0,748.97,0.0
176,5.18,49.65,709.83,421.94,695.08,10.71,20.19,0.25,1964.0,777.7899999999998,0.0
177,5.18,52.51,660.25,449.92,695.04,10.93,34.27,0.19,1966.0,746.48,0.0
178,4.82,52.18,708.31,490.11,695.18,9.52,42.24,0.21,2036.0,713.0500000000002,0.0
179,5.18,51.99,685.89,466.47,695.32,11.26,43.84,0.32,2016.0,547.5200000000001,0.0
180,5.12,53.8,682.4,528.31,695.55,11.1,43.6,0.38,1975.0,534.6400000000004,0.0
181,5.18,53.57,681.18,529.45,695.38,10.36,26.42,0.23,1932.0,599.5099999999999,0.0
182,5.16,52.67,678.05,584.65,695.34,10.07,8.21,0.26,1901.0,566.9800000000002,0.0
183,5.25,53.74,719.55,717.88,695.46,8.63,0.32,0.48,1951.0,407.66999999999985,0.0
184,5.25,53.31,726.04,722.29,695.3,8.76,0.08,0.56,1991.0,342.7800000000002,0.0
185,5.21,53.36,730.23,708.72,695.25,11.96,0.08,0.61,1976.0,412.13,0.0
186,5.24,57.57,715.8,706.42,695.54,12.18,0.08,0.6,1937.0,428.4800000000007,0.0
187,5.24,59.62,680.53,547.48,695.61,8.63,0.08,0.56,1851.0,355.14999999999975,0.0
188,5.24,59.17,711.55,514.28,695.47,12.33,0.08,0.54,1719.0,403.48000000000036,0.0
189,5.25,33.48,690.54,491.07,695.44,11.56,0.08,0.22,1617.0,434.4300000000002,0.0
190,5.28,30.98,692.74,446.73,695.58,12.24,0.08,0.5,1464.0,321.21000000000004,0.0
191,5.7,38.51,634.41,436.46,695.39,9.78,0.08,0.24,1361.0,305.1300000000002,0.0
192,5.72,39.52,626.66,441.44,695.43,9.97,0.08,0.36,1313.0,417.5500000000002,0.0
193,5.73,37.85,628.18,448.78,695.67,10.62,0.08,0.33,1297.0,474.6700000000003,0.0
194,5.73,45.66,628.2,451.47,695.55,10.2,0.08,0.33,1307.0,532.7400000000002,0.0
195,5.67,49.39,627.98,454.4,695.52,10.25,0.08,0.39,1341.0,452.4899999999999,0.0
196,5.68,48.17,638.47,507.39,695.54,10.41,0.08,0.3,1435.0,307.69000000000005,0.0
197,5.66,55.41,678.31,584.19,695.16,8.81,0.08,0.26,1737.0,370.79999999999995,0.0
198,5.54,47.01,713.27,784.51,694.71,10.76,0.08,0.35,1981.0,375.5200000000001,0.0
199,11.4,51.33,739.61,815.18,694.92,10.92,1.19,0.31,2025.0,746.1199999999997,0.0
200,11.4,52.56,759.0,765.15,694.83,10.16,17.44,0.19,2017.0,718.53,0.0
201,11.4,53.89,750.82,724.83,694.81,10.3,7.11,0.34,2005.0,664.1899999999994,0.0
202,10.99,53.42,758.26,795.45,694.99,9.49,9.39,0.19,2124.0,662.8900000000006,0.0
203,11.4,53.15,754.89,824.86,695.05,11.21,9.45,0.23,2109.0,550.9000000000004,0.0
204,11.28,55.71,751.68,809.51,694.99,11.11,7.84,0.29,2076.0,335.51999999999975,0.0
205,11.37,55.28,752.53,819.34,695.09,10.42,5.26,0.17,2001.0,635.7899999999995,0.0
206,11.39,54.78,739.47,822.01,695.1,9.42,1.63,0.22,1970.0,667.78,0.0
207,11.46,54.33,719.7,807.21,695.13,7.93,0.11,0.45,2026.0,734.6500000000003,0.0
208,11.46,52.74,703.36,786.66,695.19,7.76,0.06,0.41,2031.0,731.32,0.0
209,11.43,53.56,697.53,784.29,695.25,11.34,0.08,0.51,2032.0,892.1299999999997,0.0
210,11.33,52.89,708.67,770.81,695.2,10.93,0.08,0.56,2019.0,969.8200000000006,0.0
211,10.95,55.23,712.94,789.26,695.57,7.99,0.08,0.52,1941.0,811.8100000000002,0.0
212,10.88,60.17,685.69,759.43,695.52,11.22,0.08,0.49,1780.0,734.6100000000004,0.0
213,10.95,34.12,741.8,728.69,695.48,10.9,0.08,0.67,1662.0,587.8999999999999,0.0
214,10.49,31.59,721.21,563.82,695.7,8.6,0.08,0.48,1547.0,616.9699999999998,0.0
215,11.11,39.23,680.34,560.36,695.57,10.06,0.08,0.29,1454.0,677.8600000000001,0.0
216,11.2,40.09,688.98,507.8,695.56,9.85,0.08,0.41,1384.0,760.4800000000002,0.0
217,11.21,38.33,708.58,507.26,695.8,9.51,0.08,0.36,1352.0,814.97,0.0
218,11.21,46.38,690.79,554.73,695.66,8.43,0.08,0.34,1354.0,784.8900000000001,0.0
219,11.16,50.46,700.52,542.44,695.36,9.87,0.08,0.42,1389.0,737.06,0.0
220,11.15,47.97,711.48,607.74,693.57,9.88,0.08,0.36,1503.0,452.84999999999945,0.0
221,11.15,55.27,709.82,752.54,692.87,8.54,0.07,0.21,1836.0,703.4999999999998,0.0
222,10.98,47.21,749.22,805.08,692.4,10.65,0.03,0.28,2023.0,678.6699999999992,0.0
223,11.11,51.38,761.05,783.49,692.45,10.82,1.15,0.19,2065.0,739.8199999999997,0.0
224,11.11,67.5,779.52,797.69,692.5,10.08,8.04,0.1,2057.0,754.0899999999999,0.0
225,11.11,104.08,767.29,792.99,692.43,10.69,18.7,0.17,2055.0,528.79,0.0
226,10.69,104.18,752.32,827.89,692.32,9.72,33.27,0.37,2082.0,574.7500000000002,0.0
227,11.11,100.76,763.47,814.93,692.58,11.27,36.2,0.29,2100.0,566.0400000000003,0.0
228,10.96,85.78,757.11,799.03,692.24,10.78,34.45,0.24,2031.0,688.9300000000003,0.0
229,11.1,86.4,765.83,785.29,692.4,10.72,32.74,0.16,1964.0,766.7600000000007,0.0
230,11.09,83.33,753.38,778.94,692.95,10.79,11.05,0.17,1902.0,843.1199999999997,0.0
231,11.14,54.84,747.38,785.29,693.16,8.5,0.4,0.08,1991.0,732.3699999999999,0.0
232,11.2,54.2,753.82,781.1,693.24,7.91,0.07,0.26,2022.0,685.6999999999994,0.0
233,11.19,54.53,755.15,790.87,693.01,11.72,0.08,0.27,2064.0,823.8500000000004,0.0
234,11.2,59.02,753.45,781.54,692.79,11.94,0.07,0.14,2011.0,924.9499999999998,0.0
235,11.19,61.33,757.35,783.35,693.09,7.79,0.07,0.17,1960.0,822.3899999999999,0.0
236,11.19,61.33,759.5,738.42,693.34,12.5,0.08,0.21,1785.0,720.4299999999998,0.0
237,11.2,35.15,766.08,744.33,693.1,11.44,0.07,0.27,1678.0,668.3199999999997,0.0
238,10.95,32.31,753.36,719.82,693.87,11.54,0.08,0.28,1545.0,706.22,0.0
239,11.46,39.67,744.38,715.21,695.61,8.54,0.08,0.25,1464.0,753.52,0.0
240,11.25,40.39,751.15,716.26,695.4,10.38,0.08,0.21,1430.0,786.8500000000001,0.0
241,12.94,39.14,742.88,707.98,695.43,12.38,0.08,0.22,1371.0,876.5000000000005,0.0
242,11.24,47.38,745.68,699.94,695.53,9.87,0.08,0.28,1359.0,895.1999999999998,0.0
243,11.22,52.81,751.97,710.89,695.32,9.51,0.08,0.3,1434.0,810.0299999999997,0.0
244,11.18,51.81,758.93,712.08,695.35,7.45,0.08,0.32,1504.0,710.2500000000002,0.0
245,11.11,55.74,772.91,738.04,695.21,6.11,0.08,0.1,1815.0,577.3599999999997,0.0
246,10.98,47.88,754.14,773.06,694.84,10.74,0.09,0.39,2050.0,641.8100000000002,0.0
247,11.14,52.34,781.54,722.19,694.95,10.47,1.92,0.37,2070.0,791.1900000000004,0.0
248,11.14,99.11,757.04,727.98,698.14,10.02,8.58,0.26,2080.0,830.1700000000001,0.0
249,11.14,106.4,778.53,802.92,695.26,10.07,17.62,0.07,2060.0,589.0799999999998,0.0
250,10.78,108.4,778.55,811.93,695.14,8.89,23.36,0.3,2139.0,622.5600000000002,0.0
251,11.14,68.37,772.18,820.75,695.56,11.07,25.51,0.3,2121.0,485.1699999999994,0.0
252,11.08,56.7,786.69,817.26,695.49,11.06,23.83,0.53,2066.0,479.0599999999996,0.0
253,11.16,56.35,788.41,813.36,695.44,10.62,15.04,0.39,2025.0,627.6500000000001,0.0
254,11.24,56.37,697.74,658.26,695.77,9.4,6.17,0.18,1989.0,939.2799999999997,0.0
255,11.18,55.6,68.28,0.0,0.0,7.91,0.59,0.17,2008.0,2735.59,0.0
256,11.26,53.5,567.88,824.2,695.5,7.73,0.1,0.4,2077.0,699.1599999999999,0.0
257,11.24,54.48,596.18,791.4,695.57,12.12,0.1,0.28,2051.0,826.4900000000001,0.0
258,11.22,60.03,765.78,819.45,695.38,12.18,0.1,0.14,2056.0,791.3400000000001,0.0
259,11.23,61.52,597.77,781.47,695.68,7.82,0.1,0.17,1932.0,804.6299999999997,0.0
260,11.25,61.04,772.5,806.0,695.9,12.18,0.09,0.22,1795.0,779.0800000000002,0.0
261,11.25,34.05,779.54,754.32,695.82,11.14,0.09,0.09,1675.0,752.6899999999998,0.0
262,11.26,32.64,743.4,708.5,695.73,12.16,0.09,0.13,1568.0,798.19,0.0
263,10.05,39.63,698.53,592.65,695.86,9.87,0.05,0.11,1470.0,698.6600000000001,0.0
264,10.09,40.45,697.56,589.75,695.76,10.08,0.04,0.11,1414.0,873.2600000000002,0.0
265,10.12,38.82,694.69,506.45,695.59,10.14,0.04,0.11,1374.0,993.31,0.0
266,10.06,46.67,676.59,598.7,695.7,10.24,0.04,0.11,1408.0,1104.15,0.0
267,9.96,50.75,666.86,588.5,695.82,10.21,0.04,0.05,1414.0,993.3299999999997,0.0
268,9.73,49.23,696.98,720.14,695.51,10.03,0.04,0.03,1543.0,778.3099999999995,0.0
269,9.8,55.92,742.71,728.26,695.32,8.99,0.05,0.12,1867.0,1180.05,0.0
270,9.82,48.56,767.32,727.08,695.19,11.14,0.14,0.17,2081.0,1164.08,0.0
271,11.15,51.94,769.11,662.61,695.25,10.95,7.26,0.1,2050.0,1137.5,0.0
272,11.15,82.41,772.77,705.79,695.25,9.62,26.89,0.15,2018.0,1017.6600000000003,0.0
273,11.15,90.61,780.12,734.16,695.3,9.73,40.51,0.1,1984.0,840.2399999999998,0.0
274,10.73,92.2,772.9,707.38,695.38,8.95,46.4,0.39,2037.0,875.3699999999999,0.0
