,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
6962,280.0,4510.0,4523.0,1447.0,590.0,7052.0,683.0,95.0,69.0,3360.0,22415.0,0.0,519.0899999999997
6963,276.0,4560.0,4660.0,1612.0,564.0,7052.0,681.0,98.0,60.0,3896.0,22883.0,698.3099999999984,0.0
6964,280.0,5662.0,5055.0,2685.0,561.0,7050.0,687.0,99.0,53.0,4632.0,25109.0,0.0,1058.8700000000001
6965,279.0,6951.0,5261.0,3267.0,568.0,7050.0,708.0,100.0,51.0,5155.0,28628.0,0.0,903.3099999999986
6966,282.0,7339.0,5344.0,3280.0,590.0,7051.0,735.0,101.0,83.0,5740.0,30558.0,0.0,188.51
6967,286.0,7312.0,5331.0,3176.0,590.0,7053.0,741.0,99.0,422.0,6064.0,31184.0,0.0,118.04999999999905
6968,284.0,7230.0,5411.0,2887.0,589.0,7052.0,738.0,98.0,919.0,6238.0,31598.0,0.0,54.85000000000082
6969,271.0,7164.0,5426.0,2591.0,594.0,7048.0,736.0,101.0,1223.0,6588.0,31933.0,0.0,294.70000000000266
6970,263.0,6856.0,5373.0,2180.0,594.0,7046.0,736.0,102.0,1366.0,6993.0,32116.0,0.0,377.1800000000003
6971,276.0,6943.0,5284.0,1652.0,592.0,7049.0,737.0,102.0,1430.0,6913.0,31943.0,248.0099999999997,0.0
6972,280.0,6418.0,4944.0,1485.0,560.0,7049.0,739.0,100.0,1557.0,7141.0,30802.0,0.0,109.20000000000084
6973,279.0,6105.0,4706.0,1414.0,556.0,7049.0,738.0,102.0,1491.0,7136.0,30016.0,266.08000000000015,0.0
6974,274.0,6130.0,4731.0,1632.0,565.0,7048.0,740.0,104.0,1379.0,7088.0,29743.0,1535.6100000000015,0.0
6975,275.0,7088.0,4969.0,2158.0,591.0,7048.0,727.0,104.0,1213.0,7045.0,29950.0,167.30999999999926,0.0
6976,279.0,7471.0,5062.0,1999.0,590.0,7049.0,726.0,105.0,676.0,7183.0,29565.0,0.0,626.0399999999988
6977,277.0,8318.0,5151.0,2577.0,590.0,7050.0,727.0,103.0,203.0,7079.0,30914.0,0.0,1961.479999999998
6978,278.0,8308.0,5273.0,2586.0,591.0,7050.0,731.0,103.0,69.0,7115.0,32634.0,0.0,1522.8700000000026
6979,277.0,6743.0,5225.0,2198.0,573.0,7052.0,730.0,102.0,52.0,6965.0,31545.0,514.9200000000004,0.0
6980,271.0,5541.0,4896.0,1810.0,546.0,7053.0,731.0,101.0,52.0,7031.0,28549.0,491.17999999999915,0.0
6981,277.0,5052.0,4403.0,1713.0,561.0,7052.0,727.0,105.0,53.0,6816.0,26230.0,0.0,1734.7200000000014
6982,278.0,4576.0,3529.0,1517.0,561.0,7050.0,703.0,101.0,52.0,6636.0,24831.0,0.0,1493.3700000000015
6983,279.0,4315.0,2584.0,1426.0,559.0,7050.0,705.0,101.0,52.0,6698.0,23530.0,0.0,1001.0599999999993
6984,280.0,4214.0,2606.0,1457.0,566.0,7051.0,689.0,101.0,51.0,6744.0,22655.0,0.0,1757.350000000001
6985,279.0,4039.0,2654.0,1576.0,562.0,7050.0,692.0,101.0,51.0,6871.0,22418.0,0.0,1912.339999999999
6986,284.0,4241.0,2720.0,1358.0,562.0,7050.0,682.0,100.0,50.0,6949.0,22361.0,0.0,1638.6999999999991
6987,276.0,4122.0,2678.0,1292.0,562.0,7051.0,696.0,102.0,2.0,7441.0,22594.0,0.0,550.5699999999999
6988,272.0,5320.0,3091.0,1398.0,482.0,7050.0,689.0,104.0,2.0,7991.0,24537.0,0.0,1971.609999999999
6989,282.0,6172.0,3670.0,1815.0,382.0,7049.0,692.0,103.0,2.0,8228.0,28166.0,0.0,732.0500000000004
6990,289.0,6952.0,3974.0,2719.0,394.0,7051.0,727.0,103.0,7.0,7702.0,30235.0,0.0,439.069999999999
6991,283.0,6958.0,3990.0,3355.0,412.0,7049.0,728.0,101.0,226.0,7413.0,30955.0,0.0,202.1700000000003
6992,287.0,6811.0,3949.0,3637.0,493.0,7050.0,731.0,103.0,739.0,7309.0,31434.0,0.0,167.71999999999798
6993,297.0,6757.0,3969.0,3484.0,493.0,7050.0,711.0,103.0,1407.0,7312.0,31720.0,0.0,690.2700000000003
6994,302.0,6595.0,3951.0,2925.0,487.0,7051.0,708.0,101.0,1969.0,7584.0,31952.0,0.0,1122.4300000000003
6995,302.0,6273.0,3847.0,2180.0,461.0,7050.0,719.0,106.0,2168.0,7647.0,31631.0,443.119999999999,0.0
6996,309.0,6077.0,3853.0,2040.0,446.0,7049.0,721.0,105.0,2308.0,7596.0,30550.0,553.5899999999999,0.0
6997,326.0,6164.0,3859.0,1963.0,450.0,7049.0,711.0,105.0,2281.0,7762.0,29803.0,335.29999999999995,0.0
6998,342.0,6522.0,3871.0,2162.0,479.0,7050.0,688.0,106.0,2068.0,7728.0,29390.0,0.0,485.3100000000004
6999,343.0,6541.0,3941.0,2615.0,488.0,7050.0,696.0,106.0,1541.0,7483.0,29275.0,0.0,211.0599999999988
7000,348.0,6999.0,4033.0,3019.0,492.0,7051.0,692.0,106.0,754.0,7227.0,29001.0,0.0,994.0899999999988
7001,352.0,7104.0,4040.0,4156.0,459.0,7051.0,709.0,105.0,239.0,7181.0,30205.0,0.0,1298.040000000002
7002,353.0,7174.0,4031.0,4906.0,488.0,7050.0,713.0,104.0,58.0,7230.0,31702.0,0.0,1568.480000000001
7003,358.0,6463.0,4017.0,3903.0,449.0,7055.0,713.0,103.0,20.0,7380.0,30753.0,0.0,512.2300000000016
7004,349.0,5501.0,3869.0,2486.0,437.0,7055.0,704.0,106.0,20.0,7701.0,28193.0,478.6899999999998,0.0
7005,340.0,5023.0,3815.0,2299.0,438.0,7055.0,696.0,104.0,20.0,7586.0,26080.0,0.0,1326.9800000000005
7006,345.0,4989.0,3427.0,1805.0,201.0,7056.0,644.0,99.0,20.0,7083.0,24699.0,0.0,687.4200000000014
7007,349.0,4196.0,3411.0,1797.0,1.0,7055.0,616.0,101.0,20.0,7012.0,23172.0,0.0,2422.4400000000005
7008,347.0,3985.0,2838.0,1315.0,0.0,7055.0,600.0,101.0,20.0,6998.0,22126.0,0.0,1929.0700000000013
7009,331.0,4024.0,2592.0,1357.0,0.0,7056.0,598.0,100.0,10.0,7009.0,21577.0,0.0,2058.9599999999996
7010,345.0,4051.0,2446.0,1217.0,0.0,7056.0,595.0,102.0,4.0,7173.0,21211.0,0.0,2283.9000000000015
7011,348.0,4043.0,2475.0,1257.0,0.0,7057.0,601.0,102.0,4.0,7279.0,20966.0,0.0,2921.9100000000003
7012,341.0,4276.0,2502.0,1364.0,0.0,7057.0,592.0,101.0,4.0,7168.0,21430.0,0.0,1275.78
7013,339.0,4648.0,3070.0,1500.0,0.0,7057.0,584.0,101.0,4.0,7195.0,22700.0,0.0,821.7700000000011
7014,346.0,4322.0,3522.0,2614.0,0.0,7056.0,593.0,104.0,8.0,6950.0,23993.0,0.0,1042.6299999999997
7015,349.0,4292.0,3664.0,3712.0,0.0,7057.0,584.0,103.0,303.0,6745.0,25965.0,0.0,1375.8299999999983
7016,347.0,4254.0,3773.0,3758.0,0.0,7057.0,591.0,105.0,970.0,6480.0,27366.0,0.0,211.22999999999956
7017,354.0,4055.0,3693.0,3664.0,0.0,7056.0,591.0,104.0,1613.0,6902.0,27910.0,0.0,42.070000000001585
7018,353.0,4078.0,3664.0,3046.0,0.0,7055.0,590.0,103.0,2086.0,7523.0,28094.0,0.0,1129.5600000000009
7019,358.0,4191.0,3531.0,1835.0,0.0,7055.0,598.0,103.0,2184.0,7990.0,28222.0,0.0,588.6600000000013
7020,360.0,4171.0,3317.0,1575.0,0.0,7054.0,603.0,102.0,1896.0,8132.0,27483.0,0.0,533.0200000000018
7021,362.0,4179.0,3159.0,1706.0,0.0,7052.0,602.0,102.0,1466.0,8012.0,26103.0,45.07000000000062,0.0
7022,357.0,4117.0,3298.0,1641.0,0.0,7052.0,622.0,104.0,1098.0,8166.0,25087.0,10.440000000000055,0.0
7023,358.0,4292.0,3311.0,1791.0,0.0,7050.0,620.0,103.0,661.0,8129.0,24706.0,333.78999999999996,0.0
7024,358.0,4559.0,3596.0,2141.0,0.0,7050.0,621.0,103.0,224.0,8162.0,24770.0,0.0,965.3999999999996
7025,364.0,4537.0,3789.0,3378.0,0.0,7050.0,626.0,105.0,11.0,8035.0,26393.0,0.0,1835.3299999999997
7026,366.0,4571.0,3798.0,3801.0,0.0,7050.0,623.0,102.0,5.0,8044.0,28125.0,0.0,1723.170000000002
7027,362.0,4661.0,3715.0,2673.0,0.0,7051.0,610.0,103.0,4.0,7747.0,27883.0,234.8400000000015,0.0
7028,351.0,4499.0,3529.0,2267.0,0.0,7051.0,609.0,102.0,4.0,7452.0,26100.0,0.0,383.96000000000015
7029,346.0,4018.0,3266.0,1923.0,0.0,7053.0,611.0,99.0,4.0,7163.0,24348.0,0.0,409.7100000000014
7030,326.0,4213.0,3100.0,1644.0,0.0,7053.0,609.0,97.0,4.0,6523.0,22675.0,0.0,1364.5399999999986
7031,316.0,4414.0,2568.0,1527.0,0.0,7054.0,608.0,96.0,4.0,5906.0,21280.0,0.0,2027.309999999999
7032,320.0,4282.0,2296.0,1282.0,0.0,7055.0,602.0,94.0,4.0,5455.0,20207.0,0.0,1948.7999999999988
7033,325.0,4310.0,2223.0,1209.0,0.0,7056.0,605.0,92.0,4.0,5214.0,19659.0,0.0,2149.8099999999986
7034,325.0,4403.0,2232.0,1402.0,0.0,7055.0,611.0,95.0,4.0,4960.0,19462.0,0.0,2644.140000000001
7035,324.0,4288.0,2421.0,1273.0,0.0,7057.0,610.0,96.0,4.0,4705.0,19463.0,0.0,2494.210000000001
7036,321.0,4274.0,2565.0,1188.0,0.0,7057.0,603.0,95.0,4.0,4625.0,19716.0,0.0,849.6000000000003
7037,319.0,4606.0,3167.0,1592.0,0.0,7056.0,604.0,94.0,4.0,4367.0,20389.0,0.0,204.3800000000008
7038,322.0,5268.0,3407.0,2105.0,0.0,7057.0,605.0,95.0,12.0,4017.0,20900.0,0.0,2096.7000000000003
7039,324.0,5567.0,3290.0,2105.0,0.0,7058.0,611.0,100.0,291.0,3766.0,22383.0,0.0,2474.0500000000006
7040,327.0,5467.0,3155.0,2058.0,0.0,7056.0,609.0,93.0,884.0,3583.0,24162.0,0.0,698.230000000001
7041,328.0,5634.0,3452.0,2453.0,0.0,7056.0,613.0,98.0,1451.0,3267.0,25101.0,0.0,651.6699999999998
7042,330.0,5703.0,3547.0,2454.0,0.0,7057.0,613.0,97.0,1858.0,3112.0,25274.0,0.0,1142.3799999999997
7043,326.0,5713.0,3565.0,2606.0,0.0,7057.0,592.0,101.0,2076.0,2944.0,25805.0,0.0,894.8599999999996
7044,327.0,5527.0,3507.0,2520.0,0.0,7056.0,607.0,97.0,2212.0,2775.0,25528.0,0.0,353.1100000000003
7045,340.0,5403.0,3560.0,1877.0,0.0,7054.0,615.0,98.0,2181.0,2697.0,24192.0,0.0,553.5199999999993
7046,364.0,5281.0,3358.0,1699.0,0.0,7053.0,607.0,97.0,2102.0,2655.0,23172.0,0.0,1001.3100000000013
7047,365.0,5364.0,3462.0,1859.0,0.0,7052.0,612.0,98.0,1652.0,2692.0,22918.0,130.60000000000105,0.0
7048,376.0,6219.0,3955.0,2785.0,0.0,7052.0,627.0,98.0,696.0,2912.0,23063.0,0.0,1737.329999999998
7049,377.0,6525.0,4073.0,3842.0,0.0,7051.0,632.0,99.0,130.0,3194.0,25047.0,0.0,3317.6699999999983
7050,372.0,6736.0,4072.0,3363.0,0.0,7052.0,622.0,98.0,29.0,3672.0,27530.0,0.0,735.0600000000013
7051,371.0,6756.0,4130.0,3004.0,0.0,7053.0,633.0,97.0,7.0,4085.0,27416.0,0.0,107.2900000000003
7052,372.0,6167.0,4182.0,2533.0,0.0,7052.0,646.0,95.0,7.0,4405.0,25914.0,0.0,596.0100000000007
7053,374.0,5050.0,4168.0,2370.0,0.0,7056.0,639.0,92.0,7.0,4451.0,24356.0,0.0,661.9999999999995
7054,373.0,4295.0,3867.0,1724.0,0.0,7058.0,645.0,92.0,7.0,4640.0,22667.0,0.0,456.21999999999844
7055,371.0,4154.0,3458.0,1318.0,3.0,7057.0,635.0,95.0,7.0,4809.0,21405.0,0.0,641.610000000001
7056,370.0,4204.0,3283.0,1300.0,64.0,7058.0,636.0,93.0,7.0,5036.0,20729.0,0.0,1281.4399999999994
7057,372.0,4280.0,3154.0,1286.0,130.0,7060.0,645.0,93.0,7.0,5320.0,20548.0,0.0,1559.5099999999993
7058,374.0,4264.0,3159.0,1232.0,210.0,7060.0,646.0,94.0,7.0,5809.0,20501.0,0.0,1908.2899999999995
7059,365.0,4212.0,3483.0,1233.0,292.0,7060.0,644.0,95.0,7.0,6275.0,21148.0,0.0,1456.6600000000014
