,biomass,gas,hard_coal,hydro,lignite,nuclear,solar,wind_onshore,demand,s_l,s_r
190,51.0,1708.0,234.0,1292.0,2002.0,1393.0,0.0,153.0,5824.0,0.0,381.46000000000026
191,50.0,1334.0,227.0,1241.0,1904.0,1394.0,0.0,392.0,5649.0,0.0,207.5400000000002
192,52.0,1287.0,231.0,1177.0,1786.0,1397.0,0.0,637.0,5520.0,0.0,272.4799999999998
193,52.0,1289.0,236.0,1117.0,1808.0,1403.0,0.0,669.0,5460.0,0.0,321.0700000000003
194,53.0,1277.0,235.0,1081.0,1765.0,1405.0,0.0,812.0,5555.0,0.0,339.06999999999994
195,53.0,1292.0,238.0,1151.0,1839.0,1405.0,0.0,978.0,5747.0,0.0,369.6799999999997
196,52.0,1294.0,229.0,1239.0,1827.0,1406.0,0.0,1381.0,6276.0,0.0,330.3599999999999
197,51.0,1354.0,230.0,1725.0,1941.0,1405.0,0.0,1552.0,7018.0,0.0,406.13
198,52.0,1528.0,232.0,1599.0,2186.0,1397.0,6.0,1585.0,7523.0,0.0,502.8700000000008
199,50.0,1663.0,226.0,1591.0,2217.0,1358.0,60.0,1633.0,7799.0,0.0,566.3999999999996
200,49.0,1559.0,247.0,1912.0,2246.0,1370.0,130.0,1454.0,7839.0,0.0,606.6200000000008
201,47.0,1686.0,243.0,1914.0,2248.0,1383.0,196.0,1068.0,7705.0,0.0,570.8400000000001
202,50.0,1907.0,294.0,1903.0,2222.0,1398.0,232.0,615.0,7651.0,0.0,597.3400000000001
203,51.0,1982.0,244.0,1925.0,2216.0,1385.0,207.0,390.0,7572.0,0.0,552.6599999999999
204,52.0,2018.0,241.0,1914.0,2135.0,1393.0,163.0,300.0,7398.0,0.0,635.5400000000009
205,52.0,2032.0,246.0,1889.0,2268.0,1399.0,87.0,355.0,7302.0,0.0,690.7299999999998
206,54.0,2037.0,246.0,1895.0,2289.0,1400.0,20.0,368.0,7451.0,0.0,614.1299999999992
207,57.0,2041.0,194.0,2083.0,2325.0,1404.0,0.0,248.0,7940.0,0.0,542.9400000000005
208,57.0,2070.0,176.0,2077.0,2443.0,1407.0,0.0,262.0,7995.0,0.0,545.0200000000004
209,58.0,2043.0,175.0,2087.0,2429.0,1407.0,0.0,331.0,7862.0,0.0,619.5200000000004
210,57.0,2048.0,177.0,2088.0,2412.0,1407.0,0.0,314.0,7704.0,0.0,659.6699999999997
211,56.0,2039.0,176.0,2034.0,2401.0,1406.0,0.0,327.0,7283.0,0.0,652.98
212,55.0,2026.0,175.0,1877.0,2220.0,1406.0,0.0,304.0,6645.0,0.0,634.29
213,49.0,2024.0,174.0,1474.0,2361.0,1407.0,0.0,380.0,6128.0,0.0,603.76
214,39.0,2011.0,172.0,1361.0,2104.0,1407.0,0.0,479.0,5821.0,0.0,560.94
215,36.0,1590.0,172.0,1295.0,2032.0,1407.0,0.0,651.0,5664.0,0.0,505.72000000000025
