,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_onshore,demand,s_l,s_r
109,268.8,273.15,545.98,357.26,4005.69,2422.74,376.32,281.94,79.4,136.27,9166.0,68.7899999999986,0.0
110,268.75,267.3,544.25,1028.23,3974.02,2421.39,373.27,283.3,21.71,109.51,9124.0,69.34000000000287,0.0
111,268.64,271.13,549.64,888.95,4059.91,2420.39,378.68,284.02,0.69,82.41,9169.0,67.70999999999913,0.0
112,269.0,277.12,550.63,1113.58,4149.18,2420.77,378.76,287.24,0.0,71.0,9147.0,76.50000000000045,0.0
113,265.35,277.75,546.16,1111.71,4135.26,2420.26,374.74,289.0,0.0,84.79,8889.0,82.00999999999794,0.0
114,259.94,277.49,530.76,895.95,4161.95,2420.77,366.03,287.39,0.0,72.34,8726.0,77.1599999999994,0.0
115,275.46,278.58,525.63,334.75,4171.87,2420.64,365.67,286.37,0.0,50.15,8425.0,65.7199999999998,0.0
116,279.81,267.2,524.7,135.79,4101.94,2426.8,372.07,284.28,0.0,50.61,7892.0,75.32999999999856,0.0
117,287.44,246.31,515.75,191.68,3961.68,2434.6,363.1,277.75,0.0,61.41,7402.0,71.84000000000015,0.0
118,292.5,236.16,513.1,136.4,3971.99,2436.79,356.23,274.78,0.0,66.38,7022.0,70.05000000000018,0.0
119,285.75,235.21,500.95,121.22,3721.67,2439.13,333.06,273.3,0.0,74.01,6510.0,0.0,431.5600000000006
120,284.92,234.34,501.15,110.14,3542.98,2438.6,332.11,272.41,0.0,74.99,6369.0,0.0,1042.5999999999976
121,286.47,234.59,501.4,109.36,3433.43,2438.75,331.57,271.7,0.0,88.76,6426.0,0.0,1050.6500000000003
122,286.99,234.03,498.16,109.2,3335.24,2441.33,329.75,271.34,0.0,86.66,6400.0,0.0,1040.2400000000005
123,288.58,235.95,497.46,109.09,3558.97,2443.33,329.85,270.67,0.0,71.61,6423.0,0.0,1031.5299999999984
124,279.04,240.39,502.0,108.99,3702.56,2442.48,331.6,269.89,0.0,48.83,6462.0,0.0,1028.3399999999992
125,287.67,246.77,504.86,119.02,3678.41,2443.47,343.76,271.12,0.0,41.06,6742.0,0.0,393.0600000000002
126,288.04,249.85,500.43,131.23,3611.42,2470.83,339.06,271.59,0.44,24.66,7014.0,62.21999999999889,0.0
