,biomass,gas,hard_coal,nuclear,other_fossil,solar,wind_offshore,wind_onshore,BE -> NL,DE -> NL,GB -> NL,NO -> NL,demand,NL -> BE,NL -> DE,NL -> GB,NL -> NO,mismatch
1067,42.0,6736.0,0.0,546.0,0.0,992.0,732.0,1261.0,0.0,2959.48,0.0,706.35,15293.0,2840.0,0.0,1023.16,0.0,-5181.33
1068,42.0,6823.0,0.0,546.0,0.0,565.0,764.0,1536.0,0.0,2781.72,0.0,706.35,15265.0,2850.26,0.0,1023.37,0.0,-5374.56
1069,40.0,6762.0,0.0,546.0,0.0,225.0,768.0,1630.0,0.0,2540.29,0.0,706.35,15363.0,2571.64,0.0,1023.34,0.0,-5740.34
1070,39.0,6917.0,0.0,546.0,0.0,58.0,768.0,1721.0,0.0,2448.88,0.0,706.38,15744.0,2437.39,0.0,1023.23,0.0,-6000.36
1071,39.0,7378.0,0.0,546.0,0.0,0.0,772.0,1704.0,0.0,2369.57,0.0,706.37,16297.0,2102.2,0.0,1038.2,0.0,-5922.459999999999
1072,39.0,7257.0,0.0,546.0,0.0,0.0,774.0,1903.0,0.0,2489.08,0.0,706.37,16904.0,2082.17,0.0,1039.08,0.0,-6310.799999999999
1073,40.0,7063.0,0.0,545.0,0.0,0.0,779.0,2252.0,0.0,2356.4,0.0,706.32,17009.0,2452.1,0.0,1040.96,0.0,-6760.339999999998
1074,40.0,6990.0,0.0,545.0,0.0,0.0,777.0,2381.0,0.0,2048.46,0.0,705.82,16545.0,2557.75,0.0,997.74,0.0,-6613.209999999999
1075,38.0,5617.0,0.0,545.0,0.0,0.0,777.0,2506.0,0.0,2125.2,0.0,706.37,15789.0,2278.89,0.0,1001.87,0.0,-6755.1900000000005
1076,41.0,3876.0,0.0,545.0,0.0,0.0,781.0,2558.0,0.0,1772.99,0.0,706.38,14919.0,1956.98,0.0,1024.58,0.0,-7620.1900000000005
1077,41.0,2757.0,0.0,545.0,0.0,0.0,781.0,2582.0,0.0,1834.45,0.0,705.26,13898.0,1828.54,0.0,1023.21,0.0,-7504.040000000001
1078,40.0,2520.0,0.0,545.0,0.0,0.0,775.0,2595.0,0.0,1578.54,0.0,626.0,12984.0,1672.56,0.0,1022.84,0.0,-6999.859999999999
1079,38.0,2308.0,0.0,545.0,0.0,0.0,781.0,2701.0,0.0,2137.52,0.0,75.8,12307.0,2208.74,0.0,901.0,0.0,-6830.42
1080,39.0,2196.0,0.0,545.0,0.0,0.0,781.0,2710.0,0.0,2240.15,0.0,222.45,11895.0,2676.99,0.0,899.07,0.0,-6737.459999999999
1081,40.0,2295.0,0.0,545.0,0.0,0.0,777.0,2600.0,0.0,1669.97,0.0,413.8,11727.0,2383.12,0.0,899.02,0.0,-6668.369999999999
1082,41.0,2247.0,0.0,545.0,0.0,0.0,777.0,2534.0,0.0,1764.05,0.0,0.0,11672.0,1773.33,0.0,898.89,119.11,-6555.28
1083,35.0,2332.0,0.0,545.0,0.0,0.0,777.0,2370.0,0.0,1535.85,0.0,0.0,11754.0,1473.46,0.0,898.87,162.93,-6694.41
1084,32.0,2460.0,0.0,545.0,0.0,0.0,777.0,2263.0,0.0,1512.09,0.0,150.71,12205.0,1641.88,0.0,898.83,0.0,-7005.91
1085,35.0,3914.0,0.0,545.0,0.0,0.0,777.0,2149.0,0.0,1464.88,0.0,682.39,13606.0,2007.29,0.0,899.4,0.0,-6945.42
1086,36.0,5792.0,0.0,544.0,0.0,10.0,770.0,1985.0,0.0,1425.41,0.0,705.69,15622.0,1512.32,0.0,973.07,0.0,-6839.289999999999
1087,39.0,7312.0,0.0,544.0,0.0,38.0,774.0,1818.0,0.0,1496.86,0.0,705.66,16821.0,1496.61,0.0,1022.85,0.0,-6612.94
1088,41.0,7471.0,0.0,544.0,0.0,67.0,766.0,1532.0,0.0,1754.1,0.0,705.69,17351.0,1413.94,0.0,1022.98,0.0,-6907.129999999999
1089,46.0,7534.0,0.0,545.0,0.0,90.0,737.0,1357.0,0.0,1871.14,0.0,705.69,17469.0,1399.46,0.0,982.51,0.0,-6965.14
1090,45.0,7475.0,0.0,545.0,0.0,122.0,754.0,1248.0,0.0,1865.27,0.0,705.67,17481.0,1352.54,0.0,732.1,0.0,-6805.699999999999
1091,45.0,7463.0,0.0,545.0,0.0,200.0,735.0,1315.0,0.0,1416.03,0.0,705.68,17253.0,1119.74,0.0,708.91,0.0,-6656.9400000000005
1092,41.0,7316.0,0.0,545.0,0.0,305.0,744.0,1353.0,0.0,1132.85,0.0,705.69,16915.0,1101.26,0.0,725.97,0.0,-6599.689999999999
1093,39.0,7106.0,0.0,545.0,0.0,372.0,733.0,1499.0,0.0,1024.75,0.0,706.02,16644.0,845.76,0.0,975.55,0.0,-6440.539999999999
1094,41.0,7168.0,0.0,545.0,0.0,330.0,657.0,1406.0,0.0,1249.77,0.0,706.38,16421.0,1227.84,0.0,910.99,0.0,-6456.68
1095,36.0,7129.0,0.0,545.0,0.0,190.0,585.0,1295.0,0.0,1453.21,0.0,705.9,16433.0,1532.31,0.0,646.12,0.0,-6672.32
1096,25.0,7168.0,0.0,546.0,0.0,60.0,654.0,938.0,0.0,1600.4,0.0,705.67,16696.0,1411.57,0.0,692.43,0.0,-7102.93
1097,35.0,7264.0,0.0,545.0,0.0,0.0,699.0,1086.0,0.0,2192.03,0.0,706.1,16994.0,2093.0,0.0,961.24,0.0,-7521.109999999999
1098,37.0,7180.0,0.0,545.0,0.0,0.0,697.0,1415.0,0.0,2079.32,0.0,706.36,16703.0,2302.49,0.0,1015.81,0.0,-7361.619999999999
1099,33.0,7029.0,0.0,545.0,0.0,0.0,712.0,1086.0,0.0,2337.01,0.0,706.36,15989.0,2163.32,0.0,1021.6,0.0,-6725.549999999999
